logT,logR_-8.0,logR_-7.5,logR_-7.0,logR_-6.5,logR_-6.0,logR_-5.5,logR_-5.0,logR_-4.5,logR_-4.0,logR_-3.5,logR_-3.0,logR_-2.5,logR_-2.0,logR_-1.5,logR_-1.0,logR_-0.5,logR_0.0,logR_0.5,logR_1.0
3.75,-1.006,-1.131,-1.307,-1.507,-1.72,-1.935,-2.147,-2.34,-2.494,-2.577,-2.558,-2.448,-2.278,-2.072,-1.849,-1.616,-1.371,-1.112,-0.838
3.8,-0.835,-0.881,-0.932,-1.026,-1.159,-1.317,-1.483,-1.639,-1.761,-1.821,-1.805,-1.711,-1.558,-1.375,-1.173,-0.96,-0.737,-0.501,-0.253
3.85,-0.85,-0.845,-0.84,-0.837,-0.841,-0.867,-0.918,-0.98,-1.031,-1.05,-1.024,-0.948,-0.832,-0.684,-0.515,-0.331,-0.133,0.079,0.306
3.9,-0.855,-0.845,-0.835,-0.814,-0.769,-0.691,-0.588,-0.484,-0.398,-0.327,-0.261,-0.187,-0.098,0.01,0.139,0.286,0.45,0.631,0.832
3.95,-0.85,-0.844,-0.838,-0.819,-0.773,-0.675,-0.507,-0.272,-0.012,0.214,0.38,0.498,0.594,0.684,0.78,0.89,1.016,1.162,1.328
4.0,-0.76,-0.785,-0.812,-0.814,-0.782,-0.695,-0.524,-0.256,0.093,0.461,0.775,1.004,1.161,1.273,1.364,1.453,1.55,1.664,1.797
4.05,-0.679,-0.696,-0.714,-0.738,-0.745,-0.695,-0.552,-0.3,0.058,0.478,0.898,1.264,1.535,1.716,1.843,1.941,2.03,2.125,2.234
4.1,-0.68,-0.677,-0.674,-0.668,-0.653,-0.613,-0.515,-0.319,-0.005,0.404,0.858,1.31,1.698,1.995,2.199,2.338,2.445,2.539,2.636
4.15,-0.678,-0.67,-0.662,-0.651,-0.622,-0.556,-0.43,-0.242,0.014,0.357,0.78,1.248,1.714,2.119,2.426,2.639,2.789,2.903,3.005
4.2,-0.679,-0.668,-0.657,-0.641,-0.612,-0.547,-0.415,-0.197,0.092,0.421,0.783,1.207,1.678,2.142,2.547,2.853,3.065,3.22,3.342
4.25,-0.681,-0.669,-0.657,-0.639,-0.608,-0.545,-0.422,-0.211,0.095,0.471,0.866,1.263,1.686,2.144,2.606,2.994,3.282,3.491,3.648
4.3,-0.677,-0.666,-0.655,-0.635,-0.603,-0.543,-0.427,-0.228,0.072,0.464,0.905,1.351,1.772,2.205,2.661,3.093,3.453,3.719,3.92
4.35,-0.667,-0.659,-0.651,-0.63,-0.594,-0.534,-0.426,-0.237,0.057,0.453,0.912,1.392,1.866,2.32,2.759,3.197,3.597,3.916,4.158
4.4,-0.598,-0.612,-0.627,-0.617,-0.58,-0.517,-0.411,-0.231,0.055,0.451,0.919,1.42,1.926,2.419,2.891,3.333,3.745,4.098,4.373
4.45,-0.555,-0.561,-0.567,-0.567,-0.545,-0.486,-0.379,-0.202,0.08,0.474,0.945,1.456,1.977,2.504,3.012,3.483,3.909,4.276,4.575
4.5,-0.558,-0.546,-0.534,-0.504,-0.453,-0.38,-0.277,-0.112,0.152,0.532,0.998,1.508,2.036,2.578,3.11,3.619,4.071,4.452,4.76
4.55,-0.557,-0.546,-0.535,-0.505,-0.438,-0.318,-0.151,0.043,0.294,0.64,1.082,1.58,2.106,2.65,3.193,3.725,4.207,4.606,4.922
4.6,-0.557,-0.546,-0.535,-0.507,-0.448,-0.328,-0.118,0.17,0.49,0.829,1.223,1.682,2.191,2.723,3.264,3.804,4.302,4.719,5.038
4.65,-0.558,-0.548,-0.538,-0.514,-0.462,-0.353,-0.153,0.16,0.57,0.999,1.406,1.822,2.289,2.794,3.322,3.855,4.356,4.781,5.105
4.7,-0.554,-0.546,-0.538,-0.519,-0.474,-0.379,-0.196,0.097,0.502,0.989,1.489,1.949,2.392,2.861,3.362,3.878,4.372,4.797,5.122
4.75,-0.552,-0.544,-0.536,-0.518,-0.482,-0.4,-0.239,0.028,0.404,0.871,1.399,1.939,2.438,2.907,3.385,3.878,4.357,4.778,5.105
4.8,-0.551,-0.542,-0.533,-0.517,-0.485,-0.414,-0.272,-0.032,0.317,0.758,1.264,1.814,2.373,2.897,3.383,3.86,4.325,4.739,5.07
4.85,-0.551,-0.54,-0.529,-0.511,-0.479,-0.417,-0.292,-0.075,0.249,0.671,1.162,1.696,2.26,2.827,3.352,3.833,4.292,4.7,5.032
4.9,-0.548,-0.536,-0.524,-0.503,-0.471,-0.414,-0.302,-0.105,0.2,0.608,1.091,1.618,2.177,2.752,3.301,3.805,4.265,4.669,4.999
4.95,-0.549,-0.533,-0.518,-0.495,-0.459,-0.4,-0.294,-0.11,0.18,0.58,1.058,1.582,2.141,2.711,3.263,3.782,4.249,4.649,4.968
5.0,-0.536,-0.525,-0.514,-0.488,-0.447,-0.383,-0.277,-0.101,0.18,0.573,1.049,1.577,2.136,2.703,3.252,3.775,4.242,4.634,4.932
5.05,-0.516,-0.506,-0.496,-0.476,-0.435,-0.362,-0.248,-0.07,0.206,0.594,1.07,1.597,2.155,2.718,3.266,3.78,4.238,4.611,4.875
5.1,-0.487,-0.48,-0.473,-0.453,-0.417,-0.344,-0.222,-0.035,0.244,0.632,1.105,1.629,2.184,2.741,3.282,3.782,4.218,4.563,4.787
5.15,-0.477,-0.463,-0.449,-0.427,-0.392,-0.323,-0.199,-0.001,0.288,0.677,1.146,1.662,2.204,2.747,3.272,3.75,4.16,4.472,4.675
5.2,-0.48,-0.458,-0.437,-0.41,-0.371,-0.302,-0.177,0.026,0.322,0.713,1.176,1.679,2.196,2.711,3.209,3.663,4.049,4.342,4.542
5.25,-0.493,-0.468,-0.444,-0.411,-0.366,-0.293,-0.166,0.039,0.334,0.72,1.17,1.652,2.137,2.619,3.087,3.522,3.895,4.186,4.394
5.3,-0.528,-0.497,-0.468,-0.429,-0.381,-0.306,-0.179,0.028,0.321,0.692,1.121,1.575,2.031,2.481,2.926,3.349,3.719,4.017,4.238
5.35,-0.548,-0.523,-0.499,-0.464,-0.41,-0.332,-0.207,-0.005,0.283,0.64,1.044,1.47,1.898,2.322,2.751,3.166,3.538,3.847,4.08
5.4,-0.558,-0.541,-0.525,-0.498,-0.453,-0.376,-0.25,-0.051,0.229,0.572,0.952,1.352,1.754,2.16,2.576,2.986,3.362,3.679,3.928
