logT,logR_-8.0,logR_-7.5,logR_-7.0,logR_-6.5,logR_-6.0,logR_-5.5,logR_-5.0,logR_-4.5,logR_-4.0,logR_-3.5,logR_-3.0,logR_-2.5,logR_-2.0,logR_-1.5,logR_-1.0,logR_-0.5,logR_0.0,logR_0.5,logR_1.0
3.75,-0.444,-0.851,-1.047,-1.257,-1.47,-1.68,-1.875,-2.033,-2.123,-2.112,-2.0,-1.817,-1.583,-1.313,-1.001,-0.64,-0.235,0.189,0.599
3.8,-0.422,-0.493,-0.578,-0.705,-0.86,-1.025,-1.182,-1.308,-1.373,-1.362,-1.27,-1.113,-0.919,-0.699,-0.458,-0.19,0.112,0.46,0.845
3.85,-0.415,-0.409,-0.403,-0.405,-0.428,-0.476,-0.538,-0.589,-0.609,-0.584,-0.508,-0.388,-0.233,-0.052,0.151,0.373,0.62,0.896,1.205
3.9,-0.436,-0.408,-0.382,-0.337,-0.264,-0.166,-0.064,0.025,0.1,0.171,0.248,0.342,0.458,0.599,0.763,0.949,1.159,1.394,1.654
3.95,-0.44,-0.415,-0.391,-0.342,-0.246,-0.088,0.135,0.392,0.625,0.803,0.932,1.037,1.136,1.245,1.371,1.519,1.693,1.891,2.113
4.0,-0.435,-0.416,-0.398,-0.357,-0.268,-0.101,0.158,0.497,0.863,1.188,1.432,1.603,1.729,1.836,1.943,2.062,2.201,2.363,2.547
4.05,-0.42,-0.407,-0.394,-0.362,-0.287,-0.134,0.121,0.477,0.895,1.317,1.688,1.972,2.172,2.316,2.433,2.543,2.66,2.792,2.943
4.1,-0.405,-0.393,-0.381,-0.354,-0.291,-0.159,0.072,0.413,0.834,1.291,1.739,2.132,2.439,2.66,2.818,2.944,3.057,3.172,3.298
4.15,-0.388,-0.374,-0.36,-0.336,-0.281,-0.165,0.043,0.354,0.755,1.212,1.687,2.148,2.555,2.872,3.1,3.265,3.393,3.506,3.62
4.2,-0.396,-0.369,-0.344,-0.311,-0.256,-0.151,0.035,0.319,0.695,1.135,1.612,2.103,2.57,2.977,3.293,3.516,3.68,3.81,3.924
4.25,-0.4,-0.373,-0.348,-0.31,-0.246,-0.136,0.041,0.302,0.654,1.08,1.551,2.047,2.541,3.012,3.408,3.706,3.923,4.086,4.216
4.3,-0.392,-0.367,-0.343,-0.307,-0.246,-0.137,0.045,0.307,0.648,1.062,1.526,2.019,2.521,3.022,3.474,3.847,4.125,4.333,4.495
4.35,-0.381,-0.354,-0.329,-0.291,-0.234,-0.134,0.036,0.297,0.647,1.066,1.529,2.019,2.529,3.038,3.524,3.954,4.294,4.548,4.747
4.4,-0.378,-0.346,-0.316,-0.27,-0.207,-0.111,0.047,0.294,0.643,1.076,1.554,2.054,2.558,3.075,3.58,4.046,4.438,4.737,4.965
4.45,-0.384,-0.348,-0.315,-0.258,-0.177,-0.066,0.094,0.332,0.669,1.098,1.588,2.103,2.618,3.138,3.648,4.136,4.562,4.9,5.155
4.5,-0.374,-0.342,-0.312,-0.257,-0.164,-0.028,0.154,0.402,0.736,1.154,1.636,2.154,2.685,3.212,3.726,4.223,4.668,5.031,5.304
4.55,-0.367,-0.338,-0.311,-0.261,-0.171,-0.024,0.187,0.467,0.819,1.239,1.71,2.215,2.749,3.279,3.798,4.295,4.744,5.117,5.39
4.6,-0.372,-0.34,-0.31,-0.258,-0.171,-0.025,0.196,0.5,0.883,1.322,1.794,2.286,2.805,3.33,3.846,4.333,4.769,5.135,5.403
4.65,-0.37,-0.342,-0.316,-0.269,-0.183,-0.035,0.194,0.51,0.909,1.368,1.852,2.343,2.843,3.352,3.854,4.32,4.735,5.085,5.349
4.7,-0.364,-0.339,-0.315,-0.274,-0.199,-0.058,0.174,0.501,0.907,1.37,1.863,2.361,2.853,3.344,3.823,4.265,4.656,4.989,5.252
4.75,-0.364,-0.339,-0.315,-0.273,-0.205,-0.078,0.142,0.469,0.882,1.347,1.838,2.338,2.832,3.31,3.769,4.189,4.558,4.876,5.138
4.8,-0.358,-0.336,-0.315,-0.278,-0.211,-0.091,0.113,0.422,0.829,1.295,1.789,2.29,2.787,3.264,3.71,4.111,4.461,4.764,5.02
4.85,-0.349,-0.325,-0.302,-0.267,-0.207,-0.096,0.099,0.392,0.778,1.236,1.732,2.238,2.736,3.213,3.656,4.046,4.379,4.663,4.909
4.9,-0.329,-0.307,-0.286,-0.252,-0.195,-0.091,0.09,0.371,0.741,1.18,1.67,2.183,2.687,3.165,3.608,3.993,4.309,4.572,4.802
4.95,-0.301,-0.278,-0.256,-0.224,-0.169,-0.07,0.102,0.368,0.724,1.151,1.628,2.137,2.645,3.125,3.565,3.944,4.243,4.484,4.693
5.0,-0.257,-0.235,-0.214,-0.181,-0.129,-0.035,0.127,0.378,0.721,1.137,1.605,2.106,2.612,3.091,3.525,3.89,4.171,4.393,4.58
5.05,-0.179,-0.158,-0.138,-0.108,-0.058,0.031,0.182,0.415,0.737,1.136,1.592,2.085,2.585,3.06,3.482,3.825,4.086,4.289,4.461
5.1,-0.095,-0.068,-0.043,-0.01,0.037,0.119,0.263,0.481,0.78,1.155,1.589,2.067,2.56,3.028,3.433,3.747,3.984,4.174,4.338
5.15,-0.058,-0.004,0.044,0.094,0.152,0.239,0.374,0.575,0.85,1.195,1.602,2.056,2.533,2.991,3.375,3.658,3.869,4.05,4.209
5.2,-0.05,0.026,0.091,0.166,0.254,0.359,0.501,0.691,0.939,1.256,1.636,2.061,2.511,2.95,3.309,3.56,3.748,3.924,4.077
5.25,-0.092,0.011,0.094,0.188,0.301,0.44,0.607,0.805,1.04,1.325,1.676,2.076,2.498,2.907,3.236,3.457,3.626,3.796,3.944
5.3,-0.223,-0.074,0.037,0.157,0.291,0.451,0.646,0.867,1.107,1.381,1.706,2.084,2.485,2.862,3.159,3.354,3.509,3.669,3.817
5.35,-0.318,-0.184,-0.082,0.053,0.218,0.408,0.625,0.869,1.13,1.403,1.713,2.072,2.457,2.811,3.078,3.253,3.397,3.546,3.657
5.4,-0.382,-0.281,-0.199,-0.083,0.075,0.287,0.54,0.815,1.103,1.396,1.702,2.042,2.409,2.746,2.994,3.156,3.291,3.432,3.538
