logT,logR_-8.0,logR_-7.5,logR_-7.0,logR_-6.5,logR_-6.0,logR_-5.5,logR_-5.0,logR_-4.5,logR_-4.0,logR_-3.5,logR_-3.0,logR_-2.5,logR_-2.0,logR_-1.5,logR_-1.0,logR_-0.5,logR_0.0,logR_0.5,logR_1.0
3.75,-0.421,-0.838,-1.035,-1.246,-1.46,-1.67,-1.865,-2.022,-2.111,-2.097,-1.986,-1.807,-1.58,-1.323,-1.03,-0.696,-0.315,0.094,0.503
3.8,-0.404,-0.476,-0.563,-0.692,-0.847,-1.012,-1.17,-1.295,-1.358,-1.345,-1.253,-1.097,-0.904,-0.688,-0.454,-0.197,0.088,0.412,0.774
3.85,-0.394,-0.389,-0.384,-0.386,-0.41,-0.459,-0.521,-0.572,-0.592,-0.566,-0.49,-0.371,-0.217,-0.038,0.162,0.38,0.619,0.885,1.178
3.9,-0.414,-0.387,-0.362,-0.317,-0.242,-0.144,-0.042,0.047,0.12,0.19,0.267,0.36,0.474,0.613,0.775,0.958,1.164,1.392,1.644
3.95,-0.419,-0.394,-0.37,-0.321,-0.225,-0.063,0.162,0.42,0.651,0.825,0.952,1.055,1.152,1.259,1.382,1.527,1.696,1.889,2.106
4.0,-0.415,-0.396,-0.378,-0.336,-0.246,-0.077,0.185,0.526,0.893,1.215,1.454,1.622,1.744,1.848,1.952,2.067,2.202,2.359,2.539
4.05,-0.405,-0.391,-0.377,-0.344,-0.267,-0.112,0.145,0.504,0.923,1.344,1.712,1.992,2.187,2.328,2.44,2.546,2.659,2.787,2.933
4.1,-0.392,-0.38,-0.368,-0.34,-0.276,-0.142,0.093,0.435,0.858,1.316,1.763,2.153,2.457,2.673,2.826,2.948,3.057,3.168,3.291
4.15,-0.375,-0.362,-0.349,-0.325,-0.27,-0.154,0.055,0.369,0.773,1.232,1.708,2.169,2.575,2.889,3.112,3.273,3.398,3.508,3.62
4.2,-0.383,-0.358,-0.334,-0.303,-0.249,-0.145,0.04,0.324,0.703,1.147,1.629,2.123,2.59,2.996,3.31,3.53,3.691,3.818,3.931
