logT,logR_-8.0,logR_-7.5,logR_-7.0,logR_-6.5,logR_-6.0,logR_-5.5,logR_-5.0,logR_-4.5,logR_-4.0,logR_-3.5,logR_-3.0,logR_-2.5,logR_-2.0,logR_-1.5,logR_-1.0,logR_-0.5,logR_0.0,logR_0.5,logR_1.0
3.75,-0.804,-0.937,-1.13,-1.34,-1.555,-1.77,-1.974,-2.148,-2.266,-2.293,-2.22,-2.075,-1.886,-1.676,-1.457,-1.23,-0.996,-0.757,-0.512
3.8,-0.547,-0.612,-0.689,-0.808,-0.959,-1.124,-1.286,-1.427,-1.516,-1.535,-1.474,-1.344,-1.175,-0.986,-0.785,-0.576,-0.358,-0.129,0.106
3.85,-0.553,-0.55,-0.547,-0.547,-0.561,-0.602,-0.662,-0.721,-0.756,-0.751,-0.697,-0.599,-0.466,-0.31,-0.139,0.044,0.239,0.446,0.666
3.9,-0.559,-0.546,-0.533,-0.502,-0.438,-0.341,-0.233,-0.138,-0.063,0.003,0.071,0.151,0.248,0.364,0.497,0.645,0.808,0.987,1.183
3.95,-0.559,-0.548,-0.537,-0.507,-0.436,-0.299,-0.087,0.173,0.419,0.609,0.743,0.844,0.931,1.021,1.119,1.23,1.358,1.505,1.671
4.0,-0.541,-0.539,-0.537,-0.514,-0.453,-0.322,-0.095,0.225,0.596,0.942,1.205,1.39,1.517,1.611,1.694,1.781,1.88,1.996,2.133
4.05,-0.51,-0.512,-0.514,-0.505,-0.463,-0.352,-0.144,0.172,0.573,1.003,1.403,1.723,1.938,2.082,2.186,2.272,2.357,2.454,2.568
4.1,-0.51,-0.504,-0.498,-0.484,-0.447,-0.358,-0.183,0.101,0.486,0.933,1.404,1.832,2.171,2.413,2.573,2.687,2.781,2.872,2.974
4.15,-0.507,-0.5,-0.493,-0.479,-0.441,-0.354,-0.193,0.058,0.404,0.835,1.314,1.802,2.249,2.601,2.85,3.021,3.146,3.248,3.35
4.2,-0.505,-0.497,-0.489,-0.474,-0.441,-0.363,-0.212,0.032,0.366,0.772,1.234,1.736,2.233,2.678,3.032,3.279,3.453,3.585,3.697
4.25,-0.505,-0.494,-0.483,-0.467,-0.436,-0.367,-0.232,-0.003,0.327,0.743,1.202,1.693,2.196,2.697,3.135,3.468,3.707,3.883,4.017
4.3,-0.507,-0.493,-0.479,-0.459,-0.427,-0.364,-0.241,-0.028,0.293,0.713,1.19,1.689,2.189,2.71,3.195,3.605,3.913,4.138,4.311
4.35,-0.506,-0.492,-0.478,-0.452,-0.414,-0.351,-0.235,-0.034,0.28,0.698,1.182,1.693,2.218,2.743,3.25,3.711,4.082,4.357,4.57
4.4,-0.489,-0.481,-0.473,-0.444,-0.397,-0.329,-0.217,-0.023,0.285,0.704,1.191,1.715,2.247,2.791,3.322,3.811,4.228,4.551,4.793
4.45,-0.47,-0.463,-0.456,-0.431,-0.38,-0.302,-0.184,0.01,0.316,0.736,1.226,1.754,2.295,2.856,3.403,3.917,4.363,4.721,4.993
4.5,-0.47,-0.457,-0.444,-0.411,-0.349,-0.255,-0.126,0.07,0.375,0.793,1.286,1.813,2.36,2.926,3.487,4.022,4.489,4.869,5.159
4.55,-0.468,-0.458,-0.448,-0.417,-0.352,-0.232,-0.059,0.161,0.467,0.877,1.366,1.888,2.437,2.999,3.566,4.113,4.594,4.988,5.282
