logT,logR_-8.0,logR_-7.5,logR_-7.0,logR_-6.5,logR_-6.0,logR_-5.5,logR_-5.0,logR_-4.5,logR_-4.0,logR_-3.5,logR_-3.0,logR_-2.5,logR_-2.0,logR_-1.5,logR_-1.0,logR_-0.5,logR_0.0,logR_0.5,logR_1.0
3.75,-0.765,-0.899,-1.094,-1.305,-1.521,-1.735,-1.936,-2.105,-2.215,-2.229,-2.145,-1.994,-1.801,-1.588,-1.366,-1.137,-0.9,-0.656,-0.406
3.8,-0.492,-0.56,-0.641,-0.765,-0.918,-1.083,-1.245,-1.381,-1.462,-1.471,-1.401,-1.265,-1.093,-0.901,-0.698,-0.486,-0.264,-0.033,0.207
3.85,-0.493,-0.49,-0.487,-0.487,-0.505,-0.549,-0.61,-0.667,-0.698,-0.688,-0.628,-0.525,-0.388,-0.229,-0.055,0.131,0.329,0.54,0.764
3.9,-0.502,-0.486,-0.471,-0.436,-0.368,-0.268,-0.161,-0.069,0.005,0.07,0.139,0.221,0.321,0.439,0.576,0.727,0.893,1.077,1.277
3.95,-0.501,-0.488,-0.475,-0.441,-0.363,-0.217,0.002,0.264,0.505,0.688,0.816,0.915,1.002,1.092,1.192,1.306,1.438,1.589,1.759
4.0,-0.493,-0.485,-0.477,-0.45,-0.381,-0.239,-0.0,0.33,0.702,1.039,1.292,1.468,1.589,1.682,1.765,1.854,1.955,2.075,2.216
4.05,-0.471,-0.468,-0.465,-0.45,-0.397,-0.273,-0.05,0.279,0.687,1.116,1.508,1.813,2.017,2.156,2.257,2.343,2.429,2.528,2.646
4.1,-0.467,-0.461,-0.455,-0.438,-0.394,-0.292,-0.099,0.202,0.599,1.052,1.52,1.938,2.265,2.495,2.648,2.759,2.852,2.944,3.048
4.15,-0.465,-0.457,-0.449,-0.434,-0.393,-0.299,-0.127,0.141,0.506,0.95,1.433,1.919,2.356,2.695,2.933,3.097,3.218,3.319,3.422
4.2,-0.464,-0.454,-0.444,-0.428,-0.392,-0.31,-0.152,0.099,0.447,0.869,1.347,1.854,2.347,2.783,3.125,3.361,3.53,3.658,3.768
4.25,-0.464,-0.452,-0.44,-0.422,-0.388,-0.314,-0.173,0.061,0.398,0.822,1.295,1.8,2.311,2.811,3.238,3.558,3.788,3.958,4.089
4.3,-0.466,-0.45,-0.435,-0.414,-0.38,-0.313,-0.183,0.037,0.363,0.787,1.27,1.779,2.294,2.821,3.303,3.703,4.0,4.218,4.386
4.35,-0.466,-0.449,-0.433,-0.406,-0.366,-0.3,-0.179,0.03,0.35,0.773,1.258,1.774,2.309,2.844,3.357,3.814,4.175,4.441,4.649
4.4,-0.454,-0.442,-0.43,-0.397,-0.349,-0.279,-0.161,0.039,0.354,0.778,1.268,1.794,2.331,2.884,3.422,3.913,4.324,4.637,4.874
4.45,-0.443,-0.432,-0.421,-0.389,-0.332,-0.25,-0.128,0.072,0.385,0.81,1.304,1.834,2.378,2.943,3.496,4.013,4.457,4.808,5.073
4.5,-0.442,-0.428,-0.414,-0.379,-0.313,-0.213,-0.076,0.129,0.443,0.867,1.363,1.892,2.443,3.011,3.575,4.111,4.576,4.952,5.234
4.55,-0.441,-0.43,-0.419,-0.386,-0.319,-0.199,-0.025,0.205,0.524,0.946,1.44,1.966,2.519,3.082,3.651,4.195,4.672,5.06,5.345
4.6,-0.44,-0.43,-0.42,-0.392,-0.332,-0.214,-0.018,0.262,0.618,1.043,1.528,2.046,2.592,3.145,3.707,4.247,4.723,5.111,5.39
4.65,-0.44,-0.431,-0.422,-0.399,-0.347,-0.237,-0.043,0.252,0.649,1.112,1.601,2.11,2.639,3.177,3.721,4.244,4.71,5.094,5.37
4.7,-0.437,-0.43,-0.423,-0.404,-0.359,-0.261,-0.079,0.208,0.602,1.079,1.595,2.117,2.638,3.16,3.683,4.185,4.64,5.02,5.299
4.75,-0.436,-0.429,-0.422,-0.404,-0.368,-0.283,-0.118,0.151,0.528,0.987,1.498,2.037,2.573,3.096,3.607,4.095,4.541,4.919,5.205
4.8,-0.437,-0.429,-0.421,-0.405,-0.372,-0.298,-0.151,0.096,0.452,0.894,1.39,1.92,2.466,3.006,3.519,4.002,4.442,4.816,5.106
4.85,-0.437,-0.429,-0.421,-0.404,-0.371,-0.304,-0.173,0.052,0.385,0.813,1.301,1.822,2.365,2.916,3.441,3.927,4.364,4.729,5.015
4.9,-0.434,-0.427,-0.42,-0.403,-0.371,-0.307,-0.187,0.02,0.335,0.751,1.234,1.754,2.295,2.849,3.381,3.874,4.307,4.661,4.931
4.95,-0.436,-0.427,-0.418,-0.403,-0.37,-0.306,-0.19,0.007,0.31,0.719,1.198,1.717,2.259,2.81,3.345,3.841,4.265,4.6,4.844
5.0,-0.431,-0.424,-0.417,-0.402,-0.371,-0.307,-0.191,0.003,0.3,0.703,1.182,1.701,2.242,2.79,3.325,3.815,4.225,4.535,4.747
5.05,-0.421,-0.415,-0.409,-0.398,-0.371,-0.309,-0.19,0.006,0.303,0.705,1.182,1.698,2.232,2.773,3.301,3.777,4.166,4.447,4.634
5.1,-0.406,-0.402,-0.398,-0.387,-0.365,-0.311,-0.198,0.001,0.301,0.704,1.178,1.686,2.211,2.736,3.245,3.701,4.068,4.329,4.502
5.15,-0.402,-0.394,-0.386,-0.375,-0.355,-0.308,-0.206,-0.015,0.285,0.686,1.152,1.646,2.149,2.652,3.137,3.572,3.926,4.183,4.362
5.2,-0.4,-0.39,-0.38,-0.366,-0.345,-0.303,-0.212,-0.035,0.252,0.64,1.09,1.563,2.041,2.517,2.979,3.402,3.753,4.022,4.212
5.25,-0.407,-0.395,-0.383,-0.366,-0.343,-0.302,-0.219,-0.061,0.203,0.567,0.993,1.442,1.894,2.347,2.794,3.211,3.57,3.855,4.056
5.3,-0.423,-0.409,-0.395,-0.376,-0.352,-0.311,-0.234,-0.09,0.148,0.48,0.876,1.301,1.732,2.167,2.603,3.02,3.388,3.687,3.898
5.35,-0.433,-0.422,-0.411,-0.393,-0.365,-0.325,-0.254,-0.124,0.091,0.394,0.761,1.162,1.572,1.991,2.42,2.837,3.216,3.523,3.743
5.4,-0.438,-0.43,-0.422,-0.408,-0.386,-0.347,-0.278,-0.159,0.037,0.314,0.654,1.029,1.42,1.827,2.25,2.668,3.054,3.363,3.542
5.45,-0.444,-0.438,-0.432,-0.422,-0.404,-0.37,-0.308,-0.195,-0.014,0.242,0.558,0.911,1.284,1.677,2.095,2.515,2.902,3.211,3.39
5.5,-0.443,-0.44,-0.437,-0.431,-0.418,-0.391,-0.338,-0.237,-0.068,0.172,0.468,0.803,1.16,1.543,1.955,2.377,2.757,3.066,3.245
5.55,-0.444,-0.442,-0.44,-0.436,-0.427,-0.407,-0.364,-0.277,-0.122,0.107,0.388,0.707,1.05,1.423,1.83,2.249,2.62,2.817,2.952
5.6,-0.444,-0.443,-0.442,-0.439,-0.432,-0.418,-0.384,-0.312,-0.176,0.038,0.312,0.62,0.953,1.317,1.719,2.131,2.49,2.684,2.817
5.65,-0.445,-0.444,-0.443,-0.44,-0.436,-0.424,-0.398,-0.34,-0.225,-0.029,0.237,0.54,0.867,1.224,1.622,2.018,2.37,2.562,2.694
5.7,-0.445,-0.444,-0.443,-0.442,-0.437,-0.428,-0.406,-0.359,-0.263,-0.089,0.165,0.464,0.788,1.141,1.531,1.91,2.109,2.245,2.349
5.75,-0.446,-0.445,-0.444,-0.442,-0.439,-0.431,-0.414,-0.374,-0.292,-0.142,0.096,0.39,0.713,1.065,1.446,1.81,2.005,2.139,2.242
5.8,-0.446,-0.445,-0.444,-0.443,-0.44,-0.434,-0.418,-0.385,-0.315,-0.182,0.036,0.323,0.643,0.995,1.364,1.718,1.91,2.043,2.145
