logT,logR_-8.0,logR_-7.5,logR_-7.0,logR_-6.5,logR_-6.0,logR_-5.5,logR_-5.0,logR_-4.5,logR_-4.0,logR_-3.5,logR_-3.0,logR_-2.5,logR_-2.0,logR_-1.5,logR_-1.0,logR_-0.5,logR_0.0,logR_0.5,logR_1.0
3.75,-0.884,-1.012,-1.195,-1.399,-1.61,-1.821,-2.024,-2.2,-2.325,-2.361,-2.287,-2.123,-1.894,-1.613,-1.282,-0.895,-0.465,-0.026,0.394
3.8,-0.661,-0.716,-0.779,-0.885,-1.028,-1.189,-1.352,-1.496,-1.592,-1.615,-1.557,-1.422,-1.236,-1.018,-0.773,-0.496,-0.175,0.199,0.614
3.85,-0.669,-0.661,-0.653,-0.65,-0.66,-0.696,-0.753,-0.811,-0.847,-0.842,-0.786,-0.683,-0.539,-0.364,-0.164,0.058,0.307,0.593,0.921
3.9,-0.686,-0.664,-0.643,-0.607,-0.548,-0.462,-0.36,-0.263,-0.18,-0.107,-0.031,0.058,0.168,0.301,0.46,0.643,0.851,1.087,1.352
3.95,-0.687,-0.669,-0.652,-0.615,-0.543,-0.416,-0.225,0.021,0.272,0.48,0.632,0.75,0.854,0.962,1.085,1.23,1.4,1.597,1.82
4.0,-0.642,-0.644,-0.646,-0.623,-0.561,-0.434,-0.22,0.084,0.445,0.798,1.084,1.291,1.44,1.558,1.669,1.789,1.927,2.089,2.273
4.05,-0.584,-0.587,-0.59,-0.588,-0.554,-0.451,-0.25,0.059,0.455,0.882,1.284,1.615,1.856,2.028,2.162,2.281,2.401,2.535,2.686
4.1,-0.569,-0.561,-0.553,-0.536,-0.499,-0.417,-0.253,0.022,0.403,0.845,1.301,1.726,2.078,2.342,2.532,2.676,2.801,2.922,3.05
4.15,-0.554,-0.54,-0.526,-0.505,-0.463,-0.371,-0.205,0.045,0.379,0.789,1.247,1.714,2.15,2.512,2.783,2.978,3.126,3.25,3.369
4.2,-0.564,-0.537,-0.512,-0.479,-0.43,-0.34,-0.175,0.08,0.411,0.79,1.21,1.671,2.143,2.576,2.935,3.2,3.391,3.538,3.66
4.25,-0.566,-0.541,-0.517,-0.48,-0.422,-0.321,-0.158,0.088,0.417,0.809,1.227,1.664,2.123,2.586,3.012,3.353,3.604,3.79,3.934
4.3,-0.554,-0.532,-0.511,-0.477,-0.422,-0.323,-0.154,0.098,0.426,0.82,1.255,1.705,2.151,2.61,3.059,3.458,3.774,4.009,4.19
4.35,-0.537,-0.516,-0.496,-0.462,-0.409,-0.318,-0.161,0.085,0.423,0.83,1.277,1.742,2.211,2.672,3.118,3.546,3.914,4.2,4.42
4.4,-0.5,-0.486,-0.472,-0.438,-0.381,-0.293,-0.147,0.084,0.415,0.833,1.3,1.787,2.272,2.748,3.21,3.645,4.044,4.373,4.625
4.45,-0.474,-0.456,-0.439,-0.404,-0.342,-0.245,-0.096,0.126,0.443,0.852,1.326,1.832,2.336,2.834,3.31,3.761,4.177,4.532,4.814
4.5,-0.468,-0.44,-0.414,-0.364,-0.283,-0.166,-0.006,0.215,0.52,0.912,1.373,1.877,2.397,2.914,3.406,3.878,4.31,4.682,4.98
4.55,-0.466,-0.437,-0.41,-0.361,-0.273,-0.127,0.077,0.327,0.635,1.014,1.458,1.944,2.459,2.983,3.491,3.979,4.428,4.813,5.118
