logT,logR_-8.0,logR_-7.5,logR_-7.0,logR_-6.5,logR_-6.0,logR_-5.5,logR_-5.0,logR_-4.5,logR_-4.0,logR_-3.5,logR_-3.0,logR_-2.5,logR_-2.0,logR_-1.5,logR_-1.0,logR_-0.5,logR_0.0,logR_0.5,logR_1.0
3.75,-0.446,-0.861,-1.059,-1.27,-1.485,-1.698,-1.896,-2.059,-2.159,-2.159,-2.064,-1.902,-1.7,-1.477,-1.241,-0.992,-0.727,-0.441,-0.131
3.8,-0.436,-0.508,-0.594,-0.721,-0.876,-1.041,-1.201,-1.331,-1.404,-1.402,-1.321,-1.177,-0.997,-0.797,-0.584,-0.359,-0.122,0.129,0.395
3.85,-0.434,-0.429,-0.424,-0.426,-0.448,-0.495,-0.557,-0.612,-0.638,-0.62,-0.553,-0.443,-0.3,-0.133,0.05,0.248,0.46,0.689,0.934
3.9,-0.446,-0.426,-0.407,-0.366,-0.294,-0.194,-0.089,0.0,0.073,0.139,0.21,0.296,0.401,0.527,0.673,0.836,1.017,1.218,1.437
3.95,-0.449,-0.43,-0.412,-0.372,-0.284,-0.128,0.096,0.356,0.591,0.767,0.892,0.991,1.081,1.176,1.284,1.409,1.554,1.72,1.907
4.0,-0.443,-0.43,-0.417,-0.384,-0.304,-0.148,0.104,0.442,0.812,1.14,1.383,1.551,1.669,1.763,1.852,1.95,2.062,2.194,2.348
4.05,-0.431,-0.422,-0.413,-0.389,-0.324,-0.184,0.057,0.403,0.818,1.243,1.621,1.908,2.103,2.239,2.341,2.432,2.525,2.633,2.76
4.1,-0.422,-0.414,-0.406,-0.384,-0.33,-0.212,0.002,0.325,0.736,1.192,1.649,2.051,2.364,2.583,2.732,2.844,2.94,3.036,3.145
4.15,-0.415,-0.405,-0.395,-0.376,-0.329,-0.226,-0.037,0.253,0.64,1.092,1.573,2.047,2.468,2.793,3.021,3.18,3.299,3.401,3.506
4.2,-0.416,-0.402,-0.388,-0.365,-0.322,-0.231,-0.063,0.202,0.565,1.001,1.485,1.988,2.471,2.893,3.219,3.445,3.608,3.734,3.844
4.25,-0.42,-0.403,-0.387,-0.362,-0.318,-0.231,-0.077,0.166,0.509,0.938,1.418,1.928,2.436,2.927,3.339,3.647,3.868,4.033,4.162
4.3,-0.418,-0.4,-0.383,-0.357,-0.314,-0.232,-0.084,0.149,0.479,0.901,1.382,1.893,2.413,2.937,3.409,3.797,4.082,4.294,4.457
4.35,-0.415,-0.395,-0.376,-0.346,-0.301,-0.224,-0.087,0.139,0.469,0.891,1.37,1.882,2.417,2.953,3.463,3.911,4.261,4.519,4.721
4.4,-0.411,-0.391,-0.372,-0.334,-0.281,-0.203,-0.074,0.142,0.469,0.897,1.384,1.904,2.436,2.986,3.522,4.008,4.411,4.715,4.948
4.45,-0.41,-0.389,-0.369,-0.327,-0.262,-0.171,-0.037,0.175,0.498,0.925,1.419,1.945,2.485,3.043,3.59,4.104,4.542,4.886,5.144
4.5,-0.406,-0.386,-0.367,-0.325,-0.251,-0.139,0.013,0.233,0.556,0.98,1.474,2.002,2.55,3.11,3.665,4.194,4.654,5.023,5.298
4.55,-0.404,-0.387,-0.371,-0.332,-0.259,-0.133,0.05,0.297,0.631,1.056,1.546,2.069,2.62,3.177,3.735,4.267,4.735,5.116,5.392
4.6,-0.404,-0.387,-0.371,-0.336,-0.268,-0.142,0.057,0.338,0.702,1.138,1.624,2.139,2.681,3.229,3.777,4.299,4.762,5.14,5.411
4.65,-0.405,-0.389,-0.374,-0.344,-0.282,-0.16,0.044,0.341,0.731,1.188,1.678,2.187,2.711,3.241,3.769,4.27,4.718,5.091,5.362
4.7,-0.399,-0.387,-0.375,-0.349,-0.295,-0.184,0.014,0.315,0.711,1.175,1.674,2.185,2.696,3.206,3.71,4.188,4.622,4.989,5.266
4.75,-0.399,-0.387,-0.375,-0.351,-0.304,-0.206,-0.024,0.267,0.659,1.119,1.614,2.125,2.636,3.136,3.623,4.084,4.507,4.87,5.152
4.8,-0.397,-0.386,-0.375,-0.353,-0.31,-0.222,-0.056,0.213,0.588,1.039,1.53,2.038,2.55,3.054,3.536,3.987,4.4,4.754,5.035
4.85,-0.393,-0.382,-0.371,-0.35,-0.31,-0.23,-0.079,0.17,0.522,0.96,1.448,1.956,2.468,2.976,3.462,3.911,4.314,4.653,4.926
4.9,-0.385,-0.375,-0.365,-0.346,-0.309,-0.234,-0.096,0.135,0.469,0.894,1.377,1.888,2.403,2.915,3.405,3.855,4.247,4.567,4.821
4.95,-0.378,-0.366,-0.354,-0.336,-0.301,-0.23,-0.099,0.119,0.44,0.854,1.331,1.841,2.358,2.869,3.362,3.811,4.188,4.483,4.713
5.0,-0.363,-0.352,-0.341,-0.321,-0.289,-0.222,-0.097,0.112,0.422,0.827,1.302,1.81,2.325,2.833,3.321,3.761,4.12,4.391,4.597
5.05,-0.328,-0.319,-0.31,-0.294,-0.264,-0.201,-0.082,0.119,0.42,0.817,1.284,1.787,2.295,2.792,3.264,3.687,4.027,4.278,4.471
5.1,-0.287,-0.278,-0.269,-0.251,-0.224,-0.168,-0.058,0.133,0.424,0.812,1.267,1.76,2.258,2.733,3.176,3.573,3.898,4.144,4.335
5.15,-0.27,-0.248,-0.227,-0.203,-0.172,-0.118,-0.018,0.16,0.436,0.807,1.248,1.725,2.203,2.649,3.054,3.424,3.741,3.995,4.191
5.2,-0.268,-0.236,-0.206,-0.171,-0.127,-0.065,0.033,0.195,0.448,0.798,1.22,1.678,2.133,2.545,2.911,3.256,3.571,3.84,4.041
5.25,-0.288,-0.248,-0.211,-0.166,-0.11,-0.034,0.075,0.232,0.462,0.783,1.182,1.62,2.05,2.431,2.763,3.086,3.403,3.684,3.888
5.3,-0.345,-0.291,-0.243,-0.187,-0.123,-0.04,0.078,0.242,0.465,0.763,1.135,1.55,1.958,2.313,2.62,2.926,3.243,3.529,3.736
5.35,-0.383,-0.336,-0.294,-0.236,-0.162,-0.069,0.053,0.221,0.446,0.732,1.082,1.475,1.863,2.196,2.485,2.779,3.096,3.376,3.545
5.4,-0.403,-0.371,-0.341,-0.295,-0.226,-0.128,0.004,0.176,0.405,0.693,1.029,1.4,1.766,2.084,2.359,2.645,2.958,3.231,3.397
5.45,-0.416,-0.396,-0.377,-0.342,-0.286,-0.198,-0.068,0.111,0.346,0.64,0.976,1.331,1.677,1.978,2.244,2.526,2.829,3.098,3.263
5.5,-0.418,-0.407,-0.396,-0.375,-0.336,-0.266,-0.149,0.028,0.273,0.58,0.92,1.267,1.595,1.882,2.139,2.419,2.708,2.978,3.143
5.55,-0.42,-0.413,-0.406,-0.393,-0.369,-0.319,-0.224,-0.058,0.192,0.515,0.866,1.205,1.521,1.795,2.046,2.321,2.598,2.766,2.886
5.6,-0.419,-0.415,-0.411,-0.403,-0.387,-0.353,-0.282,-0.141,0.102,0.438,0.806,1.146,1.45,1.717,1.965,2.232,2.5,2.664,2.784
5.65,-0.42,-0.417,-0.414,-0.409,-0.397,-0.373,-0.319,-0.208,0.008,0.346,0.734,1.085,1.386,1.647,1.894,2.151,2.413,2.575,2.693
5.7,-0.421,-0.418,-0.415,-0.411,-0.402,-0.383,-0.343,-0.256,-0.074,0.246,0.648,1.018,1.324,1.584,1.831,2.08,2.237,2.352,2.443
5.75,-0.421,-0.419,-0.417,-0.413,-0.405,-0.391,-0.359,-0.289,-0.14,0.145,0.549,0.941,1.258,1.525,1.771,2.014,2.169,2.283,2.373
5.8,-0.42,-0.419,-0.418,-0.414,-0.408,-0.395,-0.369,-0.31,-0.185,0.064,0.448,0.856,1.189,1.465,1.713,1.958,2.114,2.228,2.318
5.85,-0.42,-0.419,-0.418,-0.415,-0.409,-0.398,-0.374,-0.324,-0.216,0.002,0.36,0.771,1.121,1.406,1.658,1.907,2.064,2.179,2.27
5.9,-0.42,-0.419,-0.418,-0.416,-0.41,-0.401,-0.379,-0.334,-0.237,-0.043,0.288,0.694,1.057,1.351,1.608,1.861,2.02,2.136,2.227
5.95,-0.418,-0.417,-0.416,-0.414,-0.41,-0.401,-0.383,-0.341,-0.252,-0.075,0.232,0.629,1.001,1.305,1.567,1.827,1.989,2.106,2.198
6.0,-0.418,-0.416,-0.414,-0.411,-0.407,-0.4,-0.383,-0.345,-0.264,-0.099,0.19,0.575,0.952,1.267,1.537,1.795,1.956,2.073,2.165
6.1,-0.422,-0.417,-0.412,-0.406,-0.399,-0.388,-0.372,-0.34,-0.272,-0.128,0.133,0.499,0.879,1.209,1.481,1.712,1.862,1.973,2.062
6.2,-0.423,-0.421,-0.419,-0.414,-0.403,-0.386,-0.36,-0.32,-0.253,-0.126,0.11,0.451,0.819,1.138,1.376,1.586,1.727,1.833,1.918
6.3,-0.423,-0.422,-0.421,-0.42,-0.415,-0.405,-0.38,-0.329,-0.243,-0.105,0.117,0.423,0.748,1.017,1.216,1.425,1.566,1.671,1.757
6.4,-0.423,-0.423,-0.423,-0.422,-0.419,-0.415,-0.402,-0.369,-0.289,-0.135,0.095,0.371,0.638,0.851,1.039,1.266,1.414,1.525,1.613
6.5,-0.424,-0.424,-0.424,-0.423,-0.421,-0.418,-0.411,-0.391,-0.339,-0.216,-0.004,0.247,0.477,0.672,0.866,1.139,1.305,1.425,1.519
6.6,-0.424,-0.424,-0.424,-0.424,-0.422,-0.42,-0.415,-0.401,-0.364,-0.279,-0.116,0.1,0.31,0.502,0.716,1.014,1.189,1.314,1.41
6.7,-0.425,-0.425,-0.425,-0.425,-0.424,-0.423,-0.419,-0.408,-0.381,-0.318,-0.197,-0.021,0.166,0.354,0.585,0.903,1.085,1.212,1.311
6.8,-0.426,-0.426,-0.426,-0.426,-0.425,-0.424,-0.421,-0.413,-0.393,-0.346,-0.255,-0.115,0.049,0.235,0.478,0.803,0.987,1.116,1.215
6.9,-0.427,-0.427,-0.427,-0.426,-0.426,-0.425,-0.423,-0.416,-0.401,-0.365,-0.296,-0.184,-0.039,0.145,0.395,0.727,0.913,1.043,1.143
7.0,-0.429,-0.429,-0.429,-0.428,-0.427,-0.426,-0.424,-0.418,-0.405,-0.376,-0.32,-0.228,-0.098,0.082,0.328,0.647,0.829,0.957,1.055
7.1,-0.431,-0.431,-0.431,-0.43,-0.43,-0.429,-0.426,-0.42,-0.407,-0.38,-0.332,-0.253,-0.135,0.031,0.263,0.57,0.748,0.874,0.971
7.2,-0.433,-0.433,-0.433,-0.433,-0.433,-0.432,-0.43,-0.424,-0.411,-0.385,-0.34,-0.27,-0.166,-0.019,0.198,0.49,0.663,0.786,0.882
7.3,-0.436,-0.436,-0.436,-0.436,-0.436,-0.435,-0.434,-0.429,-0.419,-0.396,-0.355,-0.291,-0.201,-0.071,0.131,0.409,0.577,0.698,0.793
7.4,-0.439,-0.439,-0.439,-0.439,-0.439,-0.439,-0.438,-0.435,-0.427,-0.409,-0.374,-0.319,-0.241,-0.123,0.062,0.325,0.488,0.606,0.698
7.5,-0.444,-0.444,-0.444,-0.444,-0.444,-0.443,-0.442,-0.44,-0.434,-0.42,-0.393,-0.347,-0.279,-0.175,-0.007,0.263,0.428,0.548,0.641
7.6,-0.449,-0.449,-0.449,-0.449,-0.449,-0.449,-0.448,-0.446,-0.441,-0.431,-0.409,-0.372,-0.316,-0.227,-0.072,0.167,0.32,0.433,0.523
7.7,-0.456,-0.456,-0.456,-0.456,-0.455,-0.455,-0.455,-0.453,-0.45,-0.441,-0.425,-0.396,-0.354,-0.277,-0.171,0.132,0.309,0.434,0.531
7.8,-0.464,-0.464,-0.464,-0.464,-0.464,-0.463,-0.463,-0.462,-0.459,-0.453,-0.44,-0.421,-0.391,-0.352,-0.2,0.113,0.293,0.42,0.518
7.9,-0.474,-0.474,-0.474,-0.474,-0.474,-0.473,-0.473,-0.472,-0.47,-0.466,-0.458,-0.448,-0.438,-0.406,-0.285,0.049,0.236,0.366,0.466
8.0,-0.486,-0.486,-0.486,-0.486,-0.486,-0.486,-0.486,-0.485,-0.484,-0.482,-0.478,-0.484,-0.478,-0.531,-0.314,0.028,0.217,0.348,0.449
8.1,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999
8.3,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999
