logT,logR_-8.0,logR_-7.5,logR_-7.0,logR_-6.5,logR_-6.0,logR_-5.5,logR_-5.0,logR_-4.5,logR_-4.0,logR_-3.5,logR_-3.0,logR_-2.5,logR_-2.0,logR_-1.5,logR_-1.0,logR_-0.5,logR_0.0,logR_0.5,logR_1.0
4.5,-0.401,-0.385,-0.37,-0.336,-0.268,-0.163,-0.015,0.208,0.541,0.979,1.484,2.017,2.575,3.147,3.715,4.251,4.712,5.078,5.348
4.55,-0.397,-0.385,-0.373,-0.344,-0.278,-0.163,0.006,0.25,0.596,1.04,1.546,2.077,2.634,3.197,3.761,4.296,4.763,5.143,5.418
4.6,-0.397,-0.386,-0.375,-0.35,-0.29,-0.175,0.009,0.274,0.639,1.092,1.596,2.123,2.667,3.214,3.761,4.279,4.739,5.121,5.401
4.65,-0.395,-0.387,-0.379,-0.357,-0.304,-0.194,-0.007,0.273,0.652,1.11,1.609,2.125,2.649,3.173,3.693,4.187,4.636,5.018,5.309
4.7,-0.394,-0.387,-0.38,-0.362,-0.317,-0.217,-0.037,0.243,0.623,1.077,1.568,2.071,2.573,3.072,3.565,4.039,4.48,4.865,5.172
4.75,-0.393,-0.387,-0.381,-0.366,-0.328,-0.242,-0.077,0.19,0.558,1.0,1.479,1.969,2.455,2.932,3.404,3.865,4.302,4.692,5.018
4.8,-0.392,-0.387,-0.382,-0.369,-0.338,-0.263,-0.116,0.128,0.475,0.899,1.364,1.843,2.317,2.78,3.235,3.686,4.12,4.518,4.859
4.85,-0.392,-0.387,-0.382,-0.371,-0.344,-0.28,-0.153,0.064,0.381,0.785,1.24,1.71,2.175,2.625,3.069,3.513,3.945,4.349,4.701
4.9,-0.389,-0.385,-0.381,-0.372,-0.349,-0.296,-0.186,0.005,0.293,0.675,1.119,1.583,2.038,2.477,2.911,3.348,3.78,4.189,4.55
4.95,-0.389,-0.384,-0.379,-0.371,-0.351,-0.307,-0.213,-0.048,0.21,0.569,1.001,1.461,1.911,2.34,2.763,3.194,3.624,4.038,4.405
5.0,-0.383,-0.38,-0.377,-0.369,-0.351,-0.312,-0.232,-0.088,0.143,0.474,0.891,1.346,1.791,2.211,2.624,3.048,3.479,3.897,4.265
5.05,-0.374,-0.372,-0.37,-0.364,-0.349,-0.313,-0.242,-0.115,0.093,0.398,0.795,1.24,1.679,2.09,2.493,2.912,3.344,3.765,4.13
5.1,-0.361,-0.359,-0.357,-0.352,-0.34,-0.31,-0.248,-0.133,0.055,0.336,0.712,1.143,1.573,1.974,2.368,2.784,3.217,3.639,4.0
5.15,-0.357,-0.351,-0.345,-0.339,-0.327,-0.3,-0.246,-0.143,0.028,0.289,0.644,1.059,1.476,1.864,2.249,2.664,3.099,3.522,3.858
5.2,-0.355,-0.347,-0.339,-0.329,-0.314,-0.288,-0.237,-0.146,0.009,0.249,0.585,0.983,1.385,1.76,2.137,2.551,2.989,3.408,3.709
5.25,-0.361,-0.351,-0.341,-0.328,-0.31,-0.281,-0.233,-0.149,-0.008,0.213,0.529,0.91,1.297,1.66,2.031,2.446,2.886,3.291,3.555
5.3,-0.378,-0.365,-0.352,-0.337,-0.316,-0.286,-0.236,-0.156,-0.026,0.179,0.475,0.837,1.209,1.563,1.932,2.348,2.79,3.168,3.4
5.35,-0.387,-0.377,-0.367,-0.351,-0.328,-0.296,-0.248,-0.172,-0.049,0.145,0.425,0.769,1.125,1.469,1.838,2.258,2.696,3.038,3.227
5.4,-0.392,-0.385,-0.378,-0.366,-0.346,-0.315,-0.266,-0.191,-0.073,0.114,0.38,0.703,1.043,1.38,1.751,2.174,2.6,2.907,3.085
5.45,-0.398,-0.393,-0.388,-0.379,-0.363,-0.336,-0.289,-0.214,-0.098,0.083,0.337,0.643,0.967,1.297,1.67,2.096,2.498,2.777,2.945
5.5,-0.398,-0.395,-0.392,-0.387,-0.376,-0.354,-0.314,-0.244,-0.128,0.049,0.294,0.587,0.896,1.222,1.596,2.021,2.391,2.588,2.723
5.55,-0.399,-0.397,-0.395,-0.391,-0.384,-0.368,-0.336,-0.273,-0.162,0.015,0.252,0.532,0.831,1.152,1.529,1.945,2.283,2.471,2.601
5.6,-0.399,-0.398,-0.397,-0.394,-0.389,-0.377,-0.352,-0.299,-0.197,-0.026,0.208,0.479,0.771,1.091,1.469,1.865,2.177,2.357,2.483
5.65,-0.4,-0.399,-0.398,-0.396,-0.392,-0.383,-0.363,-0.32,-0.232,-0.072,0.158,0.426,0.716,1.037,1.412,1.78,2.079,2.254,2.379
5.7,-0.4,-0.399,-0.398,-0.397,-0.393,-0.386,-0.369,-0.333,-0.259,-0.116,0.106,0.373,0.664,0.987,1.355,1.694,1.882,2.013,2.113
5.75,-0.399,-0.399,-0.399,-0.397,-0.394,-0.388,-0.375,-0.344,-0.28,-0.155,0.053,0.318,0.612,0.938,1.294,1.614,1.796,1.924,2.023
5.8,-0.401,-0.4,-0.399,-0.398,-0.396,-0.39,-0.378,-0.352,-0.296,-0.185,0.006,0.266,0.561,0.891,1.228,1.548,1.73,1.858,1.957
5.85,-0.399,-0.399,-0.399,-0.398,-0.396,-0.391,-0.381,-0.357,-0.307,-0.208,-0.032,0.22,0.515,0.845,1.164,1.489,1.673,1.802,1.901
5.9,-0.399,-0.399,-0.399,-0.398,-0.396,-0.393,-0.383,-0.362,-0.317,-0.226,-0.063,0.181,0.478,0.801,1.108,1.433,1.617,1.746,1.845
5.95,-0.399,-0.399,-0.399,-0.398,-0.396,-0.393,-0.385,-0.365,-0.324,-0.24,-0.087,0.15,0.447,0.76,1.057,1.392,1.579,1.709,1.809
6.0,-0.398,-0.398,-0.398,-0.397,-0.395,-0.392,-0.385,-0.368,-0.33,-0.252,-0.107,0.124,0.42,0.722,1.012,1.354,1.543,1.674,1.775
6.1,-0.4,-0.399,-0.398,-0.396,-0.393,-0.389,-0.382,-0.367,-0.335,-0.267,-0.137,0.079,0.359,0.639,0.923,1.271,1.462,1.594,1.695
6.2,-0.402,-0.401,-0.4,-0.399,-0.396,-0.39,-0.38,-0.363,-0.331,-0.27,-0.153,0.04,0.283,0.537,0.823,1.181,1.375,1.508,1.61
6.3,-0.401,-0.401,-0.401,-0.4,-0.399,-0.396,-0.389,-0.372,-0.338,-0.276,-0.167,-0.002,0.201,0.435,0.725,1.092,1.288,1.423,1.525
6.4,-0.402,-0.402,-0.402,-0.401,-0.4,-0.399,-0.394,-0.383,-0.356,-0.301,-0.202,-0.061,0.117,0.343,0.637,1.013,1.211,1.347,1.45
6.5,-0.402,-0.402,-0.402,-0.402,-0.401,-0.4,-0.397,-0.388,-0.369,-0.326,-0.245,-0.123,0.044,0.265,0.561,0.937,1.135,1.271,1.374
6.6,-0.403,-0.403,-0.403,-0.402,-0.402,-0.401,-0.398,-0.392,-0.376,-0.342,-0.278,-0.171,-0.015,0.2,0.492,0.868,1.066,1.202,1.305
6.7,-0.404,-0.404,-0.404,-0.403,-0.403,-0.402,-0.4,-0.394,-0.381,-0.353,-0.299,-0.205,-0.061,0.145,0.431,0.799,0.995,1.13,1.233
6.8,-0.405,-0.405,-0.405,-0.404,-0.404,-0.403,-0.401,-0.397,-0.386,-0.362,-0.314,-0.231,-0.098,0.098,0.375,0.733,0.927,1.06,1.162
6.9,-0.406,-0.406,-0.406,-0.405,-0.405,-0.404,-0.403,-0.399,-0.389,-0.369,-0.327,-0.252,-0.13,0.056,0.322,0.671,0.862,0.994,1.095
7.0,-0.407,-0.407,-0.407,-0.407,-0.406,-0.406,-0.404,-0.401,-0.392,-0.374,-0.337,-0.269,-0.157,0.017,0.271,0.605,0.792,0.922,1.022
7.1,-0.409,-0.409,-0.409,-0.409,-0.409,-0.408,-0.407,-0.403,-0.396,-0.379,-0.345,-0.284,-0.181,-0.019,0.22,0.54,0.722,0.85,0.949
7.2,-0.413,-0.412,-0.411,-0.411,-0.411,-0.411,-0.41,-0.407,-0.399,-0.384,-0.354,-0.298,-0.205,-0.056,0.167,0.473,0.651,0.776,0.874
7.3,-0.414,-0.414,-0.414,-0.414,-0.414,-0.414,-0.413,-0.41,-0.404,-0.391,-0.363,-0.313,-0.229,-0.095,0.114,0.401,0.572,0.695,0.79
7.4,-0.418,-0.418,-0.418,-0.417,-0.417,-0.417,-0.416,-0.414,-0.409,-0.397,-0.373,-0.329,-0.255,-0.135,0.055,0.322,0.486,0.605,0.698
7.5,-0.422,-0.422,-0.422,-0.422,-0.422,-0.421,-0.421,-0.419,-0.415,-0.405,-0.384,-0.346,-0.282,-0.178,-0.009,0.266,0.433,0.553,0.648
7.6,-0.427,-0.427,-0.427,-0.427,-0.427,-0.427,-0.426,-0.425,-0.421,-0.412,-0.395,-0.364,-0.312,-0.225,-0.07,0.167,0.319,0.432,0.521
7.7,-0.434,-0.434,-0.434,-0.434,-0.434,-0.433,-0.433,-0.432,-0.428,-0.421,-0.408,-0.383,-0.346,-0.272,-0.17,0.144,0.324,0.451,0.55
7.8,-0.442,-0.442,-0.442,-0.442,-0.442,-0.441,-0.441,-0.44,-0.437,-0.432,-0.421,-0.406,-0.379,-0.347,-0.189,0.119,0.297,0.423,0.521
7.9,-0.452,-0.452,-0.452,-0.452,-0.451,-0.451,-0.451,-0.45,-0.448,-0.445,-0.439,-0.432,-0.426,-0.398,-0.278,0.065,0.254,0.386,0.486
8.0,-0.464,-0.464,-0.464,-0.464,-0.464,-0.464,-0.464,-0.463,-0.462,-0.461,-0.458,-0.468,-0.465,-0.529,-0.293,0.033,0.217,0.346,0.445
8.1,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999
8.3,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999
8.5,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999
8.7,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999
