logT,logR_-8.0,logR_-7.5,logR_-7.0,logR_-6.5,logR_-6.0,logR_-5.5,logR_-5.0,logR_-4.5,logR_-4.0,logR_-3.5,logR_-3.0,logR_-2.5,logR_-2.0,logR_-1.5,logR_-1.0,logR_-0.5,logR_0.0,logR_0.5,logR_1.0
3.75,-1.234,-1.388,-1.628,-1.798,-1.992,-2.196,-2.399,-2.593,-2.762,-2.882,-2.911,-2.816,-2.606,-2.297,-1.909,-1.459,-0.984,-0.516,-0.079
3.8,-1.297,-1.335,-1.377,-1.423,-1.512,-1.642,-1.796,-1.956,-2.101,-2.202,-2.226,-2.16,-2.006,-1.786,-1.517,-1.2,-0.821,-0.372,0.109
3.85,-1.357,-1.345,-1.334,-1.323,-1.315,-1.319,-1.346,-1.395,-1.449,-1.483,-1.476,-1.414,-1.298,-1.137,-0.94,-0.709,-0.44,-0.116,0.282
3.9,-1.391,-1.364,-1.339,-1.315,-1.281,-1.229,-1.152,-1.055,-0.952,-0.857,-0.771,-0.68,-0.576,-0.452,-0.302,-0.124,0.085,0.329,0.622
3.95,-1.343,-1.335,-1.327,-1.319,-1.287,-1.224,-1.114,-0.944,-0.715,-0.457,-0.226,-0.046,0.094,0.218,0.346,0.49,0.657,0.854,1.084
4.0,-1.022,-1.078,-1.143,-1.219,-1.25,-1.222,-1.12,-0.933,-0.654,-0.306,0.057,0.374,0.615,0.794,0.938,1.074,1.219,1.384,1.573
4.05,-0.818,-0.86,-0.906,-0.958,-1.025,-1.072,-1.05,-0.915,-0.651,-0.281,0.142,0.559,0.922,1.202,1.41,1.575,1.722,1.871,2.033
4.1,-0.847,-0.841,-0.835,-0.829,-0.823,-0.814,-0.786,-0.708,-0.537,-0.245,0.151,0.597,1.036,1.42,1.722,1.949,2.126,2.28,2.429
4.15,-0.84,-0.821,-0.802,-0.784,-0.755,-0.695,-0.583,-0.423,-0.234,-0.014,0.266,0.632,1.063,1.502,1.888,2.192,2.42,2.599,2.751
4.2,-0.87,-0.83,-0.793,-0.759,-0.714,-0.643,-0.509,-0.291,-0.012,0.276,0.546,0.822,1.152,1.551,1.966,2.335,2.625,2.841,3.011
4.25,-0.877,-0.837,-0.8,-0.766,-0.713,-0.624,-0.478,-0.254,0.05,0.407,0.761,1.078,1.373,1.688,2.048,2.428,2.763,3.026,3.226
4.3,-0.853,-0.821,-0.791,-0.763,-0.715,-0.63,-0.479,-0.241,0.075,0.448,0.853,1.251,1.607,1.92,2.228,2.554,2.885,3.179,3.413
