logT,logR_-8.0,logR_-7.5,logR_-7.0,logR_-6.5,logR_-6.0,logR_-5.5,logR_-5.0,logR_-4.5,logR_-4.0,logR_-3.5,logR_-3.0,logR_-2.5,logR_-2.0,logR_-1.5,logR_-1.0,logR_-0.5,logR_0.0,logR_0.5,logR_1.0
3.75,-0.895,-1.024,-1.208,-1.414,-1.627,-1.842,-2.05,-2.233,-2.368,-2.42,-2.368,-2.233,-2.045,-1.826,-1.59,-1.338,-1.065,-0.765,-0.435
3.8,-0.677,-0.733,-0.797,-0.904,-1.047,-1.209,-1.373,-1.522,-1.626,-1.661,-1.619,-1.501,-1.334,-1.14,-0.929,-0.705,-0.468,-0.215,0.057
3.85,-0.688,-0.683,-0.678,-0.675,-0.685,-0.72,-0.777,-0.838,-0.88,-0.885,-0.841,-0.75,-0.62,-0.462,-0.283,-0.088,0.122,0.349,0.594
3.9,-0.698,-0.684,-0.67,-0.64,-0.585,-0.497,-0.392,-0.294,-0.213,-0.145,-0.076,0.003,0.099,0.217,0.356,0.515,0.692,0.889,1.107
3.95,-0.697,-0.686,-0.675,-0.647,-0.585,-0.465,-0.274,-0.026,0.228,0.436,0.584,0.695,0.789,0.883,0.987,1.107,1.246,1.407,1.59
4.0,-0.652,-0.659,-0.666,-0.651,-0.6,-0.486,-0.282,0.016,0.378,0.735,1.023,1.227,1.367,1.473,1.565,1.661,1.77,1.897,2.046
4.05,-0.592,-0.601,-0.61,-0.615,-0.592,-0.504,-0.319,-0.025,0.361,0.788,1.195,1.53,1.769,1.931,2.049,2.147,2.241,2.345,2.466
4.1,-0.59,-0.584,-0.578,-0.567,-0.539,-0.471,-0.327,-0.074,0.288,0.723,1.182,1.615,1.973,2.238,2.419,2.548,2.652,2.749,2.854
4.15,-0.582,-0.573,-0.564,-0.549,-0.514,-0.435,-0.287,-0.061,0.249,0.647,1.101,1.574,2.024,2.397,2.671,2.861,2.999,3.109,3.211
4.2,-0.588,-0.572,-0.557,-0.536,-0.5,-0.424,-0.277,-0.043,0.27,0.637,1.052,1.516,1.998,2.448,2.823,3.095,3.286,3.428,3.544
4.25,-0.59,-0.573,-0.557,-0.535,-0.496,-0.421,-0.283,-0.059,0.259,0.649,1.069,1.509,1.973,2.453,2.901,3.257,3.517,3.707,3.852
4.3,-0.583,-0.569,-0.555,-0.531,-0.492,-0.42,-0.287,-0.071,0.24,0.638,1.086,1.549,2.002,2.478,2.95,3.371,3.703,3.945,4.131
4.35,-0.575,-0.562,-0.549,-0.522,-0.481,-0.413,-0.289,-0.082,0.228,0.631,1.092,1.576,2.064,2.545,3.016,3.469,3.856,4.151,4.376
4.4,-0.535,-0.534,-0.533,-0.509,-0.464,-0.393,-0.276,-0.079,0.224,0.631,1.103,1.606,2.114,2.62,3.113,3.577,3.996,4.336,4.593
4.45,-0.503,-0.499,-0.495,-0.477,-0.435,-0.359,-0.239,-0.046,0.251,0.655,1.131,1.646,2.168,2.699,3.216,3.701,4.138,4.505,4.792
4.5,-0.504,-0.487,-0.471,-0.435,-0.373,-0.281,-0.155,0.033,0.319,0.712,1.185,1.699,2.231,2.775,3.309,3.822,4.279,4.662,4.965
4.55,-0.503,-0.487,-0.472,-0.436,-0.365,-0.238,-0.061,0.156,0.436,0.81,1.266,1.769,2.302,2.849,3.393,3.924,4.402,4.8,5.109
4.6,-0.503,-0.487,-0.472,-0.438,-0.372,-0.245,-0.033,0.256,0.588,0.958,1.385,1.863,2.383,2.92,3.464,4.0,4.488,4.897,5.203
4.65,-0.502,-0.489,-0.476,-0.446,-0.387,-0.267,-0.058,0.255,0.657,1.092,1.524,1.974,2.465,2.982,3.514,4.042,4.529,4.94,5.246
4.7,-0.499,-0.487,-0.475,-0.451,-0.399,-0.293,-0.096,0.208,0.614,1.09,1.584,2.061,2.533,3.024,3.535,4.046,4.524,4.931,5.236
4.75,-0.496,-0.485,-0.474,-0.451,-0.407,-0.314,-0.138,0.147,0.537,1.003,1.514,2.04,2.545,3.033,3.525,4.017,4.482,4.884,5.193
4.8,-0.495,-0.483,-0.471,-0.451,-0.411,-0.329,-0.171,0.088,0.455,0.905,1.404,1.934,2.474,2.995,3.489,3.968,4.423,4.82,5.134
4.85,-0.493,-0.479,-0.465,-0.444,-0.406,-0.333,-0.192,0.046,0.388,0.821,1.312,1.834,2.376,2.92,3.437,3.918,4.368,4.761,5.076
4.9,-0.484,-0.471,-0.458,-0.435,-0.398,-0.33,-0.203,0.015,0.339,0.757,1.24,1.761,2.301,2.851,3.382,3.876,4.325,4.714,5.026
4.95,-0.479,-0.462,-0.446,-0.422,-0.382,-0.314,-0.193,0.01,0.319,0.727,1.204,1.722,2.265,2.812,3.344,3.848,4.299,4.681,4.977
5.0,-0.458,-0.445,-0.432,-0.406,-0.364,-0.294,-0.175,0.02,0.317,0.716,1.191,1.711,2.253,2.8,3.331,3.835,4.282,4.652,4.919
5.05,-0.422,-0.41,-0.398,-0.377,-0.337,-0.263,-0.141,0.052,0.341,0.732,1.203,1.72,2.262,2.806,3.335,3.83,4.265,4.61,4.843
5.1,-0.378,-0.366,-0.354,-0.332,-0.296,-0.226,-0.101,0.094,0.38,0.766,1.229,1.741,2.278,2.814,3.334,3.813,4.225,4.54,4.737
5.15,-0.359,-0.335,-0.312,-0.283,-0.244,-0.176,-0.054,0.143,0.43,0.809,1.263,1.764,2.287,2.804,3.302,3.757,4.143,4.429,4.615
5.2,-0.36,-0.324,-0.291,-0.251,-0.199,-0.123,-0.001,0.194,0.477,0.85,1.293,1.778,2.275,2.759,3.221,3.648,4.012,4.287,4.476
5.25,-0.384,-0.339,-0.298,-0.248,-0.184,-0.095,0.04,0.238,0.513,0.872,1.298,1.763,2.229,2.673,3.095,3.496,3.848,4.125,4.325
5.3,-0.446,-0.387,-0.335,-0.273,-0.201,-0.104,0.04,0.248,0.524,0.868,1.274,1.713,2.15,2.556,2.943,3.323,3.67,3.957,4.169
5.35,-0.482,-0.434,-0.391,-0.329,-0.246,-0.139,0.01,0.224,0.505,0.842,1.226,1.64,2.047,2.423,2.783,3.147,3.493,3.788,4.014
5.4,-0.505,-0.472,-0.441,-0.392,-0.318,-0.206,-0.047,0.172,0.459,0.796,1.165,1.554,1.934,2.286,2.627,2.979,3.325,3.625,3.801
5.45,-0.519,-0.498,-0.478,-0.442,-0.381,-0.283,-0.129,0.097,0.392,0.735,1.097,1.467,1.825,2.156,2.481,2.823,3.167,3.471,3.648
5.5,-0.521,-0.509,-0.497,-0.476,-0.434,-0.355,-0.217,0.003,0.308,0.662,1.024,1.381,1.721,2.035,2.347,2.682,3.02,3.329,3.508
5.55,-0.522,-0.515,-0.508,-0.494,-0.467,-0.412,-0.299,-0.096,0.21,0.581,0.952,1.299,1.625,1.926,2.226,2.554,2.884,3.069,3.199
5.6,-0.521,-0.517,-0.513,-0.504,-0.486,-0.447,-0.362,-0.192,0.099,0.48,0.87,1.219,1.536,1.828,2.12,2.439,2.762,2.945,3.074
5.65,-0.52,-0.518,-0.516,-0.51,-0.497,-0.468,-0.404,-0.269,-0.016,0.36,0.773,1.138,1.453,1.741,2.027,2.336,2.652,2.833,2.96
5.7,-0.523,-0.52,-0.517,-0.512,-0.502,-0.48,-0.431,-0.325,-0.113,0.237,0.662,1.051,1.375,1.662,1.945,2.243,2.553,2.732,2.858
5.75,-0.524,-0.521,-0.518,-0.514,-0.506,-0.488,-0.449,-0.364,-0.19,0.121,0.545,0.957,1.295,1.587,1.869,2.16,2.449,2.621,2.744
5.8,-0.523,-0.521,-0.519,-0.516,-0.508,-0.493,-0.461,-0.39,-0.244,0.028,0.432,0.859,1.213,1.513,1.797,2.081,2.364,2.534,2.656
5.85,-0.522,-0.521,-0.52,-0.517,-0.51,-0.496,-0.468,-0.407,-0.281,-0.04,0.336,0.763,1.135,1.444,1.73,2.011,2.287,2.454,2.575
5.9,-0.521,-0.52,-0.519,-0.517,-0.511,-0.5,-0.475,-0.42,-0.309,-0.093,0.259,0.68,1.062,1.381,1.67,1.948,2.216,2.38,2.5
5.95,-0.52,-0.519,-0.518,-0.516,-0.511,-0.501,-0.479,-0.43,-0.328,-0.132,0.196,0.609,0.999,1.329,1.62,1.892,2.148,2.308,2.425
6.0,-0.519,-0.517,-0.515,-0.512,-0.508,-0.499,-0.48,-0.436,-0.344,-0.161,0.147,0.548,0.945,1.285,1.579,1.84,2.076,2.228,2.34
6.1,-0.524,-0.519,-0.514,-0.508,-0.5,-0.488,-0.47,-0.434,-0.357,-0.201,0.078,0.461,0.862,1.214,1.499,1.722,1.869,1.978,2.065
6.2,-0.524,-0.522,-0.52,-0.516,-0.505,-0.487,-0.459,-0.415,-0.34,-0.202,0.048,0.406,0.793,1.127,1.373,1.576,1.714,1.818,1.902
6.3,-0.525,-0.524,-0.523,-0.521,-0.517,-0.507,-0.481,-0.428,-0.335,-0.183,0.054,0.378,0.717,0.996,1.201,1.398,1.533,1.636,1.719
6.4,-0.526,-0.525,-0.524,-0.524,-0.521,-0.516,-0.504,-0.47,-0.386,-0.222,0.027,0.321,0.601,0.824,1.013,1.232,1.377,1.485,1.572
6.5,-0.525,-0.525,-0.525,-0.525,-0.523,-0.52,-0.512,-0.491,-0.437,-0.31,-0.083,0.188,0.432,0.636,0.834,1.095,1.257,1.375,1.467
6.6,-0.526,-0.526,-0.526,-0.525,-0.524,-0.522,-0.516,-0.501,-0.463,-0.374,-0.201,0.031,0.256,0.457,0.674,0.968,1.142,1.265,1.362
