logT,logR_-8.0,logR_-7.5,logR_-7.0,logR_-6.5,logR_-6.0,logR_-5.5,logR_-5.0,logR_-4.5,logR_-4.0,logR_-3.5,logR_-3.0,logR_-2.5,logR_-2.0,logR_-1.5,logR_-1.0,logR_-0.5,logR_0.0,logR_0.5,logR_1.0
3.75,-0.446,-0.868,-1.066,-1.278,-1.493,-1.707,-1.906,-2.071,-2.173,-2.177,-2.085,-1.929,-1.735,-1.522,-1.301,-1.073,-0.839,-0.599,-0.354
3.8,-0.444,-0.516,-0.602,-0.73,-0.885,-1.051,-1.211,-1.343,-1.418,-1.42,-1.343,-1.202,-1.028,-0.836,-0.634,-0.423,-0.203,0.027,0.264
3.85,-0.444,-0.441,-0.438,-0.44,-0.46,-0.506,-0.567,-0.623,-0.651,-0.635,-0.571,-0.465,-0.326,-0.166,0.007,0.193,0.389,0.599,0.821
3.9,-0.453,-0.436,-0.42,-0.383,-0.311,-0.209,-0.102,-0.011,0.061,0.126,0.196,0.279,0.379,0.499,0.635,0.786,0.952,1.135,1.334
3.95,-0.452,-0.438,-0.424,-0.387,-0.304,-0.15,0.076,0.339,0.574,0.751,0.875,0.971,1.058,1.149,1.249,1.364,1.495,1.646,1.816
4.0,-0.446,-0.437,-0.428,-0.398,-0.323,-0.173,0.075,0.413,0.785,1.116,1.36,1.53,1.648,1.738,1.82,1.909,2.011,2.132,2.273
4.05,-0.436,-0.43,-0.424,-0.403,-0.343,-0.21,0.023,0.361,0.775,1.203,1.59,1.887,2.082,2.216,2.314,2.399,2.485,2.585,2.704
4.1,-0.433,-0.426,-0.419,-0.4,-0.35,-0.238,-0.033,0.28,0.685,1.142,1.612,2.023,2.341,2.562,2.709,2.818,2.909,3.001,3.108
4.15,-0.43,-0.423,-0.416,-0.399,-0.356,-0.258,-0.076,0.205,0.585,1.039,1.527,2.013,2.443,2.773,3.002,3.16,3.278,3.378,3.482
4.2,-0.429,-0.42,-0.411,-0.395,-0.358,-0.273,-0.111,0.147,0.507,0.946,1.437,1.95,2.443,2.872,3.203,3.43,3.594,3.719,3.829
4.25,-0.428,-0.417,-0.406,-0.389,-0.354,-0.279,-0.135,0.103,0.447,0.883,1.371,1.89,2.407,2.907,3.325,3.635,3.858,4.023,4.152
4.3,-0.432,-0.416,-0.401,-0.38,-0.346,-0.278,-0.146,0.076,0.408,0.84,1.334,1.854,2.384,2.918,3.396,3.788,4.075,4.288,4.451
4.35,-0.434,-0.416,-0.399,-0.371,-0.331,-0.264,-0.141,0.07,0.395,0.824,1.316,1.841,2.388,2.933,3.451,3.904,4.255,4.515,4.718
4.4,-0.429,-0.413,-0.398,-0.363,-0.313,-0.242,-0.123,0.082,0.402,0.831,1.326,1.858,2.401,2.965,3.51,4.003,4.408,4.713,4.945
4.45,-0.424,-0.41,-0.396,-0.361,-0.3,-0.215,-0.09,0.115,0.434,0.864,1.363,1.897,2.446,3.018,3.578,4.098,4.54,4.884,5.142
4.5,-0.422,-0.408,-0.394,-0.359,-0.292,-0.189,-0.047,0.166,0.49,0.921,1.423,1.955,2.511,3.083,3.652,4.189,4.653,5.022,5.298
4.55,-0.42,-0.41,-0.4,-0.367,-0.302,-0.185,-0.012,0.226,0.56,0.995,1.497,2.027,2.583,3.149,3.72,4.262,4.734,5.115,5.392
4.6,-0.421,-0.411,-0.401,-0.374,-0.315,-0.199,-0.01,0.265,0.63,1.073,1.571,2.096,2.645,3.2,3.761,4.293,4.76,5.14,5.412
4.65,-0.419,-0.411,-0.403,-0.381,-0.33,-0.221,-0.032,0.256,0.647,1.114,1.616,2.136,2.669,3.208,3.748,4.26,4.716,5.091,5.363
4.7,-0.416,-0.41,-0.404,-0.386,-0.342,-0.246,-0.067,0.215,0.604,1.075,1.588,2.114,2.639,3.162,3.68,4.173,4.617,4.989,5.267
4.75,-0.417,-0.41,-0.403,-0.387,-0.351,-0.267,-0.105,0.162,0.535,0.99,1.495,2.024,2.555,3.077,3.584,4.064,4.5,4.869,5.153
4.8,-0.416,-0.41,-0.404,-0.389,-0.356,-0.283,-0.137,0.109,0.462,0.901,1.393,1.915,2.45,2.98,3.487,3.962,4.391,4.752,5.036
4.85,-0.417,-0.411,-0.405,-0.39,-0.358,-0.291,-0.16,0.064,0.396,0.822,1.306,1.822,2.356,2.894,3.408,3.883,4.304,4.652,4.927
4.9,-0.415,-0.41,-0.405,-0.392,-0.362,-0.298,-0.176,0.031,0.346,0.76,1.24,1.755,2.288,2.829,3.35,3.827,4.237,4.566,4.823
4.95,-0.418,-0.411,-0.404,-0.393,-0.366,-0.305,-0.187,0.013,0.317,0.724,1.201,1.714,2.246,2.785,3.309,3.785,4.18,4.483,4.715
5.0,-0.415,-0.41,-0.405,-0.394,-0.37,-0.314,-0.2,-0.004,0.296,0.7,1.176,1.688,2.217,2.751,3.271,3.738,4.113,4.391,4.598
5.05,-0.409,-0.405,-0.401,-0.393,-0.373,-0.322,-0.214,-0.021,0.279,0.682,1.155,1.661,2.182,2.706,3.214,3.664,4.019,4.277,4.471
5.1,-0.4,-0.398,-0.396,-0.387,-0.372,-0.33,-0.233,-0.048,0.247,0.646,1.113,1.609,2.117,2.623,3.111,3.543,3.886,4.14,4.334
5.15,-0.399,-0.394,-0.389,-0.381,-0.368,-0.332,-0.25,-0.083,0.198,0.583,1.034,1.514,2.002,2.489,2.957,3.378,3.722,3.988,4.189
5.2,-0.398,-0.392,-0.386,-0.378,-0.364,-0.333,-0.262,-0.115,0.139,0.498,0.925,1.381,1.847,2.315,2.77,3.188,3.543,3.829,4.037
5.25,-0.401,-0.395,-0.389,-0.379,-0.364,-0.335,-0.274,-0.149,0.074,0.399,0.795,1.228,1.674,2.127,2.575,2.995,3.364,3.668,3.881
5.3,-0.411,-0.403,-0.395,-0.385,-0.37,-0.343,-0.288,-0.178,0.015,0.302,0.665,1.073,1.502,1.943,2.386,2.811,3.195,3.509,3.723
5.35,-0.414,-0.409,-0.404,-0.394,-0.378,-0.352,-0.303,-0.208,-0.039,0.217,0.549,0.931,1.342,1.771,2.212,2.641,3.037,3.352,3.533
5.4,-0.419,-0.414,-0.409,-0.401,-0.388,-0.365,-0.32,-0.235,-0.086,0.143,0.446,0.804,1.196,1.616,2.054,2.488,2.889,3.199,3.378
5.45,-0.421,-0.418,-0.415,-0.409,-0.399,-0.378,-0.338,-0.26,-0.127,0.079,0.358,0.693,1.068,1.477,1.913,2.351,2.749,3.051,3.227
5.5,-0.42,-0.419,-0.418,-0.414,-0.406,-0.389,-0.355,-0.287,-0.166,0.022,0.28,0.595,0.954,1.354,1.788,2.229,2.614,2.909,3.083
5.55,-0.421,-0.42,-0.419,-0.416,-0.411,-0.398,-0.369,-0.31,-0.201,-0.027,0.211,0.509,0.853,1.245,1.676,2.115,2.483,2.679,2.814
5.6,-0.422,-0.421,-0.42,-0.418,-0.414,-0.404,-0.381,-0.331,-0.234,-0.075,0.15,0.433,0.766,1.15,1.578,2.006,2.357,2.549,2.681
5.65,-0.421,-0.421,-0.421,-0.419,-0.416,-0.408,-0.389,-0.348,-0.265,-0.12,0.093,0.365,0.688,1.066,1.49,1.899,2.239,2.427,2.558
5.7,-0.423,-0.422,-0.421,-0.42,-0.417,-0.41,-0.394,-0.359,-0.288,-0.159,0.041,0.302,0.619,0.991,1.409,1.794,1.995,2.132,2.235
5.75,-0.423,-0.422,-0.421,-0.42,-0.418,-0.412,-0.399,-0.369,-0.307,-0.192,-0.007,0.244,0.555,0.923,1.329,1.694,1.889,2.024,2.126
5.8,-0.422,-0.422,-0.422,-0.421,-0.419,-0.414,-0.402,-0.376,-0.322,-0.219,-0.049,0.193,0.497,0.862,1.248,1.607,1.801,1.934,2.036
5.85,-0.422,-0.422,-0.422,-0.421,-0.419,-0.415,-0.405,-0.382,-0.333,-0.241,-0.083,0.149,0.447,0.806,1.169,1.526,1.719,1.853,1.954
5.9,-0.422,-0.422,-0.422,-0.421,-0.42,-0.416,-0.407,-0.386,-0.343,-0.259,-0.112,0.111,0.405,0.752,1.096,1.45,1.642,1.775,1.877
5.95,-0.422,-0.422,-0.422,-0.421,-0.419,-0.416,-0.408,-0.39,-0.351,-0.273,-0.135,0.08,0.369,0.7,1.028,1.387,1.581,1.714,1.816
6.0,-0.423,-0.422,-0.421,-0.421,-0.419,-0.416,-0.409,-0.393,-0.357,-0.285,-0.156,0.052,0.335,0.647,0.965,1.332,1.528,1.663,1.765
6.1,-0.422,-0.422,-0.422,-0.42,-0.418,-0.415,-0.408,-0.394,-0.364,-0.303,-0.188,0.001,0.26,0.541,0.852,1.234,1.434,1.57,1.674
6.2,-0.423,-0.423,-0.423,-0.422,-0.42,-0.417,-0.409,-0.395,-0.367,-0.312,-0.21,-0.042,0.18,0.437,0.754,1.14,1.341,1.478,1.582
6.3,-0.425,-0.424,-0.423,-0.423,-0.422,-0.42,-0.414,-0.401,-0.375,-0.323,-0.231,-0.086,0.104,0.349,0.667,1.057,1.259,1.396,1.501
6.4,-0.424,-0.424,-0.424,-0.423,-0.423,-0.421,-0.417,-0.408,-0.386,-0.341,-0.26,-0.135,0.038,0.276,0.59,0.986,1.19,1.328,1.432
6.5,-0.426,-0.425,-0.424,-0.424,-0.423,-0.422,-0.419,-0.412,-0.395,-0.357,-0.289,-0.179,-0.016,0.213,0.525,0.915,1.117,1.254,1.359
6.6,-0.425,-0.425,-0.425,-0.425,-0.424,-0.423,-0.421,-0.414,-0.4,-0.369,-0.311,-0.212,-0.06,0.161,0.465,0.849,1.05,1.186,1.29
6.7,-0.426,-0.426,-0.426,-0.426,-0.425,-0.424,-0.422,-0.417,-0.404,-0.378,-0.327,-0.238,-0.096,0.115,0.409,0.783,0.981,1.116,1.219
6.8,-0.427,-0.427,-0.427,-0.427,-0.426,-0.425,-0.424,-0.419,-0.408,-0.385,-0.34,-0.259,-0.127,0.074,0.356,0.719,0.914,1.048,1.15
6.9,-0.428,-0.428,-0.428,-0.428,-0.427,-0.427,-0.425,-0.421,-0.412,-0.391,-0.351,-0.277,-0.154,0.034,0.305,0.656,0.848,0.98,1.081
7.0,-0.431,-0.43,-0.429,-0.429,-0.429,-0.428,-0.427,-0.423,-0.415,-0.397,-0.36,-0.293,-0.179,-0.003,0.255,0.591,0.778,0.909,1.009
7.1,-0.431,-0.431,-0.431,-0.431,-0.431,-0.43,-0.429,-0.426,-0.418,-0.402,-0.369,-0.307,-0.202,-0.039,0.203,0.527,0.71,0.839,0.938
7.2,-0.434,-0.434,-0.434,-0.433,-0.433,-0.433,-0.432,-0.429,-0.422,-0.407,-0.377,-0.321,-0.226,-0.075,0.151,0.459,0.637,0.763,0.861
7.3,-0.436,-0.436,-0.436,-0.436,-0.436,-0.436,-0.435,-0.432,-0.427,-0.413,-0.386,-0.336,-0.25,-0.113,0.098,0.388,0.56,0.683,0.779
7.4,-0.44,-0.44,-0.44,-0.44,-0.44,-0.439,-0.438,-0.436,-0.431,-0.42,-0.396,-0.351,-0.275,-0.152,0.04,0.309,0.474,0.593,0.687
7.5,-0.444,-0.444,-0.444,-0.444,-0.444,-0.444,-0.443,-0.441,-0.437,-0.427,-0.406,-0.367,-0.301,-0.194,-0.023,0.25,0.416,0.536,0.63
7.6,-0.449,-0.449,-0.449,-0.449,-0.449,-0.449,-0.448,-0.447,-0.443,-0.434,-0.417,-0.384,-0.33,-0.241,-0.084,0.154,0.307,0.42,0.509
7.7,-0.456,-0.456,-0.456,-0.456,-0.456,-0.455,-0.455,-0.454,-0.45,-0.443,-0.429,-0.403,-0.364,-0.287,-0.182,0.119,0.295,0.42,0.517
7.8,-0.464,-0.464,-0.464,-0.464,-0.464,-0.463,-0.463,-0.462,-0.459,-0.454,-0.443,-0.426,-0.397,-0.36,-0.209,0.1,0.279,0.405,0.503
7.9,-0.474,-0.474,-0.474,-0.474,-0.474,-0.473,-0.473,-0.472,-0.47,-0.466,-0.46,-0.451,-0.443,-0.412,-0.295,0.035,0.22,0.35,0.449
8.0,-0.486,-0.486,-0.486,-0.486,-0.486,-0.486,-0.486,-0.485,-0.484,-0.482,-0.479,-0.486,-0.482,-0.538,-0.323,0.014,0.201,0.332,0.432
8.1,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999
8.3,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999
8.5,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999
8.7,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999
