logT,logR_-8.0,logR_-7.5,logR_-7.0,logR_-6.5,logR_-6.0,logR_-5.5,logR_-5.0,logR_-4.5,logR_-4.0,logR_-3.5,logR_-3.0,logR_-2.5,logR_-2.0,logR_-1.5,logR_-1.0,logR_-0.5,logR_0.0,logR_0.5,logR_1.0
4.9,-0.44,-0.409,-0.38,-0.336,-0.265,-0.147,0.048,0.336,0.707,1.141,1.624,2.135,2.644,3.133,3.589,4.01,4.389,4.724,5.011
4.95,-0.397,-0.366,-0.337,-0.294,-0.227,-0.115,0.073,0.352,0.713,1.134,1.602,2.105,2.618,3.112,3.574,4.002,4.38,4.703,4.978
5.0,-0.333,-0.304,-0.277,-0.234,-0.168,-0.06,0.116,0.38,0.731,1.147,1.607,2.098,2.605,3.1,3.565,3.994,4.37,4.684,4.939
5.05,-0.235,-0.205,-0.177,-0.139,-0.076,0.03,0.197,0.443,0.773,1.175,1.628,2.111,2.607,3.097,3.561,3.985,4.354,4.656,4.881
5.1,-0.13,-0.093,-0.059,-0.016,0.044,0.141,0.304,0.539,0.846,1.225,1.66,2.133,2.622,3.103,3.558,3.968,4.321,4.603,4.796
5.15,-0.087,-0.015,0.047,0.109,0.181,0.284,0.441,0.66,0.945,1.293,1.704,2.16,2.638,3.112,3.552,3.934,4.26,4.515,4.692
5.2,-0.075,0.026,0.108,0.199,0.303,0.427,0.588,0.801,1.064,1.386,1.77,2.201,2.658,3.117,3.533,3.88,4.169,4.4,4.57
5.25,-0.138,0.008,0.117,0.233,0.367,0.527,0.716,0.938,1.194,1.49,1.842,2.246,2.679,3.114,3.497,3.802,4.053,4.266,4.435
5.3,-0.326,-0.107,0.038,0.197,0.364,0.551,0.771,1.017,1.278,1.567,1.898,2.28,2.692,3.097,3.443,3.706,3.925,4.125,4.295
5.35,-0.445,-0.254,-0.122,0.051,0.267,0.507,0.76,1.03,1.314,1.607,1.926,2.288,2.682,3.062,3.372,3.603,3.796,3.984,4.159
5.4,-0.533,-0.387,-0.278,-0.129,0.074,0.344,0.657,0.976,1.292,1.606,1.927,2.272,2.646,3.005,3.29,3.495,3.671,3.85,4.033
5.45,-0.563,-0.478,-0.407,-0.29,-0.114,0.131,0.457,0.834,1.204,1.554,1.897,2.239,2.594,2.933,3.2,3.389,3.553,3.728,3.852
5.5,-0.571,-0.523,-0.48,-0.405,-0.275,-0.066,0.24,0.633,1.061,1.467,1.84,2.193,2.537,2.858,3.109,3.288,3.446,3.618,3.741
5.55,-0.572,-0.545,-0.52,-0.472,-0.381,-0.218,0.049,0.433,0.889,1.349,1.767,2.138,2.479,2.786,3.023,3.193,3.35,3.517,3.637
5.6,-0.567,-0.553,-0.539,-0.509,-0.447,-0.321,-0.096,0.26,0.727,1.223,1.682,2.077,2.421,2.719,2.944,3.109,3.266,3.381,3.472
5.65,-0.566,-0.556,-0.546,-0.526,-0.484,-0.393,-0.209,0.115,0.574,1.098,1.593,2.016,2.365,2.655,2.873,3.036,3.193,3.308,3.399
5.7,-0.565,-0.557,-0.549,-0.534,-0.503,-0.436,-0.293,-0.012,0.429,0.967,1.5,1.95,2.31,2.595,2.807,2.974,3.124,3.235,3.324
5.75,-0.566,-0.559,-0.552,-0.539,-0.513,-0.459,-0.345,-0.114,0.288,0.825,1.389,1.875,2.251,2.537,2.748,2.917,3.075,3.191,3.282
5.8,-0.565,-0.559,-0.553,-0.54,-0.517,-0.471,-0.374,-0.177,0.174,0.688,1.267,1.787,2.184,2.475,2.692,2.866,3.026,3.143,3.235
5.85,-0.566,-0.559,-0.552,-0.541,-0.519,-0.476,-0.391,-0.217,0.096,0.57,1.144,1.688,2.11,2.412,2.636,2.819,2.979,3.096,3.188
5.9,-0.564,-0.558,-0.552,-0.541,-0.52,-0.48,-0.399,-0.241,0.045,0.484,1.036,1.589,2.033,2.35,2.584,2.774,2.949,3.073,3.17
5.95,-0.563,-0.556,-0.549,-0.539,-0.519,-0.479,-0.402,-0.252,0.015,0.423,0.95,1.499,1.959,2.293,2.538,2.737,2.915,3.041,3.138
6.0,-0.56,-0.553,-0.546,-0.535,-0.515,-0.475,-0.4,-0.255,-0.002,0.386,0.885,1.422,1.891,2.242,2.5,2.707,2.881,3.005,3.101
6.1,-0.564,-0.552,-0.54,-0.524,-0.499,-0.459,-0.389,-0.253,-0.011,0.354,0.814,1.314,1.782,2.159,2.444,2.647,2.845,2.98,3.084
6.2,-0.571,-0.562,-0.553,-0.534,-0.501,-0.448,-0.368,-0.234,-0.011,0.332,0.776,1.259,1.714,2.096,2.374,2.567,2.705,2.81,2.894
6.3,-0.569,-0.566,-0.563,-0.555,-0.534,-0.485,-0.386,-0.226,0.012,0.343,0.76,1.225,1.665,2.019,2.258,2.411,2.58,2.701,2.796
6.4,-0.57,-0.568,-0.566,-0.562,-0.55,-0.521,-0.452,-0.292,-0.011,0.362,0.781,1.211,1.602,1.894,2.087,2.204,2.446,2.6,2.714
6.5,-0.57,-0.569,-0.568,-0.565,-0.557,-0.536,-0.486,-0.369,-0.121,0.279,0.735,1.147,1.478,1.715,1.869,2.008,2.263,2.423,2.539
6.6,-0.572,-0.571,-0.57,-0.568,-0.561,-0.547,-0.508,-0.414,-0.213,0.135,0.576,0.979,1.28,1.489,1.636,1.796,1.913,2.005,2.08
6.7,-0.573,-0.572,-0.571,-0.57,-0.566,-0.555,-0.527,-0.453,-0.288,0.006,0.392,0.764,1.047,1.245,1.399,1.587,1.718,1.818,1.9
6.8,-0.572,-0.572,-0.572,-0.571,-0.568,-0.561,-0.542,-0.488,-0.36,-0.12,0.209,0.539,0.803,1.001,1.176,1.375,1.511,1.614,1.698
6.9,-0.575,-0.574,-0.573,-0.571,-0.568,-0.563,-0.549,-0.512,-0.42,-0.235,0.037,0.328,0.579,0.789,0.984,1.225,1.379,1.493,1.582
7.0,-0.577,-0.576,-0.575,-0.573,-0.57,-0.563,-0.549,-0.519,-0.45,-0.31,-0.088,0.17,0.413,0.629,0.841,1.082,1.236,1.35,1.439
7.1,-0.577,-0.577,-0.577,-0.576,-0.573,-0.567,-0.551,-0.518,-0.453,-0.333,-0.144,0.087,0.313,0.515,0.714,0.95,1.102,1.214,1.304
7.2,-0.58,-0.58,-0.58,-0.579,-0.577,-0.573,-0.559,-0.526,-0.455,-0.333,-0.157,0.052,0.245,0.405,0.584,0.796,0.938,1.045,1.13
7.3,-0.583,-0.583,-0.583,-0.582,-0.581,-0.578,-0.569,-0.543,-0.481,-0.362,-0.189,-0.002,0.151,0.274,0.435,0.623,0.754,0.854,0.936
7.4,-0.586,-0.586,-0.586,-0.586,-0.585,-0.583,-0.577,-0.56,-0.515,-0.419,-0.272,-0.111,0.017,0.132,0.277,0.482,0.621,0.726,0.81
7.5,-0.591,-0.591,-0.591,-0.59,-0.59,-0.589,-0.585,-0.574,-0.544,-0.477,-0.368,-0.24,-0.121,-0.007,0.136,0.366,0.516,0.627,0.715
7.6,-0.596,-0.596,-0.596,-0.596,-0.596,-0.595,-0.592,-0.585,-0.565,-0.521,-0.445,-0.348,-0.238,-0.129,0.027,0.267,0.421,0.534,0.624
7.7,-0.603,-0.603,-0.603,-0.603,-0.602,-0.602,-0.6,-0.595,-0.581,-0.552,-0.499,-0.424,-0.333,-0.223,-0.087,0.176,0.339,0.457,0.549
7.8,-0.611,-0.611,-0.611,-0.611,-0.61,-0.61,-0.609,-0.605,-0.596,-0.575,-0.538,-0.482,-0.406,-0.314,-0.18,0.155,0.342,0.472,0.572
7.9,-0.621,-0.621,-0.621,-0.621,-0.621,-0.62,-0.619,-0.617,-0.61,-0.595,-0.569,-0.528,-0.469,-0.403,-0.249,0.076,0.26,0.389,0.488
8.0,-0.633,-0.633,-0.633,-0.633,-0.633,-0.633,-0.632,-0.63,-0.626,-0.615,-0.597,-0.57,-0.532,-0.498,-0.344,0.077,0.287,0.428,0.534
8.1,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999
8.3,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999
8.5,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999
8.7,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999
