logT,logR_-8.0,logR_-7.5,logR_-7.0,logR_-6.5,logR_-6.0,logR_-5.5,logR_-5.0,logR_-4.5,logR_-4.0,logR_-3.5,logR_-3.0,logR_-2.5,logR_-2.0,logR_-1.5,logR_-1.0,logR_-0.5,logR_0.0,logR_0.5,logR_1.0
3.75,-0.897,-1.026,-1.211,-1.417,-1.63,-1.845,-2.053,-2.237,-2.373,-2.427,-2.377,-2.244,-2.06,-1.846,-1.618,-1.377,-1.122,-0.851,-0.558
3.8,-0.682,-0.737,-0.8,-0.907,-1.05,-1.212,-1.377,-1.526,-1.631,-1.668,-1.627,-1.511,-1.346,-1.156,-0.949,-0.731,-0.501,-0.258,-0.002
3.85,-0.692,-0.687,-0.682,-0.68,-0.689,-0.724,-0.78,-0.842,-0.885,-0.891,-0.848,-0.759,-0.631,-0.475,-0.3,-0.11,0.094,0.313,0.549
3.9,-0.7,-0.687,-0.674,-0.646,-0.591,-0.504,-0.398,-0.299,-0.218,-0.15,-0.083,-0.005,0.09,0.205,0.341,0.495,0.666,0.856,1.065
3.95,-0.7,-0.689,-0.678,-0.652,-0.592,-0.473,-0.282,-0.033,0.221,0.429,0.577,0.687,0.779,0.871,0.972,1.087,1.221,1.375,1.551
4.0,-0.654,-0.662,-0.67,-0.656,-0.607,-0.494,-0.293,0.005,0.368,0.726,1.014,1.218,1.357,1.461,1.55,1.642,1.746,1.867,2.009
4.05,-0.595,-0.604,-0.613,-0.62,-0.599,-0.513,-0.331,-0.04,0.345,0.772,1.18,1.518,1.757,1.919,2.035,2.129,2.219,2.319,2.435
4.1,-0.593,-0.588,-0.583,-0.572,-0.546,-0.48,-0.339,-0.091,0.268,0.701,1.163,1.599,1.96,2.226,2.406,2.533,2.635,2.729,2.83
4.15,-0.587,-0.579,-0.571,-0.557,-0.523,-0.446,-0.3,-0.079,0.228,0.622,1.077,1.554,2.008,2.384,2.659,2.849,2.985,3.094,3.195
4.2,-0.591,-0.578,-0.565,-0.547,-0.513,-0.439,-0.295,-0.063,0.248,0.613,1.027,1.494,1.98,2.433,2.811,3.085,3.276,3.418,3.533
4.25,-0.592,-0.578,-0.564,-0.544,-0.508,-0.437,-0.304,-0.082,0.235,0.625,1.046,1.488,1.955,2.438,2.89,3.249,3.509,3.7,3.845
4.3,-0.59,-0.576,-0.562,-0.539,-0.504,-0.436,-0.309,-0.098,0.211,0.612,1.063,1.529,1.985,2.464,2.94,3.364,3.697,3.94,4.126
4.35,-0.583,-0.57,-0.557,-0.532,-0.493,-0.428,-0.309,-0.108,0.199,0.602,1.067,1.555,2.047,2.532,3.006,3.462,3.851,4.147,4.373
4.4,-0.54,-0.541,-0.542,-0.52,-0.476,-0.408,-0.295,-0.103,0.197,0.603,1.076,1.583,2.095,2.606,3.104,3.572,3.992,4.333,4.591
4.45,-0.508,-0.506,-0.504,-0.489,-0.449,-0.376,-0.26,-0.071,0.223,0.628,1.106,1.622,2.148,2.684,3.206,3.696,4.136,4.503,4.79
4.5,-0.511,-0.495,-0.48,-0.446,-0.387,-0.299,-0.178,0.006,0.29,0.685,1.16,1.677,2.211,2.759,3.299,3.817,4.277,4.661,4.965
