logT,logR_-8.0,logR_-7.5,logR_-7.0,logR_-6.5,logR_-6.0,logR_-5.5,logR_-5.0,logR_-4.5,logR_-4.0,logR_-3.5,logR_-3.0,logR_-2.5,logR_-2.0,logR_-1.5,logR_-1.0,logR_-0.5,logR_0.0,logR_0.5,logR_1.0
3.75,-1.237,-1.391,-1.633,-1.803,-1.997,-2.203,-2.409,-2.606,-2.781,-2.909,-2.949,-2.869,-2.678,-2.393,-2.032,-1.605,-1.14,-0.672,-0.228
3.8,-1.303,-1.341,-1.383,-1.429,-1.518,-1.648,-1.802,-1.963,-2.11,-2.216,-2.247,-2.191,-2.049,-1.842,-1.589,-1.293,-0.941,-0.519,-0.051
3.85,-1.364,-1.352,-1.341,-1.33,-1.323,-1.327,-1.353,-1.402,-1.458,-1.495,-1.493,-1.437,-1.328,-1.175,-0.985,-0.765,-0.51,-0.209,0.158
3.9,-1.394,-1.369,-1.346,-1.324,-1.29,-1.238,-1.162,-1.065,-0.963,-0.87,-0.785,-0.699,-0.599,-0.48,-0.336,-0.164,0.037,0.269,0.544
3.95,-1.345,-1.339,-1.333,-1.327,-1.297,-1.235,-1.126,-0.958,-0.729,-0.472,-0.242,-0.063,0.074,0.195,0.318,0.457,0.618,0.807,1.027
4.0,-1.021,-1.079,-1.146,-1.225,-1.258,-1.233,-1.134,-0.95,-0.673,-0.326,0.037,0.354,0.594,0.771,0.912,1.043,1.182,1.34,1.523
4.05,-0.819,-0.862,-0.909,-0.962,-1.031,-1.081,-1.063,-0.932,-0.673,-0.306,0.115,0.532,0.895,1.174,1.38,1.541,1.683,1.827,1.982
4.1,-0.849,-0.844,-0.839,-0.834,-0.829,-0.822,-0.798,-0.725,-0.559,-0.273,0.119,0.562,1.0,1.384,1.685,1.909,2.083,2.233,2.377
4.15,-0.842,-0.825,-0.808,-0.792,-0.764,-0.705,-0.595,-0.439,-0.255,-0.041,0.234,0.594,1.02,1.457,1.843,2.146,2.373,2.549,2.697
4.2,-0.872,-0.835,-0.8,-0.768,-0.726,-0.656,-0.526,-0.312,-0.035,0.25,0.515,0.786,1.11,1.502,1.915,2.285,2.575,2.791,2.96
4.25,-0.877,-0.84,-0.807,-0.776,-0.725,-0.641,-0.5,-0.28,0.022,0.377,0.731,1.045,1.335,1.643,1.997,2.376,2.713,2.979,3.18
4.3,-0.856,-0.827,-0.799,-0.773,-0.727,-0.646,-0.501,-0.271,0.041,0.413,0.819,1.216,1.57,1.879,2.182,2.506,2.836,3.135,3.372
4.35,-0.823,-0.8,-0.778,-0.757,-0.716,-0.642,-0.508,-0.288,0.028,0.417,0.848,1.29,1.715,2.091,2.414,2.707,3.003,3.295,3.556
4.4,-0.702,-0.706,-0.71,-0.714,-0.685,-0.618,-0.494,-0.288,0.013,0.405,0.857,1.329,1.795,2.23,2.613,2.937,3.222,3.496,3.758
4.45,-0.592,-0.599,-0.606,-0.613,-0.606,-0.559,-0.446,-0.25,0.036,0.415,0.863,1.351,1.846,2.319,2.755,3.132,3.45,3.73,3.984
4.5,-0.65,-0.601,-0.557,-0.517,-0.455,-0.375,-0.269,-0.108,0.138,0.479,0.902,1.378,1.88,2.378,2.848,3.273,3.643,3.954,4.215
4.55,-0.654,-0.599,-0.55,-0.506,-0.424,-0.29,-0.106,0.1,0.331,0.621,0.995,1.437,1.92,2.421,2.908,3.367,3.781,4.133,4.417
4.6,-0.666,-0.604,-0.55,-0.502,-0.42,-0.28,-0.053,0.242,0.554,0.857,1.176,1.554,1.993,2.469,2.954,3.429,3.872,4.255,4.562
4.65,-0.653,-0.601,-0.554,-0.512,-0.435,-0.296,-0.069,0.255,0.649,1.047,1.406,1.747,2.12,2.544,3.004,3.475,3.927,4.331,4.655
4.7,-0.631,-0.589,-0.551,-0.516,-0.448,-0.324,-0.105,0.217,0.623,1.079,1.532,1.934,2.294,2.665,3.076,3.521,3.969,4.379,4.711
4.75,-0.636,-0.591,-0.551,-0.514,-0.451,-0.34,-0.143,0.164,0.564,1.024,1.514,1.996,2.427,2.805,3.178,3.583,4.006,4.409,4.741
4.8,-0.62,-0.583,-0.548,-0.516,-0.456,-0.35,-0.17,0.111,0.492,0.945,1.438,1.948,2.444,2.888,3.279,3.656,4.048,4.431,4.76
4.85,-0.608,-0.569,-0.533,-0.5,-0.446,-0.351,-0.181,0.084,0.442,0.878,1.367,1.879,2.395,2.889,3.331,3.722,4.097,4.457,4.777
4.9,-0.588,-0.549,-0.513,-0.48,-0.427,-0.337,-0.18,0.07,0.413,0.831,1.307,1.819,2.342,2.854,3.333,3.761,4.143,4.488,4.799
4.95,-0.558,-0.518,-0.481,-0.447,-0.394,-0.307,-0.157,0.082,0.412,0.819,1.281,1.784,2.309,2.826,3.319,3.774,4.176,4.522,4.824
5.0,-0.518,-0.475,-0.436,-0.4,-0.346,-0.26,-0.117,0.107,0.426,0.826,1.283,1.779,2.299,2.816,3.313,3.781,4.197,4.549,4.843
5.05,-0.427,-0.39,-0.355,-0.323,-0.271,-0.185,-0.046,0.167,0.468,0.854,1.304,1.796,2.31,2.825,3.321,3.789,4.209,4.562,4.84
5.1,-0.337,-0.295,-0.257,-0.222,-0.172,-0.09,0.047,0.255,0.54,0.907,1.343,1.827,2.337,2.848,3.338,3.797,4.208,4.549,4.8
5.15,-0.315,-0.239,-0.175,-0.119,-0.057,0.029,0.165,0.366,0.637,0.981,1.396,1.866,2.369,2.872,3.349,3.788,4.179,4.496,4.72
5.2,-0.345,-0.226,-0.132,-0.055,0.038,0.149,0.293,0.492,0.751,1.077,1.47,1.919,2.403,2.888,3.341,3.746,4.107,4.398,4.609
5.25,-0.433,-0.259,-0.136,-0.04,0.076,0.22,0.396,0.611,0.868,1.175,1.543,1.969,2.428,2.887,3.301,3.665,3.992,4.266,4.475
5.3,-0.713,-0.393,-0.211,-0.083,0.058,0.223,0.428,0.669,0.938,1.242,1.594,1.997,2.434,2.858,3.228,3.551,3.85,4.116,4.328
5.35,-0.876,-0.529,-0.338,-0.206,-0.036,0.166,0.398,0.665,0.958,1.271,1.613,1.998,2.41,2.803,3.134,3.422,3.698,3.96,4.177
5.4,-0.835,-0.605,-0.456,-0.345,-0.191,0.022,0.294,0.6,0.923,1.257,1.603,1.972,2.359,2.724,3.027,3.289,3.55,3.806,4.035
5.45,-0.785,-0.651,-0.548,-0.465,-0.334,-0.143,0.126,0.466,0.833,1.199,1.563,1.928,2.295,2.635,2.917,3.161,3.411,3.662,3.82
5.5,-0.722,-0.656,-0.598,-0.547,-0.454,-0.295,-0.046,0.297,0.704,1.114,1.503,1.872,2.226,2.547,2.81,3.04,3.282,3.532,3.69
5.55,-0.694,-0.657,-0.624,-0.593,-0.53,-0.411,-0.198,0.134,0.557,1.008,1.431,1.811,2.156,2.461,2.71,2.931,3.165,3.417,3.575
5.6,-0.676,-0.655,-0.635,-0.616,-0.575,-0.487,-0.316,-0.017,0.41,0.89,1.348,1.746,2.088,2.381,2.62,2.835,3.064,3.213,3.324
5.65,-0.667,-0.653,-0.64,-0.627,-0.599,-0.537,-0.404,-0.147,0.258,0.758,1.251,1.675,2.021,2.307,2.54,2.75,2.976,3.124,3.234
5.7,-0.663,-0.652,-0.642,-0.632,-0.611,-0.565,-0.464,-0.255,0.113,0.611,1.137,1.595,1.953,2.237,2.468,2.677,2.897,3.042,3.151
5.75,-0.664,-0.654,-0.645,-0.636,-0.618,-0.581,-0.501,-0.334,-0.018,0.459,1.005,1.499,1.88,2.17,2.401,2.612,2.824,2.966,3.073
5.8,-0.665,-0.655,-0.646,-0.637,-0.621,-0.59,-0.523,-0.382,-0.114,0.323,0.869,1.391,1.798,2.099,2.337,2.552,2.758,2.897,3.002
5.85,-0.66,-0.653,-0.646,-0.639,-0.624,-0.594,-0.535,-0.413,-0.178,0.215,0.742,1.279,1.713,2.029,2.276,2.495,2.699,2.837,2.942
5.9,-0.66,-0.653,-0.646,-0.639,-0.625,-0.599,-0.543,-0.432,-0.22,0.14,0.638,1.175,1.628,1.962,2.219,2.443,2.646,2.784,2.888
5.95,-0.655,-0.649,-0.643,-0.637,-0.625,-0.6,-0.549,-0.445,-0.247,0.087,0.558,1.085,1.549,1.9,2.17,2.398,2.598,2.734,2.838
6.0,-0.654,-0.647,-0.64,-0.633,-0.621,-0.597,-0.549,-0.451,-0.265,0.051,0.498,1.011,1.481,1.847,2.129,2.36,2.551,2.683,2.784
6.1,-0.661,-0.648,-0.636,-0.624,-0.608,-0.582,-0.538,-0.452,-0.283,0.01,0.425,0.906,1.373,1.763,2.066,2.284,2.471,2.601,2.701
6.2,-0.673,-0.66,-0.648,-0.636,-0.612,-0.574,-0.518,-0.428,-0.275,-0.012,0.38,0.848,1.305,1.696,1.985,2.181,2.324,2.431,2.517
6.3,-0.664,-0.659,-0.654,-0.649,-0.637,-0.608,-0.544,-0.428,-0.25,0.011,0.374,0.816,1.253,1.611,1.855,2.009,2.18,2.302,2.398
6.4,-0.662,-0.659,-0.656,-0.653,-0.647,-0.631,-0.594,-0.497,-0.296,0.015,0.396,0.805,1.187,1.477,1.672,1.803,2.02,2.164,2.272
