logT,logR_-8.0,logR_-7.5,logR_-7.0,logR_-6.5,logR_-6.0,logR_-5.5,logR_-5.0,logR_-4.5,logR_-4.0,logR_-3.5,logR_-3.0,logR_-2.5,logR_-2.0,logR_-1.5,logR_-1.0,logR_-0.5,logR_0.0,logR_0.5,logR_1.0
3.75,-0.404,-0.833,-1.031,-1.242,-1.457,-1.669,-1.865,-2.023,-2.114,-2.103,-1.998,-1.828,-1.618,-1.386,-1.135,-0.864,-0.564,-0.232,0.131
3.8,-0.394,-0.468,-0.557,-0.687,-0.844,-1.009,-1.167,-1.293,-1.358,-1.348,-1.258,-1.107,-0.922,-0.716,-0.495,-0.261,-0.011,0.259,0.553
3.85,-0.385,-0.381,-0.377,-0.38,-0.404,-0.454,-0.516,-0.568,-0.59,-0.566,-0.494,-0.378,-0.23,-0.057,0.133,0.338,0.56,0.801,1.061
3.9,-0.403,-0.379,-0.356,-0.312,-0.237,-0.136,-0.034,0.054,0.126,0.194,0.267,0.357,0.466,0.597,0.749,0.921,1.112,1.324,1.556
3.95,-0.406,-0.384,-0.363,-0.317,-0.222,-0.06,0.169,0.428,0.658,0.829,0.952,1.051,1.144,1.244,1.358,1.49,1.645,1.821,2.02
4.0,-0.403,-0.386,-0.37,-0.331,-0.243,-0.077,0.185,0.528,0.896,1.217,1.453,1.616,1.733,1.83,1.924,2.028,2.149,2.291,2.455
4.05,-0.398,-0.385,-0.372,-0.34,-0.266,-0.114,0.14,0.497,0.915,1.338,1.706,1.984,2.173,2.307,2.411,2.506,2.607,2.722,2.856
4.1,-0.387,-0.377,-0.367,-0.341,-0.28,-0.149,0.082,0.419,0.84,1.298,1.748,2.14,2.443,2.656,2.802,2.915,3.014,3.115,3.23
4.15,-0.376,-0.365,-0.354,-0.333,-0.281,-0.169,0.033,0.341,0.743,1.202,1.682,2.149,2.559,2.873,3.094,3.249,3.368,3.472,3.579
4.2,-0.381,-0.362,-0.344,-0.318,-0.269,-0.171,0.006,0.283,0.659,1.106,1.595,2.096,2.571,2.982,3.297,3.516,3.675,3.799,3.91
4.25,-0.384,-0.364,-0.345,-0.316,-0.264,-0.168,-0.005,0.247,0.597,1.033,1.519,2.032,2.539,3.022,3.422,3.72,3.935,4.095,4.223
4.3,-0.383,-0.362,-0.342,-0.312,-0.262,-0.169,-0.009,0.235,0.571,0.994,1.476,1.989,2.512,3.033,3.497,3.874,4.151,4.357,4.517
4.35,-0.378,-0.355,-0.333,-0.3,-0.25,-0.165,-0.015,0.224,0.562,0.986,1.463,1.974,2.51,3.044,3.551,3.99,4.331,4.583,4.781
4.4,-0.38,-0.353,-0.328,-0.288,-0.231,-0.146,-0.005,0.224,0.561,0.993,1.479,1.996,2.524,3.073,3.606,4.088,4.483,4.779,5.007
4.45,-0.385,-0.357,-0.331,-0.285,-0.213,-0.113,0.032,0.257,0.588,1.019,1.514,2.039,2.574,3.125,3.667,4.177,4.61,4.948,5.2
4.5,-0.377,-0.355,-0.334,-0.29,-0.209,-0.088,0.078,0.312,0.645,1.072,1.565,2.091,2.637,3.188,3.734,4.255,4.71,5.075,5.345
4.55,-0.375,-0.354,-0.334,-0.296,-0.219,-0.088,0.102,0.364,0.713,1.143,1.63,2.151,2.699,3.247,3.789,4.305,4.763,5.141,5.415
4.6,-0.375,-0.354,-0.334,-0.298,-0.225,-0.094,0.108,0.391,0.764,1.209,1.697,2.209,2.745,3.282,3.809,4.305,4.748,5.123,5.4
4.65,-0.374,-0.356,-0.339,-0.306,-0.237,-0.107,0.102,0.399,0.787,1.244,1.735,2.242,2.759,3.275,3.777,4.241,4.661,5.027,5.312
4.7,-0.372,-0.355,-0.339,-0.311,-0.251,-0.13,0.079,0.385,0.78,1.24,1.732,2.235,2.736,3.228,3.698,4.13,4.526,4.884,5.179
4.75,-0.371,-0.355,-0.34,-0.313,-0.259,-0.152,0.043,0.346,0.745,1.204,1.692,2.19,2.682,3.154,3.597,3.999,4.372,4.722,5.03
4.8,-0.365,-0.353,-0.341,-0.317,-0.268,-0.169,0.009,0.292,0.679,1.135,1.622,2.119,2.607,3.072,3.493,3.869,4.219,4.561,4.876
4.85,-0.36,-0.347,-0.334,-0.311,-0.269,-0.181,-0.016,0.247,0.611,1.054,1.541,2.04,2.527,2.987,3.396,3.747,4.074,4.406,4.724
4.9,-0.349,-0.337,-0.325,-0.305,-0.265,-0.188,-0.042,0.202,0.546,0.973,1.455,1.958,2.448,2.904,3.304,3.636,3.938,4.259,4.579
4.95,-0.335,-0.322,-0.309,-0.289,-0.252,-0.18,-0.047,0.173,0.495,0.908,1.381,1.883,2.377,2.829,3.217,3.531,3.813,4.122,4.439
5.0,-0.311,-0.298,-0.285,-0.265,-0.231,-0.164,-0.04,0.163,0.46,0.852,1.315,1.815,2.31,2.761,3.135,3.429,3.695,3.994,4.303
5.05,-0.261,-0.251,-0.241,-0.223,-0.189,-0.125,-0.011,0.178,0.454,0.817,1.26,1.752,2.246,2.695,3.057,3.33,3.581,3.872,4.173
5.1,-0.208,-0.194,-0.18,-0.161,-0.13,-0.071,0.036,0.213,0.471,0.812,1.224,1.694,2.182,2.627,2.979,3.234,3.471,3.754,4.051
5.15,-0.183,-0.152,-0.123,-0.092,-0.053,0.008,0.109,0.272,0.512,0.831,1.218,1.657,2.124,2.56,2.897,3.137,3.364,3.643,3.913
5.2,-0.18,-0.135,-0.094,-0.046,0.012,0.087,0.193,0.347,0.564,0.861,1.23,1.644,2.082,2.497,2.815,3.039,3.258,3.533,3.772
5.25,-0.209,-0.149,-0.096,-0.036,0.039,0.136,0.262,0.42,0.624,0.894,1.241,1.641,2.055,2.439,2.733,2.941,3.156,3.42,3.633
5.3,-0.286,-0.205,-0.137,-0.062,0.024,0.133,0.277,0.453,0.661,0.918,1.243,1.627,2.026,2.382,2.649,2.845,3.059,3.3,3.5
5.35,-0.342,-0.271,-0.21,-0.128,-0.026,0.097,0.25,0.44,0.662,0.918,1.227,1.594,1.981,2.318,2.565,2.752,2.963,3.18,3.324
5.4,-0.376,-0.325,-0.279,-0.211,-0.115,0.019,0.187,0.389,0.628,0.899,1.203,1.552,1.921,2.244,2.48,2.663,2.867,3.066,3.202
5.45,-0.395,-0.363,-0.333,-0.282,-0.2,-0.079,0.088,0.303,0.559,0.851,1.17,1.508,1.857,2.166,2.394,2.578,2.772,2.962,3.094
5.5,-0.398,-0.38,-0.363,-0.332,-0.274,-0.175,-0.022,0.192,0.468,0.786,1.124,1.465,1.799,2.092,2.311,2.496,2.682,2.812,2.912
5.55,-0.399,-0.389,-0.379,-0.36,-0.323,-0.252,-0.122,0.083,0.366,0.711,1.073,1.42,1.746,2.023,2.233,2.417,2.599,2.727,2.826
5.6,-0.399,-0.393,-0.387,-0.375,-0.351,-0.302,-0.203,-0.023,0.263,0.629,1.018,1.375,1.694,1.96,2.164,2.346,2.526,2.653,2.751
