logT,logR_-8.0,logR_-7.5,logR_-7.0,logR_-6.5,logR_-6.0,logR_-5.5,logR_-5.0,logR_-4.5,logR_-4.0,logR_-3.5,logR_-3.0,logR_-2.5,logR_-2.0,logR_-1.5,logR_-1.0,logR_-0.5,logR_0.0,logR_0.5,logR_1.0
3.75,-2.604,-2.612,-2.62,-2.659,-2.726,-2.812,-2.893,-2.948,-2.986,-3.023,-3.038,-2.962,-2.712,-2.281,-1.761,-1.238,-0.738,-0.279,0.122
3.8,-2.571,-2.568,-2.565,-2.562,-2.567,-2.589,-2.638,-2.71,-2.783,-2.821,-2.785,-2.631,-2.354,-2.0,-1.607,-1.166,-0.65,-0.103,0.405
3.85,-2.579,-2.563,-2.547,-2.532,-2.518,-2.505,-2.497,-2.504,-2.528,-2.549,-2.517,-2.347,-2.023,-1.635,-1.276,-0.924,-0.528,-0.047,0.502
3.9,-2.349,-2.388,-2.43,-2.477,-2.485,-2.474,-2.449,-2.413,-2.369,-2.308,-2.186,-1.968,-1.669,-1.321,-0.96,-0.608,-0.258,0.122,0.575
3.95,-1.708,-1.804,-1.927,-2.099,-2.237,-2.33,-2.371,-2.359,-2.287,-2.152,-1.926,-1.624,-1.301,-0.98,-0.65,-0.304,0.051,0.407,0.785
4.0,-1.135,-1.23,-1.352,-1.522,-1.696,-1.861,-2.001,-2.097,-2.12,-2.021,-1.764,-1.4,-1.027,-0.664,-0.319,0.017,0.36,0.714,1.069
4.05,-0.921,-0.971,-1.028,-1.093,-1.195,-1.32,-1.445,-1.551,-1.617,-1.602,-1.463,-1.193,-0.833,-0.438,-0.047,0.321,0.667,1.008,1.353
4.1,-0.952,-0.947,-0.942,-0.937,-0.933,-0.939,-0.952,-0.964,-0.96,-0.922,-0.833,-0.684,-0.462,-0.16,0.207,0.593,0.962,1.306,1.633
4.15,-0.943,-0.92,-0.898,-0.877,-0.848,-0.791,-0.691,-0.553,-0.408,-0.275,-0.152,-0.022,0.133,0.331,0.586,0.898,1.243,1.585,1.906
4.2,-0.978,-0.929,-0.885,-0.845,-0.794,-0.719,-0.59,-0.379,-0.107,0.165,0.392,0.578,0.746,0.923,1.122,1.354,1.616,1.898,2.185
4.25,-0.982,-0.935,-0.892,-0.853,-0.792,-0.694,-0.539,-0.309,-0.004,0.346,0.688,0.981,1.22,1.427,1.628,1.834,2.048,2.27,2.499
4.3,-0.94,-0.905,-0.873,-0.843,-0.793,-0.703,-0.539,-0.284,0.045,0.417,0.809,1.193,1.53,1.809,2.043,2.252,2.451,2.643,2.83
4.35,-0.886,-0.859,-0.834,-0.81,-0.768,-0.692,-0.548,-0.304,0.035,0.434,0.857,1.283,1.691,2.049,2.341,2.579,2.78,2.96,3.122
4.4,-0.712,-0.721,-0.731,-0.741,-0.714,-0.65,-0.526,-0.309,0.007,0.405,0.853,1.315,1.766,2.181,2.536,2.82,3.042,3.221,3.373
4.45,-0.614,-0.612,-0.61,-0.608,-0.599,-0.555,-0.449,-0.258,0.024,0.392,0.831,1.311,1.796,2.251,2.653,2.984,3.242,3.44,3.598
4.5,-0.673,-0.609,-0.552,-0.502,-0.427,-0.331,-0.209,-0.044,0.184,0.487,0.868,1.318,1.806,2.288,2.723,3.093,3.391,3.621,3.796
4.55,-0.671,-0.599,-0.537,-0.483,-0.387,-0.24,-0.038,0.186,0.42,0.683,1.003,1.392,1.84,2.314,2.768,3.167,3.501,3.767,3.964
4.6,-0.702,-0.611,-0.536,-0.472,-0.372,-0.215,0.022,0.324,0.643,0.943,1.237,1.565,1.946,2.373,2.813,3.225,3.585,3.882,4.102
4.65,-0.688,-0.609,-0.542,-0.484,-0.385,-0.223,0.022,0.35,0.735,1.127,1.481,1.805,2.133,2.494,2.887,3.285,3.655,3.974,4.213
4.7,-0.655,-0.591,-0.536,-0.487,-0.399,-0.249,-0.004,0.332,0.734,1.174,1.613,2.007,2.349,2.675,3.014,3.371,3.731,4.056,4.309
4.75,-0.673,-0.599,-0.536,-0.481,-0.395,-0.259,-0.033,0.296,0.701,1.152,1.625,2.089,2.504,2.858,3.177,3.496,3.825,4.136,4.391
4.8,-0.647,-0.585,-0.531,-0.483,-0.399,-0.263,-0.05,0.257,0.652,1.105,1.589,2.081,2.554,2.971,3.323,3.634,3.936,4.222,4.468
4.85,-0.628,-0.566,-0.512,-0.464,-0.385,-0.258,-0.051,0.245,0.621,1.062,1.548,2.05,2.545,3.008,3.41,3.749,4.048,4.317,4.547
