logT,logR_-8.0,logR_-7.5,logR_-7.0,logR_-6.5,logR_-6.0,logR_-5.5,logR_-5.0,logR_-4.5,logR_-4.0,logR_-3.5,logR_-3.0,logR_-2.5,logR_-2.0,logR_-1.5,logR_-1.0,logR_-0.5,logR_0.0,logR_0.5,logR_1.0
3.75,-0.416,-0.834,-1.031,-1.241,-1.454,-1.665,-1.858,-2.013,-2.1,-2.082,-1.967,-1.782,-1.548,-1.279,-0.969,-0.611,-0.208,0.213,0.623
3.8,-0.396,-0.469,-0.557,-0.686,-0.842,-1.007,-1.163,-1.287,-1.348,-1.333,-1.237,-1.079,-0.883,-0.663,-0.422,-0.156,0.145,0.491,0.872
3.85,-0.388,-0.382,-0.376,-0.379,-0.403,-0.452,-0.514,-0.564,-0.583,-0.555,-0.477,-0.355,-0.199,-0.017,0.186,0.409,0.655,0.931,1.238
3.9,-0.407,-0.379,-0.353,-0.307,-0.232,-0.134,-0.032,0.057,0.131,0.201,0.279,0.374,0.491,0.632,0.797,0.984,1.194,1.429,1.688
3.95,-0.414,-0.387,-0.362,-0.311,-0.213,-0.05,0.175,0.433,0.663,0.837,0.964,1.068,1.168,1.276,1.403,1.552,1.725,1.924,2.146
4.0,-0.409,-0.389,-0.37,-0.327,-0.234,-0.063,0.201,0.543,0.909,1.23,1.469,1.637,1.761,1.867,1.973,2.093,2.232,2.394,2.578
4.05,-0.403,-0.386,-0.37,-0.335,-0.256,-0.098,0.163,0.524,0.944,1.365,1.731,2.011,2.206,2.348,2.463,2.572,2.689,2.821,2.971
4.1,-0.386,-0.373,-0.36,-0.332,-0.266,-0.128,0.112,0.458,0.883,1.34,1.787,2.176,2.478,2.695,2.849,2.973,3.085,3.199,3.326
4.15,-0.368,-0.354,-0.34,-0.315,-0.259,-0.139,0.074,0.392,0.8,1.26,1.736,2.196,2.599,2.911,3.134,3.296,3.422,3.535,3.649
4.2,-0.376,-0.349,-0.324,-0.29,-0.235,-0.128,0.061,0.349,0.731,1.177,1.66,2.152,2.618,3.021,3.332,3.551,3.712,3.84,3.954
4.25,-0.382,-0.354,-0.328,-0.29,-0.224,-0.113,0.065,0.329,0.684,1.115,1.592,2.094,2.59,3.059,3.451,3.745,3.958,4.119,4.247
4.3,-0.373,-0.348,-0.324,-0.287,-0.225,-0.114,0.069,0.332,0.675,1.092,1.561,2.059,2.567,3.071,3.521,3.89,4.163,4.368,4.528
4.35,-0.364,-0.336,-0.31,-0.272,-0.213,-0.112,0.06,0.322,0.674,1.096,1.56,2.054,2.569,3.083,3.572,4.0,4.336,4.586,4.783
4.4,-0.365,-0.33,-0.298,-0.253,-0.189,-0.091,0.069,0.319,0.671,1.106,1.585,2.087,2.595,3.117,3.625,4.092,4.481,4.776,5.003
