logT,logR_-8.0,logR_-7.5,logR_-7.0,logR_-6.5,logR_-6.0,logR_-5.5,logR_-5.0,logR_-4.5,logR_-4.0,logR_-3.5,logR_-3.0,logR_-2.5,logR_-2.0,logR_-1.5,logR_-1.0,logR_-0.5,logR_0.0,logR_0.5,logR_1.0
3.75,-2.829,-2.83,-2.831,-2.858,-2.913,-2.993,-3.079,-3.146,-3.188,-3.224,-3.25,-3.215,-3.033,-2.671,-2.183,-1.661,-1.152,-0.673,-0.244
3.8,-2.795,-2.791,-2.787,-2.783,-2.784,-2.796,-2.832,-2.895,-2.971,-3.027,-3.025,-2.916,-2.679,-2.346,-1.971,-1.557,-1.077,-0.538,-0.006
3.85,-2.788,-2.777,-2.767,-2.757,-2.743,-2.73,-2.719,-2.718,-2.735,-2.76,-2.753,-2.645,-2.372,-1.998,-1.622,-1.27,-0.899,-0.459,0.067
3.9,-2.413,-2.477,-2.553,-2.645,-2.688,-2.693,-2.678,-2.649,-2.607,-2.555,-2.462,-2.278,-2.007,-1.674,-1.313,-0.953,-0.602,-0.238,0.18
3.95,-1.718,-1.819,-1.952,-2.144,-2.313,-2.449,-2.537,-2.569,-2.535,-2.432,-2.247,-1.97,-1.646,-1.322,-0.993,-0.651,-0.296,0.063,0.429
4.0,-1.135,-1.232,-1.357,-1.533,-1.718,-1.896,-2.058,-2.188,-2.265,-2.247,-2.078,-1.762,-1.391,-1.023,-0.668,-0.327,0.014,0.368,0.726
4.05,-0.917,-0.969,-1.028,-1.096,-1.204,-1.336,-1.47,-1.589,-1.676,-1.702,-1.634,-1.45,-1.157,-0.795,-0.408,-0.032,0.323,0.667,1.012
4.1,-0.95,-0.947,-0.944,-0.941,-0.94,-0.951,-0.97,-0.99,-0.997,-0.976,-0.916,-0.809,-0.643,-0.408,-0.102,0.253,0.619,0.969,1.303
4.15,-0.947,-0.926,-0.906,-0.887,-0.86,-0.806,-0.711,-0.578,-0.441,-0.318,-0.208,-0.096,0.032,0.191,0.395,0.65,0.95,1.271,1.59
4.2,-0.982,-0.937,-0.897,-0.86,-0.813,-0.743,-0.619,-0.412,-0.146,0.119,0.338,0.512,0.664,0.819,0.99,1.188,1.41,1.654,1.914
4.25,-0.981,-0.941,-0.904,-0.87,-0.816,-0.726,-0.579,-0.358,-0.059,0.289,0.627,0.913,1.14,1.331,1.512,1.696,1.886,2.083,2.285
4.3,-0.946,-0.917,-0.889,-0.863,-0.819,-0.737,-0.587,-0.346,-0.028,0.339,0.732,1.114,1.445,1.712,1.931,2.123,2.304,2.479,2.647
4.35,-0.897,-0.876,-0.856,-0.837,-0.8,-0.732,-0.6,-0.373,-0.05,0.341,0.761,1.188,1.594,1.947,2.23,2.455,2.643,2.809,2.957
4.4,-0.725,-0.74,-0.755,-0.771,-0.753,-0.698,-0.586,-0.387,-0.087,0.301,0.744,1.204,1.654,2.068,2.42,2.698,2.912,3.081,3.223
4.45,-0.613,-0.621,-0.629,-0.637,-0.64,-0.611,-0.522,-0.348,-0.082,0.278,0.712,1.189,1.672,2.127,2.529,2.86,3.115,3.307,3.46
4.5,-0.676,-0.621,-0.572,-0.528,-0.461,-0.377,-0.272,-0.126,0.085,0.376,0.748,1.192,1.676,2.155,2.592,2.965,3.264,3.492,3.664
4.55,-0.68,-0.616,-0.561,-0.512,-0.422,-0.283,-0.092,0.118,0.335,0.583,0.889,1.266,1.706,2.177,2.631,3.034,3.372,3.638,3.834
4.6,-0.704,-0.627,-0.561,-0.504,-0.413,-0.264,-0.033,0.265,0.576,0.863,1.142,1.453,1.82,2.238,2.676,3.089,3.455,3.755,3.976
4.65,-0.687,-0.623,-0.566,-0.516,-0.427,-0.277,-0.04,0.286,0.673,1.063,1.407,1.714,2.024,2.371,2.756,3.153,3.527,3.851,4.092
4.7,-0.66,-0.608,-0.561,-0.519,-0.44,-0.303,-0.071,0.258,0.66,1.106,1.547,1.934,2.262,2.572,2.899,3.251,3.611,3.939,4.195
4.75,-0.674,-0.614,-0.561,-0.514,-0.44,-0.316,-0.105,0.213,0.616,1.069,1.548,2.017,2.429,2.773,3.081,3.393,3.718,4.031,4.288
4.8,-0.65,-0.601,-0.557,-0.517,-0.445,-0.323,-0.127,0.168,0.555,1.008,1.495,1.993,2.473,2.893,3.242,3.549,3.847,4.131,4.378
4.85,-0.632,-0.583,-0.539,-0.499,-0.432,-0.321,-0.132,0.149,0.516,0.954,1.44,1.946,2.449,2.922,3.333,3.676,3.975,4.243,4.474
4.9,-0.607,-0.558,-0.514,-0.474,-0.409,-0.302,-0.124,0.144,0.499,0.92,1.392,1.899,2.413,2.907,3.359,3.75,4.078,4.349,4.572
4.95,-0.564,-0.515,-0.471,-0.431,-0.369,-0.268,-0.097,0.163,0.507,0.917,1.375,1.872,2.387,2.891,3.361,3.784,4.146,4.436,4.667
5.0,-0.507,-0.456,-0.411,-0.37,-0.308,-0.209,-0.049,0.195,0.529,0.933,1.385,1.872,2.38,2.884,3.361,3.802,4.186,4.498,4.743
5.05,-0.397,-0.352,-0.312,-0.275,-0.216,-0.118,0.037,0.265,0.578,0.967,1.413,1.894,2.393,2.892,3.37,3.814,4.208,4.532,4.784
5.1,-0.287,-0.238,-0.194,-0.154,-0.096,-0.005,0.147,0.369,0.662,1.027,1.456,1.927,2.421,2.914,3.385,3.823,4.212,4.535,4.777
5.15,-0.259,-0.17,-0.096,-0.033,0.038,0.136,0.285,0.496,0.771,1.109,1.512,1.967,2.453,2.94,3.401,3.819,4.191,4.496,4.719
5.2,-0.304,-0.152,-0.04,0.049,0.154,0.276,0.432,0.64,0.899,1.215,1.593,2.024,2.491,2.963,3.405,3.792,4.134,4.413,4.622
5.25,-0.435,-0.192,-0.037,0.077,0.209,0.366,0.555,0.776,1.034,1.331,1.679,2.084,2.526,2.976,3.387,3.735,4.038,4.295,4.498
5.3,-1.04,-0.379,-0.128,0.03,0.198,0.383,0.602,0.85,1.118,1.411,1.745,2.128,2.548,2.97,3.343,3.648,3.916,4.157,4.358
5.35,-1.371,-0.554,-0.287,-0.123,0.086,0.326,0.583,0.857,1.149,1.452,1.778,2.144,2.544,2.939,3.275,3.543,3.782,4.012,4.214
5.4,-1.047,-0.643,-0.437,-0.298,-0.107,0.151,0.465,0.793,1.12,1.447,1.779,2.132,2.511,2.882,3.19,3.431,3.649,3.869,4.076
5.45,-0.9,-0.695,-0.556,-0.451,-0.288,-0.056,0.261,0.639,1.023,1.389,1.745,2.099,2.462,2.81,3.096,3.318,3.523,3.735,3.952
5.5,-0.798,-0.701,-0.622,-0.555,-0.438,-0.243,0.05,0.439,0.874,1.295,1.684,2.051,2.404,2.733,3.001,3.209,3.405,3.615,3.756
5.55,-0.752,-0.701,-0.656,-0.615,-0.533,-0.384,-0.131,0.246,0.704,1.174,1.607,1.993,2.343,2.658,2.911,3.108,3.299,3.507,3.647
5.6,-0.729,-0.7,-0.672,-0.646,-0.591,-0.478,-0.266,0.078,0.541,1.045,1.518,1.929,2.282,2.586,2.828,3.018,3.207,3.411,3.549
5.65,-0.716,-0.697,-0.678,-0.66,-0.623,-0.542,-0.373,-0.065,0.384,0.91,1.419,1.86,2.221,2.519,2.753,2.939,3.127,3.258,3.358
5.7,-0.707,-0.693,-0.68,-0.667,-0.639,-0.579,-0.449,-0.19,0.232,0.764,1.31,1.783,2.159,2.455,2.684,2.871,3.056,3.185,3.285
5.75,-0.705,-0.693,-0.682,-0.671,-0.648,-0.599,-0.495,-0.284,0.089,0.61,1.18,1.692,2.091,2.391,2.621,2.811,2.993,3.121,3.22
5.8,-0.706,-0.694,-0.683,-0.672,-0.651,-0.61,-0.522,-0.342,-0.019,0.468,1.044,1.587,2.012,2.324,2.559,2.755,2.936,3.063,3.162
5.85,-0.704,-0.693,-0.683,-0.673,-0.653,-0.614,-0.536,-0.379,-0.091,0.353,0.914,1.475,1.928,2.255,2.499,2.702,2.883,3.01,3.109
5.9,-0.701,-0.691,-0.682,-0.673,-0.654,-0.617,-0.544,-0.4,-0.138,0.273,0.807,1.369,1.842,2.188,2.442,2.652,2.838,2.968,3.068
5.95,-0.701,-0.69,-0.68,-0.67,-0.653,-0.617,-0.547,-0.412,-0.166,0.217,0.724,1.276,1.762,2.125,2.393,2.609,2.797,2.928,3.028
6.0,-0.697,-0.686,-0.676,-0.666,-0.649,-0.614,-0.546,-0.415,-0.182,0.182,0.664,1.2,1.69,2.069,2.351,2.574,2.758,2.887,2.986
6.1,-0.704,-0.688,-0.672,-0.657,-0.634,-0.598,-0.535,-0.414,-0.194,0.15,0.597,1.096,1.578,1.979,2.288,2.508,2.694,2.824,2.924
6.2,-0.719,-0.702,-0.685,-0.669,-0.639,-0.59,-0.516,-0.395,-0.193,0.126,0.556,1.041,1.51,1.913,2.215,2.42,2.568,2.678,2.766
6.3,-0.707,-0.7,-0.693,-0.686,-0.669,-0.629,-0.542,-0.395,-0.172,0.142,0.546,1.009,1.463,1.838,2.101,2.262,2.423,2.54,2.632
6.4,-0.701,-0.698,-0.695,-0.692,-0.682,-0.659,-0.602,-0.467,-0.21,0.153,0.571,1.004,1.408,1.722,1.932,2.061,2.248,2.378,2.478
6.5,-0.701,-0.699,-0.697,-0.695,-0.688,-0.671,-0.63,-0.532,-0.32,0.053,0.513,0.942,1.292,1.547,1.72,1.85,2.081,2.231,2.342
6.6,-0.703,-0.701,-0.699,-0.697,-0.692,-0.68,-0.649,-0.571,-0.399,-0.084,0.347,0.77,1.096,1.325,1.484,1.638,1.881,2.036,2.15
6.7,-0.702,-0.701,-0.7,-0.699,-0.696,-0.687,-0.665,-0.604,-0.464,-0.2,0.173,0.558,0.864,1.081,1.246,1.425,1.689,1.852,1.97
6.8,-0.703,-0.702,-0.701,-0.7,-0.697,-0.692,-0.676,-0.633,-0.526,-0.313,0.002,0.34,0.623,0.837,1.021,1.218,1.498,1.667,1.788
6.9,-0.704,-0.703,-0.702,-0.701,-0.698,-0.693,-0.682,-0.652,-0.575,-0.414,-0.158,0.137,0.401,0.624,0.828,1.063,1.369,1.547,1.672
7.0,-0.706,-0.705,-0.704,-0.703,-0.699,-0.694,-0.682,-0.656,-0.598,-0.477,-0.271,-0.014,0.238,0.466,0.685,0.929,1.208,1.376,1.498
7.1,-0.708,-0.707,-0.706,-0.705,-0.703,-0.697,-0.684,-0.656,-0.599,-0.492,-0.317,-0.089,0.146,0.359,0.564,0.802,1.045,1.2,1.314
7.2,-0.711,-0.71,-0.709,-0.708,-0.706,-0.703,-0.692,-0.664,-0.603,-0.492,-0.325,-0.115,0.09,0.26,0.436,0.66,0.886,1.034,1.144
7.3,-0.711,-0.711,-0.711,-0.711,-0.71,-0.708,-0.7,-0.68,-0.628,-0.521,-0.355,-0.162,0.005,0.135,0.297,0.496,0.744,0.901,1.016
7.4,-0.715,-0.715,-0.715,-0.715,-0.714,-0.713,-0.708,-0.694,-0.657,-0.573,-0.433,-0.268,-0.126,-0.004,0.147,0.354,0.625,0.791,0.91
7.5,-0.719,-0.719,-0.719,-0.719,-0.719,-0.718,-0.714,-0.705,-0.681,-0.623,-0.521,-0.391,-0.264,-0.138,0.009,0.236,0.5,0.663,0.781
7.6,-0.725,-0.725,-0.725,-0.725,-0.724,-0.724,-0.721,-0.715,-0.699,-0.66,-0.589,-0.493,-0.378,-0.257,-0.099,0.133,0.283,0.395,0.484
