logT,logR_-8.0,logR_-7.5,logR_-7.0,logR_-6.5,logR_-6.0,logR_-5.5,logR_-5.0,logR_-4.5,logR_-4.0,logR_-3.5,logR_-3.0,logR_-2.5,logR_-2.0,logR_-1.5,logR_-1.0,logR_-0.5,logR_0.0,logR_0.5,logR_1.0
3.75,-1.155,-1.27,-1.426,-1.612,-1.814,-2.019,-2.218,-2.4,-2.545,-2.618,-2.576,-2.414,-2.145,-1.788,-1.359,-0.887,-0.413,0.038,0.448
3.8,-1.037,-1.067,-1.099,-1.171,-1.286,-1.432,-1.592,-1.746,-1.87,-1.929,-1.902,-1.784,-1.59,-1.341,-1.045,-0.694,-0.27,0.204,0.678
3.85,-1.05,-1.038,-1.026,-1.017,-1.015,-1.031,-1.073,-1.128,-1.174,-1.186,-1.148,-1.055,-0.912,-0.731,-0.515,-0.264,0.035,0.402,0.837
3.9,-1.068,-1.046,-1.025,-0.996,-0.951,-0.885,-0.795,-0.693,-0.594,-0.506,-0.419,-0.323,-0.209,-0.071,0.093,0.288,0.515,0.785,1.111
3.95,-1.047,-1.039,-1.031,-1.005,-0.954,-0.864,-0.719,-0.512,-0.259,-0.013,0.188,0.34,0.466,0.589,0.724,0.879,1.062,1.276,1.528
4.0,-0.868,-0.913,-0.963,-0.981,-0.957,-0.877,-0.721,-0.477,-0.15,0.215,0.556,0.827,1.027,1.181,1.316,1.454,1.608,1.785,1.989
4.05,-0.768,-0.784,-0.801,-0.832,-0.856,-0.833,-0.718,-0.487,-0.145,0.268,0.696,1.085,1.4,1.633,1.811,1.961,2.106,2.26,2.43
4.1,-0.753,-0.745,-0.737,-0.726,-0.707,-0.671,-0.589,-0.421,-0.133,0.259,0.707,1.161,1.574,1.911,2.166,2.358,2.518,2.665,2.815
4.15,-0.736,-0.717,-0.699,-0.679,-0.643,-0.568,-0.433,-0.237,0.013,0.324,0.712,1.159,1.62,2.04,2.379,2.636,2.83,2.989,3.133
4.2,-0.747,-0.715,-0.685,-0.646,-0.595,-0.512,-0.361,-0.123,0.18,0.501,0.832,1.204,1.633,2.082,2.488,2.815,3.059,3.244,3.395
4.25,-0.746,-0.718,-0.692,-0.651,-0.588,-0.484,-0.321,-0.079,0.241,0.608,0.982,1.342,1.714,2.121,2.544,2.923,3.223,3.448,3.62
4.3,-0.725,-0.702,-0.68,-0.645,-0.588,-0.488,-0.314,-0.053,0.278,0.658,1.068,1.479,1.866,2.239,2.624,3.006,3.345,3.613,3.819
4.35,-0.69,-0.672,-0.655,-0.623,-0.57,-0.479,-0.32,-0.066,0.278,0.682,1.115,1.558,1.991,2.391,2.76,3.116,3.458,3.759,4.001
4.4,-0.596,-0.599,-0.602,-0.583,-0.532,-0.445,-0.297,-0.062,0.269,0.681,1.14,1.613,2.078,2.515,2.913,3.268,3.598,3.908,4.177
