logT,logR_-8.0,logR_-7.5,logR_-7.0,logR_-6.5,logR_-6.0,logR_-5.5,logR_-5.0,logR_-4.5,logR_-4.0,logR_-3.5,logR_-3.0,logR_-2.5,logR_-2.0,logR_-1.5,logR_-1.0,logR_-0.5,logR_0.0,logR_0.5,logR_1.0
4.5,-0.548,-0.532,-0.517,-0.484,-0.427,-0.348,-0.236,-0.063,0.205,0.582,1.042,1.549,2.073,2.608,3.131,3.63,4.076,4.454,4.762
4.55,-0.548,-0.532,-0.517,-0.483,-0.412,-0.288,-0.115,0.089,0.346,0.691,1.126,1.618,2.14,2.679,3.214,3.736,4.212,4.608,4.923
4.6,-0.548,-0.532,-0.517,-0.484,-0.419,-0.293,-0.079,0.211,0.532,0.873,1.265,1.719,2.222,2.749,3.285,3.816,4.307,4.721,5.039
4.65,-0.548,-0.534,-0.52,-0.492,-0.433,-0.315,-0.106,0.21,0.613,1.037,1.441,1.856,2.318,2.819,3.34,3.866,4.361,4.783,5.105
4.7,-0.542,-0.531,-0.52,-0.496,-0.446,-0.342,-0.148,0.156,0.563,1.04,1.527,1.98,2.419,2.884,3.38,3.889,4.377,4.799,5.123
4.75,-0.541,-0.53,-0.519,-0.496,-0.453,-0.363,-0.19,0.091,0.478,0.945,1.459,1.981,2.47,2.931,3.403,3.889,4.363,4.78,5.106
4.8,-0.539,-0.527,-0.515,-0.496,-0.457,-0.377,-0.223,0.031,0.393,0.841,1.341,1.876,2.417,2.926,3.403,3.872,4.331,4.741,5.071
4.85,-0.537,-0.523,-0.509,-0.487,-0.451,-0.381,-0.243,-0.01,0.326,0.755,1.246,1.771,2.318,2.864,3.375,3.848,4.299,4.702,5.033
4.9,-0.531,-0.515,-0.5,-0.477,-0.441,-0.376,-0.253,-0.04,0.278,0.692,1.173,1.695,2.24,2.795,3.329,3.821,4.273,4.671,5.0
4.95,-0.523,-0.505,-0.488,-0.463,-0.423,-0.358,-0.241,-0.042,0.26,0.664,1.138,1.656,2.203,2.756,3.293,3.8,4.257,4.651,4.969
5.0,-0.5,-0.487,-0.474,-0.446,-0.403,-0.334,-0.22,-0.03,0.26,0.656,1.128,1.648,2.194,2.746,3.281,3.792,4.25,4.637,4.932
5.05,-0.464,-0.451,-0.438,-0.415,-0.373,-0.299,-0.181,0.006,0.288,0.675,1.144,1.662,2.208,2.758,3.292,3.795,4.245,4.613,4.875
5.1,-0.418,-0.405,-0.392,-0.369,-0.331,-0.259,-0.135,0.055,0.334,0.715,1.177,1.69,2.234,2.777,3.304,3.794,4.224,4.565,4.787
5.15,-0.399,-0.374,-0.35,-0.318,-0.277,-0.206,-0.083,0.111,0.393,0.767,1.22,1.724,2.255,2.784,3.294,3.762,4.165,4.474,4.676
5.2,-0.4,-0.363,-0.329,-0.287,-0.232,-0.152,-0.026,0.171,0.452,0.821,1.264,1.753,2.26,2.759,3.236,3.677,4.055,4.345,4.544
5.25,-0.428,-0.38,-0.337,-0.285,-0.218,-0.124,0.017,0.221,0.499,0.857,1.284,1.754,2.23,2.69,3.128,3.541,3.904,4.189,4.396
5.3,-0.492,-0.43,-0.376,-0.312,-0.237,-0.135,0.017,0.234,0.517,0.864,1.272,1.716,2.162,2.581,2.983,3.375,3.731,4.023,4.24
5.35,-0.527,-0.478,-0.434,-0.371,-0.285,-0.173,-0.015,0.21,0.501,0.844,1.232,1.65,2.064,2.452,2.826,3.201,3.554,3.854,4.084
5.4,-0.552,-0.517,-0.485,-0.435,-0.359,-0.243,-0.075,0.157,0.456,0.801,1.174,1.566,1.953,2.315,2.669,3.03,3.382,3.688,3.935
5.45,-0.564,-0.543,-0.523,-0.486,-0.424,-0.322,-0.16,0.079,0.389,0.739,1.106,1.479,1.842,2.182,2.519,2.871,3.222,3.531,3.71
5.5,-0.565,-0.554,-0.543,-0.521,-0.478,-0.397,-0.251,-0.019,0.301,0.665,1.031,1.391,1.736,2.058,2.381,2.725,3.071,3.386,3.567
5.55,-0.567,-0.56,-0.553,-0.539,-0.511,-0.454,-0.336,-0.122,0.198,0.579,0.956,1.306,1.636,1.946,2.256,2.592,2.932,3.254,3.437
5.6,-0.566,-0.562,-0.558,-0.549,-0.53,-0.49,-0.4,-0.222,0.08,0.472,0.869,1.223,1.545,1.844,2.146,2.474,2.805,2.991,3.12
5.65,-0.567,-0.564,-0.561,-0.555,-0.542,-0.511,-0.443,-0.302,-0.04,0.345,0.765,1.137,1.459,1.754,2.049,2.367,2.692,2.876,3.005
5.7,-0.568,-0.565,-0.562,-0.557,-0.546,-0.523,-0.471,-0.36,-0.14,0.217,0.649,1.046,1.377,1.672,1.963,2.27,2.589,2.771,2.899
5.75,-0.568,-0.566,-0.564,-0.559,-0.55,-0.532,-0.491,-0.401,-0.22,0.098,0.527,0.947,1.294,1.593,1.883,2.184,2.481,2.656,2.78
5.8,-0.568,-0.566,-0.564,-0.561,-0.553,-0.537,-0.503,-0.428,-0.276,0.002,0.411,0.845,1.208,1.516,1.808,2.103,2.391,2.563,2.685
5.85,-0.567,-0.566,-0.565,-0.562,-0.555,-0.541,-0.51,-0.447,-0.315,-0.068,0.313,0.747,1.127,1.444,1.739,2.028,2.31,2.48,2.601
5.9,-0.566,-0.565,-0.564,-0.562,-0.556,-0.544,-0.518,-0.461,-0.344,-0.122,0.235,0.661,1.052,1.38,1.677,1.962,2.23,2.394,2.514
5.95,-0.565,-0.564,-0.563,-0.561,-0.556,-0.545,-0.522,-0.471,-0.365,-0.163,0.171,0.589,0.987,1.325,1.625,1.902,2.156,2.315,2.431
6.0,-0.566,-0.563,-0.56,-0.557,-0.553,-0.544,-0.523,-0.478,-0.382,-0.194,0.12,0.527,0.931,1.28,1.581,1.847,2.081,2.232,2.344
6.1,-0.569,-0.564,-0.559,-0.553,-0.545,-0.533,-0.513,-0.476,-0.396,-0.236,0.049,0.437,0.844,1.205,1.497,1.721,1.944,2.091,2.2
6.2,-0.57,-0.568,-0.566,-0.561,-0.551,-0.532,-0.503,-0.457,-0.38,-0.238,0.016,0.38,0.774,1.116,1.367,1.569,1.765,1.9,2.002
6.3,-0.57,-0.569,-0.568,-0.567,-0.562,-0.552,-0.527,-0.472,-0.376,-0.221,0.023,0.353,0.697,0.983,1.192,1.385,1.661,1.828,1.949
6.4,-0.57,-0.57,-0.57,-0.569,-0.566,-0.561,-0.549,-0.515,-0.43,-0.263,-0.007,0.296,0.582,0.81,1.001,1.216,1.553,1.74,1.871
6.5,-0.571,-0.571,-0.571,-0.57,-0.568,-0.565,-0.557,-0.536,-0.481,-0.353,-0.121,0.159,0.41,0.619,0.817,1.073,1.445,1.642,1.778
6.6,-0.571,-0.571,-0.571,-0.571,-0.569,-0.567,-0.561,-0.546,-0.507,-0.417,-0.24,-0.001,0.231,0.436,0.654,0.945,1.118,1.241,1.337
6.7,-0.572,-0.572,-0.572,-0.572,-0.571,-0.569,-0.565,-0.553,-0.524,-0.457,-0.324,-0.132,0.075,0.278,0.514,0.827,1.007,1.134,1.232
6.8,-0.573,-0.573,-0.573,-0.573,-0.572,-0.571,-0.568,-0.559,-0.537,-0.486,-0.387,-0.234,-0.053,0.147,0.398,0.726,0.911,1.04,1.139
6.9,-0.576,-0.575,-0.574,-0.574,-0.573,-0.572,-0.569,-0.562,-0.545,-0.506,-0.431,-0.309,-0.149,0.05,0.31,0.642,0.828,0.958,1.058
7.0,-0.576,-0.576,-0.576,-0.575,-0.574,-0.573,-0.57,-0.564,-0.549,-0.518,-0.457,-0.356,-0.211,-0.018,0.239,0.562,0.745,0.874,0.973
7.1,-0.578,-0.578,-0.578,-0.577,-0.577,-0.576,-0.573,-0.566,-0.551,-0.522,-0.468,-0.379,-0.249,-0.069,0.171,0.485,0.665,0.792,0.891
7.2,-0.58,-0.58,-0.58,-0.58,-0.579,-0.579,-0.577,-0.571,-0.557,-0.527,-0.476,-0.395,-0.279,-0.121,0.103,0.4,0.575,0.699,0.796
7.3,-0.583,-0.583,-0.583,-0.583,-0.583,-0.582,-0.581,-0.576,-0.565,-0.54,-0.492,-0.418,-0.317,-0.176,0.034,0.32,0.491,0.613,0.709
7.4,-0.586,-0.586,-0.586,-0.586,-0.586,-0.586,-0.585,-0.581,-0.573,-0.553,-0.514,-0.45,-0.36,-0.23,-0.034,0.233,0.397,0.516,0.609
7.5,-0.591,-0.591,-0.591,-0.591,-0.591,-0.59,-0.589,-0.587,-0.58,-0.565,-0.534,-0.481,-0.401,-0.283,-0.103,0.158,0.32,0.438,0.53
7.6,-0.596,-0.596,-0.596,-0.596,-0.596,-0.596,-0.595,-0.593,-0.588,-0.575,-0.551,-0.507,-0.438,-0.335,-0.168,0.07,0.223,0.336,0.425
7.7,-0.603,-0.603,-0.603,-0.603,-0.603,-0.602,-0.602,-0.6,-0.596,-0.586,-0.566,-0.53,-0.475,-0.384,-0.253,-0.013,0.141,0.254,0.344
7.8,-0.611,-0.611,-0.611,-0.611,-0.611,-0.61,-0.61,-0.609,-0.605,-0.597,-0.581,-0.554,-0.511,-0.444,-0.323,-0.021,0.155,0.281,0.378
7.9,-0.621,-0.621,-0.621,-0.621,-0.621,-0.62,-0.62,-0.619,-0.616,-0.61,-0.598,-0.579,-0.553,-0.506,-0.391,-0.128,0.035,0.153,0.245
8.0,-0.633,-0.633,-0.633,-0.633,-0.633,-0.633,-0.633,-0.632,-0.63,-0.626,-0.618,-0.61,-0.596,-0.593,-0.492,-0.113,0.086,0.222,0.326
8.1,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999
8.3,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999
8.5,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999
8.7,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999
