logT,logR_-8.0,logR_-7.5,logR_-7.0,logR_-6.5,logR_-6.0,logR_-5.5,logR_-5.0,logR_-4.5,logR_-4.0,logR_-3.5,logR_-3.0,logR_-2.5,logR_-2.0,logR_-1.5,logR_-1.0,logR_-0.5,logR_0.0,logR_0.5,logR_1.0
4.55,-0.418,-0.393,-0.369,-0.32,-0.234,-0.09,0.114,0.373,0.7,1.101,1.562,2.061,2.591,3.124,3.646,4.151,4.609,4.995,5.286
4.6,-0.423,-0.394,-0.367,-0.318,-0.235,-0.091,0.132,0.434,0.797,1.208,1.662,2.145,2.659,3.185,3.71,4.216,4.675,5.062,5.346
4.65,-0.42,-0.396,-0.373,-0.329,-0.248,-0.104,0.124,0.443,0.842,1.288,1.751,2.227,2.72,3.229,3.743,4.238,4.688,5.069,5.349
4.7,-0.415,-0.393,-0.372,-0.334,-0.264,-0.13,0.098,0.423,0.831,1.295,1.784,2.272,2.756,3.246,3.739,4.215,4.65,5.02,5.298
4.75,-0.416,-0.393,-0.371,-0.333,-0.269,-0.15,0.062,0.382,0.793,1.257,1.751,2.255,2.75,3.232,3.707,4.162,4.58,4.941,5.221
4.8,-0.411,-0.39,-0.37,-0.336,-0.274,-0.162,0.032,0.331,0.73,1.194,1.689,2.196,2.702,3.192,3.658,4.099,4.503,4.853,5.136
4.85,-0.403,-0.38,-0.358,-0.325,-0.269,-0.166,0.017,0.299,0.676,1.129,1.624,2.134,2.642,3.138,3.608,4.044,4.437,4.778,5.057
4.9,-0.384,-0.363,-0.343,-0.31,-0.255,-0.159,0.011,0.278,0.639,1.074,1.562,2.077,2.59,3.088,3.564,4.002,4.388,4.718,4.985
4.95,-0.36,-0.337,-0.315,-0.283,-0.23,-0.136,0.026,0.28,0.627,1.049,1.525,2.035,2.553,3.054,3.531,3.971,4.352,4.668,4.913
5.0,-0.317,-0.296,-0.276,-0.243,-0.192,-0.101,0.053,0.295,0.63,1.044,1.513,2.016,2.531,3.032,3.509,3.945,4.318,4.616,4.831
5.05,-0.245,-0.224,-0.204,-0.176,-0.126,-0.039,0.107,0.336,0.655,1.056,1.516,2.013,2.521,3.019,3.489,3.914,4.273,4.547,4.731
5.1,-0.164,-0.139,-0.115,-0.083,-0.037,0.043,0.184,0.403,0.704,1.087,1.531,2.017,2.519,3.008,3.463,3.863,4.199,4.45,4.612
5.15,-0.131,-0.08,-0.034,0.015,0.071,0.154,0.288,0.492,0.774,1.132,1.556,2.026,2.515,2.991,3.419,3.784,4.091,4.323,4.484
5.2,-0.126,-0.054,0.008,0.08,0.165,0.267,0.407,0.6,0.859,1.194,1.595,2.042,2.51,2.963,3.354,3.679,3.955,4.179,4.345
5.25,-0.168,-0.071,0.008,0.097,0.205,0.34,0.505,0.706,0.953,1.258,1.631,2.056,2.5,2.922,3.272,3.554,3.806,4.028,4.199
5.3,-0.291,-0.154,-0.05,0.064,0.191,0.345,0.538,0.761,1.012,1.304,1.653,2.056,2.477,2.866,3.177,3.425,3.656,3.875,4.054
5.35,-0.376,-0.256,-0.162,-0.037,0.118,0.299,0.512,0.758,1.028,1.32,1.652,2.033,2.435,2.796,3.076,3.298,3.513,3.726,3.918
5.4,-0.436,-0.345,-0.27,-0.164,-0.018,0.181,0.426,0.7,0.996,1.306,1.633,1.993,2.373,2.713,2.973,3.175,3.379,3.586,3.726
5.45,-0.462,-0.407,-0.358,-0.276,-0.149,0.03,0.277,0.583,0.914,1.252,1.595,1.945,2.303,2.625,2.87,3.062,3.255,3.46,3.599
5.5,-0.466,-0.436,-0.408,-0.357,-0.265,-0.112,0.116,0.426,0.795,1.173,1.539,1.893,2.236,2.54,2.771,2.956,3.144,3.347,3.485
5.55,-0.468,-0.451,-0.435,-0.403,-0.342,-0.228,-0.029,0.271,0.657,1.075,1.474,1.836,2.172,2.461,2.68,2.859,3.045,3.175,3.275
5.6,-0.466,-0.457,-0.448,-0.428,-0.387,-0.304,-0.145,0.129,0.521,0.969,1.401,1.779,2.11,2.389,2.599,2.774,2.958,3.087,3.186
5.65,-0.465,-0.459,-0.453,-0.44,-0.412,-0.354,-0.23,0.007,0.386,0.859,1.322,1.721,2.051,2.321,2.526,2.701,2.881,3.008,3.106
5.7,-0.467,-0.461,-0.455,-0.445,-0.425,-0.382,-0.29,-0.094,0.258,0.739,1.236,1.659,1.995,2.259,2.461,2.639,2.765,2.862,2.942
5.75,-0.468,-0.463,-0.458,-0.449,-0.433,-0.399,-0.326,-0.17,0.137,0.606,1.133,1.587,1.934,2.2,2.403,2.582,2.708,2.806,2.886
5.8,-0.467,-0.463,-0.459,-0.451,-0.436,-0.407,-0.346,-0.216,0.045,0.481,1.016,1.501,1.867,2.138,2.348,2.532,2.661,2.76,2.841
5.85,-0.466,-0.463,-0.46,-0.452,-0.438,-0.411,-0.358,-0.245,-0.019,0.376,0.9,1.406,1.795,2.076,2.294,2.487,2.62,2.722,2.804
5.9,-0.465,-0.462,-0.459,-0.453,-0.44,-0.415,-0.365,-0.262,-0.059,0.298,0.799,1.313,1.722,2.016,2.245,2.444,2.58,2.683,2.767
5.95,-0.465,-0.461,-0.457,-0.451,-0.44,-0.417,-0.37,-0.273,-0.085,0.244,0.716,1.228,1.653,1.963,2.201,2.41,2.551,2.656,2.742
6.0,-0.463,-0.458,-0.453,-0.447,-0.436,-0.414,-0.37,-0.279,-0.1,0.208,0.654,1.155,1.59,1.917,2.168,2.381,2.523,2.63,2.716
6.1,-0.465,-0.457,-0.449,-0.437,-0.422,-0.399,-0.358,-0.277,-0.115,0.171,0.58,1.051,1.491,1.845,2.116,2.321,2.46,2.565,2.649
6.2,-0.47,-0.465,-0.46,-0.447,-0.423,-0.387,-0.334,-0.251,-0.106,0.152,0.541,0.994,1.427,1.784,2.041,2.225,2.354,2.453,2.534
6.3,-0.469,-0.468,-0.467,-0.462,-0.449,-0.418,-0.353,-0.241,-0.074,0.175,0.531,0.961,1.372,1.695,1.907,2.059,2.171,2.261,2.335
6.4,-0.471,-0.47,-0.469,-0.466,-0.459,-0.444,-0.404,-0.305,-0.105,0.189,0.547,0.937,1.292,1.55,1.722,1.85,1.949,2.029,2.097
6.5,-0.472,-0.471,-0.47,-0.468,-0.464,-0.454,-0.428,-0.362,-0.203,0.097,0.484,0.85,1.146,1.357,1.5,1.675,1.799,1.896,1.975
6.6,-0.473,-0.472,-0.471,-0.47,-0.467,-0.46,-0.441,-0.392,-0.273,-0.032,0.323,0.673,0.941,1.131,1.282,1.479,1.614,1.717,1.8
6.7,-0.473,-0.473,-0.473,-0.472,-0.47,-0.465,-0.451,-0.415,-0.324,-0.135,0.158,0.469,0.718,0.901,1.067,1.296,1.445,1.556,1.644
6.8,-0.473,-0.473,-0.473,-0.473,-0.471,-0.468,-0.459,-0.433,-0.367,-0.224,0.008,0.273,0.5,0.685,0.873,1.115,1.269,1.383,1.473
6.9,-0.476,-0.475,-0.474,-0.473,-0.472,-0.469,-0.462,-0.444,-0.397,-0.293,-0.115,0.104,0.312,0.506,0.715,0.994,1.162,1.284,1.378
7.0,-0.478,-0.477,-0.476,-0.475,-0.473,-0.47,-0.462,-0.446,-0.41,-0.333,-0.196,-0.014,0.178,0.376,0.6,0.872,1.038,1.158,1.252
7.1,-0.478,-0.478,-0.478,-0.478,-0.476,-0.473,-0.465,-0.446,-0.409,-0.341,-0.229,-0.075,0.1,0.284,0.496,0.757,0.919,1.037,1.129
7.2,-0.481,-0.481,-0.481,-0.48,-0.479,-0.477,-0.471,-0.453,-0.414,-0.344,-0.238,-0.102,0.045,0.196,0.39,0.631,0.785,0.899,0.988
7.3,-0.485,-0.484,-0.483,-0.483,-0.483,-0.481,-0.477,-0.464,-0.432,-0.366,-0.265,-0.143,-0.025,0.099,0.273,0.504,0.654,0.765,0.854
7.4,-0.487,-0.487,-0.487,-0.487,-0.486,-0.486,-0.483,-0.474,-0.452,-0.401,-0.317,-0.212,-0.114,-0.002,0.158,0.394,0.546,0.658,0.748
7.5,-0.491,-0.491,-0.491,-0.491,-0.491,-0.49,-0.488,-0.483,-0.468,-0.433,-0.371,-0.289,-0.201,-0.098,0.057,0.309,0.467,0.583,0.675
7.6,-0.497,-0.497,-0.497,-0.497,-0.497,-0.496,-0.495,-0.491,-0.481,-0.457,-0.414,-0.351,-0.275,-0.182,-0.027,0.215,0.369,0.483,0.573
7.7,-0.503,-0.503,-0.503,-0.503,-0.503,-0.503,-0.502,-0.499,-0.492,-0.475,-0.445,-0.398,-0.338,-0.25,-0.133,0.158,0.331,0.454,0.55
7.8,-0.513,-0.512,-0.511,-0.511,-0.511,-0.511,-0.51,-0.508,-0.503,-0.492,-0.47,-0.437,-0.389,-0.331,-0.188,0.143,0.329,0.458,0.558
7.9,-0.522,-0.522,-0.522,-0.521,-0.521,-0.521,-0.521,-0.519,-0.515,-0.507,-0.492,-0.471,-0.443,-0.4,-0.263,0.069,0.255,0.385,0.485
8.0,-0.534,-0.534,-0.534,-0.534,-0.534,-0.534,-0.533,-0.532,-0.53,-0.525,-0.516,-0.509,-0.493,-0.511,-0.32,0.064,0.265,0.401,0.505
8.1,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999
8.3,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999
8.5,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999
8.7,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999
