logT,logR_-8.0,logR_-7.5,logR_-7.0,logR_-6.5,logR_-6.0,logR_-5.5,logR_-5.0,logR_-4.5,logR_-4.0,logR_-3.5,logR_-3.0,logR_-2.5,logR_-2.0,logR_-1.5,logR_-1.0,logR_-0.5,logR_0.0,logR_0.5,logR_1.0
3.75,-0.402,-0.834,-1.033,-1.245,-1.46,-1.673,-1.869,-2.028,-2.12,-2.112,-2.009,-1.844,-1.64,-1.416,-1.18,-0.932,-0.667,-0.383,-0.077
3.8,-0.395,-0.47,-0.56,-0.69,-0.847,-1.012,-1.171,-1.297,-1.364,-1.356,-1.268,-1.12,-0.938,-0.737,-0.524,-0.299,-0.062,0.189,0.454
3.85,-0.389,-0.385,-0.381,-0.384,-0.407,-0.457,-0.519,-0.572,-0.595,-0.573,-0.502,-0.389,-0.244,-0.076,0.108,0.306,0.519,0.748,0.993
3.9,-0.402,-0.381,-0.361,-0.318,-0.243,-0.141,-0.038,0.05,0.122,0.188,0.261,0.348,0.454,0.582,0.728,0.892,1.074,1.275,1.495
3.95,-0.406,-0.386,-0.367,-0.323,-0.23,-0.068,0.161,0.422,0.652,0.823,0.945,1.041,1.131,1.228,1.336,1.462,1.608,1.774,1.963
4.0,-0.404,-0.388,-0.373,-0.336,-0.251,-0.087,0.174,0.517,0.886,1.207,1.444,1.606,1.721,1.813,1.902,2.0,2.113,2.247,2.401
4.05,-0.399,-0.387,-0.375,-0.346,-0.274,-0.126,0.125,0.479,0.897,1.321,1.692,1.971,2.16,2.291,2.391,2.481,2.575,2.684,2.811
4.1,-0.392,-0.382,-0.372,-0.348,-0.289,-0.161,0.065,0.398,0.816,1.274,1.729,2.125,2.429,2.641,2.785,2.895,2.989,3.086,3.197
4.15,-0.383,-0.373,-0.363,-0.343,-0.294,-0.185,0.012,0.315,0.713,1.173,1.656,2.129,2.543,2.859,3.08,3.234,3.351,3.452,3.558
4.2,-0.386,-0.37,-0.355,-0.332,-0.287,-0.193,-0.021,0.251,0.625,1.073,1.566,2.072,2.552,2.968,3.285,3.504,3.663,3.787,3.897
4.25,-0.388,-0.371,-0.355,-0.33,-0.283,-0.194,-0.037,0.21,0.559,0.997,1.489,2.008,2.52,3.009,3.413,3.712,3.928,4.088,4.215
4.3,-0.389,-0.37,-0.352,-0.325,-0.28,-0.195,-0.045,0.191,0.527,0.954,1.443,1.962,2.492,3.02,3.489,3.869,4.146,4.353,4.513
4.35,-0.386,-0.365,-0.345,-0.314,-0.267,-0.189,-0.048,0.182,0.516,0.942,1.426,1.944,2.488,3.031,3.544,3.987,4.329,4.581,4.78
4.4,-0.387,-0.364,-0.342,-0.305,-0.25,-0.17,-0.037,0.184,0.517,0.949,1.439,1.962,2.5,3.058,3.599,4.086,4.483,4.78,5.008
4.45,-0.392,-0.368,-0.345,-0.303,-0.235,-0.141,-0.003,0.216,0.544,0.976,1.474,2.003,2.546,3.108,3.66,4.175,4.611,4.949,5.202
4.5,-0.386,-0.367,-0.349,-0.308,-0.233,-0.12,0.038,0.267,0.598,1.029,1.527,2.056,2.607,3.168,3.725,4.253,4.711,5.077,5.347
4.55,-0.383,-0.366,-0.35,-0.315,-0.243,-0.119,0.062,0.315,0.661,1.096,1.591,2.116,2.668,3.223,3.775,4.3,4.763,5.142,5.417
4.6,-0.384,-0.367,-0.351,-0.319,-0.252,-0.127,0.066,0.341,0.71,1.157,1.651,2.17,2.711,3.251,3.786,4.291,4.743,5.121,5.401
4.65,-0.383,-0.369,-0.355,-0.327,-0.264,-0.143,0.058,0.348,0.731,1.188,1.682,2.194,2.714,3.232,3.738,4.213,4.646,5.022,5.31
4.7,-0.38,-0.368,-0.356,-0.331,-0.278,-0.165,0.032,0.329,0.719,1.177,1.669,2.174,2.675,3.167,3.64,4.084,4.5,4.873,5.175
4.75,-0.379,-0.368,-0.357,-0.335,-0.287,-0.188,-0.005,0.285,0.674,1.129,1.616,2.112,2.602,3.073,3.516,3.932,4.333,4.704,5.023
