logT,logR_-8.0,logR_-7.5,logR_-7.0,logR_-6.5,logR_-6.0,logR_-5.5,logR_-5.0,logR_-4.5,logR_-4.0,logR_-3.5,logR_-3.0,logR_-2.5,logR_-2.0,logR_-1.5,logR_-1.0,logR_-0.5,logR_0.0,logR_0.5,logR_1.0
3.75,-0.88,-1.008,-1.191,-1.394,-1.605,-1.815,-2.015,-2.188,-2.309,-2.337,-2.253,-2.076,-1.828,-1.521,-1.153,-0.731,-0.281,0.162,0.573
3.8,-0.656,-0.711,-0.774,-0.88,-1.023,-1.184,-1.346,-1.488,-1.58,-1.599,-1.535,-1.394,-1.2,-0.971,-0.711,-0.411,-0.055,0.356,0.794
3.85,-0.664,-0.655,-0.646,-0.643,-0.653,-0.69,-0.746,-0.803,-0.836,-0.828,-0.768,-0.66,-0.511,-0.331,-0.125,0.107,0.372,0.683,1.043
3.9,-0.682,-0.658,-0.635,-0.598,-0.539,-0.453,-0.351,-0.254,-0.17,-0.095,-0.016,0.077,0.19,0.328,0.492,0.682,0.898,1.145,1.429
3.95,-0.684,-0.664,-0.645,-0.606,-0.532,-0.404,-0.212,0.033,0.285,0.493,0.647,0.766,0.873,0.986,1.114,1.266,1.443,1.648,1.882
4.0,-0.64,-0.64,-0.64,-0.615,-0.55,-0.42,-0.203,0.103,0.464,0.816,1.102,1.311,1.461,1.583,1.699,1.826,1.971,2.14,2.333
4.05,-0.58,-0.583,-0.586,-0.581,-0.543,-0.437,-0.232,0.082,0.48,0.907,1.309,1.64,1.882,2.058,2.196,2.32,2.447,2.588,2.747
4.1,-0.565,-0.556,-0.547,-0.528,-0.489,-0.403,-0.233,0.048,0.433,0.878,1.335,1.759,2.111,2.376,2.569,2.718,2.848,2.975,3.109
4.15,-0.548,-0.532,-0.517,-0.495,-0.45,-0.355,-0.184,0.072,0.413,0.827,1.287,1.755,2.191,2.551,2.822,3.019,3.171,3.3,3.423
4.2,-0.559,-0.529,-0.501,-0.465,-0.413,-0.319,-0.149,0.112,0.448,0.831,1.254,1.716,2.188,2.619,2.975,3.239,3.431,3.579,3.704
4.25,-0.562,-0.533,-0.506,-0.466,-0.402,-0.296,-0.125,0.127,0.46,0.852,1.271,1.71,2.17,2.632,3.053,3.39,3.638,3.823,3.968
4.3,-0.546,-0.522,-0.499,-0.462,-0.403,-0.297,-0.118,0.144,0.477,0.871,1.304,1.753,2.199,2.656,3.101,3.493,3.804,4.036,4.216
4.35,-0.526,-0.503,-0.481,-0.445,-0.388,-0.292,-0.126,0.132,0.478,0.887,1.332,1.794,2.26,2.716,3.158,3.578,3.94,4.222,4.44
4.4,-0.491,-0.473,-0.456,-0.418,-0.358,-0.264,-0.11,0.13,0.47,0.893,1.36,1.843,2.323,2.793,3.246,3.674,4.065,4.391,4.64
4.45,-0.468,-0.445,-0.423,-0.384,-0.316,-0.212,-0.055,0.175,0.498,0.911,1.385,1.891,2.391,2.88,3.346,3.786,4.194,4.546,4.825
4.5,-0.459,-0.428,-0.399,-0.345,-0.259,-0.134,0.035,0.267,0.578,0.972,1.432,1.935,2.452,2.961,3.442,3.901,4.324,4.692,4.988
4.55,-0.455,-0.423,-0.393,-0.34,-0.247,-0.097,0.115,0.375,0.691,1.075,1.518,2.001,2.512,3.029,3.526,4.001,4.44,4.82,5.123
4.6,-0.462,-0.425,-0.391,-0.334,-0.242,-0.09,0.144,0.453,0.81,1.2,1.63,2.092,2.582,3.088,3.592,4.078,4.525,4.912,5.211
4.65,-0.456,-0.426,-0.398,-0.346,-0.255,-0.1,0.139,0.467,0.867,1.301,1.741,2.191,2.657,3.142,3.637,4.12,4.568,4.955,5.251
4.7,-0.451,-0.422,-0.395,-0.351,-0.271,-0.126,0.115,0.449,0.859,1.319,1.796,2.264,2.721,3.185,3.66,4.13,4.57,4.949,5.24
4.75,-0.452,-0.422,-0.394,-0.347,-0.273,-0.143,0.081,0.412,0.826,1.289,1.778,2.273,2.75,3.209,3.664,4.115,4.539,4.907,5.196
4.8,-0.446,-0.418,-0.392,-0.351,-0.278,-0.152,0.055,0.366,0.77,1.234,1.727,2.231,2.729,3.203,3.653,4.086,4.492,4.847,5.137
4.85,-0.435,-0.405,-0.377,-0.336,-0.269,-0.153,0.047,0.342,0.725,1.179,1.674,2.182,2.687,3.174,3.631,4.057,4.449,4.792,5.079
4.9,-0.41,-0.382,-0.356,-0.315,-0.25,-0.139,0.048,0.331,0.7,1.135,1.621,2.134,2.645,3.137,3.602,4.032,4.415,4.748,5.028
4.95,-0.374,-0.345,-0.318,-0.28,-0.217,-0.11,0.07,0.342,0.699,1.122,1.593,2.099,2.615,3.11,3.578,4.012,4.392,4.714,4.978
