logT,logR_-8.0,logR_-7.5,logR_-7.0,logR_-6.5,logR_-6.0,logR_-5.5,logR_-5.0,logR_-4.5,logR_-4.0,logR_-3.5,logR_-3.0,logR_-2.5,logR_-2.0,logR_-1.5,logR_-1.0,logR_-0.5,logR_0.0,logR_0.5,logR_1.0
3.75,-1.171,-1.286,-1.443,-1.631,-1.837,-2.048,-2.258,-2.455,-2.621,-2.726,-2.733,-2.631,-2.443,-2.189,-1.884,-1.521,-1.105,-0.66,-0.221
3.8,-1.057,-1.088,-1.121,-1.192,-1.307,-1.455,-1.618,-1.777,-1.912,-1.992,-1.995,-1.916,-1.763,-1.564,-1.333,-1.073,-0.775,-0.424,-0.019
3.85,-1.072,-1.063,-1.054,-1.046,-1.044,-1.059,-1.101,-1.16,-1.214,-1.24,-1.223,-1.153,-1.037,-0.882,-0.697,-0.488,-0.255,0.01,0.319
3.9,-1.083,-1.069,-1.055,-1.03,-0.99,-0.925,-0.834,-0.732,-0.637,-0.556,-0.481,-0.401,-0.305,-0.188,-0.045,0.123,0.315,0.534,0.783
3.95,-1.06,-1.059,-1.058,-1.039,-0.996,-0.914,-0.773,-0.569,-0.317,-0.072,0.125,0.27,0.385,0.491,0.605,0.737,0.892,1.073,1.28
4.0,-0.873,-0.924,-0.982,-1.01,-0.996,-0.928,-0.785,-0.552,-0.232,0.133,0.476,0.745,0.939,1.081,1.2,1.315,1.443,1.591,1.763
4.05,-0.769,-0.791,-0.814,-0.853,-0.889,-0.88,-0.783,-0.571,-0.245,0.16,0.585,0.975,1.288,1.513,1.678,1.81,1.932,2.059,2.201
4.1,-0.765,-0.76,-0.755,-0.748,-0.737,-0.713,-0.649,-0.506,-0.245,0.128,0.566,1.015,1.426,1.76,2.008,2.188,2.33,2.456,2.582
4.15,-0.755,-0.742,-0.729,-0.713,-0.683,-0.618,-0.497,-0.32,-0.096,0.19,0.556,0.987,1.439,1.858,2.199,2.452,2.637,2.781,2.906
4.2,-0.765,-0.742,-0.72,-0.691,-0.651,-0.58,-0.444,-0.223,0.063,0.369,0.679,1.028,1.438,1.878,2.287,2.623,2.869,3.05,3.191
4.25,-0.765,-0.745,-0.726,-0.696,-0.649,-0.567,-0.427,-0.206,0.1,0.462,0.831,1.178,1.528,1.915,2.334,2.725,3.038,3.271,3.446
4.3,-0.752,-0.736,-0.721,-0.694,-0.649,-0.57,-0.428,-0.201,0.108,0.485,0.9,1.312,1.691,2.048,2.424,2.812,3.17,3.456,3.674
4.35,-0.725,-0.715,-0.705,-0.682,-0.639,-0.566,-0.434,-0.217,0.095,0.486,0.923,1.374,1.813,2.215,2.581,2.941,3.301,3.624,3.881
4.4,-0.625,-0.641,-0.658,-0.652,-0.614,-0.543,-0.419,-0.217,0.083,0.478,0.934,1.413,1.889,2.338,2.751,3.119,3.469,3.798,4.081
