logT,logR_-8.0,logR_-7.5,logR_-7.0,logR_-6.5,logR_-6.0,logR_-5.5,logR_-5.0,logR_-4.5,logR_-4.0,logR_-3.5,logR_-3.0,logR_-2.5,logR_-2.0,logR_-1.5,logR_-1.0,logR_-0.5,logR_0.0,logR_0.5,logR_1.0
3.75,-3.001,-3.001,-3.001,-3.02,-3.064,-3.136,-3.223,-3.298,-3.347,-3.382,-3.412,-3.397,-3.261,-2.951,-2.501,-1.99,-1.476,-0.985,-0.536
3.8,-2.973,-2.968,-2.963,-2.958,-2.956,-2.964,-2.99,-3.044,-3.117,-3.183,-3.202,-3.127,-2.919,-2.608,-2.245,-1.848,-1.397,-0.875,-0.334
3.85,-2.941,-2.938,-2.935,-2.932,-2.92,-2.907,-2.895,-2.89,-2.9,-2.922,-2.929,-2.856,-2.63,-2.276,-1.892,-1.534,-1.175,-0.762,-0.266
3.9,-2.443,-2.523,-2.622,-2.75,-2.827,-2.856,-2.854,-2.832,-2.794,-2.746,-2.668,-2.511,-2.261,-1.944,-1.587,-1.221,-0.865,-0.507,-0.113
3.95,-1.724,-1.829,-1.966,-2.168,-2.355,-2.515,-2.638,-2.708,-2.712,-2.64,-2.487,-2.234,-1.916,-1.588,-1.258,-0.918,-0.563,-0.202,0.162
4.0,-1.136,-1.234,-1.361,-1.541,-1.731,-1.918,-2.091,-2.24,-2.346,-2.38,-2.283,-2.027,-1.672,-1.303,-0.941,-0.593,-0.251,0.101,0.462
4.05,-0.916,-0.969,-1.03,-1.101,-1.212,-1.348,-1.488,-1.614,-1.712,-1.76,-1.732,-1.604,-1.369,-1.05,-0.683,-0.306,0.056,0.404,0.75
4.1,-0.952,-0.95,-0.948,-0.946,-0.948,-0.962,-0.986,-1.011,-1.024,-1.014,-0.97,-0.885,-0.751,-0.56,-0.304,0.012,0.362,0.711,1.049
4.15,-0.95,-0.932,-0.914,-0.897,-0.871,-0.82,-0.727,-0.599,-0.468,-0.351,-0.249,-0.149,-0.036,0.102,0.276,0.494,0.755,1.048,1.355
4.2,-0.982,-0.943,-0.907,-0.874,-0.83,-0.764,-0.643,-0.441,-0.178,0.083,0.296,0.463,0.605,0.745,0.899,1.075,1.273,1.491,1.725
4.25,-0.981,-0.946,-0.914,-0.884,-0.835,-0.751,-0.612,-0.397,-0.102,0.243,0.58,0.861,1.08,1.261,1.427,1.596,1.771,1.951,2.135
4.3,-0.952,-0.926,-0.902,-0.879,-0.839,-0.764,-0.623,-0.394,-0.084,0.28,0.673,1.054,1.381,1.64,1.848,2.029,2.196,2.358,2.515
4.35,-0.906,-0.889,-0.872,-0.856,-0.824,-0.762,-0.639,-0.425,-0.113,0.27,0.688,1.115,1.52,1.87,2.146,2.364,2.542,2.697,2.836
4.4,-0.734,-0.753,-0.773,-0.794,-0.781,-0.733,-0.63,-0.443,-0.156,0.223,0.662,1.12,1.569,1.983,2.333,2.606,2.814,2.977,3.113
4.45,-0.615,-0.63,-0.644,-0.659,-0.67,-0.652,-0.574,-0.414,-0.159,0.193,0.624,1.098,1.578,2.033,2.436,2.767,3.019,3.209,3.357
4.5,-0.684,-0.633,-0.588,-0.547,-0.486,-0.411,-0.317,-0.184,0.015,0.296,0.661,1.098,1.578,2.056,2.494,2.868,3.169,3.395,3.563
4.55,-0.685,-0.628,-0.578,-0.533,-0.449,-0.314,-0.13,0.069,0.276,0.513,0.809,1.175,1.608,2.075,2.529,2.935,3.276,3.543,3.737
4.6,-0.702,-0.636,-0.578,-0.527,-0.442,-0.299,-0.071,0.223,0.529,0.808,1.076,1.374,1.729,2.139,2.574,2.99,3.358,3.662,3.883
4.65,-0.69,-0.633,-0.583,-0.538,-0.457,-0.314,-0.084,0.24,0.629,1.018,1.356,1.651,1.948,2.283,2.661,3.057,3.434,3.76,4.004
4.7,-0.667,-0.621,-0.579,-0.541,-0.47,-0.341,-0.119,0.204,0.608,1.058,1.501,1.883,2.202,2.5,2.817,3.165,3.524,3.855,4.115
4.75,-0.675,-0.624,-0.579,-0.538,-0.47,-0.356,-0.155,0.154,0.553,1.009,1.494,1.966,2.377,2.716,3.016,3.321,3.642,3.956,4.216
4.8,-0.655,-0.613,-0.575,-0.54,-0.476,-0.365,-0.179,0.105,0.486,0.937,1.426,1.931,2.417,2.84,3.189,3.492,3.785,4.068,4.317
4.85,-0.641,-0.598,-0.559,-0.523,-0.464,-0.364,-0.188,0.082,0.441,0.875,1.361,1.871,2.381,2.863,3.281,3.629,3.927,4.194,4.424
4.9,-0.622,-0.577,-0.537,-0.5,-0.443,-0.347,-0.183,0.072,0.418,0.835,1.307,1.816,2.335,2.839,3.304,3.705,4.039,4.312,4.536
4.95,-0.588,-0.542,-0.5,-0.462,-0.407,-0.315,-0.158,0.087,0.421,0.827,1.286,1.785,2.305,2.817,3.3,3.738,4.111,4.408,4.642
