logT,logR_-8.0,logR_-7.5,logR_-7.0,logR_-6.5,logR_-6.0,logR_-5.5,logR_-5.0,logR_-4.5,logR_-4.0,logR_-3.5,logR_-3.0,logR_-2.5,logR_-2.0,logR_-1.5,logR_-1.0,logR_-0.5,logR_0.0,logR_0.5,logR_1.0
3.75,-0.75,-0.884,-1.078,-1.287,-1.501,-1.712,-1.91,-2.073,-2.174,-2.175,-2.074,-1.9,-1.676,-1.416,-1.12,-0.778,-0.39,0.026,0.438
3.8,-0.472,-0.54,-0.62,-0.744,-0.896,-1.061,-1.22,-1.351,-1.425,-1.422,-1.34,-1.19,-1.0,-0.785,-0.55,-0.292,-0.002,0.328,0.697
3.85,-0.469,-0.463,-0.457,-0.458,-0.477,-0.523,-0.585,-0.639,-0.663,-0.644,-0.574,-0.46,-0.309,-0.131,0.067,0.285,0.525,0.792,1.089
3.9,-0.488,-0.463,-0.439,-0.397,-0.327,-0.231,-0.128,-0.037,0.038,0.109,0.184,0.276,0.388,0.524,0.684,0.867,1.072,1.3,1.553
3.95,-0.492,-0.469,-0.447,-0.403,-0.314,-0.162,0.054,0.311,0.548,0.732,0.865,0.97,1.069,1.175,1.297,1.441,1.608,1.801,2.018
4.0,-0.48,-0.466,-0.452,-0.416,-0.335,-0.178,0.071,0.403,0.77,1.102,1.354,1.531,1.66,1.766,1.871,1.986,2.12,2.277,2.456
4.05,-0.456,-0.448,-0.44,-0.415,-0.35,-0.209,0.033,0.379,0.792,1.217,1.595,1.889,2.095,2.243,2.36,2.468,2.581,2.709,2.855
4.1,-0.444,-0.433,-0.422,-0.399,-0.343,-0.225,-0.01,0.316,0.728,1.183,1.634,2.034,2.351,2.58,2.742,2.868,2.98,3.092,3.215
4.15,-0.429,-0.415,-0.401,-0.379,-0.329,-0.221,-0.026,0.268,0.655,1.103,1.575,2.04,2.455,2.783,3.019,3.187,3.317,3.43,3.542
4.2,-0.436,-0.411,-0.387,-0.356,-0.305,-0.206,-0.028,0.246,0.609,1.035,1.502,1.991,2.462,2.877,3.204,3.436,3.605,3.736,3.85
4.25,-0.438,-0.414,-0.391,-0.356,-0.296,-0.193,-0.023,0.231,0.575,0.993,1.453,1.94,2.43,2.905,3.311,3.62,3.845,4.013,4.145
4.3,-0.431,-0.408,-0.386,-0.352,-0.296,-0.194,-0.021,0.233,0.568,0.978,1.437,1.923,2.416,2.915,3.373,3.756,4.043,4.257,4.423
4.35,-0.42,-0.396,-0.373,-0.338,-0.283,-0.19,-0.029,0.222,0.564,0.981,1.441,1.928,2.433,2.937,3.422,3.859,4.209,4.47,4.674
4.4,-0.412,-0.385,-0.36,-0.318,-0.258,-0.167,-0.018,0.22,0.56,0.988,1.464,1.964,2.468,2.981,3.484,3.951,4.35,4.658,4.892
4.45,-0.409,-0.38,-0.353,-0.303,-0.228,-0.124,0.029,0.258,0.587,1.01,1.496,2.011,2.527,3.049,3.559,4.047,4.477,4.822,5.084
4.5,-0.401,-0.372,-0.345,-0.293,-0.206,-0.078,0.094,0.33,0.655,1.067,1.546,2.062,2.594,3.124,3.642,4.143,4.591,4.961,5.241
4.55,-0.394,-0.369,-0.345,-0.296,-0.21,-0.066,0.14,0.407,0.745,1.156,1.623,2.126,2.66,3.195,3.721,4.227,4.683,5.064,5.346
4.6,-0.399,-0.37,-0.343,-0.294,-0.211,-0.067,0.154,0.454,0.826,1.251,1.715,2.205,2.724,3.253,3.778,4.28,4.733,5.113,5.388
4.65,-0.396,-0.372,-0.349,-0.305,-0.224,-0.08,0.147,0.464,0.862,1.314,1.789,2.275,2.775,3.287,3.8,4.286,4.725,5.094,5.365
4.7,-0.391,-0.369,-0.348,-0.31,-0.239,-0.104,0.123,0.447,0.854,1.318,1.81,2.305,2.797,3.29,3.781,4.246,4.666,5.023,5.293
4.75,-0.393,-0.37,-0.348,-0.309,-0.245,-0.125,0.088,0.41,0.82,1.285,1.778,2.282,2.778,3.262,3.734,4.178,4.58,4.927,5.199
4.8,-0.388,-0.367,-0.347,-0.313,-0.25,-0.137,0.058,0.359,0.761,1.225,1.719,2.225,2.728,3.214,3.676,4.105,4.492,4.828,5.1
4.85,-0.379,-0.357,-0.336,-0.302,-0.246,-0.142,0.043,0.327,0.706,1.16,1.656,2.165,2.669,3.159,3.622,4.045,4.42,4.744,5.009
4.9,-0.36,-0.34,-0.321,-0.288,-0.234,-0.136,0.035,0.305,0.668,1.104,1.593,2.107,2.618,3.11,3.576,3.999,4.365,4.674,4.924
4.95,-0.338,-0.315,-0.293,-0.263,-0.21,-0.116,0.049,0.304,0.654,1.078,1.554,2.064,2.579,3.073,3.54,3.963,4.32,4.611,4.837
5.0,-0.296,-0.275,-0.255,-0.223,-0.173,-0.083,0.073,0.317,0.654,1.068,1.538,2.041,2.552,3.047,3.511,3.928,4.274,4.544,4.74
5.05,-0.225,-0.204,-0.184,-0.157,-0.108,-0.023,0.124,0.353,0.674,1.075,1.535,2.031,2.536,3.026,3.482,3.882,4.211,4.458,4.63
5.1,-0.144,-0.12,-0.097,-0.065,-0.02,0.059,0.199,0.416,0.717,1.099,1.542,2.026,2.524,3.005,3.442,3.815,4.119,4.347,4.505
5.15,-0.111,-0.061,-0.016,0.032,0.087,0.17,0.302,0.503,0.783,1.139,1.56,2.026,2.511,2.978,3.387,3.723,3.999,4.215,4.373
5.2,-0.105,-0.034,0.027,0.098,0.181,0.282,0.419,0.609,0.865,1.195,1.592,2.035,2.496,2.941,3.315,3.611,3.861,4.071,4.233
5.25,-0.146,-0.051,0.027,0.115,0.222,0.355,0.517,0.715,0.956,1.255,1.624,2.043,2.481,2.895,3.231,3.488,3.715,3.924,4.09
5.3,-0.267,-0.132,-0.029,0.084,0.209,0.361,0.55,0.77,1.015,1.3,1.643,2.041,2.456,2.838,3.138,3.365,3.573,3.777,3.949
5.35,-0.35,-0.232,-0.139,-0.015,0.138,0.316,0.525,0.767,1.031,1.315,1.64,2.017,2.414,2.77,3.041,3.245,3.439,3.635,3.818
5.4,-0.409,-0.32,-0.246,-0.141,0.004,0.201,0.441,0.71,1.0,1.302,1.622,1.977,2.354,2.691,2.943,3.13,3.313,3.503,3.635
5.45,-0.437,-0.382,-0.333,-0.251,-0.125,0.052,0.295,0.595,0.919,1.25,1.586,1.93,2.285,2.606,2.845,3.023,3.197,3.383,3.513
5.5,-0.441,-0.411,-0.383,-0.332,-0.24,-0.089,0.136,0.439,0.8,1.171,1.531,1.88,2.22,2.524,2.75,2.923,3.092,3.275,3.403
5.55,-0.443,-0.426,-0.41,-0.379,-0.317,-0.204,-0.008,0.285,0.662,1.074,1.467,1.825,2.159,2.448,2.663,2.831,2.999,3.12,3.214
5.6,-0.441,-0.432,-0.423,-0.403,-0.363,-0.28,-0.124,0.144,0.527,0.969,1.395,1.77,2.1,2.379,2.585,2.749,2.917,3.038,3.132
5.65,-0.441,-0.435,-0.429,-0.415,-0.388,-0.33,-0.209,0.023,0.396,0.861,1.32,1.716,2.045,2.314,2.514,2.68,2.843,2.961,3.054
5.7,-0.441,-0.436,-0.431,-0.421,-0.4,-0.358,-0.268,-0.076,0.271,0.747,1.239,1.658,1.992,2.254,2.451,2.62,2.741,2.836,2.914
5.75,-0.443,-0.438,-0.433,-0.424,-0.408,-0.375,-0.303,-0.151,0.153,0.619,1.141,1.59,1.934,2.197,2.395,2.565,2.687,2.782,2.86
5.8,-0.444,-0.439,-0.434,-0.426,-0.411,-0.383,-0.323,-0.196,0.062,0.497,1.029,1.508,1.87,2.137,2.342,2.519,2.644,2.742,2.821
5.85,-0.443,-0.439,-0.435,-0.428,-0.414,-0.387,-0.335,-0.224,-0.0,0.393,0.915,1.417,1.801,2.077,2.29,2.477,2.607,2.707,2.789
5.9,-0.441,-0.438,-0.435,-0.428,-0.416,-0.391,-0.342,-0.241,-0.04,0.316,0.816,1.326,1.73,2.019,2.242,2.436,2.57,2.672,2.754
5.95,-0.44,-0.436,-0.432,-0.427,-0.416,-0.393,-0.347,-0.251,-0.065,0.262,0.734,1.243,1.662,1.967,2.2,2.406,2.545,2.65,2.735
6.0,-0.437,-0.433,-0.429,-0.423,-0.412,-0.39,-0.347,-0.256,-0.08,0.227,0.672,1.171,1.601,1.921,2.168,2.38,2.522,2.629,2.714
6.1,-0.442,-0.433,-0.424,-0.413,-0.397,-0.375,-0.335,-0.255,-0.094,0.191,0.598,1.067,1.503,1.852,2.12,2.324,2.462,2.567,2.651
6.2,-0.447,-0.441,-0.435,-0.422,-0.398,-0.362,-0.31,-0.228,-0.085,0.173,0.56,1.011,1.44,1.793,2.047,2.23,2.358,2.457,2.538
6.3,-0.446,-0.444,-0.442,-0.437,-0.424,-0.393,-0.328,-0.217,-0.052,0.195,0.55,0.978,1.385,1.704,1.912,2.066,2.179,2.269,2.344
6.4,-0.446,-0.445,-0.444,-0.442,-0.435,-0.419,-0.379,-0.28,-0.081,0.21,0.566,0.952,1.304,1.559,1.727,1.857,1.957,2.038,2.106
6.5,-0.446,-0.446,-0.446,-0.444,-0.439,-0.43,-0.403,-0.337,-0.178,0.121,0.503,0.865,1.157,1.365,1.506,1.685,1.811,1.909,1.989
6.6,-0.447,-0.447,-0.447,-0.445,-0.442,-0.435,-0.417,-0.367,-0.248,-0.008,0.344,0.689,0.952,1.139,1.289,1.489,1.625,1.729,1.813
6.7,-0.448,-0.448,-0.448,-0.447,-0.445,-0.44,-0.427,-0.39,-0.3,-0.112,0.179,0.486,0.73,0.91,1.075,1.307,1.457,1.569,1.658
6.8,-0.449,-0.449,-0.449,-0.448,-0.446,-0.443,-0.434,-0.408,-0.343,-0.201,0.029,0.291,0.513,0.695,0.882,1.127,1.283,1.397,1.487
6.9,-0.45,-0.45,-0.45,-0.449,-0.447,-0.444,-0.438,-0.419,-0.373,-0.27,-0.093,0.123,0.326,0.518,0.726,1.007,1.176,1.298,1.392
7.0,-0.452,-0.452,-0.452,-0.45,-0.449,-0.445,-0.438,-0.422,-0.386,-0.309,-0.174,0.004,0.194,0.389,0.612,0.884,1.05,1.17,1.264
7.1,-0.454,-0.454,-0.454,-0.453,-0.451,-0.448,-0.44,-0.422,-0.385,-0.318,-0.208,-0.056,0.116,0.297,0.508,0.769,0.931,1.049,1.141
7.2,-0.456,-0.456,-0.456,-0.456,-0.455,-0.453,-0.446,-0.429,-0.39,-0.321,-0.217,-0.084,0.059,0.209,0.403,0.643,0.797,0.91,1.0
7.3,-0.459,-0.459,-0.459,-0.459,-0.458,-0.457,-0.452,-0.44,-0.408,-0.343,-0.243,-0.125,-0.01,0.113,0.285,0.516,0.666,0.777,0.866
7.4,-0.462,-0.462,-0.462,-0.462,-0.462,-0.461,-0.458,-0.45,-0.427,-0.378,-0.295,-0.193,-0.097,0.013,0.172,0.408,0.56,0.672,0.762
7.5,-0.467,-0.467,-0.467,-0.467,-0.466,-0.466,-0.464,-0.458,-0.443,-0.409,-0.348,-0.268,-0.183,-0.083,0.071,0.326,0.486,0.602,0.694
7.6,-0.472,-0.472,-0.472,-0.472,-0.472,-0.472,-0.47,-0.466,-0.456,-0.433,-0.39,-0.33,-0.256,-0.165,-0.011,0.231,0.385,0.499,0.589
7.7,-0.479,-0.479,-0.479,-0.479,-0.479,-0.478,-0.477,-0.474,-0.467,-0.451,-0.422,-0.376,-0.319,-0.233,-0.119,0.183,0.359,0.485,0.582
7.8,-0.487,-0.487,-0.487,-0.487,-0.487,-0.487,-0.486,-0.484,-0.479,-0.467,-0.446,-0.415,-0.37,-0.317,-0.167,0.166,0.352,0.482,0.582
7.9,-0.497,-0.497,-0.497,-0.497,-0.497,-0.497,-0.496,-0.495,-0.491,-0.483,-0.469,-0.449,-0.424,-0.384,-0.244,0.1,0.29,0.421,0.522
8.0,-0.51,-0.51,-0.51,-0.51,-0.509,-0.509,-0.509,-0.508,-0.505,-0.501,-0.492,-0.488,-0.474,-0.501,-0.29,0.087,0.286,0.422,0.525
8.1,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999
8.3,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999
8.5,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999
8.7,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999
