logT,logR_-8.0,logR_-7.5,logR_-7.0,logR_-6.5,logR_-6.0,logR_-5.5,logR_-5.0,logR_-4.5,logR_-4.0,logR_-3.5,logR_-3.0,logR_-2.5,logR_-2.0,logR_-1.5,logR_-1.0,logR_-0.5,logR_0.0,logR_0.5,logR_1.0
3.75,-1.23,-1.383,-1.621,-1.789,-1.982,-2.183,-2.382,-2.569,-2.727,-2.834,-2.841,-2.722,-2.48,-2.134,-1.709,-1.233,-0.751,-0.288,0.135
3.8,-1.288,-1.326,-1.368,-1.414,-1.503,-1.633,-1.786,-1.943,-2.084,-2.177,-2.188,-2.104,-1.928,-1.686,-1.391,-1.042,-0.622,-0.141,0.349
3.85,-1.348,-1.335,-1.323,-1.311,-1.303,-1.308,-1.334,-1.382,-1.434,-1.463,-1.447,-1.374,-1.245,-1.071,-0.859,-0.611,-0.315,0.048,0.489
3.9,-1.382,-1.354,-1.327,-1.302,-1.266,-1.213,-1.137,-1.039,-0.935,-0.837,-0.746,-0.649,-0.537,-0.404,-0.244,-0.054,0.168,0.434,0.758
3.95,-1.34,-1.328,-1.317,-1.306,-1.272,-1.206,-1.094,-0.922,-0.692,-0.433,-0.2,-0.018,0.126,0.257,0.392,0.545,0.723,0.933,1.181
4.0,-1.02,-1.075,-1.137,-1.21,-1.236,-1.203,-1.098,-0.906,-0.624,-0.273,0.09,0.407,0.649,0.831,0.981,1.125,1.279,1.454,1.655
4.05,-0.818,-0.858,-0.903,-0.953,-1.016,-1.058,-1.029,-0.887,-0.616,-0.241,0.184,0.602,0.965,1.247,1.458,1.628,1.783,1.941,2.112
4.1,-0.847,-0.839,-0.831,-0.823,-0.814,-0.802,-0.769,-0.684,-0.503,-0.201,0.202,0.651,1.092,1.478,1.782,2.011,2.193,2.353,2.51
4.15,-0.837,-0.815,-0.794,-0.774,-0.743,-0.68,-0.564,-0.399,-0.203,0.025,0.316,0.691,1.129,1.572,1.959,2.264,2.494,2.676,2.833
4.2,-0.867,-0.822,-0.782,-0.745,-0.697,-0.622,-0.485,-0.262,0.023,0.315,0.591,0.877,1.218,1.626,2.046,2.414,2.703,2.92,3.092
4.25,-0.875,-0.83,-0.79,-0.753,-0.694,-0.599,-0.446,-0.216,0.093,0.451,0.807,1.129,1.433,1.759,2.129,2.511,2.844,3.104,3.303
4.3,-0.848,-0.811,-0.778,-0.747,-0.696,-0.605,-0.444,-0.196,0.128,0.502,0.906,1.303,1.663,1.984,2.3,2.633,2.963,3.253,3.482
4.35,-0.806,-0.778,-0.751,-0.726,-0.679,-0.597,-0.45,-0.211,0.122,0.519,0.949,1.387,1.81,2.189,2.517,2.817,3.114,3.399,3.651
4.4,-0.687,-0.684,-0.681,-0.678,-0.641,-0.566,-0.43,-0.208,0.109,0.511,0.965,1.435,1.898,2.327,2.707,3.028,3.311,3.578,3.834
4.45,-0.587,-0.584,-0.581,-0.578,-0.559,-0.499,-0.371,-0.161,0.137,0.521,0.973,1.461,1.953,2.42,2.845,3.211,3.52,3.791,4.039
4.5,-0.641,-0.582,-0.531,-0.485,-0.414,-0.321,-0.197,-0.018,0.242,0.589,1.012,1.487,1.987,2.48,2.938,3.347,3.701,4.0,4.253
4.55,-0.642,-0.578,-0.521,-0.471,-0.381,-0.239,-0.043,0.179,0.426,0.728,1.106,1.549,2.028,2.523,2.999,3.44,3.835,4.171,4.445
4.6,-0.664,-0.587,-0.521,-0.464,-0.373,-0.223,0.01,0.311,0.631,0.946,1.278,1.663,2.101,2.57,3.045,3.503,3.927,4.293,4.588
4.65,-0.647,-0.583,-0.526,-0.476,-0.387,-0.235,0.003,0.33,0.721,1.12,1.488,1.842,2.223,2.644,3.094,3.55,3.985,4.372,4.684
4.7,-0.623,-0.57,-0.522,-0.479,-0.401,-0.262,-0.027,0.303,0.709,1.158,1.607,2.014,2.383,2.759,3.166,3.598,4.029,4.423,4.741
4.75,-0.635,-0.575,-0.522,-0.475,-0.401,-0.276,-0.061,0.26,0.665,1.122,1.604,2.079,2.508,2.89,3.262,3.657,4.066,4.454,4.772
4.8,-0.611,-0.562,-0.518,-0.478,-0.406,-0.284,-0.084,0.214,0.605,1.061,1.55,2.05,2.535,2.971,3.356,3.726,4.106,4.474,4.789
4.85,-0.597,-0.546,-0.501,-0.46,-0.393,-0.282,-0.09,0.194,0.565,1.006,1.495,2.002,2.506,2.984,3.411,3.789,4.152,4.497,4.802
4.9,-0.573,-0.522,-0.477,-0.436,-0.371,-0.264,-0.084,0.187,0.546,0.97,1.445,1.954,2.468,2.963,3.421,3.829,4.194,4.524,4.819
4.95,-0.528,-0.479,-0.435,-0.395,-0.333,-0.231,-0.058,0.205,0.552,0.965,1.426,1.925,2.442,2.944,3.415,3.847,4.227,4.553,4.839
5.0,-0.473,-0.422,-0.377,-0.336,-0.274,-0.175,-0.012,0.235,0.572,0.979,1.434,1.923,2.432,2.936,3.412,3.855,4.247,4.576,4.855
5.05,-0.365,-0.32,-0.28,-0.243,-0.184,-0.086,0.07,0.302,0.618,1.011,1.459,1.942,2.442,2.941,3.418,3.862,4.256,4.585,4.848
5.1,-0.257,-0.208,-0.164,-0.124,-0.066,0.025,0.178,0.402,0.698,1.067,1.499,1.973,2.467,2.959,3.429,3.864,4.249,4.569,4.806
5.15,-0.221,-0.136,-0.065,-0.004,0.066,0.164,0.313,0.525,0.803,1.145,1.551,2.009,2.495,2.981,3.438,3.852,4.217,4.514,4.727
5.2,-0.274,-0.122,-0.01,0.079,0.182,0.303,0.459,0.667,0.927,1.246,1.627,2.061,2.528,2.998,3.435,3.815,4.148,4.419,4.618
5.25,-0.399,-0.16,-0.007,0.106,0.237,0.393,0.58,0.801,1.058,1.356,1.708,2.116,2.558,3.006,3.409,3.748,4.043,4.293,4.488
5.3,-0.939,-0.335,-0.092,0.063,0.227,0.411,0.628,0.875,1.141,1.434,1.769,2.155,2.576,2.994,3.359,3.655,3.915,4.15,4.346
5.35,-1.267,-0.509,-0.248,-0.086,0.121,0.356,0.61,0.882,1.172,1.473,1.8,2.167,2.568,2.959,3.287,3.547,3.779,4.004,4.202
5.4,-1.006,-0.602,-0.396,-0.257,-0.068,0.189,0.497,0.82,1.144,1.468,1.799,2.153,2.532,2.899,3.2,3.433,3.646,3.861,4.067
5.45,-0.858,-0.653,-0.514,-0.409,-0.246,-0.016,0.298,0.672,1.05,1.412,1.766,2.118,2.48,2.825,3.105,3.319,3.52,3.728,3.868
5.5,-0.756,-0.659,-0.58,-0.513,-0.396,-0.201,0.09,0.475,0.905,1.321,1.706,2.07,2.421,2.748,3.009,3.211,3.403,3.609,3.748
5.55,-0.714,-0.662,-0.615,-0.573,-0.491,-0.342,-0.09,0.283,0.737,1.202,1.631,2.013,2.36,2.672,2.919,3.111,3.298,3.503,3.642
5.6,-0.687,-0.658,-0.63,-0.604,-0.549,-0.436,-0.226,0.117,0.577,1.076,1.544,1.949,2.299,2.6,2.836,3.022,3.207,3.336,3.436
5.65,-0.675,-0.656,-0.637,-0.619,-0.582,-0.501,-0.332,-0.026,0.422,0.944,1.448,1.883,2.239,2.533,2.761,2.944,3.128,3.257,3.356
5.7,-0.666,-0.652,-0.639,-0.626,-0.597,-0.538,-0.409,-0.15,0.272,0.803,1.343,1.809,2.179,2.469,2.693,2.877,3.057,3.184,3.282
5.75,-0.664,-0.652,-0.641,-0.63,-0.607,-0.558,-0.455,-0.245,0.13,0.651,1.218,1.722,2.112,2.406,2.63,2.817,2.996,3.122,3.22
5.8,-0.665,-0.653,-0.642,-0.631,-0.61,-0.569,-0.482,-0.303,0.021,0.511,1.085,1.621,2.036,2.34,2.57,2.762,2.94,3.066,3.163
5.85,-0.663,-0.652,-0.642,-0.632,-0.612,-0.574,-0.497,-0.34,-0.052,0.395,0.957,1.512,1.955,2.272,2.511,2.71,2.888,3.014,3.111
5.9,-0.663,-0.652,-0.642,-0.632,-0.613,-0.577,-0.505,-0.361,-0.099,0.313,0.85,1.407,1.871,2.207,2.456,2.661,2.846,2.975,3.075
5.95,-0.658,-0.648,-0.639,-0.63,-0.612,-0.577,-0.508,-0.373,-0.128,0.257,0.766,1.315,1.792,2.146,2.407,2.62,2.806,2.936,3.036
6.0,-0.657,-0.646,-0.636,-0.626,-0.608,-0.574,-0.507,-0.377,-0.144,0.221,0.704,1.238,1.722,2.091,2.367,2.586,2.767,2.894,2.993
6.1,-0.663,-0.647,-0.631,-0.616,-0.594,-0.558,-0.496,-0.376,-0.156,0.188,0.636,1.134,1.61,2.004,2.305,2.519,2.709,2.841,2.942
6.2,-0.678,-0.661,-0.644,-0.628,-0.598,-0.549,-0.476,-0.356,-0.155,0.165,0.595,1.078,1.542,1.938,2.233,2.433,2.577,2.685,2.771
6.3,-0.666,-0.659,-0.652,-0.645,-0.628,-0.587,-0.5,-0.353,-0.133,0.18,0.583,1.046,1.494,1.862,2.116,2.273,2.438,2.557,2.651
6.4,-0.663,-0.659,-0.655,-0.651,-0.641,-0.618,-0.561,-0.424,-0.167,0.193,0.607,1.037,1.436,1.742,1.945,2.069,2.274,2.413,2.518
6.5,-0.663,-0.66,-0.657,-0.654,-0.647,-0.63,-0.589,-0.491,-0.276,0.097,0.552,0.974,1.316,1.564,1.731,1.863,2.104,2.258,2.372
6.6,-0.662,-0.66,-0.658,-0.656,-0.651,-0.639,-0.608,-0.53,-0.357,-0.041,0.387,0.802,1.118,1.34,1.496,1.653,1.906,2.065,2.181
6.7,-0.661,-0.66,-0.659,-0.658,-0.655,-0.646,-0.624,-0.564,-0.423,-0.159,0.211,0.589,0.886,1.097,1.259,1.442,1.713,1.879,1.998
6.8,-0.662,-0.661,-0.66,-0.659,-0.657,-0.651,-0.636,-0.592,-0.486,-0.273,0.038,0.37,0.646,0.854,1.036,1.236,1.524,1.696,1.818
6.9,-0.663,-0.662,-0.661,-0.66,-0.657,-0.652,-0.641,-0.611,-0.535,-0.374,-0.121,0.167,0.425,0.643,0.846,1.085,1.395,1.574,1.7
7.0,-0.665,-0.664,-0.663,-0.662,-0.659,-0.653,-0.641,-0.616,-0.558,-0.438,-0.235,0.018,0.263,0.487,0.705,0.95,1.233,1.403,1.525
7.1,-0.667,-0.666,-0.665,-0.664,-0.662,-0.657,-0.643,-0.615,-0.559,-0.453,-0.281,-0.058,0.171,0.379,0.583,0.824,1.065,1.219,1.333
7.2,-0.67,-0.669,-0.668,-0.667,-0.665,-0.662,-0.651,-0.623,-0.563,-0.453,-0.289,-0.086,0.112,0.279,0.456,0.681,0.907,1.055,1.165
7.3,-0.67,-0.67,-0.67,-0.67,-0.669,-0.667,-0.66,-0.639,-0.587,-0.481,-0.32,-0.133,0.027,0.154,0.317,0.517,0.653,0.757,0.841
7.4,-0.674,-0.674,-0.674,-0.674,-0.673,-0.672,-0.667,-0.653,-0.616,-0.533,-0.396,-0.237,-0.101,0.018,0.169,0.378,0.519,0.624,0.71
7.5,-0.678,-0.678,-0.678,-0.678,-0.678,-0.677,-0.674,-0.665,-0.64,-0.583,-0.483,-0.357,-0.236,-0.114,0.033,0.263,0.413,0.524,0.612
7.6,-0.684,-0.684,-0.684,-0.684,-0.684,-0.683,-0.681,-0.674,-0.658,-0.62,-0.551,-0.457,-0.346,-0.23,-0.072,0.161,0.312,0.424,0.512
7.7,-0.69,-0.69,-0.69,-0.69,-0.69,-0.69,-0.688,-0.684,-0.672,-0.646,-0.598,-0.527,-0.434,-0.321,-0.176,0.057,0.208,0.32,0.408
7.8,-0.699,-0.699,-0.699,-0.699,-0.698,-0.698,-0.697,-0.694,-0.686,-0.667,-0.633,-0.578,-0.502,-0.403,-0.277,0.027,0.204,0.33,0.427
7.9,-0.709,-0.709,-0.709,-0.709,-0.708,-0.708,-0.707,-0.705,-0.699,-0.686,-0.66,-0.62,-0.56,-0.487,-0.349,-0.062,0.109,0.232,0.327
8.0,-0.721,-0.721,-0.721,-0.721,-0.721,-0.721,-0.72,-0.719,-0.714,-0.704,-0.686,-0.658,-0.618,-0.57,-0.464,-0.063,0.142,0.281,0.385
8.1,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999
8.3,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999
8.5,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999
8.7,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999
