logT,logR_-8.0,logR_-7.5,logR_-7.0,logR_-6.5,logR_-6.0,logR_-5.5,logR_-5.0,logR_-4.5,logR_-4.0,logR_-3.5,logR_-3.0,logR_-2.5,logR_-2.0,logR_-1.5,logR_-1.0,logR_-0.5,logR_0.0,logR_0.5,logR_1.0
3.75,-1.004,-1.129,-1.305,-1.505,-1.717,-1.932,-2.144,-2.336,-2.49,-2.572,-2.551,-2.439,-2.267,-2.057,-1.829,-1.588,-1.331,-1.054,-0.752
3.8,-0.834,-0.879,-0.929,-1.023,-1.156,-1.314,-1.48,-1.636,-1.757,-1.816,-1.798,-1.702,-1.548,-1.362,-1.157,-0.94,-0.711,-0.468,-0.21
3.85,-0.846,-0.841,-0.836,-0.832,-0.837,-0.863,-0.914,-0.977,-1.027,-1.046,-1.018,-0.941,-0.823,-0.673,-0.501,-0.313,-0.11,0.107,0.342
3.9,-0.854,-0.843,-0.832,-0.809,-0.764,-0.686,-0.583,-0.48,-0.394,-0.323,-0.256,-0.181,-0.091,0.019,0.151,0.301,0.47,0.658,0.865
3.95,-0.848,-0.842,-0.836,-0.815,-0.767,-0.668,-0.499,-0.265,-0.006,0.22,0.385,0.505,0.602,0.693,0.792,0.905,1.036,1.187,1.36
4.0,-0.757,-0.782,-0.809,-0.81,-0.777,-0.688,-0.515,-0.246,0.103,0.47,0.784,1.012,1.169,1.282,1.376,1.467,1.569,1.688,1.826
4.05,-0.676,-0.693,-0.711,-0.734,-0.74,-0.688,-0.543,-0.287,0.072,0.492,0.912,1.275,1.544,1.726,1.854,1.954,2.046,2.144,2.258
4.1,-0.676,-0.673,-0.67,-0.663,-0.647,-0.605,-0.505,-0.306,0.011,0.422,0.876,1.324,1.71,2.005,2.209,2.35,2.458,2.555,2.654
4.15,-0.671,-0.664,-0.657,-0.644,-0.615,-0.547,-0.42,-0.228,0.031,0.377,0.801,1.266,1.728,2.13,2.436,2.649,2.799,2.914,3.017
4.2,-0.677,-0.664,-0.651,-0.633,-0.602,-0.535,-0.401,-0.181,0.11,0.44,0.803,1.226,1.694,2.155,2.557,2.862,3.073,3.228,3.35
4.25,-0.677,-0.664,-0.651,-0.631,-0.598,-0.532,-0.405,-0.193,0.114,0.489,0.883,1.279,1.701,2.156,2.616,3.001,3.288,3.497,3.653
4.3,-0.674,-0.662,-0.65,-0.628,-0.594,-0.531,-0.41,-0.207,0.094,0.484,0.923,1.366,1.786,2.216,2.669,3.099,3.458,3.723,3.923
4.35,-0.662,-0.653,-0.644,-0.623,-0.585,-0.523,-0.41,-0.217,0.08,0.475,0.931,1.408,1.879,2.331,2.767,3.203,3.601,3.919,4.16
4.4,-0.593,-0.606,-0.619,-0.608,-0.57,-0.505,-0.397,-0.213,0.076,0.472,0.938,1.437,1.94,2.429,2.899,3.338,3.748,4.1,4.374
4.45,-0.55,-0.555,-0.56,-0.558,-0.534,-0.472,-0.363,-0.183,0.101,0.494,0.964,1.473,1.992,2.515,3.02,3.488,3.911,4.277,4.576
4.5,-0.553,-0.54,-0.527,-0.496,-0.442,-0.366,-0.26,-0.092,0.174,0.552,1.015,1.524,2.05,2.59,3.118,3.623,4.073,4.452,4.761
4.55,-0.552,-0.54,-0.528,-0.495,-0.427,-0.305,-0.136,0.062,0.315,0.661,1.1,1.595,2.119,2.662,3.201,3.729,4.209,4.607,4.923
4.6,-0.552,-0.54,-0.528,-0.497,-0.436,-0.313,-0.102,0.187,0.507,0.847,1.24,1.697,2.203,2.733,3.272,3.809,4.304,4.72,5.038
4.65,-0.553,-0.542,-0.531,-0.504,-0.45,-0.337,-0.133,0.182,0.588,1.015,1.42,1.835,2.3,2.804,3.329,3.859,4.357,4.782,5.105
4.7,-0.548,-0.539,-0.53,-0.509,-0.462,-0.363,-0.175,0.122,0.529,1.011,1.504,1.961,2.402,2.87,3.369,3.882,4.374,4.798,5.122
4.75,-0.547,-0.538,-0.529,-0.509,-0.469,-0.384,-0.218,0.055,0.436,0.903,1.424,1.956,2.451,2.917,3.391,3.882,4.359,4.779,5.105
4.8,-0.545,-0.535,-0.525,-0.508,-0.473,-0.398,-0.251,-0.005,0.35,0.794,1.296,1.84,2.39,2.908,3.391,3.864,4.327,4.74,5.07
4.85,-0.546,-0.533,-0.52,-0.501,-0.467,-0.402,-0.271,-0.048,0.282,0.706,1.197,1.727,2.283,2.841,3.361,3.838,4.295,4.701,5.032
4.9,-0.54,-0.527,-0.514,-0.492,-0.459,-0.398,-0.282,-0.078,0.233,0.643,1.125,1.649,2.202,2.769,3.311,3.811,4.268,4.669,4.999
4.95,-0.538,-0.521,-0.505,-0.481,-0.444,-0.382,-0.272,-0.082,0.213,0.614,1.091,1.612,2.166,2.728,3.274,3.789,4.252,4.649,4.969
5.0,-0.521,-0.509,-0.497,-0.47,-0.428,-0.362,-0.253,-0.072,0.213,0.607,1.081,1.606,2.159,2.719,3.263,3.781,4.245,4.635,4.932
5.05,-0.493,-0.482,-0.471,-0.45,-0.409,-0.336,-0.22,-0.039,0.239,0.627,1.099,1.623,2.176,2.733,3.275,3.786,4.24,4.612,4.875
5.1,-0.456,-0.447,-0.438,-0.417,-0.379,-0.308,-0.185,0.003,0.281,0.665,1.133,1.653,2.203,2.755,3.29,3.786,4.22,4.563,4.787
5.15,-0.443,-0.424,-0.406,-0.379,-0.342,-0.273,-0.149,0.046,0.332,0.714,1.176,1.687,2.224,2.761,3.28,3.754,4.162,4.472,4.675
5.2,-0.445,-0.416,-0.389,-0.356,-0.31,-0.236,-0.112,0.088,0.378,0.758,1.212,1.71,2.221,2.729,3.219,3.668,4.051,4.343,4.543
5.25,-0.464,-0.429,-0.397,-0.356,-0.301,-0.219,-0.086,0.119,0.406,0.779,1.22,1.696,2.176,2.646,3.102,3.529,3.898,4.187,4.395
5.3,-0.512,-0.468,-0.428,-0.378,-0.318,-0.231,-0.093,0.118,0.407,0.768,1.188,1.638,2.087,2.521,2.947,3.358,3.723,4.019,4.239
5.35,-0.539,-0.504,-0.472,-0.424,-0.355,-0.262,-0.122,0.091,0.381,0.732,1.129,1.551,1.97,2.374,2.778,3.178,3.544,3.849,4.082
