logT,logR_-8.0,logR_-7.5,logR_-7.0,logR_-6.5,logR_-6.0,logR_-5.5,logR_-5.0,logR_-4.5,logR_-4.0,logR_-3.5,logR_-3.0,logR_-2.5,logR_-2.0,logR_-1.5,logR_-1.0,logR_-0.5,logR_0.0,logR_0.5,logR_1.0
3.75,-0.763,-0.897,-1.092,-1.303,-1.518,-1.732,-1.933,-2.102,-2.211,-2.224,-2.139,-1.986,-1.791,-1.576,-1.35,-1.115,-0.872,-0.618,-0.353
3.8,-0.488,-0.557,-0.639,-0.762,-0.915,-1.08,-1.242,-1.377,-1.458,-1.466,-1.395,-1.258,-1.084,-0.89,-0.684,-0.468,-0.242,-0.004,0.243
3.85,-0.49,-0.486,-0.482,-0.483,-0.501,-0.546,-0.607,-0.664,-0.695,-0.683,-0.623,-0.519,-0.381,-0.22,-0.043,0.146,0.349,0.565,0.797
3.9,-0.5,-0.483,-0.467,-0.431,-0.363,-0.264,-0.157,-0.065,0.009,0.074,0.143,0.226,0.327,0.447,0.586,0.741,0.912,1.1,1.307
3.95,-0.5,-0.486,-0.472,-0.436,-0.357,-0.21,0.008,0.269,0.509,0.692,0.821,0.92,1.008,1.1,1.202,1.319,1.454,1.609,1.784
4.0,-0.492,-0.483,-0.474,-0.446,-0.376,-0.232,0.008,0.339,0.71,1.047,1.299,1.474,1.595,1.688,1.773,1.864,1.969,2.092,2.236
4.05,-0.468,-0.465,-0.462,-0.446,-0.391,-0.266,-0.04,0.291,0.7,1.128,1.517,1.82,2.023,2.162,2.264,2.351,2.439,2.54,2.66
4.1,-0.465,-0.458,-0.451,-0.433,-0.388,-0.284,-0.089,0.215,0.614,1.066,1.531,1.946,2.271,2.501,2.654,2.766,2.86,2.952,3.058
4.15,-0.459,-0.451,-0.443,-0.427,-0.385,-0.29,-0.116,0.154,0.522,0.965,1.446,1.928,2.362,2.701,2.938,3.102,3.223,3.325,3.427
4.2,-0.46,-0.449,-0.438,-0.419,-0.381,-0.298,-0.138,0.115,0.463,0.885,1.36,1.864,2.355,2.789,3.129,3.365,3.533,3.661,3.772
4.25,-0.461,-0.448,-0.435,-0.415,-0.377,-0.3,-0.156,0.079,0.415,0.838,1.308,1.81,2.318,2.816,3.241,3.561,3.791,3.961,4.092
4.3,-0.463,-0.446,-0.43,-0.408,-0.371,-0.3,-0.165,0.057,0.382,0.803,1.283,1.789,2.301,2.826,3.307,3.706,4.001,4.219,4.387
4.35,-0.462,-0.444,-0.427,-0.399,-0.358,-0.289,-0.164,0.049,0.37,0.791,1.273,1.785,2.317,2.849,3.36,3.816,4.176,4.442,4.65
4.4,-0.449,-0.436,-0.423,-0.389,-0.34,-0.268,-0.148,0.056,0.373,0.796,1.283,1.806,2.34,2.889,3.424,3.914,4.325,4.638,4.875
4.45,-0.438,-0.426,-0.414,-0.38,-0.321,-0.238,-0.114,0.088,0.402,0.826,1.319,1.847,2.388,2.949,3.499,4.014,4.458,4.809,5.073
4.5,-0.439,-0.422,-0.406,-0.369,-0.302,-0.199,-0.06,0.147,0.461,0.883,1.377,1.904,2.454,3.018,3.578,4.112,4.577,4.952,5.234
4.55,-0.435,-0.423,-0.411,-0.376,-0.307,-0.185,-0.009,0.223,0.543,0.962,1.453,1.977,2.528,3.09,3.655,4.197,4.672,5.06,5.345
4.6,-0.435,-0.423,-0.411,-0.381,-0.319,-0.198,0.0,0.281,0.636,1.059,1.541,2.057,2.6,3.152,3.711,4.248,4.723,5.111,5.39
4.65,-0.436,-0.425,-0.414,-0.389,-0.333,-0.219,-0.022,0.276,0.671,1.13,1.615,2.121,2.648,3.184,3.725,4.245,4.711,5.094,5.37
4.7,-0.431,-0.423,-0.415,-0.393,-0.346,-0.244,-0.056,0.236,0.632,1.105,1.615,2.132,2.649,3.168,3.688,4.188,4.641,5.02,5.299
4.75,-0.43,-0.422,-0.414,-0.394,-0.355,-0.266,-0.096,0.181,0.563,1.023,1.529,2.061,2.589,3.107,3.614,4.098,4.542,4.919,5.205
4.8,-0.429,-0.421,-0.413,-0.395,-0.359,-0.281,-0.129,0.126,0.487,0.932,1.426,1.95,2.488,3.021,3.528,4.006,4.444,4.816,5.105
4.85,-0.431,-0.421,-0.411,-0.393,-0.357,-0.288,-0.151,0.081,0.42,0.851,1.338,1.855,2.391,2.933,3.451,3.932,4.365,4.73,5.014
4.9,-0.426,-0.417,-0.408,-0.391,-0.357,-0.29,-0.165,0.048,0.369,0.787,1.27,1.787,2.322,2.867,3.392,3.879,4.308,4.661,4.93
4.95,-0.424,-0.414,-0.404,-0.387,-0.353,-0.287,-0.166,0.035,0.343,0.753,1.232,1.748,2.285,2.827,3.355,3.845,4.267,4.601,4.844
5.0,-0.417,-0.408,-0.399,-0.381,-0.349,-0.284,-0.165,0.032,0.331,0.735,1.213,1.73,2.265,2.806,3.334,3.819,4.227,4.535,4.747
5.05,-0.397,-0.39,-0.383,-0.371,-0.341,-0.277,-0.157,0.04,0.337,0.737,1.212,1.725,2.255,2.789,3.309,3.781,4.167,4.447,4.633
5.1,-0.374,-0.368,-0.362,-0.348,-0.324,-0.267,-0.152,0.046,0.343,0.741,1.211,1.717,2.236,2.752,3.253,3.704,4.069,4.329,4.502
5.15,-0.363,-0.351,-0.339,-0.323,-0.299,-0.249,-0.144,0.047,0.343,0.736,1.197,1.689,2.185,2.675,3.148,3.577,3.928,4.184,4.362
5.2,-0.364,-0.345,-0.327,-0.306,-0.277,-0.227,-0.131,0.047,0.33,0.712,1.158,1.63,2.098,2.553,2.997,3.409,3.756,4.023,4.212
5.25,-0.373,-0.352,-0.332,-0.304,-0.269,-0.215,-0.121,0.042,0.304,0.664,1.09,1.539,1.978,2.401,2.82,3.222,3.574,3.856,4.056
5.3,-0.406,-0.378,-0.352,-0.319,-0.28,-0.223,-0.129,0.027,0.27,0.604,1.002,1.425,1.84,2.239,2.639,3.035,3.395,3.69,3.899
5.35,-0.423,-0.401,-0.38,-0.348,-0.303,-0.243,-0.152,-0.002,0.227,0.538,0.91,1.309,1.702,2.079,2.465,2.856,3.224,3.526,3.746
5.4,-0.436,-0.419,-0.403,-0.379,-0.34,-0.279,-0.185,-0.04,0.179,0.474,0.823,1.197,1.568,1.929,2.304,2.692,3.064,3.368,3.545
5.45,-0.442,-0.432,-0.422,-0.404,-0.373,-0.32,-0.23,-0.086,0.126,0.41,0.742,1.096,1.447,1.792,2.158,2.544,2.914,3.217,3.394
5.5,-0.443,-0.437,-0.431,-0.42,-0.399,-0.357,-0.279,-0.145,0.065,0.344,0.664,1.002,1.336,1.669,2.026,2.41,2.772,3.078,3.256
5.55,-0.443,-0.44,-0.437,-0.429,-0.415,-0.386,-0.324,-0.204,-0.003,0.277,0.592,0.916,1.237,1.559,1.909,2.288,2.639,2.831,2.963
5.6,-0.443,-0.441,-0.439,-0.434,-0.425,-0.404,-0.357,-0.259,-0.077,0.198,0.518,0.836,1.148,1.463,1.807,2.176,2.516,2.704,2.835
5.65,-0.443,-0.442,-0.441,-0.437,-0.43,-0.415,-0.379,-0.302,-0.148,0.111,0.435,0.758,1.068,1.378,1.718,2.072,2.404,2.59,2.72
5.7,-0.444,-0.443,-0.442,-0.439,-0.433,-0.421,-0.392,-0.33,-0.204,0.028,0.348,0.681,0.993,1.303,1.637,1.974,2.161,2.292,2.392
5.75,-0.445,-0.444,-0.443,-0.44,-0.435,-0.425,-0.403,-0.352,-0.246,-0.047,0.26,0.6,0.92,1.232,1.56,1.884,2.067,2.196,2.295
