logT,logR_-8.0,logR_-7.5,logR_-7.0,logR_-6.5,logR_-6.0,logR_-5.5,logR_-5.0,logR_-4.5,logR_-4.0,logR_-3.5,logR_-3.0,logR_-2.5,logR_-2.0,logR_-1.5,logR_-1.0,logR_-0.5,logR_0.0,logR_0.5,logR_1.0
3.75,-0.901,-1.03,-1.215,-1.421,-1.636,-1.851,-2.06,-2.244,-2.382,-2.438,-2.39,-2.261,-2.081,-1.873,-1.654,-1.426,-1.19,-0.947,-0.696
3.8,-0.686,-0.742,-0.806,-0.913,-1.056,-1.218,-1.383,-1.533,-1.64,-1.679,-1.64,-1.527,-1.365,-1.179,-0.979,-0.77,-0.551,-0.321,-0.083
3.85,-0.697,-0.694,-0.691,-0.689,-0.697,-0.731,-0.787,-0.849,-0.893,-0.9,-0.86,-0.773,-0.648,-0.495,-0.326,-0.144,0.05,0.258,0.479
3.9,-0.702,-0.692,-0.682,-0.656,-0.603,-0.514,-0.407,-0.307,-0.226,-0.159,-0.092,-0.016,0.076,0.188,0.318,0.465,0.627,0.805,1.0
3.95,-0.701,-0.693,-0.685,-0.661,-0.604,-0.487,-0.297,-0.046,0.21,0.419,0.567,0.675,0.765,0.854,0.95,1.059,1.184,1.328,1.492
4.0,-0.656,-0.666,-0.676,-0.664,-0.618,-0.509,-0.311,-0.015,0.349,0.709,0.998,1.203,1.343,1.445,1.53,1.616,1.713,1.826,1.959
4.05,-0.599,-0.609,-0.619,-0.628,-0.609,-0.527,-0.351,-0.066,0.316,0.743,1.155,1.501,1.742,1.903,2.017,2.108,2.193,2.286,2.397
4.1,-0.599,-0.595,-0.591,-0.582,-0.557,-0.495,-0.359,-0.117,0.236,0.666,1.132,1.576,1.941,2.21,2.39,2.515,2.614,2.705,2.803
4.15,-0.597,-0.59,-0.583,-0.571,-0.539,-0.464,-0.323,-0.107,0.193,0.585,1.042,1.525,1.987,2.368,2.645,2.835,2.97,3.077,3.177
4.2,-0.598,-0.588,-0.578,-0.564,-0.534,-0.463,-0.323,-0.095,0.212,0.576,0.992,1.463,1.956,2.415,2.798,3.073,3.265,3.407,3.522
4.25,-0.597,-0.586,-0.575,-0.559,-0.529,-0.465,-0.337,-0.119,0.197,0.591,1.014,1.459,1.931,2.42,2.878,3.239,3.501,3.693,3.837
4.3,-0.597,-0.585,-0.573,-0.553,-0.521,-0.462,-0.344,-0.14,0.168,0.574,1.031,1.503,1.963,2.447,2.928,3.356,3.691,3.935,4.121
4.35,-0.593,-0.582,-0.571,-0.548,-0.511,-0.45,-0.34,-0.147,0.155,0.561,1.032,1.527,2.025,2.516,2.995,3.456,3.847,4.144,4.37
4.4,-0.55,-0.554,-0.558,-0.538,-0.496,-0.431,-0.323,-0.138,0.157,0.563,1.04,1.553,2.072,2.589,3.094,3.566,3.989,4.331,4.589
4.45,-0.517,-0.518,-0.519,-0.508,-0.471,-0.403,-0.291,-0.108,0.185,0.591,1.072,1.591,2.122,2.666,3.195,3.691,4.133,4.501,4.789
4.5,-0.519,-0.507,-0.495,-0.465,-0.409,-0.327,-0.212,-0.034,0.249,0.648,1.129,1.648,2.185,2.74,3.287,3.812,4.275,4.66,4.964
4.55,-0.518,-0.508,-0.498,-0.468,-0.403,-0.282,-0.113,0.091,0.365,0.744,1.211,1.723,2.261,2.814,3.37,3.913,4.398,4.798,5.108
4.6,-0.517,-0.508,-0.499,-0.472,-0.415,-0.297,-0.091,0.197,0.528,0.898,1.331,1.818,2.345,2.888,3.442,3.99,4.485,4.895,5.203
4.65,-0.517,-0.509,-0.501,-0.479,-0.429,-0.322,-0.125,0.183,0.593,1.038,1.476,1.932,2.429,2.953,3.493,4.031,4.525,4.939,5.246
4.7,-0.513,-0.507,-0.501,-0.484,-0.441,-0.347,-0.168,0.12,0.524,1.015,1.528,2.018,2.497,2.996,3.515,4.035,4.519,4.93,5.236
4.75,-0.513,-0.506,-0.499,-0.483,-0.449,-0.369,-0.21,0.054,0.428,0.895,1.425,1.977,2.5,3.001,3.503,4.004,4.477,4.883,5.193
4.8,-0.513,-0.505,-0.497,-0.483,-0.452,-0.383,-0.243,-0.004,0.344,0.785,1.292,1.844,2.411,2.954,3.462,3.953,4.416,4.818,5.134
4.85,-0.515,-0.505,-0.495,-0.478,-0.448,-0.387,-0.264,-0.048,0.276,0.7,1.192,1.728,2.295,2.867,3.404,3.9,4.36,4.758,5.076
4.9,-0.514,-0.503,-0.492,-0.473,-0.442,-0.385,-0.274,-0.078,0.227,0.638,1.124,1.653,2.214,2.791,3.344,3.855,4.317,4.712,5.026
4.95,-0.515,-0.503,-0.491,-0.47,-0.434,-0.374,-0.269,-0.085,0.207,0.61,1.091,1.619,2.18,2.752,3.305,3.826,4.29,4.678,4.976
5.0,-0.507,-0.499,-0.491,-0.469,-0.43,-0.364,-0.257,-0.078,0.206,0.604,1.084,1.614,2.174,2.742,3.294,3.814,4.274,4.649,4.919
5.05,-0.498,-0.49,-0.482,-0.466,-0.428,-0.356,-0.239,-0.056,0.227,0.623,1.103,1.631,2.188,2.753,3.302,3.813,4.258,4.608,4.843
5.1,-0.481,-0.476,-0.471,-0.455,-0.423,-0.353,-0.229,-0.035,0.254,0.652,1.132,1.657,2.209,2.765,3.305,3.798,4.219,4.538,4.737
5.15,-0.475,-0.467,-0.459,-0.442,-0.414,-0.35,-0.227,-0.023,0.278,0.68,1.157,1.674,2.212,2.751,3.272,3.742,4.137,4.427,4.614
5.2,-0.476,-0.464,-0.452,-0.435,-0.406,-0.347,-0.229,-0.024,0.283,0.687,1.157,1.659,2.172,2.686,3.181,3.629,4.004,4.283,4.474
