logT,logR_-8.0,logR_-7.5,logR_-7.0,logR_-6.5,logR_-6.0,logR_-5.5,logR_-5.0,logR_-4.5,logR_-4.0,logR_-3.5,logR_-3.0,logR_-2.5,logR_-2.0,logR_-1.5,logR_-1.0,logR_-0.5,logR_0.0,logR_0.5,logR_1.0
3.75,-1.008,-1.133,-1.309,-1.51,-1.723,-1.939,-2.151,-2.344,-2.499,-2.584,-2.566,-2.458,-2.29,-2.088,-1.87,-1.643,-1.408,-1.165,-0.913
3.8,-0.838,-0.884,-0.935,-1.029,-1.163,-1.321,-1.487,-1.644,-1.766,-1.827,-1.813,-1.72,-1.569,-1.388,-1.191,-0.983,-0.766,-0.538,-0.3
3.85,-0.853,-0.849,-0.845,-0.842,-0.846,-0.871,-0.922,-0.984,-1.036,-1.056,-1.03,-0.956,-0.841,-0.695,-0.53,-0.35,-0.158,0.046,0.265
3.9,-0.856,-0.848,-0.84,-0.82,-0.776,-0.698,-0.594,-0.49,-0.403,-0.332,-0.266,-0.194,-0.106,0.0,0.126,0.269,0.427,0.601,0.793
3.95,-0.85,-0.846,-0.842,-0.824,-0.78,-0.684,-0.516,-0.281,-0.019,0.207,0.373,0.491,0.585,0.674,0.768,0.873,0.995,1.134,1.293
4.0,-0.761,-0.787,-0.815,-0.819,-0.788,-0.703,-0.535,-0.268,0.081,0.45,0.765,0.995,1.152,1.263,1.352,1.438,1.531,1.64,1.768
4.05,-0.682,-0.699,-0.717,-0.742,-0.751,-0.703,-0.564,-0.315,0.04,0.46,0.882,1.252,1.525,1.707,1.833,1.929,2.015,2.106,2.211
4.1,-0.683,-0.681,-0.679,-0.673,-0.66,-0.621,-0.526,-0.334,-0.024,0.382,0.838,1.294,1.686,1.985,2.19,2.328,2.433,2.525,2.62
4.15,-0.681,-0.675,-0.669,-0.658,-0.631,-0.566,-0.443,-0.257,-0.005,0.335,0.758,1.229,1.699,2.108,2.417,2.63,2.78,2.893,2.994
4.2,-0.683,-0.674,-0.665,-0.651,-0.624,-0.561,-0.431,-0.215,0.073,0.4,0.762,1.187,1.662,2.13,2.538,2.846,3.059,3.214,3.335
4.25,-0.683,-0.673,-0.663,-0.647,-0.619,-0.56,-0.441,-0.232,0.074,0.451,0.848,1.246,1.671,2.132,2.598,2.988,3.277,3.487,3.644
4.3,-0.683,-0.672,-0.661,-0.642,-0.613,-0.557,-0.447,-0.251,0.047,0.442,0.887,1.336,1.759,2.194,2.653,3.088,3.449,3.716,3.917
4.35,-0.673,-0.666,-0.659,-0.639,-0.604,-0.547,-0.442,-0.258,0.033,0.429,0.892,1.377,1.854,2.31,2.752,3.193,3.594,3.914,4.156
4.4,-0.604,-0.619,-0.635,-0.627,-0.591,-0.529,-0.427,-0.25,0.033,0.429,0.898,1.403,1.913,2.409,2.885,3.329,3.743,4.097,4.372
4.45,-0.559,-0.567,-0.575,-0.577,-0.558,-0.501,-0.396,-0.222,0.059,0.453,0.926,1.439,1.963,2.493,3.006,3.48,3.908,4.275,4.574
4.5,-0.564,-0.553,-0.542,-0.515,-0.465,-0.394,-0.295,-0.134,0.13,0.512,0.98,1.493,2.022,2.567,3.102,3.615,4.07,4.451,4.759
