logT,logR_-8.0,logR_-7.5,logR_-7.0,logR_-6.5,logR_-6.0,logR_-5.5,logR_-5.0,logR_-4.5,logR_-4.0,logR_-3.5,logR_-3.0,logR_-2.5,logR_-2.0,logR_-1.5,logR_-1.0,logR_-0.5,logR_0.0,logR_0.5,logR_1.0
3.75,-0.781,-0.913,-1.103,-1.31,-1.521,-1.73,-1.925,-2.087,-2.186,-2.182,-2.071,-1.874,-1.61,-1.29,-0.91,-0.479,-0.029,0.407,0.808
3.8,-0.516,-0.58,-0.655,-0.774,-0.924,-1.087,-1.245,-1.377,-1.45,-1.446,-1.359,-1.201,-0.998,-0.761,-0.493,-0.182,0.186,0.606,1.041
3.85,-0.515,-0.507,-0.499,-0.499,-0.516,-0.56,-0.619,-0.672,-0.695,-0.673,-0.598,-0.478,-0.321,-0.133,0.079,0.318,0.592,0.914,1.283
3.9,-0.535,-0.507,-0.481,-0.439,-0.371,-0.279,-0.177,-0.083,-0.003,0.072,0.153,0.25,0.37,0.515,0.685,0.881,1.104,1.36,1.652
3.95,-0.543,-0.516,-0.491,-0.445,-0.357,-0.21,-0.0,0.254,0.495,0.687,0.828,0.941,1.048,1.163,1.297,1.455,1.639,1.851,2.091
4.0,-0.524,-0.51,-0.496,-0.458,-0.377,-0.222,0.022,0.348,0.714,1.052,1.314,1.502,1.641,1.759,1.876,2.006,2.157,2.331,2.53
4.05,-0.491,-0.483,-0.475,-0.451,-0.387,-0.249,-0.009,0.334,0.746,1.172,1.557,1.862,2.081,2.243,2.374,2.497,2.626,2.77,2.933
4.1,-0.474,-0.461,-0.448,-0.424,-0.369,-0.252,-0.039,0.285,0.698,1.152,1.605,2.012,2.339,2.581,2.756,2.897,3.024,3.151,3.288
4.15,-0.452,-0.435,-0.419,-0.394,-0.341,-0.231,-0.034,0.261,0.644,1.089,1.561,2.027,2.445,2.78,3.026,3.207,3.349,3.475,3.597
4.2,-0.462,-0.43,-0.4,-0.362,-0.305,-0.2,-0.014,0.266,0.627,1.046,1.505,1.987,2.457,2.871,3.202,3.441,3.618,3.757,3.878
4.25,-0.467,-0.435,-0.405,-0.362,-0.291,-0.174,0.008,0.273,0.62,1.029,1.476,1.95,2.432,2.897,3.3,3.611,3.838,4.01,4.146
4.3,-0.452,-0.424,-0.398,-0.358,-0.292,-0.175,0.019,0.292,0.634,1.038,1.484,1.953,2.429,2.91,3.355,3.731,4.019,4.234,4.402
4.35,-0.433,-0.405,-0.379,-0.339,-0.277,-0.171,0.01,0.283,0.64,1.057,1.507,1.978,2.46,2.94,3.402,3.823,4.168,4.431,4.636
4.4,-0.419,-0.388,-0.359,-0.312,-0.245,-0.143,0.023,0.28,0.635,1.068,1.54,2.027,2.511,2.995,3.466,3.909,4.298,4.606,4.841
4.45,-0.416,-0.38,-0.347,-0.29,-0.207,-0.09,0.079,0.324,0.663,1.088,1.57,2.079,2.58,3.072,3.547,4.003,4.418,4.761,5.025
4.5,-0.402,-0.366,-0.333,-0.273,-0.176,-0.035,0.155,0.408,0.738,1.146,1.617,2.125,2.645,3.153,3.635,4.102,4.531,4.896,5.179
4.55,-0.397,-0.361,-0.328,-0.271,-0.174,-0.017,0.206,0.49,0.835,1.242,1.699,2.189,2.707,3.223,3.718,4.192,4.628,5.004,5.291
4.6,-0.402,-0.362,-0.325,-0.264,-0.168,-0.012,0.225,0.54,0.919,1.341,1.797,2.271,2.769,3.279,3.78,4.256,4.692,5.067,5.346
4.65,-0.399,-0.364,-0.332,-0.276,-0.179,-0.018,0.225,0.553,0.956,1.407,1.876,2.349,2.829,3.32,3.813,4.282,4.709,5.072,5.344
4.7,-0.392,-0.36,-0.33,-0.282,-0.196,-0.042,0.206,0.545,0.955,1.417,1.905,2.391,2.867,3.342,3.817,4.27,4.68,5.027,5.292
4.75,-0.393,-0.36,-0.329,-0.278,-0.198,-0.059,0.176,0.516,0.933,1.398,1.887,2.385,2.871,3.341,3.798,4.232,4.622,4.953,5.215
4.8,-0.386,-0.356,-0.328,-0.282,-0.202,-0.068,0.151,0.473,0.886,1.353,1.847,2.349,2.845,3.32,3.768,4.184,4.556,4.872,5.131
4.85,-0.374,-0.342,-0.312,-0.268,-0.195,-0.068,0.144,0.451,0.845,1.304,1.801,2.308,2.807,3.287,3.735,4.142,4.498,4.8,5.052
4.9,-0.347,-0.318,-0.291,-0.247,-0.176,-0.055,0.145,0.442,0.821,1.262,1.752,2.264,2.77,3.251,3.702,4.109,4.453,4.74,4.98
4.95,-0.309,-0.279,-0.251,-0.21,-0.143,-0.027,0.167,0.452,0.82,1.248,1.723,2.229,2.739,3.224,3.675,4.08,4.416,4.687,4.907
5.0,-0.25,-0.221,-0.194,-0.153,-0.088,0.021,0.203,0.474,0.831,1.252,1.717,2.213,2.718,3.203,3.653,4.052,4.378,4.633,4.824
5.05,-0.154,-0.126,-0.1,-0.063,-0.0,0.105,0.275,0.527,0.864,1.27,1.726,2.212,2.707,3.188,3.632,4.017,4.328,4.563,4.729
5.1,-0.05,-0.017,0.014,0.056,0.114,0.211,0.375,0.612,0.924,1.307,1.744,2.217,2.704,3.177,3.609,3.97,4.257,4.472,4.617
5.15,-0.006,0.061,0.119,0.178,0.248,0.351,0.506,0.725,1.012,1.363,1.773,2.227,2.701,3.165,3.578,3.908,4.164,4.358,4.497
5.2,0.004,0.101,0.18,0.269,0.37,0.49,0.651,0.86,1.121,1.443,1.825,2.251,2.701,3.149,3.537,3.831,4.053,4.231,4.369
5.25,-0.048,0.087,0.19,0.302,0.434,0.59,0.776,0.993,1.244,1.535,1.884,2.283,2.707,3.128,3.484,3.74,3.933,4.099,4.237
5.3,-0.223,-0.017,0.122,0.272,0.433,0.616,0.832,1.071,1.325,1.606,1.932,2.308,2.71,3.1,3.421,3.643,3.81,3.966,4.107
5.35,-0.342,-0.158,-0.029,0.141,0.348,0.577,0.822,1.085,1.36,1.643,1.955,2.311,2.696,3.061,3.348,3.543,3.691,3.837,3.983
5.4,-0.428,-0.286,-0.179,-0.032,0.167,0.43,0.73,1.036,1.34,1.644,1.953,2.291,2.657,3.004,3.269,3.443,3.578,3.717,3.822
5.45,-0.462,-0.376,-0.304,-0.187,-0.014,0.226,0.542,0.904,1.259,1.596,1.926,2.256,2.603,2.933,3.184,3.345,3.472,3.607,3.71
5.5,-0.468,-0.421,-0.379,-0.303,-0.172,0.035,0.332,0.712,1.124,1.514,1.873,2.212,2.547,2.86,3.097,3.251,3.377,3.505,3.604
5.55,-0.471,-0.444,-0.419,-0.371,-0.279,-0.118,0.144,0.515,0.956,1.401,1.804,2.159,2.491,2.791,3.014,3.163,3.291,3.39,3.47
5.6,-0.469,-0.453,-0.438,-0.408,-0.346,-0.221,-0.002,0.343,0.795,1.278,1.722,2.102,2.437,2.727,2.939,3.085,3.213,3.312,3.392
5.65,-0.466,-0.456,-0.446,-0.426,-0.384,-0.295,-0.114,0.2,0.648,1.159,1.639,2.045,2.385,2.667,2.872,3.018,3.144,3.242,3.321
5.7,-0.466,-0.458,-0.45,-0.434,-0.403,-0.338,-0.199,0.077,0.512,1.042,1.557,1.988,2.336,2.612,2.81,2.96,3.071,3.16,3.233
5.75,-0.468,-0.46,-0.452,-0.439,-0.414,-0.362,-0.251,-0.024,0.377,0.911,1.462,1.924,2.283,2.557,2.754,2.906,3.018,3.108,3.182
5.8,-0.467,-0.46,-0.453,-0.441,-0.419,-0.374,-0.28,-0.087,0.265,0.782,1.352,1.848,2.224,2.5,2.702,2.861,2.977,3.069,3.144
5.85,-0.466,-0.46,-0.454,-0.442,-0.42,-0.38,-0.297,-0.127,0.186,0.666,1.237,1.76,2.157,2.441,2.65,2.82,2.942,3.037,3.115
5.9,-0.465,-0.459,-0.453,-0.442,-0.422,-0.383,-0.304,-0.15,0.135,0.578,1.133,1.669,2.088,2.383,2.602,2.779,2.904,3.002,3.081
5.95,-0.463,-0.457,-0.451,-0.441,-0.421,-0.382,-0.308,-0.161,0.104,0.516,1.045,1.584,2.019,2.33,2.559,2.749,2.881,2.982,3.064
6.0,-0.461,-0.454,-0.447,-0.436,-0.417,-0.379,-0.306,-0.164,0.088,0.476,0.979,1.508,1.955,2.283,2.525,2.724,2.86,2.963,3.047
6.1,-0.463,-0.452,-0.441,-0.424,-0.401,-0.363,-0.294,-0.161,0.079,0.444,0.903,1.399,1.851,2.208,2.475,2.672,2.807,2.91,2.993
6.2,-0.473,-0.463,-0.453,-0.434,-0.4,-0.349,-0.27,-0.141,0.079,0.422,0.866,1.342,1.784,2.148,2.408,2.594,2.724,2.824,2.905
6.3,-0.47,-0.467,-0.464,-0.455,-0.433,-0.383,-0.284,-0.127,0.105,0.433,0.849,1.308,1.733,2.068,2.288,2.44,2.552,2.642,2.716
6.4,-0.471,-0.469,-0.467,-0.462,-0.45,-0.421,-0.35,-0.188,0.091,0.456,0.865,1.286,1.663,1.936,2.113,2.23,2.322,2.398,2.463
6.5,-0.471,-0.47,-0.469,-0.466,-0.457,-0.437,-0.387,-0.268,-0.015,0.381,0.822,1.216,1.53,1.751,1.891,2.048,2.163,2.254,2.329
6.6,-0.473,-0.472,-0.471,-0.468,-0.462,-0.448,-0.409,-0.314,-0.112,0.236,0.667,1.048,1.329,1.522,1.663,1.836,1.959,2.055,2.134
