logT,logR_-8.0,logR_-7.5,logR_-7.0,logR_-6.5,logR_-6.0,logR_-5.5,logR_-5.0,logR_-4.5,logR_-4.0,logR_-3.5,logR_-3.0,logR_-2.5,logR_-2.0,logR_-1.5,logR_-1.0,logR_-0.5,logR_0.0,logR_0.5,logR_1.0
3.75,-1.168,-1.283,-1.439,-1.627,-1.832,-2.042,-2.25,-2.444,-2.606,-2.706,-2.703,-2.588,-2.383,-2.106,-1.768,-1.368,-0.923,-0.467,-0.031
3.8,-1.052,-1.083,-1.116,-1.187,-1.302,-1.45,-1.612,-1.771,-1.903,-1.979,-1.976,-1.889,-1.728,-1.519,-1.275,-0.996,-0.667,-0.278,0.161
3.85,-1.067,-1.057,-1.047,-1.039,-1.037,-1.052,-1.094,-1.152,-1.205,-1.228,-1.206,-1.132,-1.01,-0.85,-0.659,-0.442,-0.196,0.09,0.43
3.9,-1.081,-1.064,-1.048,-1.022,-0.981,-0.915,-0.825,-0.723,-0.627,-0.545,-0.467,-0.384,-0.284,-0.162,-0.014,0.16,0.359,0.589,0.853
3.95,-1.058,-1.055,-1.052,-1.031,-0.986,-0.901,-0.76,-0.555,-0.303,-0.058,0.14,0.286,0.403,0.513,0.633,0.77,0.932,1.121,1.338
4.0,-0.871,-0.921,-0.977,-1.003,-0.987,-0.916,-0.77,-0.533,-0.212,0.153,0.495,0.765,0.96,1.105,1.228,1.349,1.484,1.639,1.819
4.05,-0.769,-0.789,-0.81,-0.847,-0.881,-0.869,-0.767,-0.55,-0.22,0.187,0.613,1.002,1.315,1.543,1.711,1.847,1.976,2.11,2.26
4.1,-0.76,-0.755,-0.75,-0.742,-0.729,-0.702,-0.634,-0.484,-0.217,0.161,0.601,1.051,1.462,1.797,2.046,2.229,2.376,2.509,2.641
4.15,-0.749,-0.735,-0.721,-0.704,-0.672,-0.605,-0.48,-0.298,-0.067,0.224,0.595,1.03,1.484,1.902,2.242,2.495,2.683,2.831,2.961
4.2,-0.76,-0.735,-0.711,-0.679,-0.636,-0.562,-0.422,-0.196,0.094,0.403,0.719,1.072,1.486,1.927,2.335,2.668,2.912,3.094,3.238
4.25,-0.76,-0.738,-0.717,-0.684,-0.633,-0.545,-0.399,-0.173,0.136,0.5,0.87,1.219,1.574,1.965,2.383,2.77,3.079,3.31,3.484
4.3,-0.745,-0.727,-0.71,-0.681,-0.633,-0.549,-0.398,-0.164,0.151,0.529,0.942,1.354,1.734,2.093,2.47,2.855,3.208,3.489,3.705
4.35,-0.716,-0.704,-0.692,-0.667,-0.622,-0.544,-0.405,-0.179,0.141,0.535,0.97,1.419,1.855,2.256,2.622,2.98,3.334,3.652,3.905
4.4,-0.616,-0.63,-0.644,-0.635,-0.594,-0.519,-0.389,-0.179,0.129,0.528,0.985,1.461,1.934,2.38,2.788,3.152,3.495,3.82,4.1
4.45,-0.567,-0.565,-0.563,-0.558,-0.533,-0.467,-0.34,-0.138,0.156,0.543,0.999,1.494,1.993,2.474,2.924,3.325,3.684,4.009,4.296
4.5,-0.565,-0.542,-0.52,-0.477,-0.412,-0.323,-0.2,-0.019,0.248,0.607,1.043,1.53,2.039,2.545,3.024,3.466,3.862,4.203,4.494
4.55,-0.566,-0.539,-0.514,-0.469,-0.386,-0.25,-0.061,0.156,0.41,0.733,1.134,1.595,2.09,2.602,3.098,3.571,4.003,4.372,4.674
4.6,-0.569,-0.54,-0.513,-0.465,-0.383,-0.241,-0.015,0.283,0.604,0.93,1.287,1.702,2.165,2.658,3.157,3.645,4.101,4.495,4.809
4.65,-0.565,-0.541,-0.518,-0.476,-0.398,-0.258,-0.029,0.295,0.691,1.098,1.479,1.857,2.271,2.727,3.209,3.695,4.161,4.57,4.894
4.7,-0.561,-0.538,-0.516,-0.48,-0.412,-0.285,-0.064,0.259,0.667,1.126,1.586,2.008,2.403,2.816,3.263,3.732,4.195,4.608,4.936
4.75,-0.56,-0.537,-0.515,-0.477,-0.414,-0.303,-0.102,0.208,0.611,1.072,1.564,2.052,2.5,2.91,3.325,3.765,4.21,4.618,4.946
4.8,-0.555,-0.533,-0.512,-0.48,-0.42,-0.313,-0.13,0.155,0.54,0.996,1.489,2.0,2.501,2.96,3.379,3.795,4.217,4.611,4.939
4.85,-0.545,-0.521,-0.498,-0.465,-0.41,-0.314,-0.142,0.127,0.488,0.928,1.418,1.931,2.447,2.945,3.401,3.818,4.224,4.603,4.928
4.9,-0.526,-0.502,-0.479,-0.445,-0.392,-0.301,-0.142,0.111,0.458,0.879,1.358,1.871,2.393,2.905,3.388,3.829,4.233,4.599,4.92
4.95,-0.497,-0.472,-0.448,-0.414,-0.361,-0.272,-0.12,0.121,0.455,0.865,1.33,1.835,2.36,2.876,3.369,3.829,4.241,4.602,4.913
5.0,-0.447,-0.425,-0.404,-0.368,-0.314,-0.228,-0.083,0.145,0.467,0.87,1.33,1.828,2.348,2.865,3.36,3.828,4.247,4.606,4.903
5.05,-0.368,-0.346,-0.325,-0.294,-0.242,-0.155,-0.015,0.201,0.506,0.896,1.349,1.843,2.357,2.871,3.366,3.832,4.25,4.601,4.872
5.1,-0.285,-0.256,-0.229,-0.194,-0.144,-0.063,0.076,0.286,0.575,0.946,1.385,1.87,2.38,2.889,3.377,3.832,4.238,4.572,4.808
5.15,-0.255,-0.197,-0.146,-0.092,-0.031,0.055,0.191,0.393,0.668,1.015,1.434,1.905,2.407,2.908,3.381,3.813,4.196,4.502,4.714
5.2,-0.25,-0.171,-0.104,-0.028,0.064,0.173,0.317,0.516,0.777,1.105,1.502,1.953,2.436,2.917,3.363,3.76,4.112,4.393,4.594
5.25,-0.304,-0.195,-0.108,-0.012,0.102,0.244,0.419,0.632,0.889,1.198,1.569,1.997,2.455,2.909,3.314,3.669,3.987,4.254,4.455
5.3,-0.439,-0.29,-0.179,-0.053,0.085,0.248,0.451,0.69,0.957,1.26,1.614,2.02,2.455,2.874,3.235,3.549,3.841,4.1,4.307
5.35,-0.525,-0.4,-0.303,-0.172,-0.005,0.193,0.422,0.686,0.976,1.287,1.63,2.015,2.427,2.814,3.138,3.417,3.688,3.943,4.157
5.4,-0.589,-0.495,-0.418,-0.308,-0.156,0.055,0.322,0.622,0.942,1.273,1.617,1.986,2.373,2.733,3.03,3.284,3.539,3.79,4.018
5.45,-0.612,-0.558,-0.51,-0.427,-0.296,-0.107,0.158,0.492,0.854,1.216,1.578,1.941,2.307,2.643,2.919,3.156,3.401,3.648,3.804
5.5,-0.618,-0.588,-0.56,-0.509,-0.416,-0.257,-0.012,0.326,0.727,1.132,1.518,1.885,2.237,2.554,2.812,3.037,3.273,3.52,3.676
5.55,-0.619,-0.602,-0.586,-0.555,-0.492,-0.374,-0.163,0.165,0.583,1.028,1.447,1.824,2.167,2.469,2.713,2.929,3.158,3.407,3.564
5.6,-0.616,-0.607,-0.598,-0.578,-0.537,-0.45,-0.28,0.016,0.438,0.913,1.366,1.76,2.099,2.389,2.623,2.833,3.058,3.205,3.315
5.65,-0.617,-0.61,-0.603,-0.59,-0.562,-0.5,-0.368,-0.113,0.289,0.785,1.272,1.692,2.033,2.316,2.544,2.75,2.972,3.118,3.227
5.7,-0.617,-0.611,-0.605,-0.595,-0.574,-0.528,-0.429,-0.221,0.146,0.642,1.164,1.614,1.967,2.247,2.473,2.678,2.894,3.038,3.145
5.75,-0.619,-0.613,-0.607,-0.598,-0.581,-0.545,-0.465,-0.3,0.016,0.493,1.036,1.522,1.896,2.18,2.407,2.614,2.822,2.962,3.068
5.8,-0.617,-0.613,-0.609,-0.6,-0.584,-0.553,-0.487,-0.348,-0.08,0.358,0.902,1.418,1.816,2.111,2.345,2.555,2.758,2.896,3.0
5.85,-0.617,-0.613,-0.609,-0.602,-0.587,-0.558,-0.5,-0.379,-0.144,0.25,0.777,1.309,1.733,2.042,2.285,2.5,2.7,2.836,2.94
5.9,-0.616,-0.612,-0.608,-0.602,-0.588,-0.562,-0.507,-0.398,-0.186,0.174,0.673,1.206,1.65,1.976,2.229,2.448,2.65,2.787,2.892
5.95,-0.614,-0.61,-0.606,-0.6,-0.588,-0.563,-0.513,-0.41,-0.214,0.12,0.592,1.117,1.574,1.917,2.18,2.404,2.603,2.739,2.842
6.0,-0.613,-0.608,-0.603,-0.596,-0.584,-0.561,-0.513,-0.416,-0.231,0.084,0.531,1.042,1.506,1.864,2.141,2.368,2.557,2.688,2.789
6.1,-0.617,-0.608,-0.599,-0.587,-0.571,-0.545,-0.502,-0.417,-0.249,0.044,0.458,0.938,1.4,1.782,2.08,2.293,2.482,2.613,2.714
6.2,-0.62,-0.615,-0.61,-0.598,-0.574,-0.537,-0.481,-0.392,-0.241,0.021,0.414,0.879,1.332,1.716,1.999,2.191,2.33,2.435,2.52
6.3,-0.62,-0.618,-0.616,-0.612,-0.6,-0.571,-0.506,-0.39,-0.214,0.044,0.407,0.847,1.279,1.63,1.866,2.019,2.193,2.317,2.413
6.4,-0.622,-0.62,-0.618,-0.616,-0.609,-0.594,-0.556,-0.459,-0.257,0.051,0.428,0.833,1.21,1.493,1.683,1.811,2.045,2.196,2.308
6.5,-0.622,-0.621,-0.62,-0.618,-0.614,-0.604,-0.577,-0.511,-0.356,-0.054,0.356,0.751,1.072,1.304,1.465,1.615,1.882,2.046,2.165
6.6,-0.623,-0.622,-0.621,-0.62,-0.616,-0.609,-0.591,-0.541,-0.422,-0.18,0.189,0.569,0.866,1.078,1.238,1.417,1.699,1.869,1.99
6.7,-0.622,-0.622,-0.622,-0.621,-0.619,-0.614,-0.601,-0.564,-0.472,-0.28,0.025,0.363,0.641,0.844,1.015,1.225,1.527,1.703,1.829
6.8,-0.623,-0.623,-0.623,-0.622,-0.621,-0.617,-0.608,-0.582,-0.514,-0.368,-0.123,0.164,0.417,0.619,0.812,1.042,1.362,1.544,1.672
6.9,-0.626,-0.625,-0.624,-0.623,-0.621,-0.618,-0.611,-0.593,-0.545,-0.437,-0.249,-0.01,0.22,0.43,0.645,0.911,1.075,1.193,1.286
7.0,-0.626,-0.626,-0.626,-0.625,-0.623,-0.619,-0.611,-0.594,-0.557,-0.477,-0.331,-0.132,0.082,0.295,0.523,0.792,0.957,1.076,1.17
7.1,-0.628,-0.628,-0.628,-0.627,-0.626,-0.623,-0.614,-0.595,-0.556,-0.484,-0.362,-0.19,0.004,0.203,0.417,0.679,0.841,0.959,1.052
7.2,-0.632,-0.631,-0.63,-0.63,-0.629,-0.627,-0.62,-0.603,-0.562,-0.486,-0.367,-0.212,-0.045,0.116,0.307,0.553,0.709,0.824,0.914
7.3,-0.633,-0.633,-0.633,-0.633,-0.632,-0.631,-0.626,-0.614,-0.581,-0.51,-0.395,-0.252,-0.116,0.014,0.189,0.42,0.57,0.681,0.77
7.4,-0.637,-0.637,-0.637,-0.636,-0.636,-0.635,-0.632,-0.624,-0.601,-0.547,-0.452,-0.33,-0.214,-0.095,0.071,0.303,0.453,0.565,0.654
7.5,-0.641,-0.641,-0.641,-0.641,-0.641,-0.64,-0.638,-0.632,-0.617,-0.58,-0.511,-0.416,-0.313,-0.196,-0.037,0.206,0.361,0.475,0.565
7.6,-0.646,-0.646,-0.646,-0.646,-0.646,-0.646,-0.644,-0.64,-0.63,-0.604,-0.556,-0.485,-0.393,-0.285,-0.124,0.112,0.264,0.376,0.466
7.7,-0.653,-0.653,-0.653,-0.653,-0.653,-0.653,-0.652,-0.648,-0.641,-0.623,-0.589,-0.534,-0.459,-0.357,-0.218,0.017,0.169,0.281,0.37
7.8,-0.661,-0.661,-0.661,-0.661,-0.661,-0.661,-0.66,-0.658,-0.652,-0.639,-0.614,-0.572,-0.512,-0.428,-0.306,-0.002,0.175,0.301,0.398
