logT,logR_-8.0,logR_-7.5,logR_-7.0,logR_-6.5,logR_-6.0,logR_-5.5,logR_-5.0,logR_-4.5,logR_-4.0,logR_-3.5,logR_-3.0,logR_-2.5,logR_-2.0,logR_-1.5,logR_-1.0,logR_-0.5,logR_0.0,logR_0.5,logR_1.0
3.75,-1.185,-1.301,-1.459,-1.649,-1.857,-2.071,-2.285,-2.489,-2.664,-2.784,-2.815,-2.742,-2.594,-2.4,-2.18,-1.946,-1.7,-1.437,-1.153
3.8,-1.077,-1.109,-1.143,-1.215,-1.331,-1.479,-1.643,-1.806,-1.947,-2.039,-2.058,-1.999,-1.869,-1.695,-1.498,-1.287,-1.065,-0.83,-0.581
3.85,-1.091,-1.087,-1.083,-1.078,-1.077,-1.09,-1.13,-1.19,-1.249,-1.285,-1.28,-1.226,-1.126,-0.99,-0.827,-0.647,-0.452,-0.242,-0.017
3.9,-1.096,-1.089,-1.082,-1.066,-1.033,-0.971,-0.878,-0.772,-0.677,-0.599,-0.531,-0.461,-0.379,-0.278,-0.157,-0.015,0.144,0.322,0.519
3.95,-1.072,-1.076,-1.08,-1.07,-1.039,-0.968,-0.835,-0.63,-0.375,-0.127,0.069,0.208,0.313,0.406,0.501,0.606,0.728,0.868,1.03
4.0,-0.883,-0.938,-1.001,-1.037,-1.034,-0.98,-0.854,-0.633,-0.318,0.05,0.397,0.667,0.856,0.987,1.088,1.178,1.275,1.384,1.512
4.05,-0.782,-0.807,-0.833,-0.879,-0.925,-0.931,-0.852,-0.662,-0.355,0.04,0.467,0.864,1.182,1.402,1.553,1.664,1.757,1.851,1.956
4.1,-0.786,-0.784,-0.782,-0.78,-0.777,-0.764,-0.718,-0.6,-0.368,-0.017,0.412,0.867,1.288,1.629,1.876,2.043,2.164,2.264,2.361
4.15,-0.783,-0.776,-0.769,-0.759,-0.736,-0.68,-0.574,-0.419,-0.221,0.036,0.383,0.808,1.267,1.703,2.056,2.311,2.488,2.617,2.724
4.2,-0.787,-0.776,-0.765,-0.749,-0.722,-0.665,-0.544,-0.341,-0.071,0.218,0.512,0.846,1.253,1.703,2.132,2.485,2.737,2.916,3.052
4.25,-0.788,-0.777,-0.766,-0.749,-0.719,-0.662,-0.548,-0.347,-0.052,0.309,0.677,1.017,1.359,1.742,2.176,2.591,2.921,3.163,3.342
4.3,-0.783,-0.774,-0.765,-0.748,-0.717,-0.661,-0.553,-0.362,-0.072,0.309,0.737,1.159,1.538,1.893,2.278,2.687,3.067,3.369,3.595
4.35,-0.765,-0.762,-0.759,-0.744,-0.711,-0.655,-0.552,-0.372,-0.089,0.296,0.746,1.215,1.667,2.079,2.456,2.834,3.216,3.555,3.821
4.4,-0.656,-0.685,-0.716,-0.724,-0.698,-0.641,-0.54,-0.368,-0.094,0.29,0.749,1.24,1.736,2.206,2.64,3.03,3.401,3.746,4.038
4.45,-0.602,-0.615,-0.628,-0.645,-0.646,-0.607,-0.511,-0.342,-0.073,0.307,0.769,1.271,1.784,2.294,2.782,3.22,3.611,3.956,4.253
4.5,-0.606,-0.596,-0.586,-0.56,-0.514,-0.455,-0.373,-0.231,0.01,0.367,0.816,1.317,1.835,2.364,2.881,3.368,3.802,4.166,4.465
4.55,-0.608,-0.597,-0.586,-0.557,-0.492,-0.375,-0.213,-0.033,0.188,0.495,0.905,1.384,1.897,2.429,2.958,3.474,3.949,4.343,4.655
4.6,-0.608,-0.597,-0.586,-0.559,-0.501,-0.383,-0.172,0.116,0.425,0.732,1.078,1.496,1.979,2.495,3.022,3.549,4.046,4.467,4.792
4.65,-0.607,-0.598,-0.589,-0.565,-0.515,-0.408,-0.21,0.105,0.516,0.934,1.308,1.676,2.094,2.57,3.079,3.6,4.102,4.538,4.877
4.7,-0.604,-0.596,-0.588,-0.57,-0.526,-0.434,-0.255,0.035,0.441,0.929,1.42,1.851,2.244,2.666,3.137,3.638,4.133,4.573,4.918
4.75,-0.602,-0.594,-0.586,-0.569,-0.533,-0.455,-0.298,-0.037,0.336,0.802,1.332,1.867,2.343,2.767,3.201,3.671,4.147,4.582,4.929
4.8,-0.6,-0.591,-0.582,-0.568,-0.536,-0.468,-0.331,-0.097,0.246,0.684,1.19,1.745,2.302,2.805,3.256,3.7,4.153,4.576,4.924
4.85,-0.603,-0.59,-0.577,-0.561,-0.53,-0.471,-0.35,-0.139,0.177,0.595,1.084,1.622,2.19,2.755,3.264,3.72,4.161,4.57,4.914
4.9,-0.598,-0.585,-0.572,-0.551,-0.521,-0.466,-0.359,-0.168,0.129,0.532,1.013,1.541,2.103,2.682,3.231,3.722,4.168,4.568,4.908
4.95,-0.599,-0.582,-0.566,-0.542,-0.506,-0.45,-0.349,-0.171,0.112,0.505,0.981,1.505,2.067,2.641,3.196,3.713,4.175,4.573,4.905
5.0,-0.585,-0.573,-0.561,-0.534,-0.492,-0.43,-0.329,-0.16,0.113,0.501,0.974,1.502,2.064,2.635,3.186,3.712,4.182,4.58,4.896
5.05,-0.561,-0.552,-0.543,-0.521,-0.478,-0.406,-0.296,-0.125,0.143,0.525,0.998,1.525,2.087,2.656,3.205,3.724,4.19,4.578,4.867
5.1,-0.534,-0.526,-0.518,-0.497,-0.457,-0.384,-0.264,-0.084,0.187,0.568,1.038,1.564,2.124,2.687,3.232,3.739,4.187,4.553,4.804
5.15,-0.525,-0.509,-0.494,-0.47,-0.432,-0.36,-0.235,-0.043,0.238,0.621,1.089,1.608,2.157,2.708,3.241,3.728,4.152,4.484,4.708
5.2,-0.527,-0.504,-0.482,-0.453,-0.411,-0.337,-0.209,-0.006,0.285,0.671,1.133,1.642,2.168,2.693,3.201,3.665,4.063,4.372,4.585
5.25,-0.543,-0.515,-0.489,-0.455,-0.407,-0.329,-0.195,0.014,0.309,0.693,1.145,1.633,2.128,2.622,3.1,3.543,3.925,4.224,4.441
5.3,-0.578,-0.546,-0.516,-0.475,-0.423,-0.343,-0.208,0.007,0.305,0.679,1.111,1.572,2.037,2.498,2.951,3.38,3.756,4.06,4.287
5.35,-0.597,-0.572,-0.548,-0.511,-0.454,-0.371,-0.237,-0.024,0.273,0.635,1.043,1.476,1.911,2.345,2.78,3.2,3.577,3.89,4.129
5.4,-0.61,-0.592,-0.575,-0.547,-0.499,-0.418,-0.282,-0.071,0.221,0.57,0.956,1.361,1.77,2.184,2.606,3.02,3.4,3.722,3.975
5.45,-0.615,-0.605,-0.595,-0.574,-0.537,-0.468,-0.342,-0.133,0.155,0.495,0.862,1.245,1.632,2.027,2.438,2.849,3.232,3.56,3.745
5.5,-0.617,-0.611,-0.605,-0.592,-0.566,-0.512,-0.403,-0.212,0.072,0.409,0.762,1.128,1.5,1.88,2.282,2.689,3.073,3.406,3.592
5.55,-0.618,-0.614,-0.61,-0.602,-0.584,-0.545,-0.459,-0.292,-0.024,0.314,0.667,1.02,1.378,1.747,2.137,2.54,2.923,3.264,3.453
5.6,-0.617,-0.615,-0.613,-0.607,-0.595,-0.566,-0.5,-0.365,-0.126,0.204,0.565,0.918,1.267,1.626,2.008,2.405,2.783,2.982,3.118
5.65,-0.619,-0.617,-0.615,-0.61,-0.601,-0.579,-0.528,-0.42,-0.22,0.088,0.456,0.817,1.166,1.517,1.891,2.28,2.655,2.853,2.989
5.7,-0.618,-0.617,-0.616,-0.612,-0.604,-0.587,-0.546,-0.459,-0.293,-0.017,0.346,0.719,1.07,1.418,1.784,2.164,2.537,2.735,2.87
5.75,-0.619,-0.618,-0.617,-0.614,-0.607,-0.593,-0.56,-0.489,-0.35,-0.107,0.239,0.618,0.976,1.325,1.686,2.06,2.413,2.605,2.738
5.8,-0.619,-0.618,-0.617,-0.615,-0.609,-0.597,-0.569,-0.511,-0.392,-0.179,0.145,0.523,0.886,1.237,1.596,1.961,2.305,2.495,2.626
5.85,-0.619,-0.618,-0.617,-0.615,-0.611,-0.6,-0.576,-0.525,-0.423,-0.234,0.066,0.437,0.805,1.158,1.515,1.869,2.204,2.391,2.521
5.9,-0.619,-0.618,-0.617,-0.616,-0.612,-0.603,-0.583,-0.538,-0.448,-0.278,0.001,0.361,0.734,1.091,1.442,1.785,2.101,2.282,2.409
5.95,-0.618,-0.617,-0.616,-0.615,-0.611,-0.604,-0.587,-0.548,-0.467,-0.313,-0.053,0.297,0.673,1.034,1.378,1.703,2.003,2.179,2.304
