logT,logR_-8.0,logR_-7.5,logR_-7.0,logR_-6.5,logR_-6.0,logR_-5.5,logR_-5.0,logR_-4.5,logR_-4.0,logR_-3.5,logR_-3.0,logR_-2.5,logR_-2.0,logR_-1.5,logR_-1.0,logR_-0.5,logR_0.0,logR_0.5,logR_1.0
3.75,-0.877,-1.005,-1.188,-1.39,-1.6,-1.809,-2.007,-2.178,-2.294,-2.315,-2.222,-2.033,-1.768,-1.438,-1.043,-0.599,-0.142,0.299,0.703
3.8,-0.654,-0.708,-0.77,-0.877,-1.019,-1.18,-1.341,-1.481,-1.571,-1.585,-1.516,-1.368,-1.167,-0.929,-0.655,-0.333,0.05,0.486,0.933
3.85,-0.659,-0.65,-0.641,-0.637,-0.648,-0.685,-0.741,-0.797,-0.828,-0.817,-0.753,-0.64,-0.488,-0.303,-0.091,0.15,0.43,0.763,1.149
3.9,-0.678,-0.653,-0.629,-0.591,-0.531,-0.445,-0.344,-0.246,-0.162,-0.085,-0.003,0.092,0.209,0.351,0.519,0.713,0.937,1.196,1.495
3.95,-0.682,-0.66,-0.639,-0.599,-0.523,-0.394,-0.201,0.044,0.295,0.504,0.658,0.78,0.889,1.005,1.138,1.295,1.478,1.69,1.932
4.0,-0.639,-0.637,-0.635,-0.608,-0.542,-0.408,-0.189,0.117,0.479,0.831,1.117,1.326,1.478,1.603,1.723,1.854,2.005,2.18,2.379
4.05,-0.58,-0.581,-0.582,-0.575,-0.535,-0.426,-0.217,0.1,0.5,0.928,1.329,1.66,1.904,2.082,2.223,2.351,2.484,2.63,2.794
4.1,-0.563,-0.553,-0.543,-0.523,-0.482,-0.392,-0.218,0.069,0.457,0.904,1.361,1.786,2.138,2.405,2.599,2.752,2.886,3.018,3.156
4.15,-0.545,-0.527,-0.51,-0.487,-0.441,-0.344,-0.169,0.093,0.439,0.857,1.319,1.788,2.223,2.583,2.854,3.053,3.207,3.34,3.467
4.2,-0.554,-0.522,-0.492,-0.454,-0.4,-0.303,-0.129,0.136,0.476,0.862,1.288,1.753,2.225,2.655,3.009,3.272,3.464,3.614,3.741
4.25,-0.558,-0.527,-0.498,-0.456,-0.388,-0.276,-0.1,0.157,0.493,0.886,1.306,1.747,2.209,2.671,3.089,3.422,3.668,3.853,3.997
4.3,-0.541,-0.514,-0.489,-0.451,-0.388,-0.277,-0.09,0.179,0.516,0.911,1.342,1.79,2.238,2.694,3.136,3.524,3.83,4.06,4.239
4.35,-0.517,-0.493,-0.47,-0.432,-0.372,-0.272,-0.098,0.168,0.521,0.932,1.376,1.835,2.299,2.753,3.191,3.607,3.964,4.242,4.458
4.4,-0.484,-0.463,-0.443,-0.403,-0.339,-0.241,-0.081,0.168,0.514,0.94,1.408,1.889,2.365,2.83,3.277,3.699,4.085,4.407,4.654
4.45,-0.464,-0.437,-0.412,-0.368,-0.296,-0.186,-0.023,0.215,0.543,0.958,1.433,1.938,2.435,2.918,3.376,3.809,4.21,4.558,4.836
4.5,-0.454,-0.419,-0.387,-0.33,-0.239,-0.109,0.069,0.308,0.624,1.019,1.479,1.981,2.496,3.0,3.472,3.922,4.337,4.701,4.995
4.55,-0.449,-0.413,-0.38,-0.324,-0.228,-0.073,0.145,0.413,0.736,1.123,1.566,2.047,2.555,3.067,3.556,4.021,4.451,4.826,5.127
4.6,-0.455,-0.415,-0.378,-0.316,-0.22,-0.064,0.174,0.487,0.849,1.244,1.676,2.137,2.623,3.124,3.621,4.097,4.535,4.917,5.214
4.65,-0.451,-0.416,-0.384,-0.329,-0.232,-0.072,0.172,0.503,0.902,1.339,1.782,2.234,2.697,3.177,3.665,4.139,4.579,4.96,5.253
4.7,-0.444,-0.412,-0.382,-0.334,-0.248,-0.096,0.151,0.489,0.899,1.358,1.835,2.303,2.76,3.22,3.689,4.151,4.582,4.954,5.24
4.75,-0.447,-0.412,-0.38,-0.329,-0.25,-0.113,0.119,0.456,0.871,1.334,1.821,2.314,2.789,3.245,3.695,4.139,4.554,4.913,5.196
4.8,-0.437,-0.407,-0.379,-0.333,-0.254,-0.121,0.095,0.412,0.82,1.285,1.778,2.28,2.774,3.244,3.688,4.114,4.51,4.856,5.138
4.85,-0.424,-0.392,-0.362,-0.317,-0.244,-0.12,0.089,0.392,0.78,1.236,1.731,2.238,2.739,3.22,3.67,4.088,4.47,4.802,5.08
4.9,-0.399,-0.368,-0.339,-0.295,-0.224,-0.105,0.093,0.385,0.76,1.197,1.683,2.194,2.703,3.19,3.647,4.067,4.439,4.759,5.029
4.95,-0.356,-0.326,-0.298,-0.256,-0.188,-0.074,0.116,0.398,0.762,1.187,1.658,2.163,2.675,3.166,3.626,4.049,4.416,4.724,4.979
5.0,-0.295,-0.266,-0.239,-0.197,-0.131,-0.022,0.156,0.424,0.778,1.197,1.659,2.153,2.659,3.151,3.612,4.033,4.395,4.691,4.92
5.05,-0.198,-0.169,-0.142,-0.104,-0.041,0.065,0.233,0.482,0.816,1.221,1.675,2.16,2.656,3.143,3.601,4.015,4.366,4.645,4.844
5.1,-0.094,-0.058,-0.025,0.017,0.076,0.174,0.337,0.574,0.884,1.265,1.702,2.176,2.664,3.143,3.591,3.985,4.317,4.575,4.745
5.15,-0.05,0.02,0.08,0.14,0.212,0.315,0.471,0.691,0.977,1.328,1.74,2.197,2.674,3.144,3.574,3.939,4.242,4.473,4.632
5.2,-0.04,0.06,0.141,0.231,0.334,0.456,0.617,0.829,1.092,1.415,1.8,2.231,2.686,3.14,3.545,3.873,4.139,4.35,4.506
5.25,-0.097,0.044,0.15,0.264,0.397,0.556,0.744,0.964,1.219,1.513,1.866,2.269,2.7,3.13,3.501,3.787,4.018,4.214,4.37
5.3,-0.281,-0.066,0.077,0.232,0.396,0.581,0.799,1.042,1.301,1.587,1.918,2.299,2.708,3.107,3.442,3.689,3.889,4.073,4.233
5.35,-0.396,-0.21,-0.08,0.093,0.304,0.539,0.789,1.056,1.337,1.626,1.943,2.304,2.695,3.069,3.369,3.585,3.762,3.935,4.101
5.4,-0.482,-0.34,-0.233,-0.085,0.117,0.384,0.691,1.004,1.315,1.625,1.942,2.285,2.657,3.011,3.287,3.479,3.64,3.806,3.926
5.45,-0.516,-0.431,-0.36,-0.243,-0.068,0.174,0.497,0.867,1.231,1.575,1.913,2.251,2.603,2.939,3.198,3.376,3.526,3.688,3.806
5.5,-0.525,-0.477,-0.434,-0.358,-0.228,-0.019,0.283,0.67,1.091,1.49,1.858,2.206,2.546,2.864,3.108,3.277,3.423,3.581,3.697
5.55,-0.526,-0.499,-0.474,-0.426,-0.334,-0.172,0.093,0.472,0.922,1.375,1.787,2.151,2.489,2.792,3.023,3.184,3.331,3.441,3.528
5.6,-0.521,-0.507,-0.493,-0.463,-0.4,-0.275,-0.053,0.299,0.76,1.251,1.703,2.092,2.432,2.726,2.945,3.102,3.25,3.36,3.448
5.65,-0.521,-0.511,-0.501,-0.481,-0.438,-0.348,-0.165,0.155,0.61,1.129,1.617,2.033,2.377,2.663,2.875,3.031,3.177,3.286,3.373
5.7,-0.52,-0.512,-0.504,-0.489,-0.457,-0.391,-0.25,0.03,0.469,1.004,1.529,1.971,2.325,2.605,2.811,2.971,3.11,3.215,3.3
5.75,-0.522,-0.514,-0.506,-0.493,-0.468,-0.415,-0.302,-0.072,0.33,0.866,1.425,1.901,2.268,2.548,2.753,2.915,3.068,3.181,3.27
