logT,logR_-8.0,logR_-7.5,logR_-7.0,logR_-6.5,logR_-6.0,logR_-5.5,logR_-5.0,logR_-4.5,logR_-4.0,logR_-3.5,logR_-3.0,logR_-2.5,logR_-2.0,logR_-1.5,logR_-1.0,logR_-0.5,logR_0.0,logR_0.5,logR_1.0
3.75,-3.285,-3.288,-3.291,-3.302,-3.329,-3.384,-3.464,-3.548,-3.612,-3.65,-3.678,-3.685,-3.603,-3.371,-2.992,-2.521,-2.013,-1.51,-1.035
3.8,-3.272,-3.266,-3.26,-3.254,-3.251,-3.252,-3.266,-3.302,-3.364,-3.435,-3.48,-3.453,-3.299,-3.022,-2.679,-2.307,-1.895,-1.417,-0.885
3.85,-3.148,-3.169,-3.192,-3.216,-3.216,-3.206,-3.195,-3.185,-3.184,-3.198,-3.211,-3.177,-3.025,-2.721,-2.342,-1.967,-1.611,-1.234,-0.79
3.9,-2.478,-2.574,-2.697,-2.87,-3.006,-3.093,-3.13,-3.131,-3.107,-3.064,-3.0,-2.881,-2.666,-2.375,-2.033,-1.665,-1.297,-0.938,-0.567
3.95,-1.733,-1.84,-1.983,-2.197,-2.401,-2.589,-2.754,-2.882,-2.956,-2.952,-2.856,-2.657,-2.362,-2.028,-1.693,-1.353,-0.999,-0.635,-0.269
4.0,-1.137,-1.237,-1.367,-1.553,-1.75,-1.946,-2.132,-2.301,-2.44,-2.532,-2.532,-2.396,-2.113,-1.76,-1.394,-1.034,-0.684,-0.334,0.029
4.05,-0.917,-0.972,-1.035,-1.109,-1.225,-1.367,-1.515,-1.65,-1.761,-1.833,-1.847,-1.786,-1.636,-1.402,-1.097,-0.745,-0.381,-0.026,0.323
4.1,-0.959,-0.958,-0.957,-0.956,-0.962,-0.98,-1.01,-1.043,-1.066,-1.069,-1.043,-0.985,-0.889,-0.75,-0.561,-0.317,-0.023,0.303,0.636
4.15,-0.961,-0.945,-0.929,-0.914,-0.891,-0.844,-0.756,-0.634,-0.511,-0.404,-0.313,-0.226,-0.133,-0.023,0.115,0.287,0.493,0.733,1.0
4.2,-0.986,-0.954,-0.924,-0.896,-0.858,-0.797,-0.682,-0.487,-0.231,0.023,0.229,0.386,0.513,0.634,0.763,0.91,1.076,1.259,1.456
4.25,-0.986,-0.958,-0.931,-0.906,-0.864,-0.791,-0.664,-0.459,-0.172,0.17,0.504,0.779,0.988,1.153,1.299,1.444,1.594,1.75,1.91
4.3,-0.964,-0.943,-0.923,-0.904,-0.87,-0.805,-0.679,-0.468,-0.172,0.187,0.579,0.958,1.279,1.528,1.721,1.884,2.031,2.172,2.31
4.35,-0.92,-0.908,-0.897,-0.886,-0.86,-0.807,-0.698,-0.503,-0.211,0.16,0.575,1.002,1.406,1.749,2.016,2.222,2.386,2.526,2.65
4.4,-0.746,-0.772,-0.799,-0.828,-0.823,-0.785,-0.696,-0.528,-0.26,0.104,0.535,0.99,1.438,1.851,2.197,2.464,2.663,2.816,2.943
4.45,-0.623,-0.644,-0.667,-0.691,-0.714,-0.711,-0.651,-0.511,-0.275,0.065,0.488,0.956,1.433,1.888,2.292,2.622,2.87,3.053,3.194
4.5,-0.691,-0.649,-0.611,-0.576,-0.523,-0.46,-0.382,-0.268,-0.087,0.178,0.53,0.956,1.428,1.903,2.341,2.719,3.021,3.243,3.406
4.55,-0.694,-0.647,-0.604,-0.565,-0.487,-0.36,-0.186,0.0,0.191,0.412,0.691,1.041,1.459,1.919,2.373,2.782,3.128,3.397,3.589
4.6,-0.705,-0.652,-0.604,-0.561,-0.484,-0.35,-0.128,0.162,0.462,0.731,0.983,1.261,1.596,1.992,2.421,2.838,3.213,3.522,3.746
4.65,-0.696,-0.65,-0.608,-0.57,-0.5,-0.369,-0.148,0.173,0.566,0.955,1.285,1.565,1.841,2.156,2.522,2.914,3.295,3.628,3.878
4.7,-0.675,-0.638,-0.605,-0.574,-0.512,-0.396,-0.188,0.126,0.531,0.989,1.437,1.815,2.12,2.401,2.702,3.039,3.397,3.734,4.002
4.75,-0.68,-0.641,-0.605,-0.572,-0.515,-0.413,-0.227,0.068,0.461,0.92,1.413,1.895,2.307,2.638,2.925,3.22,3.534,3.85,4.116
4.8,-0.663,-0.631,-0.601,-0.573,-0.521,-0.424,-0.255,0.013,0.383,0.831,1.324,1.839,2.337,2.768,3.117,3.414,3.7,3.98,4.233
4.85,-0.649,-0.617,-0.587,-0.559,-0.51,-0.424,-0.267,-0.017,0.329,0.758,1.244,1.759,2.282,2.781,3.213,3.567,3.863,4.128,4.36
4.9,-0.636,-0.601,-0.569,-0.539,-0.491,-0.411,-0.267,-0.034,0.297,0.708,1.181,1.693,2.222,2.743,3.23,3.647,3.99,4.265,4.489
4.95,-0.613,-0.576,-0.541,-0.509,-0.461,-0.382,-0.245,-0.023,0.294,0.694,1.154,1.658,2.187,2.714,3.218,3.678,4.068,4.375,4.612
5.0,-0.578,-0.538,-0.501,-0.467,-0.416,-0.338,-0.207,0.003,0.307,0.699,1.155,1.654,2.178,2.706,3.213,3.691,4.112,4.451,4.71
5.05,-0.495,-0.46,-0.428,-0.398,-0.349,-0.268,-0.139,0.06,0.349,0.728,1.177,1.673,2.194,2.72,3.227,3.707,4.138,4.494,4.764
5.1,-0.41,-0.373,-0.338,-0.306,-0.257,-0.18,-0.051,0.147,0.422,0.783,1.219,1.707,2.227,2.749,3.251,3.725,4.15,4.503,4.765
5.15,-0.396,-0.325,-0.265,-0.212,-0.153,-0.071,0.059,0.253,0.518,0.86,1.276,1.751,2.265,2.781,3.272,3.728,4.135,4.469,4.708
5.2,-0.419,-0.313,-0.228,-0.157,-0.069,0.038,0.178,0.373,0.631,0.958,1.355,1.811,2.305,2.802,3.27,3.696,4.077,4.386,4.609
5.25,-0.5,-0.348,-0.236,-0.147,-0.039,0.098,0.271,0.484,0.743,1.055,1.43,1.864,2.333,2.801,3.231,3.618,3.969,4.26,4.481
5.3,-0.727,-0.47,-0.309,-0.192,-0.062,0.095,0.293,0.535,0.808,1.119,1.479,1.892,2.336,2.769,3.153,3.502,3.827,4.111,4.335
5.35,-0.834,-0.581,-0.422,-0.306,-0.152,0.035,0.259,0.524,0.823,1.144,1.496,1.889,2.307,2.705,3.05,3.365,3.671,3.953,4.182
5.4,-0.827,-0.651,-0.526,-0.429,-0.291,-0.098,0.157,0.457,0.784,1.126,1.482,1.858,2.25,2.618,2.934,3.223,3.516,3.795,4.034
5.45,-0.797,-0.691,-0.606,-0.535,-0.419,-0.246,0.004,0.33,0.696,1.068,1.439,1.809,2.179,2.521,2.815,3.087,3.369,3.645,3.9
5.5,-0.752,-0.697,-0.648,-0.604,-0.524,-0.382,-0.152,0.175,0.574,0.985,1.377,1.749,2.104,2.426,2.7,2.959,3.233,3.507,3.674
5.55,-0.726,-0.697,-0.669,-0.643,-0.589,-0.485,-0.291,0.023,0.435,0.882,1.305,1.685,2.028,2.335,2.595,2.843,3.109,3.385,3.552
5.6,-0.715,-0.697,-0.679,-0.662,-0.627,-0.551,-0.397,-0.12,0.29,0.763,1.219,1.615,1.954,2.249,2.5,2.741,2.999,3.276,3.444
5.65,-0.706,-0.694,-0.683,-0.672,-0.648,-0.593,-0.476,-0.243,0.139,0.625,1.115,1.538,1.882,2.171,2.415,2.651,2.904,3.063,3.179
5.7,-0.704,-0.694,-0.685,-0.676,-0.657,-0.617,-0.528,-0.342,-0.004,0.473,0.992,1.45,1.809,2.097,2.34,2.572,2.819,2.975,3.09
5.75,-0.703,-0.695,-0.687,-0.679,-0.664,-0.631,-0.561,-0.412,-0.127,0.32,0.852,1.345,1.73,2.025,2.27,2.502,2.737,2.889,3.001
5.8,-0.702,-0.695,-0.688,-0.681,-0.667,-0.639,-0.58,-0.455,-0.214,0.189,0.714,1.232,1.643,1.951,2.202,2.437,2.665,2.814,2.924
5.85,-0.698,-0.693,-0.688,-0.683,-0.67,-0.644,-0.591,-0.483,-0.273,0.089,0.59,1.118,1.554,1.878,2.138,2.376,2.598,2.744,2.853
5.9,-0.698,-0.693,-0.688,-0.683,-0.671,-0.648,-0.6,-0.502,-0.312,0.018,0.49,1.014,1.467,1.809,2.079,2.319,2.538,2.683,2.791
5.95,-0.696,-0.691,-0.686,-0.681,-0.671,-0.649,-0.606,-0.515,-0.339,-0.033,0.414,0.926,1.388,1.747,2.028,2.271,2.483,2.625,2.732
6.0,-0.695,-0.689,-0.683,-0.677,-0.667,-0.647,-0.607,-0.522,-0.357,-0.068,0.355,0.853,1.32,1.692,1.986,2.229,2.43,2.567,2.671
6.1,-0.703,-0.691,-0.68,-0.669,-0.655,-0.633,-0.595,-0.522,-0.377,-0.113,0.28,0.75,1.214,1.608,1.92,2.146,2.33,2.459,2.558
6.2,-0.711,-0.7,-0.69,-0.68,-0.661,-0.627,-0.577,-0.498,-0.366,-0.133,0.233,0.69,1.146,1.539,1.833,2.03,2.178,2.288,2.376
6.3,-0.701,-0.698,-0.695,-0.692,-0.682,-0.659,-0.606,-0.504,-0.344,-0.107,0.234,0.661,1.092,1.449,1.694,1.851,2.026,2.15,2.247
6.4,-0.701,-0.699,-0.697,-0.695,-0.69,-0.678,-0.648,-0.571,-0.399,-0.114,0.251,0.65,1.024,1.311,1.506,1.646,1.86,2.003,2.11
6.5,-0.7,-0.699,-0.698,-0.697,-0.693,-0.686,-0.665,-0.614,-0.489,-0.229,0.16,0.556,0.88,1.118,1.29,1.445,1.708,1.871,1.989
6.6,-0.699,-0.699,-0.699,-0.699,-0.696,-0.69,-0.676,-0.637,-0.543,-0.341,-0.007,0.367,0.672,0.894,1.065,1.253,1.534,1.703,1.825
6.7,-0.7,-0.7,-0.7,-0.7,-0.698,-0.694,-0.684,-0.656,-0.584,-0.426,-0.157,0.169,0.452,0.666,0.849,1.067,1.377,1.556,1.682
6.8,-0.701,-0.701,-0.701,-0.701,-0.699,-0.697,-0.69,-0.669,-0.617,-0.499,-0.286,-0.016,0.238,0.449,0.653,0.899,1.222,1.405,1.534
6.9,-0.702,-0.702,-0.702,-0.702,-0.7,-0.697,-0.692,-0.677,-0.64,-0.553,-0.393,-0.173,0.055,0.27,0.497,0.772,1.118,1.308,1.44
7.0,-0.704,-0.704,-0.704,-0.704,-0.702,-0.699,-0.692,-0.678,-0.648,-0.583,-0.46,-0.279,-0.071,0.146,0.384,0.664,0.985,1.168,1.296
7.1,-0.706,-0.706,-0.706,-0.706,-0.704,-0.702,-0.695,-0.68,-0.647,-0.586,-0.481,-0.326,-0.138,0.064,0.286,0.558,0.854,1.028,1.152
7.2,-0.711,-0.71,-0.709,-0.708,-0.707,-0.706,-0.701,-0.687,-0.655,-0.59,-0.486,-0.343,-0.179,-0.013,0.183,0.443,0.734,0.907,1.03
7.3,-0.711,-0.711,-0.711,-0.711,-0.711,-0.71,-0.706,-0.696,-0.671,-0.613,-0.512,-0.378,-0.241,-0.106,0.077,0.324,0.612,0.784,0.906
7.4,-0.715,-0.715,-0.715,-0.715,-0.715,-0.714,-0.711,-0.705,-0.687,-0.643,-0.561,-0.448,-0.33,-0.205,-0.029,0.213,0.515,0.691,0.817
7.5,-0.719,-0.719,-0.719,-0.719,-0.719,-0.719,-0.717,-0.712,-0.7,-0.669,-0.61,-0.522,-0.419,-0.295,-0.127,0.119,0.42,0.596,0.721
