logT,logR_-8.0,logR_-7.5,logR_-7.0,logR_-6.5,logR_-6.0,logR_-5.5,logR_-5.0,logR_-4.5,logR_-4.0,logR_-3.5,logR_-3.0,logR_-2.5,logR_-2.0,logR_-1.5,logR_-1.0,logR_-0.5,logR_0.0,logR_0.5,logR_1.0
3.75,-0.985,-1.109,-1.283,-1.48,-1.689,-1.898,-2.101,-2.281,-2.417,-2.47,-2.407,-2.242,-1.994,-1.677,-1.296,-0.859,-0.4,0.048,0.463
3.8,-0.805,-0.85,-0.9,-0.993,-1.126,-1.283,-1.445,-1.595,-1.703,-1.74,-1.696,-1.568,-1.378,-1.148,-0.882,-0.572,-0.201,0.227,0.679
3.85,-0.817,-0.807,-0.797,-0.791,-0.796,-0.824,-0.876,-0.934,-0.975,-0.977,-0.928,-0.829,-0.686,-0.509,-0.304,-0.069,0.2,0.521,0.899
3.9,-0.834,-0.812,-0.791,-0.758,-0.706,-0.628,-0.529,-0.428,-0.339,-0.26,-0.181,-0.089,0.021,0.156,0.318,0.506,0.722,0.972,1.262
3.95,-0.833,-0.816,-0.8,-0.767,-0.704,-0.593,-0.42,-0.188,0.068,0.293,0.464,0.593,0.705,0.819,0.947,1.097,1.274,1.479,1.714
4.0,-0.744,-0.761,-0.779,-0.768,-0.719,-0.61,-0.418,-0.137,0.214,0.576,0.886,1.118,1.285,1.417,1.537,1.665,1.811,1.98,2.174
4.05,-0.663,-0.673,-0.683,-0.695,-0.684,-0.61,-0.439,-0.157,0.221,0.646,1.062,1.417,1.688,1.883,2.034,2.165,2.297,2.439,2.599
4.1,-0.649,-0.641,-0.633,-0.619,-0.59,-0.529,-0.399,-0.163,0.188,0.617,1.074,1.513,1.891,2.184,2.398,2.561,2.7,2.833,2.97
4.15,-0.634,-0.617,-0.601,-0.58,-0.541,-0.456,-0.303,-0.077,0.222,0.598,1.036,1.501,1.95,2.335,2.633,2.851,3.018,3.156,3.284
4.2,-0.644,-0.614,-0.586,-0.55,-0.5,-0.412,-0.253,-0.004,0.314,0.666,1.049,1.48,1.944,2.386,2.764,3.054,3.265,3.426,3.559
4.25,-0.646,-0.618,-0.592,-0.553,-0.491,-0.388,-0.223,0.022,0.347,0.726,1.122,1.524,1.951,2.398,2.827,3.185,3.454,3.655,3.81
4.3,-0.629,-0.606,-0.584,-0.548,-0.491,-0.391,-0.217,0.04,0.369,0.756,1.179,1.609,2.027,2.449,2.876,3.273,3.602,3.849,4.041
4.35,-0.605,-0.584,-0.564,-0.531,-0.476,-0.385,-0.225,0.027,0.369,0.774,1.213,1.666,2.116,2.546,2.958,3.359,3.724,4.021,4.251
4.4,-0.545,-0.537,-0.529,-0.5,-0.445,-0.355,-0.206,0.028,0.359,0.775,1.239,1.718,2.191,2.645,3.074,3.473,3.849,4.18,4.443
4.45,-0.509,-0.493,-0.478,-0.45,-0.395,-0.301,-0.15,0.074,0.389,0.792,1.26,1.761,2.258,2.739,3.19,3.606,3.992,4.337,4.625
4.5,-0.502,-0.472,-0.444,-0.393,-0.312,-0.198,-0.041,0.177,0.475,0.856,1.305,1.801,2.313,2.818,3.29,3.733,4.138,4.495,4.794
4.55,-0.499,-0.467,-0.437,-0.385,-0.293,-0.145,0.061,0.309,0.605,0.967,1.394,1.868,2.369,2.881,3.372,3.838,4.266,4.638,4.944
4.6,-0.506,-0.469,-0.435,-0.378,-0.287,-0.135,0.1,0.406,0.75,1.116,1.519,1.965,2.442,2.939,3.436,3.916,4.36,4.747,5.054
4.65,-0.501,-0.47,-0.441,-0.39,-0.3,-0.146,0.094,0.422,0.819,1.241,1.657,2.082,2.529,2.999,3.485,3.965,4.416,4.81,5.119
4.7,-0.496,-0.466,-0.438,-0.394,-0.315,-0.172,0.067,0.401,0.81,1.266,1.734,2.182,2.616,3.06,3.523,3.99,4.438,4.829,5.135
4.75,-0.496,-0.466,-0.438,-0.391,-0.317,-0.189,0.033,0.361,0.772,1.233,1.721,2.209,2.672,3.112,3.551,3.997,4.43,4.814,5.117
4.8,-0.489,-0.461,-0.435,-0.394,-0.321,-0.197,0.007,0.314,0.714,1.175,1.667,2.171,2.666,3.13,3.566,3.993,4.407,4.777,5.081
4.85,-0.477,-0.447,-0.419,-0.378,-0.311,-0.197,-0.0,0.291,0.671,1.12,1.613,2.121,2.627,3.112,3.564,3.985,4.384,4.741,5.042
4.9,-0.453,-0.424,-0.397,-0.356,-0.291,-0.182,0.003,0.282,0.647,1.079,1.561,2.073,2.586,3.08,3.545,3.975,4.366,4.711,5.008
4.95,-0.414,-0.385,-0.358,-0.319,-0.256,-0.151,0.027,0.295,0.649,1.069,1.537,2.04,2.557,3.056,3.527,3.965,4.355,4.691,4.976
5.0,-0.357,-0.329,-0.303,-0.263,-0.201,-0.1,0.067,0.321,0.665,1.078,1.539,2.033,2.543,3.043,3.516,3.957,4.346,4.673,4.937
5.05,-0.263,-0.236,-0.211,-0.175,-0.116,-0.017,0.143,0.38,0.705,1.104,1.558,2.044,2.546,3.041,3.513,3.949,4.331,4.646,4.879
5.1,-0.163,-0.13,-0.099,-0.059,-0.003,0.089,0.244,0.472,0.775,1.152,1.589,2.066,2.56,3.049,3.512,3.933,4.3,4.594,4.794
5.15,-0.124,-0.058,-0.001,0.059,0.127,0.224,0.374,0.588,0.87,1.219,1.632,2.094,2.578,3.059,3.505,3.899,4.239,4.505,4.688
5.2,-0.117,-0.023,0.054,0.141,0.241,0.36,0.515,0.722,0.984,1.309,1.697,2.134,2.598,3.062,3.483,3.839,4.144,4.387,4.563
5.25,-0.177,-0.043,0.059,0.168,0.297,0.451,0.635,0.853,1.108,1.407,1.765,2.176,2.617,3.056,3.44,3.753,4.021,4.248,4.425
5.3,-0.343,-0.15,-0.017,0.131,0.289,0.468,0.683,0.926,1.187,1.479,1.816,2.205,2.624,3.032,3.377,3.648,3.885,4.101,4.282
5.35,-0.451,-0.285,-0.165,-0.005,0.195,0.421,0.666,0.933,1.218,1.514,1.839,2.209,2.608,2.989,3.298,3.536,3.747,3.955,4.142
