logT,logR_-8.0,logR_-7.5,logR_-7.0,logR_-6.5,logR_-6.0,logR_-5.5,logR_-5.0,logR_-4.5,logR_-4.0,logR_-3.5,logR_-3.0,logR_-2.5,logR_-2.0,logR_-1.5,logR_-1.0,logR_-0.5,logR_0.0,logR_0.5,logR_1.0
5.0,-0.677,-0.646,-0.617,-0.59,-0.548,-0.488,-0.395,-0.235,0.027,0.41,0.883,1.415,1.985,2.566,3.124,3.654,4.124,4.516,4.831
5.05,-0.658,-0.632,-0.608,-0.585,-0.541,-0.469,-0.365,-0.202,0.058,0.438,0.913,1.444,2.013,2.591,3.147,3.672,4.143,4.534,4.832
5.1,-0.637,-0.615,-0.594,-0.574,-0.532,-0.457,-0.339,-0.164,0.102,0.483,0.958,1.49,2.058,2.63,3.181,3.695,4.151,4.526,4.794
5.15,-0.63,-0.605,-0.582,-0.56,-0.523,-0.448,-0.321,-0.13,0.15,0.537,1.014,1.541,2.1,2.661,3.202,3.697,4.13,4.476,4.713
5.2,-0.626,-0.6,-0.576,-0.553,-0.516,-0.443,-0.311,-0.105,0.19,0.585,1.059,1.579,2.118,2.657,3.177,3.65,4.057,4.376,4.599
5.25,-0.633,-0.606,-0.581,-0.557,-0.518,-0.446,-0.314,-0.101,0.203,0.6,1.066,1.568,2.08,2.593,3.087,3.539,3.93,4.237,4.461
5.3,-0.658,-0.627,-0.598,-0.571,-0.532,-0.463,-0.335,-0.121,0.184,0.573,1.02,1.496,1.983,2.469,2.942,3.383,3.766,4.076,4.308
5.35,-0.667,-0.641,-0.617,-0.594,-0.554,-0.486,-0.364,-0.159,0.138,0.511,0.934,1.383,1.844,2.31,2.77,3.204,3.589,3.907,4.151
5.4,-0.669,-0.65,-0.631,-0.613,-0.581,-0.519,-0.402,-0.206,0.076,0.427,0.825,1.248,1.688,2.139,2.591,3.022,3.411,3.738,3.994
5.45,-0.67,-0.656,-0.643,-0.63,-0.604,-0.551,-0.447,-0.263,0.006,0.336,0.709,1.111,1.533,1.971,2.417,2.847,3.24,3.574,3.761
5.5,-0.664,-0.656,-0.648,-0.64,-0.621,-0.579,-0.491,-0.328,-0.076,0.238,0.592,0.977,1.384,1.812,2.253,2.682,3.078,3.418,3.606
5.55,-0.663,-0.657,-0.651,-0.645,-0.632,-0.601,-0.53,-0.39,-0.162,0.141,0.483,0.852,1.247,1.665,2.099,2.527,2.924,3.272,3.463
5.6,-0.663,-0.658,-0.653,-0.648,-0.638,-0.614,-0.559,-0.446,-0.246,0.039,0.375,0.738,1.122,1.531,1.957,2.384,2.78,2.984,3.122
5.65,-0.662,-0.658,-0.654,-0.65,-0.643,-0.624,-0.58,-0.488,-0.32,-0.06,0.27,0.63,1.008,1.408,1.828,2.251,2.646,2.849,2.987
5.7,-0.661,-0.658,-0.655,-0.652,-0.645,-0.63,-0.594,-0.518,-0.377,-0.145,0.17,0.527,0.902,1.295,1.709,2.126,2.522,2.726,2.864
5.75,-0.659,-0.657,-0.655,-0.653,-0.647,-0.635,-0.605,-0.542,-0.422,-0.218,0.077,0.428,0.8,1.19,1.599,2.013,2.393,2.593,2.729
5.8,-0.66,-0.658,-0.656,-0.654,-0.65,-0.639,-0.614,-0.561,-0.458,-0.277,-0.002,0.339,0.708,1.094,1.499,1.905,2.276,2.473,2.608
5.85,-0.66,-0.658,-0.656,-0.654,-0.651,-0.641,-0.62,-0.575,-0.485,-0.324,-0.071,0.26,0.626,1.009,1.407,1.802,2.166,2.361,2.495
5.9,-0.66,-0.658,-0.656,-0.654,-0.651,-0.644,-0.626,-0.587,-0.508,-0.363,-0.128,0.191,0.555,0.935,1.322,1.705,2.054,2.245,2.377
5.95,-0.657,-0.656,-0.655,-0.654,-0.651,-0.645,-0.629,-0.595,-0.526,-0.395,-0.176,0.132,0.494,0.87,1.244,1.612,1.946,2.133,2.263
6.0,-0.656,-0.655,-0.654,-0.653,-0.65,-0.645,-0.632,-0.602,-0.54,-0.421,-0.216,0.082,0.44,0.809,1.168,1.519,1.841,2.024,2.152
6.1,-0.661,-0.658,-0.655,-0.652,-0.648,-0.642,-0.63,-0.605,-0.555,-0.456,-0.278,-0.005,0.333,0.679,1.012,1.332,1.652,1.834,1.962
6.2,-0.661,-0.659,-0.657,-0.655,-0.652,-0.645,-0.631,-0.605,-0.557,-0.469,-0.312,-0.071,0.228,0.538,0.845,1.155,1.491,1.678,1.809
6.3,-0.66,-0.659,-0.658,-0.657,-0.655,-0.652,-0.642,-0.621,-0.574,-0.488,-0.343,-0.133,0.12,0.395,0.681,0.999,1.397,1.601,1.739
6.4,-0.658,-0.658,-0.658,-0.658,-0.657,-0.654,-0.649,-0.634,-0.601,-0.528,-0.399,-0.216,0.007,0.258,0.537,0.888,1.314,1.525,1.666
6.5,-0.659,-0.659,-0.659,-0.659,-0.658,-0.656,-0.652,-0.641,-0.616,-0.562,-0.458,-0.299,-0.098,0.138,0.425,0.801,1.24,1.454,1.596
6.6,-0.662,-0.661,-0.66,-0.659,-0.659,-0.657,-0.654,-0.645,-0.625,-0.582,-0.499,-0.364,-0.184,0.041,0.341,0.726,1.156,1.368,1.51
6.7,-0.663,-0.662,-0.661,-0.66,-0.66,-0.659,-0.656,-0.649,-0.632,-0.596,-0.527,-0.413,-0.252,-0.031,0.272,0.652,1.086,1.299,1.441
6.8,-0.664,-0.663,-0.662,-0.661,-0.661,-0.66,-0.658,-0.652,-0.637,-0.607,-0.549,-0.452,-0.304,-0.088,0.209,0.583,0.997,1.205,1.345
6.9,-0.665,-0.664,-0.663,-0.662,-0.662,-0.661,-0.659,-0.654,-0.642,-0.616,-0.566,-0.481,-0.342,-0.135,0.152,0.512,0.931,1.14,1.281
7.0,-0.664,-0.664,-0.664,-0.664,-0.663,-0.663,-0.661,-0.656,-0.646,-0.623,-0.58,-0.501,-0.372,-0.177,0.097,0.445,0.836,1.038,1.176
7.1,-0.666,-0.666,-0.666,-0.666,-0.666,-0.665,-0.663,-0.659,-0.65,-0.629,-0.59,-0.518,-0.398,-0.216,0.042,0.377,0.743,0.939,1.073
7.2,-0.668,-0.668,-0.668,-0.668,-0.668,-0.667,-0.666,-0.663,-0.654,-0.636,-0.6,-0.533,-0.423,-0.255,-0.012,0.303,0.669,0.865,0.999
7.3,-0.671,-0.671,-0.671,-0.671,-0.671,-0.67,-0.669,-0.666,-0.659,-0.643,-0.61,-0.55,-0.45,-0.294,-0.068,0.234,0.41,0.536,0.633
7.4,-0.674,-0.674,-0.674,-0.674,-0.674,-0.674,-0.673,-0.671,-0.664,-0.65,-0.621,-0.567,-0.476,-0.334,-0.123,0.153,0.32,0.441,0.535
7.5,-0.679,-0.679,-0.679,-0.679,-0.679,-0.678,-0.678,-0.675,-0.67,-0.658,-0.632,-0.584,-0.503,-0.375,-0.184,0.079,0.242,0.36,0.452
7.6,-0.684,-0.684,-0.684,-0.684,-0.684,-0.684,-0.683,-0.681,-0.677,-0.666,-0.644,-0.602,-0.53,-0.419,-0.245,-0.006,0.147,0.26,0.35
7.7,-0.691,-0.691,-0.691,-0.691,-0.691,-0.69,-0.69,-0.688,-0.684,-0.675,-0.656,-0.619,-0.56,-0.463,-0.32,-0.101,0.044,0.152,0.239
7.8,-0.699,-0.699,-0.699,-0.699,-0.699,-0.698,-0.698,-0.697,-0.693,-0.685,-0.669,-0.64,-0.593,-0.516,-0.399,-0.116,0.054,0.176,0.271
7.9,-0.709,-0.709,-0.709,-0.709,-0.709,-0.708,-0.708,-0.707,-0.704,-0.698,-0.685,-0.663,-0.63,-0.576,-0.462,-0.234,-0.085,0.025,0.113
8.0,-0.721,-0.721,-0.721,-0.721,-0.721,-0.721,-0.721,-0.72,-0.717,-0.713,-0.703,-0.69,-0.673,-0.644,-0.588,-0.222,-0.026,0.108,0.211
8.1,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999
8.3,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999
8.5,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999
8.7,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999
