logT,logR_-8.0,logR_-7.5,logR_-7.0,logR_-6.5,logR_-6.0,logR_-5.5,logR_-5.0,logR_-4.5,logR_-4.0,logR_-3.5,logR_-3.0,logR_-2.5,logR_-2.0,logR_-1.5,logR_-1.0,logR_-0.5,logR_0.0,logR_0.5,logR_1.0
3.75,-0.799,-0.932,-1.125,-1.334,-1.549,-1.763,-1.966,-2.139,-2.256,-2.281,-2.204,-2.055,-1.862,-1.645,-1.416,-1.175,-0.922,-0.655,-0.37
3.8,-0.541,-0.606,-0.682,-0.801,-0.952,-1.116,-1.279,-1.418,-1.506,-1.522,-1.459,-1.326,-1.153,-0.959,-0.75,-0.532,-0.301,-0.058,0.197
3.85,-0.545,-0.541,-0.537,-0.537,-0.552,-0.594,-0.655,-0.713,-0.747,-0.741,-0.684,-0.584,-0.448,-0.287,-0.109,0.083,0.289,0.51,0.746
3.9,-0.557,-0.54,-0.524,-0.49,-0.425,-0.33,-0.223,-0.129,-0.054,0.013,0.082,0.164,0.263,0.383,0.523,0.679,0.853,1.046,1.257
3.95,-0.557,-0.543,-0.529,-0.496,-0.421,-0.282,-0.071,0.187,0.431,0.621,0.755,0.857,0.947,1.04,1.143,1.261,1.399,1.556,1.735
4.0,-0.539,-0.534,-0.529,-0.504,-0.439,-0.304,-0.074,0.248,0.618,0.961,1.224,1.406,1.532,1.629,1.716,1.809,1.915,2.039,2.185
4.05,-0.506,-0.506,-0.506,-0.495,-0.449,-0.334,-0.119,0.203,0.606,1.035,1.429,1.74,1.953,2.098,2.204,2.294,2.384,2.487,2.606
4.1,-0.502,-0.495,-0.488,-0.473,-0.432,-0.339,-0.158,0.133,0.523,0.971,1.434,1.854,2.189,2.428,2.589,2.705,2.802,2.895,3.0
4.15,-0.496,-0.487,-0.478,-0.462,-0.422,-0.332,-0.166,0.091,0.443,0.875,1.349,1.829,2.268,2.616,2.864,3.035,3.16,3.264,3.366
4.2,-0.498,-0.485,-0.472,-0.453,-0.415,-0.333,-0.178,0.07,0.406,0.812,1.27,1.764,2.254,2.693,3.044,3.289,3.463,3.595,3.707
4.25,-0.498,-0.484,-0.47,-0.449,-0.41,-0.333,-0.191,0.04,0.371,0.782,1.235,1.72,2.218,2.712,3.146,3.476,3.714,3.889,4.024
4.3,-0.498,-0.482,-0.467,-0.443,-0.405,-0.333,-0.198,0.023,0.343,0.755,1.224,1.716,2.21,2.724,3.204,3.611,3.918,4.142,4.315
4.35,-0.495,-0.478,-0.462,-0.434,-0.393,-0.324,-0.198,0.013,0.331,0.745,1.22,1.722,2.239,2.757,3.258,3.716,4.086,4.36,4.572
4.4,-0.475,-0.465,-0.455,-0.424,-0.375,-0.303,-0.184,0.018,0.331,0.749,1.231,1.746,2.271,2.807,3.33,3.815,4.231,4.552,4.795
4.45,-0.458,-0.448,-0.438,-0.408,-0.353,-0.271,-0.148,0.051,0.359,0.777,1.264,1.788,2.322,2.873,3.413,3.921,4.365,4.722,4.994
4.5,-0.458,-0.441,-0.425,-0.388,-0.321,-0.221,-0.085,0.116,0.421,0.833,1.321,1.844,2.387,2.945,3.497,4.026,4.49,4.87,5.16
4.55,-0.456,-0.442,-0.428,-0.393,-0.323,-0.198,-0.02,0.207,0.514,0.918,1.398,1.916,2.462,3.019,3.578,4.117,4.595,4.988,5.282
4.6,-0.455,-0.442,-0.429,-0.397,-0.333,-0.209,-0.005,0.28,0.627,1.032,1.497,2.002,2.539,3.087,3.642,4.181,4.662,5.058,5.346
4.65,-0.457,-0.444,-0.431,-0.404,-0.347,-0.23,-0.027,0.277,0.675,1.126,1.594,2.084,2.601,3.133,3.673,4.198,4.672,5.066,5.351
4.7,-0.452,-0.442,-0.432,-0.409,-0.36,-0.255,-0.063,0.235,0.635,1.11,1.616,2.122,2.627,3.14,3.66,4.165,4.627,5.016,5.301
4.75,-0.449,-0.44,-0.431,-0.41,-0.368,-0.277,-0.104,0.177,0.564,1.027,1.536,2.067,2.591,3.103,3.608,4.096,4.548,4.933,5.224
4.8,-0.449,-0.439,-0.429,-0.41,-0.372,-0.293,-0.137,0.121,0.486,0.933,1.43,1.957,2.497,3.029,3.535,4.016,4.46,4.841,5.138
4.85,-0.448,-0.437,-0.426,-0.406,-0.369,-0.298,-0.159,0.077,0.419,0.851,1.341,1.86,2.398,2.943,3.463,3.946,4.388,4.763,5.059
4.9,-0.443,-0.432,-0.421,-0.401,-0.365,-0.298,-0.172,0.044,0.367,0.787,1.271,1.79,2.327,2.875,3.403,3.895,4.334,4.703,4.988
4.95,-0.438,-0.426,-0.414,-0.394,-0.357,-0.289,-0.168,0.035,0.343,0.754,1.233,1.751,2.291,2.836,3.366,3.863,4.299,4.654,4.916
5.0,-0.426,-0.416,-0.406,-0.384,-0.347,-0.279,-0.159,0.037,0.336,0.739,1.217,1.737,2.276,2.82,3.35,3.844,4.271,4.605,4.833
5.05,-0.4,-0.391,-0.382,-0.366,-0.332,-0.262,-0.14,0.057,0.351,0.748,1.222,1.739,2.275,2.814,3.34,3.823,4.231,4.535,4.733
5.1,-0.368,-0.36,-0.352,-0.334,-0.305,-0.241,-0.12,0.079,0.373,0.767,1.236,1.746,2.274,2.8,3.31,3.774,4.158,4.435,4.609
5.15,-0.355,-0.337,-0.32,-0.299,-0.268,-0.21,-0.096,0.101,0.396,0.786,1.247,1.744,2.253,2.754,3.237,3.676,4.038,4.3,4.475
5.2,-0.353,-0.328,-0.304,-0.275,-0.236,-0.175,-0.066,0.122,0.41,0.792,1.24,1.72,2.2,2.665,3.113,3.529,3.879,4.144,4.328
5.25,-0.371,-0.339,-0.309,-0.272,-0.225,-0.156,-0.043,0.138,0.41,0.775,1.205,1.663,2.112,2.54,2.955,3.353,3.701,3.977,4.174
5.3,-0.416,-0.374,-0.336,-0.291,-0.238,-0.164,-0.048,0.132,0.394,0.738,1.143,1.576,1.997,2.394,2.783,3.168,3.52,3.808,4.017
5.35,-0.44,-0.407,-0.376,-0.331,-0.27,-0.191,-0.074,0.105,0.361,0.688,1.069,1.476,1.873,2.244,2.613,2.989,3.344,3.642,3.863
5.4,-0.456,-0.433,-0.411,-0.376,-0.322,-0.239,-0.117,0.06,0.312,0.63,0.992,1.374,1.747,2.098,2.453,2.821,3.18,3.481,3.657
5.45,-0.465,-0.451,-0.437,-0.411,-0.368,-0.296,-0.178,0.002,0.253,0.567,0.916,1.278,1.63,1.964,2.306,2.669,3.025,3.329,3.506
5.5,-0.467,-0.459,-0.451,-0.435,-0.405,-0.348,-0.244,-0.073,0.182,0.498,0.84,1.187,1.522,1.841,2.172,2.531,2.881,3.189,3.367
5.55,-0.468,-0.463,-0.458,-0.448,-0.429,-0.388,-0.305,-0.15,0.1,0.424,0.768,1.102,1.424,1.731,2.053,2.406,2.746,2.934,3.065
5.6,-0.468,-0.465,-0.462,-0.455,-0.442,-0.414,-0.352,-0.223,0.007,0.334,0.689,1.022,1.334,1.633,1.949,2.292,2.624,2.81,2.94
5.65,-0.468,-0.466,-0.464,-0.459,-0.45,-0.429,-0.382,-0.281,-0.083,0.231,0.599,0.943,1.252,1.548,1.858,2.188,2.514,2.698,2.827
5.7,-0.469,-0.467,-0.465,-0.461,-0.454,-0.437,-0.401,-0.321,-0.158,0.128,0.501,0.861,1.176,1.47,1.776,2.093,2.274,2.402,2.5
5.75,-0.47,-0.468,-0.466,-0.463,-0.456,-0.444,-0.415,-0.35,-0.216,0.034,0.399,0.773,1.099,1.398,1.7,2.006,2.184,2.309,2.407
5.8,-0.469,-0.468,-0.467,-0.464,-0.459,-0.447,-0.423,-0.369,-0.256,-0.039,0.301,0.684,1.022,1.328,1.628,1.927,2.102,2.227,2.324
5.85,-0.469,-0.468,-0.467,-0.465,-0.46,-0.45,-0.429,-0.382,-0.285,-0.094,0.221,0.6,0.95,1.262,1.561,1.856,2.03,2.154,2.25
