logT,logR_-8.0,logR_-7.5,logR_-7.0,logR_-6.5,logR_-6.0,logR_-5.5,logR_-5.0,logR_-4.5,logR_-4.0,logR_-3.5,logR_-3.0,logR_-2.5,logR_-2.0,logR_-1.5,logR_-1.0,logR_-0.5,logR_0.0,logR_0.5,logR_1.0
3.75,-0.444,-0.848,-1.044,-1.253,-1.465,-1.675,-1.868,-2.023,-2.11,-2.093,-1.975,-1.782,-1.533,-1.241,-0.897,-0.5,-0.069,0.363,0.768
3.8,-0.418,-0.489,-0.574,-0.701,-0.856,-1.02,-1.177,-1.301,-1.364,-1.349,-1.252,-1.091,-0.891,-0.663,-0.411,-0.124,0.208,0.591,1.002
3.85,-0.41,-0.404,-0.398,-0.4,-0.422,-0.471,-0.532,-0.582,-0.6,-0.572,-0.493,-0.37,-0.211,-0.026,0.182,0.413,0.672,0.968,1.303
3.9,-0.431,-0.402,-0.375,-0.329,-0.256,-0.159,-0.057,0.033,0.108,0.181,0.261,0.357,0.477,0.621,0.79,0.982,1.2,1.444,1.719
3.95,-0.437,-0.41,-0.385,-0.334,-0.236,-0.077,0.146,0.402,0.635,0.813,0.944,1.051,1.153,1.265,1.396,1.551,1.731,1.937,2.168
4.0,-0.433,-0.412,-0.392,-0.349,-0.257,-0.088,0.173,0.512,0.878,1.202,1.446,1.619,1.748,1.858,1.97,2.095,2.24,2.41,2.602
4.05,-0.42,-0.404,-0.389,-0.355,-0.277,-0.121,0.138,0.497,0.916,1.338,1.708,1.993,2.194,2.342,2.463,2.578,2.701,2.84,2.997
4.1,-0.401,-0.388,-0.375,-0.347,-0.281,-0.145,0.092,0.437,0.861,1.318,1.766,2.157,2.465,2.687,2.848,2.978,3.096,3.217,3.348
4.15,-0.382,-0.366,-0.351,-0.325,-0.268,-0.149,0.064,0.381,0.787,1.245,1.72,2.181,2.585,2.901,3.129,3.296,3.428,3.545,3.663
4.2,-0.391,-0.361,-0.333,-0.297,-0.239,-0.13,0.061,0.351,0.73,1.171,1.649,2.14,2.604,3.007,3.321,3.544,3.709,3.84,3.956
4.25,-0.396,-0.366,-0.338,-0.296,-0.227,-0.11,0.073,0.34,0.695,1.121,1.59,2.086,2.578,3.044,3.435,3.731,3.946,4.109,4.239
4.3,-0.386,-0.358,-0.332,-0.293,-0.228,-0.111,0.08,0.351,0.696,1.109,1.57,2.06,2.559,3.055,3.501,3.869,4.144,4.35,4.511
4.35,-0.37,-0.342,-0.316,-0.276,-0.215,-0.109,0.071,0.342,0.699,1.119,1.578,2.064,2.568,3.07,3.549,3.973,4.309,4.561,4.759
4.4,-0.368,-0.333,-0.301,-0.252,-0.186,-0.084,0.082,0.338,0.695,1.131,1.608,2.103,2.601,3.108,3.604,4.063,4.45,4.747,4.974
4.45,-0.377,-0.337,-0.3,-0.239,-0.153,-0.036,0.132,0.378,0.721,1.152,1.642,2.155,2.664,3.173,3.672,4.15,4.572,4.907,5.161
4.5,-0.366,-0.33,-0.297,-0.238,-0.14,0.003,0.194,0.451,0.79,1.208,1.688,2.204,2.731,3.248,3.75,4.236,4.674,5.035,5.306
4.55,-0.357,-0.325,-0.295,-0.241,-0.147,0.006,0.226,0.515,0.874,1.295,1.763,2.264,2.793,3.315,3.822,4.307,4.747,5.116,5.389
4.6,-0.364,-0.327,-0.293,-0.236,-0.145,0.007,0.234,0.545,0.934,1.376,1.847,2.335,2.847,3.365,3.87,4.346,4.772,5.132,5.398
4.65,-0.36,-0.329,-0.3,-0.248,-0.156,0.0,0.235,0.555,0.957,1.419,1.904,2.392,2.886,3.388,3.882,4.339,4.742,5.081,5.341
4.7,-0.354,-0.325,-0.298,-0.253,-0.172,-0.023,0.219,0.551,0.959,1.422,1.916,2.411,2.9,3.385,3.858,4.292,4.669,4.987,5.243
4.75,-0.356,-0.326,-0.298,-0.251,-0.176,-0.042,0.189,0.524,0.94,1.405,1.895,2.394,2.885,3.359,3.813,4.224,4.577,4.877,5.129
4.8,-0.35,-0.323,-0.298,-0.256,-0.182,-0.053,0.161,0.48,0.892,1.36,1.854,2.354,2.848,3.321,3.762,4.153,4.485,4.766,5.011
4.85,-0.336,-0.309,-0.284,-0.244,-0.177,-0.056,0.151,0.454,0.846,1.307,1.804,2.309,2.805,3.278,3.714,4.091,4.403,4.664,4.897
4.9,-0.314,-0.289,-0.265,-0.227,-0.162,-0.049,0.145,0.437,0.814,1.257,1.748,2.259,2.761,3.235,3.669,4.039,4.331,4.571,4.789
4.95,-0.282,-0.255,-0.23,-0.194,-0.133,-0.025,0.16,0.438,0.802,1.231,1.708,2.216,2.722,3.197,3.627,3.989,4.263,4.481,4.68
5.0,-0.229,-0.204,-0.18,-0.144,-0.086,0.016,0.188,0.451,0.801,1.22,1.687,2.186,2.689,3.165,3.589,3.935,4.191,4.39,4.568
5.05,-0.144,-0.119,-0.095,-0.062,-0.006,0.092,0.252,0.495,0.823,1.222,1.677,2.166,2.663,3.135,3.55,3.875,4.11,4.292,4.455
5.1,-0.048,-0.018,0.01,0.047,0.099,0.189,0.343,0.57,0.873,1.246,1.676,2.149,2.639,3.105,3.507,3.808,4.018,4.185,4.338
