logT,logR_-8.0,logR_-7.5,logR_-7.0,logR_-6.5,logR_-6.0,logR_-5.5,logR_-5.0,logR_-4.5,logR_-4.0,logR_-3.5,logR_-3.0,logR_-2.5,logR_-2.0,logR_-1.5,logR_-1.0,logR_-0.5,logR_0.0,logR_0.5,logR_1.0
3.75,-4.406,-4.629,-5.111,-5.144,-5.159,-5.167,-5.172,-5.178,-5.189,-5.208,-5.233,-5.244,-5.208,-5.104,-4.94,-4.734,-4.501,-4.24,-3.937
3.8,-4.282,-4.374,-4.492,-4.654,-4.796,-4.911,-4.995,-5.044,-5.067,-5.071,-5.06,-5.03,-4.968,-4.864,-4.709,-4.497,-4.232,-3.931,-3.616
3.85,-3.395,-3.501,-3.642,-3.852,-4.051,-4.238,-4.41,-4.565,-4.698,-4.8,-4.858,-4.853,-4.777,-4.638,-4.448,-4.223,-3.964,-3.664,-3.326
3.9,-2.531,-2.642,-2.792,-3.023,-3.247,-3.464,-3.671,-3.867,-4.05,-4.213,-4.343,-4.42,-4.422,-4.338,-4.176,-3.944,-3.665,-3.359,-3.04
3.95,-1.757,-1.869,-2.019,-2.251,-2.484,-2.712,-2.934,-3.147,-3.348,-3.532,-3.685,-3.787,-3.816,-3.76,-3.633,-3.454,-3.233,-2.979,-2.698
4.0,-1.155,-1.258,-1.393,-1.59,-1.803,-2.021,-2.238,-2.444,-2.635,-2.804,-2.939,-3.02,-3.038,-2.984,-2.872,-2.726,-2.56,-2.377,-2.176
4.05,-0.93,-0.991,-1.061,-1.145,-1.274,-1.433,-1.604,-1.769,-1.914,-2.031,-2.115,-2.158,-2.157,-2.113,-2.037,-1.935,-1.816,-1.679,-1.524
4.1,-0.986,-0.991,-0.996,-1.001,-1.016,-1.049,-1.099,-1.158,-1.213,-1.255,-1.279,-1.284,-1.27,-1.24,-1.192,-1.128,-1.049,-0.954,-0.84
4.15,-1.0,-0.994,-0.988,-0.982,-0.968,-0.932,-0.862,-0.764,-0.671,-0.6,-0.55,-0.512,-0.48,-0.447,-0.41,-0.366,-0.312,-0.247,-0.166
4.2,-1.002,-0.994,-0.986,-0.978,-0.962,-0.921,-0.828,-0.657,-0.429,-0.202,-0.029,0.088,0.163,0.217,0.26,0.303,0.348,0.399,0.458
4.25,-0.999,-0.993,-0.987,-0.981,-0.966,-0.928,-0.842,-0.676,-0.418,-0.096,0.22,0.469,0.636,0.742,0.812,0.865,0.911,0.956,1.005
4.3,-0.994,-0.99,-0.986,-0.982,-0.97,-0.939,-0.864,-0.716,-0.475,-0.145,0.238,0.61,0.91,1.117,1.248,1.333,1.393,1.44,1.484
4.35,-0.966,-0.97,-0.974,-0.978,-0.97,-0.946,-0.883,-0.753,-0.535,-0.219,0.172,0.598,1.004,1.335,1.566,1.715,1.808,1.872,1.921
4.4,-0.791,-0.832,-0.878,-0.929,-0.948,-0.938,-0.89,-0.782,-0.588,-0.293,0.094,0.535,0.989,1.413,1.756,1.995,2.149,2.249,2.316
4.45,-0.655,-0.694,-0.736,-0.783,-0.84,-0.88,-0.87,-0.79,-0.622,-0.35,0.024,0.468,0.942,1.418,1.839,2.175,2.412,2.566,2.667
4.5,-0.721,-0.7,-0.68,-0.661,-0.628,-0.597,-0.564,-0.501,-0.367,-0.151,0.138,0.501,0.939,1.417,1.873,2.281,2.6,2.822,2.971
4.55,-0.729,-0.703,-0.679,-0.656,-0.597,-0.488,-0.337,-0.186,-0.032,0.154,0.392,0.671,1.027,1.454,1.909,2.35,2.732,3.025,3.227
4.6,-0.728,-0.703,-0.68,-0.658,-0.607,-0.498,-0.29,-0.0,0.292,0.542,0.764,0.994,1.259,1.589,1.991,2.424,2.837,3.187,3.443
4.65,-0.719,-0.7,-0.681,-0.663,-0.62,-0.524,-0.338,-0.024,0.394,0.802,1.125,1.375,1.6,1.851,2.164,2.541,2.946,3.322,3.618
4.7,-0.707,-0.693,-0.68,-0.667,-0.63,-0.549,-0.387,-0.113,0.29,0.792,1.282,1.667,1.948,2.185,2.436,2.735,3.092,3.465,3.782
4.75,-0.705,-0.691,-0.678,-0.665,-0.636,-0.569,-0.429,-0.189,0.166,0.634,1.182,1.723,2.16,2.48,2.739,2.998,3.291,3.627,3.933
4.8,-0.697,-0.685,-0.674,-0.663,-0.638,-0.581,-0.46,-0.248,0.073,0.501,1.017,1.592,2.156,2.625,2.981,3.264,3.528,3.813,4.091
4.85,-0.696,-0.682,-0.669,-0.656,-0.632,-0.582,-0.477,-0.289,0.006,0.41,0.902,1.454,2.042,2.612,3.089,3.458,3.753,4.016,4.258
4.9,-0.707,-0.686,-0.666,-0.647,-0.621,-0.575,-0.483,-0.313,-0.038,0.351,0.831,1.369,1.947,2.542,3.093,3.55,3.914,4.197,4.424
4.95,-0.721,-0.693,-0.666,-0.641,-0.608,-0.559,-0.472,-0.314,-0.052,0.329,0.804,1.334,1.91,2.502,3.067,3.578,4.005,4.331,4.573
5.0,-0.727,-0.696,-0.667,-0.64,-0.598,-0.54,-0.452,-0.3,-0.046,0.332,0.803,1.337,1.912,2.499,3.061,3.59,4.053,4.419,4.689
5.05,-0.715,-0.688,-0.663,-0.639,-0.594,-0.523,-0.422,-0.266,-0.013,0.363,0.837,1.371,1.944,2.528,3.086,3.613,4.084,4.47,4.752
5.1,-0.702,-0.679,-0.657,-0.636,-0.591,-0.514,-0.398,-0.229,0.032,0.411,0.887,1.422,1.994,2.573,3.127,3.644,4.104,4.484,4.758
5.15,-0.696,-0.673,-0.651,-0.63,-0.59,-0.512,-0.384,-0.195,0.081,0.468,0.948,1.479,2.045,2.612,3.158,3.658,4.097,4.453,4.703
5.2,-0.691,-0.669,-0.648,-0.628,-0.592,-0.516,-0.382,-0.175,0.12,0.518,0.998,1.526,2.074,2.621,3.148,3.626,4.041,4.37,4.603
