logT,logR_-8.0,logR_-7.5,logR_-7.0,logR_-6.5,logR_-6.0,logR_-5.5,logR_-5.0,logR_-4.5,logR_-4.0,logR_-3.5,logR_-3.0,logR_-2.5,logR_-2.0,logR_-1.5,logR_-1.0,logR_-0.5,logR_0.0,logR_0.5,logR_1.0
3.75,-1.188,-1.304,-1.462,-1.652,-1.86,-2.075,-2.29,-2.494,-2.67,-2.791,-2.824,-2.753,-2.609,-2.418,-2.204,-1.98,-1.745,-1.502,-1.248
3.8,-1.081,-1.113,-1.147,-1.22,-1.335,-1.484,-1.647,-1.811,-1.953,-2.046,-2.067,-2.01,-1.882,-1.711,-1.519,-1.314,-1.099,-0.873,-0.636
3.85,-1.096,-1.092,-1.088,-1.084,-1.083,-1.096,-1.136,-1.195,-1.254,-1.291,-1.288,-1.235,-1.138,-1.004,-0.845,-0.669,-0.481,-0.28,-0.065
3.9,-1.098,-1.092,-1.086,-1.072,-1.041,-0.98,-0.886,-0.779,-0.683,-0.606,-0.538,-0.47,-0.389,-0.29,-0.172,-0.035,0.119,0.288,0.474
3.95,-1.072,-1.078,-1.084,-1.075,-1.046,-0.978,-0.846,-0.641,-0.384,-0.136,0.06,0.199,0.303,0.393,0.485,0.587,0.702,0.836,0.988
4.0,-0.883,-0.94,-1.005,-1.042,-1.041,-0.989,-0.865,-0.647,-0.333,0.035,0.385,0.655,0.845,0.975,1.073,1.16,1.251,1.354,1.475
4.05,-0.785,-0.81,-0.837,-0.884,-0.931,-0.94,-0.865,-0.678,-0.375,0.018,0.445,0.845,1.167,1.389,1.539,1.647,1.737,1.826,1.926
4.1,-0.789,-0.788,-0.787,-0.786,-0.784,-0.773,-0.73,-0.616,-0.389,-0.043,0.385,0.844,1.27,1.614,1.862,2.028,2.147,2.245,2.338
4.15,-0.789,-0.783,-0.777,-0.767,-0.745,-0.691,-0.587,-0.435,-0.242,0.011,0.354,0.78,1.244,1.685,2.042,2.298,2.474,2.603,2.708
4.2,-0.791,-0.782,-0.773,-0.76,-0.735,-0.68,-0.561,-0.36,-0.092,0.196,0.487,0.82,1.229,1.684,2.117,2.473,2.726,2.905,3.041
4.25,-0.791,-0.782,-0.773,-0.757,-0.731,-0.678,-0.568,-0.37,-0.075,0.288,0.657,0.997,1.339,1.724,2.162,2.581,2.913,3.155,3.335
4.3,-0.788,-0.78,-0.772,-0.756,-0.727,-0.676,-0.573,-0.387,-0.099,0.285,0.717,1.142,1.523,1.878,2.266,2.678,3.061,3.364,3.59
4.35,-0.77,-0.769,-0.768,-0.754,-0.723,-0.669,-0.569,-0.395,-0.115,0.27,0.724,1.197,1.653,2.067,2.446,2.826,3.211,3.551,3.818
4.4,-0.662,-0.693,-0.726,-0.735,-0.71,-0.655,-0.557,-0.389,-0.118,0.265,0.726,1.221,1.72,2.193,2.63,3.024,3.397,3.743,4.035
4.45,-0.607,-0.621,-0.636,-0.656,-0.66,-0.624,-0.53,-0.364,-0.097,0.284,0.748,1.252,1.767,2.281,2.772,3.214,3.608,3.954,4.252
4.5,-0.611,-0.603,-0.595,-0.57,-0.527,-0.471,-0.393,-0.255,-0.015,0.344,0.797,1.299,1.819,2.351,2.871,3.363,3.8,4.165,4.464
4.55,-0.613,-0.604,-0.595,-0.568,-0.505,-0.39,-0.23,-0.053,0.165,0.473,0.886,1.368,1.883,2.416,2.947,3.468,3.946,4.342,4.654
4.6,-0.613,-0.604,-0.595,-0.571,-0.516,-0.401,-0.192,0.098,0.407,0.713,1.06,1.481,1.965,2.483,3.012,3.543,4.043,4.466,4.791
4.65,-0.612,-0.605,-0.598,-0.577,-0.53,-0.427,-0.233,0.08,0.497,0.919,1.294,1.662,2.081,2.559,3.071,3.595,4.099,4.537,4.877
4.7,-0.609,-0.603,-0.597,-0.581,-0.541,-0.453,-0.28,0.004,0.409,0.906,1.405,1.839,2.233,2.656,3.129,3.632,4.131,4.572,4.917
4.75,-0.607,-0.601,-0.595,-0.58,-0.548,-0.474,-0.323,-0.069,0.297,0.765,1.305,1.85,2.331,2.758,3.194,3.666,4.144,4.581,4.928
4.8,-0.607,-0.599,-0.591,-0.579,-0.55,-0.487,-0.356,-0.129,0.207,0.643,1.154,1.719,2.285,2.794,3.248,3.696,4.151,4.575,4.923
4.85,-0.609,-0.598,-0.587,-0.572,-0.544,-0.489,-0.374,-0.172,0.139,0.553,1.045,1.59,2.168,2.742,3.256,3.715,4.159,4.569,4.914
4.9,-0.608,-0.596,-0.584,-0.564,-0.535,-0.484,-0.382,-0.199,0.092,0.492,0.975,1.508,2.078,2.667,3.221,3.717,4.166,4.567,4.908
4.95,-0.61,-0.596,-0.582,-0.558,-0.523,-0.469,-0.373,-0.202,0.075,0.467,0.945,1.473,2.043,2.625,3.186,3.708,4.173,4.572,4.904
5.0,-0.603,-0.592,-0.581,-0.556,-0.514,-0.452,-0.356,-0.191,0.077,0.465,0.94,1.473,2.041,2.62,3.177,3.707,4.18,4.579,4.896
5.05,-0.59,-0.581,-0.572,-0.551,-0.509,-0.436,-0.328,-0.16,0.106,0.491,0.968,1.5,2.067,2.642,3.197,3.72,4.188,4.578,4.867
5.1,-0.572,-0.566,-0.56,-0.54,-0.501,-0.426,-0.305,-0.126,0.147,0.533,1.01,1.541,2.106,2.675,3.225,3.735,4.186,4.552,4.804
5.15,-0.567,-0.557,-0.547,-0.527,-0.492,-0.419,-0.291,-0.096,0.19,0.582,1.06,1.585,2.14,2.697,3.235,3.725,4.15,4.484,4.708
5.2,-0.567,-0.554,-0.541,-0.52,-0.485,-0.415,-0.285,-0.077,0.223,0.621,1.096,1.612,2.146,2.68,3.195,3.662,4.062,4.371,4.584
5.25,-0.577,-0.561,-0.546,-0.523,-0.486,-0.418,-0.29,-0.079,0.227,0.626,1.091,1.588,2.095,2.601,3.09,3.539,3.923,4.223,4.441
5.3,-0.596,-0.579,-0.563,-0.536,-0.5,-0.434,-0.311,-0.102,0.201,0.588,1.033,1.505,1.986,2.467,2.937,3.374,3.753,4.059,4.286
5.35,-0.607,-0.594,-0.581,-0.559,-0.52,-0.456,-0.34,-0.14,0.152,0.52,0.939,1.385,1.841,2.303,2.76,3.192,3.574,3.889,4.128
5.4,-0.614,-0.604,-0.594,-0.577,-0.546,-0.487,-0.376,-0.188,0.088,0.434,0.827,1.247,1.682,2.131,2.58,3.009,3.396,3.72,3.973
5.45,-0.618,-0.612,-0.606,-0.593,-0.568,-0.518,-0.419,-0.242,0.018,0.342,0.711,1.109,1.527,1.963,2.406,2.835,3.226,3.557,3.743
5.5,-0.617,-0.614,-0.611,-0.603,-0.585,-0.545,-0.461,-0.304,-0.061,0.246,0.595,0.975,1.379,1.804,2.243,2.67,3.065,3.402,3.589
5.55,-0.618,-0.616,-0.614,-0.608,-0.595,-0.566,-0.499,-0.365,-0.144,0.151,0.488,0.852,1.243,1.658,2.09,2.517,2.912,3.257,3.447
5.6,-0.619,-0.617,-0.615,-0.611,-0.602,-0.579,-0.527,-0.418,-0.225,0.053,0.383,0.74,1.12,1.526,1.95,2.375,2.768,2.971,3.109
5.65,-0.619,-0.618,-0.617,-0.613,-0.606,-0.589,-0.546,-0.458,-0.296,-0.043,0.28,0.634,1.008,1.405,1.823,2.244,2.636,2.839,2.976
5.7,-0.619,-0.618,-0.617,-0.615,-0.609,-0.594,-0.56,-0.487,-0.351,-0.126,0.183,0.534,0.903,1.294,1.706,2.12,2.513,2.716,2.854
5.75,-0.62,-0.619,-0.618,-0.616,-0.61,-0.599,-0.571,-0.51,-0.395,-0.196,0.093,0.437,0.804,1.191,1.598,2.008,2.383,2.581,2.717
5.8,-0.62,-0.619,-0.618,-0.617,-0.612,-0.602,-0.579,-0.528,-0.429,-0.254,0.014,0.35,0.713,1.097,1.499,1.9,2.268,2.464,2.599
5.85,-0.62,-0.619,-0.618,-0.617,-0.613,-0.605,-0.585,-0.541,-0.455,-0.299,-0.052,0.273,0.634,1.014,1.408,1.798,2.16,2.355,2.489
5.9,-0.62,-0.619,-0.618,-0.617,-0.614,-0.607,-0.59,-0.553,-0.477,-0.336,-0.107,0.206,0.564,0.941,1.324,1.702,2.048,2.238,2.37
5.95,-0.618,-0.618,-0.618,-0.617,-0.614,-0.608,-0.593,-0.561,-0.494,-0.367,-0.153,0.149,0.505,0.877,1.246,1.609,1.943,2.13,2.26
6.0,-0.619,-0.618,-0.617,-0.615,-0.613,-0.608,-0.596,-0.567,-0.507,-0.392,-0.192,0.1,0.453,0.817,1.171,1.518,1.842,2.025,2.154
6.1,-0.62,-0.619,-0.618,-0.615,-0.611,-0.605,-0.593,-0.57,-0.522,-0.426,-0.252,0.016,0.349,0.69,1.017,1.336,1.661,1.845,1.974
6.2,-0.62,-0.62,-0.62,-0.618,-0.615,-0.608,-0.595,-0.57,-0.524,-0.438,-0.285,-0.048,0.245,0.55,0.852,1.165,1.507,1.696,1.827
6.3,-0.622,-0.621,-0.62,-0.62,-0.618,-0.615,-0.606,-0.584,-0.539,-0.456,-0.315,-0.109,0.14,0.409,0.693,1.016,1.422,1.628,1.767
6.4,-0.621,-0.621,-0.621,-0.621,-0.62,-0.617,-0.612,-0.598,-0.565,-0.494,-0.368,-0.189,0.028,0.275,0.555,0.91,1.339,1.551,1.692
6.5,-0.622,-0.622,-0.622,-0.621,-0.62,-0.619,-0.615,-0.604,-0.58,-0.527,-0.425,-0.271,-0.074,0.159,0.448,0.826,1.267,1.481,1.624
6.6,-0.624,-0.623,-0.622,-0.622,-0.621,-0.62,-0.617,-0.608,-0.589,-0.546,-0.465,-0.334,-0.158,0.066,0.367,0.752,1.182,1.394,1.536
6.7,-0.623,-0.623,-0.623,-0.623,-0.622,-0.621,-0.619,-0.612,-0.595,-0.56,-0.493,-0.382,-0.223,-0.003,0.298,0.677,1.114,1.327,1.47
6.8,-0.624,-0.624,-0.624,-0.624,-0.623,-0.623,-0.62,-0.614,-0.601,-0.571,-0.514,-0.419,-0.273,-0.059,0.237,0.609,1.024,1.232,1.372
6.9,-0.627,-0.626,-0.625,-0.625,-0.625,-0.624,-0.622,-0.617,-0.605,-0.58,-0.531,-0.447,-0.31,-0.105,0.18,0.539,0.733,0.866,0.968
7.0,-0.627,-0.627,-0.627,-0.627,-0.626,-0.625,-0.623,-0.619,-0.609,-0.587,-0.544,-0.467,-0.339,-0.146,0.125,0.471,0.661,0.793,0.894
7.1,-0.629,-0.629,-0.629,-0.629,-0.628,-0.628,-0.626,-0.622,-0.612,-0.593,-0.554,-0.483,-0.365,-0.185,0.07,0.405,0.592,0.722,0.822
7.2,-0.631,-0.631,-0.631,-0.631,-0.63,-0.63,-0.629,-0.625,-0.617,-0.599,-0.564,-0.498,-0.39,-0.224,0.017,0.33,0.51,0.637,0.735
7.3,-0.634,-0.634,-0.634,-0.634,-0.634,-0.633,-0.632,-0.629,-0.622,-0.606,-0.574,-0.515,-0.417,-0.263,-0.04,0.262,0.438,0.564,0.661
7.4,-0.637,-0.637,-0.637,-0.637,-0.637,-0.637,-0.636,-0.633,-0.627,-0.614,-0.585,-0.532,-0.443,-0.303,-0.095,0.18,0.347,0.467,0.562
7.5,-0.641,-0.641,-0.641,-0.641,-0.641,-0.641,-0.64,-0.638,-0.633,-0.621,-0.596,-0.549,-0.47,-0.344,-0.156,0.107,0.27,0.388,0.48
7.6,-0.647,-0.647,-0.647,-0.647,-0.647,-0.646,-0.646,-0.644,-0.639,-0.629,-0.607,-0.567,-0.497,-0.389,-0.217,0.022,0.175,0.288,0.378
7.7,-0.653,-0.653,-0.653,-0.653,-0.653,-0.653,-0.652,-0.651,-0.647,-0.638,-0.619,-0.584,-0.528,-0.434,-0.295,-0.069,0.079,0.189,0.277
7.8,-0.661,-0.661,-0.661,-0.661,-0.661,-0.661,-0.661,-0.659,-0.656,-0.648,-0.633,-0.605,-0.56,-0.488,-0.371,-0.08,0.093,0.216,0.312
7.9,-0.671,-0.671,-0.671,-0.671,-0.671,-0.671,-0.671,-0.67,-0.667,-0.661,-0.649,-0.628,-0.599,-0.548,-0.435,-0.196,-0.043,0.07,0.16
8.0,-0.684,-0.684,-0.684,-0.684,-0.684,-0.684,-0.683,-0.683,-0.68,-0.676,-0.667,-0.657,-0.641,-0.624,-0.553,-0.18,0.018,0.153,0.256
8.1,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999
8.3,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999
8.5,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999
8.7,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999
