logT,logR_-8.0,logR_-7.5,logR_-7.0,logR_-6.5,logR_-6.0,logR_-5.5,logR_-5.0,logR_-4.5,logR_-4.0,logR_-3.5,logR_-3.0,logR_-2.5,logR_-2.0,logR_-1.5,logR_-1.0,logR_-0.5,logR_0.0,logR_0.5,logR_1.0
3.75,-1.01,-1.135,-1.311,-1.512,-1.725,-1.941,-2.153,-2.347,-2.502,-2.587,-2.57,-2.463,-2.296,-2.096,-1.88,-1.656,-1.425,-1.188,-0.944
3.8,-0.84,-0.886,-0.938,-1.031,-1.165,-1.324,-1.489,-1.646,-1.769,-1.831,-1.817,-1.725,-1.575,-1.396,-1.2,-0.995,-0.781,-0.557,-0.323
3.85,-0.854,-0.851,-0.848,-0.846,-0.849,-0.874,-0.924,-0.987,-1.038,-1.059,-1.034,-0.96,-0.846,-0.701,-0.538,-0.36,-0.171,0.03,0.244
3.9,-0.858,-0.85,-0.842,-0.823,-0.78,-0.702,-0.597,-0.492,-0.405,-0.335,-0.269,-0.197,-0.11,-0.005,0.119,0.26,0.415,0.586,0.774
3.95,-0.85,-0.847,-0.844,-0.827,-0.784,-0.689,-0.521,-0.285,-0.023,0.204,0.369,0.487,0.581,0.669,0.762,0.866,0.984,1.121,1.277
4.0,-0.761,-0.788,-0.817,-0.821,-0.792,-0.708,-0.541,-0.275,0.074,0.443,0.76,0.989,1.147,1.259,1.347,1.431,1.523,1.629,1.755
4.05,-0.682,-0.7,-0.719,-0.745,-0.754,-0.708,-0.57,-0.323,0.03,0.449,0.872,1.245,1.521,1.702,1.828,1.923,2.008,2.098,2.202
4.1,-0.685,-0.683,-0.681,-0.676,-0.663,-0.626,-0.532,-0.342,-0.034,0.37,0.827,1.287,1.681,1.98,2.185,2.323,2.428,2.519,2.614
4.15,-0.685,-0.679,-0.673,-0.663,-0.636,-0.572,-0.449,-0.265,-0.015,0.323,0.747,1.22,1.693,2.104,2.413,2.627,2.776,2.89,2.99
4.2,-0.685,-0.677,-0.669,-0.656,-0.63,-0.568,-0.439,-0.225,0.063,0.39,0.753,1.179,1.655,2.125,2.534,2.843,3.056,3.211,3.333
4.25,-0.686,-0.676,-0.666,-0.651,-0.625,-0.569,-0.451,-0.244,0.063,0.442,0.84,1.239,1.665,2.127,2.595,2.986,3.275,3.485,3.642
4.3,-0.685,-0.675,-0.665,-0.646,-0.618,-0.564,-0.457,-0.264,0.035,0.432,0.879,1.33,1.754,2.19,2.65,3.086,3.448,3.714,3.916
4.35,-0.677,-0.67,-0.663,-0.644,-0.61,-0.554,-0.451,-0.269,0.02,0.418,0.883,1.37,1.849,2.307,2.749,3.191,3.593,3.913,4.155
4.4,-0.607,-0.623,-0.64,-0.633,-0.597,-0.536,-0.434,-0.26,0.023,0.418,0.889,1.395,1.907,2.404,2.882,3.328,3.742,4.097,4.371
4.45,-0.563,-0.571,-0.579,-0.583,-0.565,-0.509,-0.405,-0.231,0.049,0.444,0.918,1.432,1.957,2.488,3.003,3.479,3.907,4.275,4.574
4.5,-0.565,-0.556,-0.547,-0.52,-0.471,-0.402,-0.305,-0.145,0.119,0.503,0.972,1.486,2.016,2.562,3.099,3.614,4.069,4.451,4.759
4.55,-0.565,-0.557,-0.549,-0.521,-0.458,-0.341,-0.176,0.014,0.262,0.611,1.058,1.56,2.089,2.635,3.181,3.72,4.205,4.605,4.922
4.6,-0.566,-0.558,-0.55,-0.525,-0.47,-0.355,-0.147,0.144,0.464,0.804,1.2,1.663,2.175,2.709,3.254,3.799,4.301,4.719,5.037
4.65,-0.565,-0.558,-0.551,-0.531,-0.485,-0.382,-0.188,0.124,0.541,0.978,1.387,1.805,2.274,2.782,3.313,3.85,4.354,4.78,5.104
4.7,-0.561,-0.556,-0.551,-0.536,-0.496,-0.407,-0.234,0.05,0.455,0.955,1.467,1.933,2.377,2.849,3.354,3.874,4.37,4.797,5.122
4.75,-0.559,-0.554,-0.549,-0.535,-0.503,-0.428,-0.277,-0.021,0.347,0.817,1.359,1.914,2.422,2.895,3.377,3.874,4.355,4.777,5.105
