logT,logR_-8.0,logR_-7.5,logR_-7.0,logR_-6.5,logR_-6.0,logR_-5.5,logR_-5.0,logR_-4.5,logR_-4.0,logR_-3.5,logR_-3.0,logR_-2.5,logR_-2.0,logR_-1.5,logR_-1.0,logR_-0.5,logR_0.0,logR_0.5,logR_1.0
3.75,-1.237,-1.4,-1.663,-1.836,-2.035,-2.247,-2.462,-2.674,-2.868,-3.024,-3.112,-3.099,-2.992,-2.825,-2.623,-2.405,-2.179,-1.944,-1.7
3.8,-1.342,-1.382,-1.425,-1.473,-1.562,-1.693,-1.85,-2.015,-2.172,-2.297,-2.362,-2.35,-2.26,-2.11,-1.928,-1.73,-1.522,-1.305,-1.077
3.85,-1.398,-1.395,-1.392,-1.389,-1.385,-1.388,-1.411,-1.46,-1.521,-1.573,-1.595,-1.571,-1.498,-1.383,-1.236,-1.069,-0.889,-0.697,-0.492
3.9,-1.407,-1.399,-1.391,-1.383,-1.365,-1.324,-1.249,-1.146,-1.04,-0.951,-0.879,-0.811,-0.737,-0.648,-0.541,-0.413,-0.27,-0.111,0.064
3.95,-1.355,-1.363,-1.371,-1.379,-1.366,-1.326,-1.236,-1.075,-0.845,-0.583,-0.352,-0.18,-0.057,0.041,0.131,0.227,0.335,0.457,0.597
4.0,-1.038,-1.102,-1.177,-1.268,-1.32,-1.317,-1.247,-1.091,-0.834,-0.492,-0.122,0.201,0.437,0.601,0.716,0.809,0.896,0.992,1.102
4.05,-0.833,-0.882,-0.938,-1.002,-1.087,-1.158,-1.17,-1.078,-0.86,-0.525,-0.115,0.307,0.682,0.965,1.153,1.284,1.384,1.472,1.565
4.1,-0.879,-0.88,-0.881,-0.882,-0.889,-0.899,-0.901,-0.864,-0.748,-0.515,-0.161,0.27,0.72,1.116,1.422,1.635,1.778,1.887,1.982
4.15,-0.887,-0.879,-0.871,-0.863,-0.845,-0.8,-0.711,-0.584,-0.438,-0.272,-0.047,0.273,0.684,1.132,1.54,1.855,2.075,2.23,2.348
4.2,-0.894,-0.881,-0.869,-0.857,-0.836,-0.787,-0.679,-0.488,-0.235,0.027,0.263,0.496,0.782,1.157,1.579,1.977,2.288,2.506,2.666
4.25,-0.896,-0.882,-0.869,-0.856,-0.833,-0.785,-0.684,-0.496,-0.209,0.145,0.498,0.798,1.061,1.336,1.673,2.072,2.44,2.727,2.94
4.3,-0.894,-0.881,-0.869,-0.857,-0.832,-0.784,-0.689,-0.513,-0.233,0.143,0.569,0.981,1.331,1.62,1.907,2.233,2.588,2.919,3.177
