logT,logR_-8.0,logR_-7.5,logR_-7.0,logR_-6.5,logR_-6.0,logR_-5.5,logR_-5.0,logR_-4.5,logR_-4.0,logR_-3.5,logR_-3.0,logR_-2.5,logR_-2.0,logR_-1.5,logR_-1.0,logR_-0.5,logR_0.0,logR_0.5,logR_1.0
5.45,-0.417,-0.408,-0.399,-0.381,-0.351,-0.301,-0.219,-0.092,0.096,0.356,0.674,1.018,1.358,1.685,2.027,2.403,2.77,3.063,3.236
5.5,-0.42,-0.414,-0.408,-0.397,-0.377,-0.337,-0.266,-0.145,0.042,0.3,0.608,0.937,1.261,1.576,1.912,2.287,2.64,2.931,3.104
5.55,-0.421,-0.417,-0.413,-0.406,-0.393,-0.365,-0.308,-0.2,-0.018,0.243,0.547,0.862,1.174,1.479,1.81,2.18,2.516,2.703,2.834
5.6,-0.42,-0.418,-0.416,-0.411,-0.402,-0.383,-0.34,-0.251,-0.084,0.173,0.482,0.792,1.094,1.394,1.723,2.08,2.401,2.584,2.712
5.65,-0.42,-0.419,-0.418,-0.414,-0.408,-0.393,-0.361,-0.291,-0.148,0.095,0.408,0.724,1.023,1.32,1.646,1.985,2.298,2.478,2.605
5.7,-0.422,-0.42,-0.418,-0.416,-0.41,-0.399,-0.373,-0.317,-0.2,0.019,0.329,0.653,0.956,1.254,1.575,1.895,2.077,2.205,2.304
5.75,-0.421,-0.42,-0.419,-0.417,-0.412,-0.403,-0.383,-0.336,-0.239,-0.05,0.247,0.579,0.889,1.192,1.507,1.813,1.991,2.116,2.214
5.8,-0.422,-0.421,-0.42,-0.418,-0.414,-0.406,-0.389,-0.35,-0.267,-0.102,0.171,0.504,0.822,1.131,1.439,1.741,1.917,2.043,2.14
5.85,-0.422,-0.421,-0.42,-0.419,-0.415,-0.408,-0.392,-0.359,-0.287,-0.142,0.11,0.435,0.761,1.074,1.375,1.678,1.855,1.98,2.077
5.9,-0.42,-0.42,-0.42,-0.419,-0.416,-0.41,-0.396,-0.366,-0.301,-0.172,0.06,0.377,0.707,1.023,1.319,1.621,1.797,1.923,2.02
5.95,-0.419,-0.419,-0.419,-0.418,-0.415,-0.41,-0.398,-0.371,-0.313,-0.194,0.02,0.328,0.663,0.98,1.272,1.574,1.75,1.876,1.973
6.0,-0.421,-0.419,-0.417,-0.416,-0.414,-0.409,-0.399,-0.374,-0.321,-0.212,-0.009,0.289,0.626,0.943,1.231,1.529,1.704,1.829,1.925
6.1,-0.423,-0.42,-0.417,-0.414,-0.409,-0.402,-0.392,-0.372,-0.327,-0.233,-0.052,0.23,0.563,0.873,1.146,1.423,1.591,1.711,1.806
6.2,-0.423,-0.422,-0.421,-0.419,-0.413,-0.404,-0.387,-0.362,-0.317,-0.231,-0.069,0.187,0.491,0.772,1.021,1.302,1.471,1.593,1.687
6.3,-0.424,-0.423,-0.422,-0.421,-0.419,-0.414,-0.402,-0.374,-0.321,-0.229,-0.074,0.149,0.402,0.641,0.879,1.178,1.353,1.478,1.575
6.4,-0.425,-0.424,-0.423,-0.423,-0.421,-0.419,-0.412,-0.395,-0.353,-0.266,-0.118,0.078,0.289,0.502,0.747,1.07,1.253,1.382,1.481
6.5,-0.424,-0.424,-0.424,-0.423,-0.422,-0.421,-0.417,-0.405,-0.378,-0.313,-0.191,-0.023,0.167,0.375,0.634,0.978,1.168,1.299,1.4
6.6,-0.425,-0.425,-0.425,-0.424,-0.423,-0.422,-0.419,-0.41,-0.39,-0.343,-0.251,-0.11,0.064,0.27,0.538,0.893,1.086,1.219,1.32
6.7,-0.426,-0.426,-0.426,-0.425,-0.425,-0.424,-0.421,-0.414,-0.398,-0.361,-0.289,-0.172,-0.016,0.185,0.457,0.814,1.007,1.141,1.242
6.8,-0.426,-0.426,-0.426,-0.426,-0.426,-0.425,-0.423,-0.417,-0.404,-0.375,-0.316,-0.218,-0.077,0.118,0.388,0.74,0.932,1.064,1.166
6.9,-0.428,-0.428,-0.428,-0.427,-0.427,-0.426,-0.424,-0.42,-0.409,-0.384,-0.336,-0.252,-0.123,0.063,0.328,0.674,0.864,0.996,1.097
7.0,-0.429,-0.429,-0.429,-0.429,-0.428,-0.427,-0.426,-0.422,-0.412,-0.391,-0.349,-0.275,-0.158,0.019,0.273,0.604,0.79,0.919,1.019
7.1,-0.431,-0.431,-0.431,-0.431,-0.43,-0.43,-0.428,-0.424,-0.415,-0.395,-0.358,-0.292,-0.184,-0.021,0.218,0.537,0.719,0.847,0.945
7.2,-0.433,-0.433,-0.433,-0.433,-0.433,-0.432,-0.431,-0.428,-0.419,-0.401,-0.367,-0.307,-0.21,-0.061,0.162,0.466,0.643,0.769,0.866
7.3,-0.436,-0.436,-0.436,-0.436,-0.436,-0.435,-0.434,-0.431,-0.424,-0.409,-0.378,-0.324,-0.237,-0.103,0.106,0.393,0.564,0.687,0.782
7.4,-0.441,-0.44,-0.439,-0.439,-0.439,-0.439,-0.438,-0.436,-0.43,-0.417,-0.39,-0.343,-0.267,-0.145,0.045,0.313,0.477,0.597,0.69
7.5,-0.444,-0.444,-0.444,-0.444,-0.444,-0.443,-0.443,-0.441,-0.436,-0.425,-0.403,-0.362,-0.296,-0.19,-0.019,0.253,0.419,0.539,0.633
7.6,-0.449,-0.449,-0.449,-0.449,-0.449,-0.449,-0.448,-0.447,-0.442,-0.433,-0.415,-0.381,-0.327,-0.238,-0.081,0.157,0.31,0.423,0.512
7.7,-0.456,-0.456,-0.456,-0.456,-0.456,-0.455,-0.455,-0.453,-0.45,-0.443,-0.428,-0.401,-0.362,-0.285,-0.179,0.122,0.298,0.423,0.52
7.8,-0.464,-0.464,-0.464,-0.464,-0.464,-0.464,-0.463,-0.462,-0.459,-0.454,-0.442,-0.425,-0.396,-0.358,-0.207,0.103,0.282,0.408,0.506
7.9,-0.474,-0.474,-0.474,-0.474,-0.474,-0.473,-0.473,-0.472,-0.47,-0.466,-0.459,-0.45,-0.442,-0.411,-0.293,0.038,0.224,0.353,0.453
8.0,-0.486,-0.486,-0.486,-0.486,-0.486,-0.486,-0.486,-0.485,-0.484,-0.482,-0.479,-0.486,-0.481,-0.536,-0.321,0.017,0.205,0.335,0.436
8.1,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999
8.3,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999
8.5,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999
8.7,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999
