logT,logR_-8.0,logR_-7.5,logR_-7.0,logR_-6.5,logR_-6.0,logR_-5.5,logR_-5.0,logR_-4.5,logR_-4.0,logR_-3.5,logR_-3.0,logR_-2.5,logR_-2.0,logR_-1.5,logR_-1.0,logR_-0.5,logR_0.0,logR_0.5,logR_1.0
3.75,-0.891,-1.02,-1.204,-1.409,-1.622,-1.836,-2.043,-2.224,-2.357,-2.406,-2.349,-2.208,-2.012,-1.781,-1.526,-1.242,-0.922,-0.56,-0.169
3.8,-0.673,-0.728,-0.791,-0.898,-1.041,-1.203,-1.367,-1.514,-1.616,-1.649,-1.602,-1.481,-1.309,-1.109,-0.89,-0.656,-0.401,-0.122,0.189
3.85,-0.682,-0.676,-0.67,-0.667,-0.677,-0.713,-0.77,-0.83,-0.871,-0.873,-0.826,-0.732,-0.599,-0.435,-0.25,-0.047,0.174,0.414,0.677
3.9,-0.695,-0.678,-0.662,-0.63,-0.573,-0.486,-0.382,-0.285,-0.204,-0.134,-0.064,0.018,0.118,0.24,0.386,0.552,0.74,0.949,1.18
3.95,-0.694,-0.681,-0.668,-0.638,-0.572,-0.45,-0.259,-0.012,0.241,0.449,0.598,0.711,0.807,0.905,1.015,1.143,1.292,1.465,1.662
4.0,-0.648,-0.654,-0.66,-0.643,-0.589,-0.47,-0.263,0.037,0.398,0.754,1.04,1.245,1.387,1.497,1.595,1.699,1.817,1.955,2.115
4.05,-0.588,-0.596,-0.604,-0.607,-0.581,-0.488,-0.298,0.001,0.39,0.817,1.221,1.554,1.792,1.957,2.08,2.183,2.286,2.399,2.529
4.1,-0.582,-0.576,-0.57,-0.557,-0.526,-0.454,-0.304,-0.045,0.323,0.76,1.217,1.646,2.001,2.265,2.447,2.58,2.691,2.795,2.906
4.15,-0.572,-0.562,-0.552,-0.535,-0.498,-0.415,-0.261,-0.028,0.289,0.691,1.144,1.614,2.057,2.426,2.699,2.89,3.03,3.143,3.25
4.2,-0.58,-0.561,-0.543,-0.518,-0.478,-0.398,-0.246,-0.005,0.313,0.684,1.098,1.56,2.037,2.48,2.85,3.119,3.31,3.453,3.57
