logT,logR_-8.0,logR_-7.5,logR_-7.0,logR_-6.5,logR_-6.0,logR_-5.5,logR_-5.0,logR_-4.5,logR_-4.0,logR_-3.5,logR_-3.0,logR_-2.5,logR_-2.0,logR_-1.5,logR_-1.0,logR_-0.5,logR_0.0,logR_0.5,logR_1.0
3.75,-0.422,-0.844,-1.041,-1.253,-1.467,-1.68,-1.876,-2.036,-2.129,-2.122,-2.02,-1.852,-1.642,-1.41,-1.159,-0.887,-0.587,-0.252,0.112
3.8,-0.41,-0.483,-0.571,-0.7,-0.856,-1.021,-1.179,-1.307,-1.374,-1.367,-1.279,-1.13,-0.945,-0.739,-0.519,-0.286,-0.035,0.236,0.53
3.85,-0.403,-0.399,-0.395,-0.397,-0.42,-0.469,-0.531,-0.584,-0.607,-0.585,-0.514,-0.4,-0.252,-0.08,0.109,0.315,0.537,0.778,1.037
3.9,-0.42,-0.397,-0.375,-0.332,-0.258,-0.158,-0.055,0.034,0.106,0.174,0.247,0.336,0.445,0.576,0.727,0.898,1.089,1.301,1.533
3.95,-0.423,-0.402,-0.382,-0.337,-0.244,-0.084,0.142,0.401,0.633,0.807,0.931,1.03,1.123,1.223,1.337,1.469,1.623,1.8,1.998
4.0,-0.419,-0.403,-0.388,-0.35,-0.265,-0.102,0.157,0.498,0.866,1.19,1.429,1.594,1.712,1.81,1.904,2.008,2.129,2.27,2.434
4.05,-0.411,-0.399,-0.387,-0.358,-0.286,-0.138,0.113,0.466,0.883,1.306,1.678,1.959,2.151,2.286,2.391,2.487,2.587,2.702,2.836
4.1,-0.4,-0.39,-0.38,-0.356,-0.296,-0.169,0.056,0.39,0.808,1.265,1.716,2.111,2.417,2.633,2.781,2.895,2.994,3.095,3.21
4.15,-0.389,-0.378,-0.367,-0.346,-0.295,-0.186,0.013,0.316,0.713,1.17,1.649,2.117,2.529,2.847,3.07,3.228,3.348,3.452,3.559
4.2,-0.394,-0.375,-0.357,-0.331,-0.283,-0.187,-0.011,0.263,0.635,1.078,1.563,2.062,2.538,2.952,3.271,3.492,3.653,3.778,3.889
4.25,-0.397,-0.377,-0.358,-0.329,-0.278,-0.183,-0.021,0.229,0.577,1.009,1.491,2.001,2.506,2.989,3.393,3.694,3.911,4.073,4.201
4.3,-0.395,-0.374,-0.354,-0.325,-0.276,-0.184,-0.025,0.217,0.553,0.973,1.452,1.961,2.481,3.0,3.465,3.845,4.125,4.333,4.494
4.35,-0.39,-0.367,-0.345,-0.312,-0.263,-0.179,-0.03,0.207,0.544,0.966,1.441,1.949,2.481,3.013,3.518,3.96,4.303,4.557,4.757
4.4,-0.388,-0.363,-0.339,-0.299,-0.242,-0.158,-0.019,0.207,0.543,0.973,1.457,1.972,2.499,3.044,3.575,4.057,4.454,4.754,4.983
4.45,-0.392,-0.365,-0.34,-0.292,-0.221,-0.123,0.02,0.242,0.57,0.999,1.492,2.016,2.55,3.1,3.64,4.148,4.583,4.923,5.177
4.5,-0.386,-0.362,-0.339,-0.293,-0.213,-0.093,0.07,0.301,0.63,1.053,1.545,2.07,2.615,3.167,3.712,4.233,4.689,5.054,5.326
4.55,-0.383,-0.362,-0.342,-0.3,-0.223,-0.091,0.1,0.359,0.703,1.129,1.614,2.133,2.681,3.23,3.776,4.297,4.757,5.134,5.407
4.6,-0.383,-0.362,-0.342,-0.302,-0.229,-0.097,0.106,0.392,0.763,1.203,1.688,2.198,2.734,3.274,3.81,4.315,4.766,5.138,5.41
4.65,-0.383,-0.364,-0.346,-0.311,-0.242,-0.112,0.098,0.398,0.788,1.245,1.735,2.24,2.758,3.28,3.793,4.273,4.704,5.068,5.341
4.7,-0.378,-0.362,-0.347,-0.317,-0.256,-0.136,0.073,0.381,0.779,1.241,1.735,2.239,2.743,3.243,3.73,4.183,4.595,4.95,5.228
4.75,-0.378,-0.362,-0.347,-0.318,-0.264,-0.158,0.037,0.34,0.74,1.201,1.692,2.195,2.693,3.179,3.645,4.078,4.472,4.817,5.1
4.8,-0.375,-0.361,-0.347,-0.322,-0.271,-0.173,0.005,0.287,0.675,1.132,1.622,2.124,2.623,3.106,3.561,3.979,4.357,4.688,4.968
4.85,-0.368,-0.354,-0.34,-0.316,-0.272,-0.182,-0.017,0.247,0.612,1.057,1.547,2.052,2.552,3.036,3.489,3.898,4.258,4.571,4.841
4.9,-0.357,-0.344,-0.331,-0.31,-0.268,-0.187,-0.036,0.212,0.56,0.989,1.474,1.983,2.488,2.974,3.429,3.831,4.172,4.462,4.719
4.95,-0.345,-0.329,-0.314,-0.294,-0.255,-0.178,-0.037,0.195,0.527,0.946,1.422,1.929,2.436,2.921,3.372,3.766,4.088,4.355,4.595
5.0,-0.32,-0.306,-0.292,-0.27,-0.233,-0.163,-0.03,0.188,0.506,0.913,1.384,1.888,2.392,2.872,3.311,3.69,3.993,4.243,4.467
