logT,logR_-8.0,logR_-7.5,logR_-7.0,logR_-6.5,logR_-6.0,logR_-5.5,logR_-5.0,logR_-4.5,logR_-4.0,logR_-3.5,logR_-3.0,logR_-2.5,logR_-2.0,logR_-1.5,logR_-1.0,logR_-0.5,logR_0.0,logR_0.5,logR_1.0
3.75,-0.423,-0.849,-1.047,-1.259,-1.474,-1.687,-1.885,-2.046,-2.143,-2.14,-2.042,-1.88,-1.68,-1.461,-1.231,-0.99,-0.739,-0.475,-0.195
3.8,-0.417,-0.49,-0.578,-0.708,-0.863,-1.029,-1.188,-1.317,-1.387,-1.383,-1.3,-1.155,-0.976,-0.778,-0.569,-0.349,-0.118,0.125,0.379
3.85,-0.413,-0.409,-0.405,-0.407,-0.43,-0.478,-0.54,-0.594,-0.619,-0.6,-0.532,-0.422,-0.279,-0.114,0.066,0.26,0.468,0.69,0.928
3.9,-0.425,-0.405,-0.386,-0.346,-0.272,-0.17,-0.066,0.023,0.095,0.161,0.232,0.318,0.422,0.546,0.689,0.849,1.025,1.22,1.433
3.95,-0.427,-0.409,-0.392,-0.351,-0.261,-0.103,0.124,0.386,0.618,0.792,0.915,1.011,1.1,1.194,1.299,1.421,1.562,1.722,1.904
4.0,-0.423,-0.41,-0.397,-0.363,-0.282,-0.123,0.132,0.473,0.843,1.169,1.409,1.573,1.689,1.781,1.867,1.961,2.07,2.198,2.348
4.05,-0.415,-0.406,-0.397,-0.37,-0.303,-0.161,0.083,0.431,0.847,1.272,1.649,1.934,2.126,2.258,2.357,2.445,2.536,2.641,2.765
4.1,-0.41,-0.401,-0.392,-0.37,-0.315,-0.193,0.024,0.349,0.762,1.22,1.679,2.08,2.39,2.606,2.752,2.86,2.954,3.048,3.157
4.15,-0.401,-0.393,-0.385,-0.366,-0.319,-0.214,-0.024,0.27,0.66,1.117,1.601,2.078,2.499,2.821,3.045,3.201,3.318,3.419,3.523
4.2,-0.404,-0.391,-0.378,-0.357,-0.315,-0.224,-0.056,0.21,0.577,1.02,1.51,2.019,2.503,2.925,3.248,3.471,3.632,3.756,3.866
4.25,-0.407,-0.391,-0.376,-0.354,-0.311,-0.227,-0.075,0.168,0.514,0.95,1.438,1.956,2.469,2.963,3.373,3.677,3.896,4.058,4.186
4.3,-0.407,-0.389,-0.372,-0.347,-0.307,-0.228,-0.084,0.147,0.48,0.907,1.396,1.915,2.443,2.973,3.446,3.831,4.113,4.323,4.484
4.35,-0.405,-0.385,-0.366,-0.336,-0.293,-0.218,-0.084,0.138,0.469,0.895,1.38,1.899,2.443,2.987,3.501,3.948,4.295,4.55,4.751
4.4,-0.403,-0.383,-0.364,-0.326,-0.274,-0.198,-0.07,0.143,0.471,0.901,1.391,1.917,2.456,3.016,3.558,4.047,4.448,4.749,4.979
4.45,-0.405,-0.384,-0.364,-0.323,-0.258,-0.168,-0.036,0.176,0.5,0.93,1.428,1.958,2.503,3.069,3.623,4.14,4.578,4.919,5.174
4.5,-0.401,-0.382,-0.364,-0.324,-0.252,-0.143,0.008,0.229,0.556,0.985,1.484,2.014,2.567,3.132,3.694,4.226,4.686,5.053,5.325
4.55,-0.397,-0.383,-0.369,-0.333,-0.262,-0.14,0.037,0.284,0.623,1.056,1.553,2.08,2.634,3.195,3.756,4.29,4.756,5.135,5.408
4.6,-0.397,-0.383,-0.369,-0.337,-0.273,-0.151,0.042,0.317,0.683,1.127,1.621,2.142,2.687,3.236,3.784,4.304,4.764,5.14,5.412
4.65,-0.397,-0.385,-0.373,-0.345,-0.286,-0.169,0.028,0.319,0.705,1.164,1.66,2.175,2.702,3.231,3.757,4.253,4.698,5.07,5.345
4.7,-0.394,-0.384,-0.374,-0.35,-0.299,-0.193,-0.001,0.293,0.684,1.146,1.644,2.156,2.668,3.178,3.679,4.153,4.584,4.95,5.232
4.75,-0.394,-0.384,-0.374,-0.353,-0.309,-0.215,-0.038,0.244,0.63,1.086,1.579,2.087,2.595,3.094,3.579,4.037,4.456,4.817,5.105
4.8,-0.392,-0.383,-0.374,-0.355,-0.315,-0.231,-0.071,0.192,0.559,1.005,1.492,1.997,2.505,3.005,3.484,3.931,4.339,4.687,4.973
4.85,-0.39,-0.381,-0.372,-0.354,-0.317,-0.241,-0.095,0.146,0.492,0.925,1.409,1.913,2.421,2.925,3.405,3.848,4.24,4.571,4.848
4.9,-0.384,-0.376,-0.368,-0.353,-0.32,-0.25,-0.117,0.108,0.436,0.856,1.336,1.842,2.352,2.859,3.342,3.781,4.156,4.464,4.726
4.95,-0.38,-0.37,-0.36,-0.346,-0.317,-0.253,-0.128,0.084,0.4,0.811,1.286,1.79,2.301,2.804,3.287,3.719,4.075,4.357,4.602
5.0,-0.37,-0.361,-0.352,-0.336,-0.309,-0.252,-0.136,0.066,0.37,0.773,1.245,1.747,2.253,2.75,3.223,3.643,3.978,4.244,4.473
