logT,logR_-8.0,logR_-7.5,logR_-7.0,logR_-6.5,logR_-6.0,logR_-5.5,logR_-5.0,logR_-4.5,logR_-4.0,logR_-3.5,logR_-3.0,logR_-2.5,logR_-2.0,logR_-1.5,logR_-1.0,logR_-0.5,logR_0.0,logR_0.5,logR_1.0
3.75,-1.238,-1.399,-1.657,-1.829,-2.028,-2.239,-2.453,-2.664,-2.857,-3.011,-3.096,-3.078,-2.965,-2.79,-2.577,-2.344,-2.093,-1.822,-1.523
3.8,-1.336,-1.375,-1.417,-1.464,-1.553,-1.684,-1.84,-2.005,-2.161,-2.285,-2.345,-2.33,-2.235,-2.079,-1.89,-1.682,-1.46,-1.225,-0.974
3.85,-1.392,-1.387,-1.382,-1.377,-1.372,-1.375,-1.399,-1.449,-1.511,-1.561,-1.58,-1.553,-1.476,-1.356,-1.203,-1.028,-0.836,-0.628,-0.405
3.9,-1.407,-1.395,-1.384,-1.373,-1.35,-1.306,-1.231,-1.13,-1.027,-0.938,-0.865,-0.796,-0.719,-0.626,-0.513,-0.377,-0.222,-0.049,0.144
3.95,-1.355,-1.36,-1.365,-1.37,-1.354,-1.31,-1.215,-1.052,-0.823,-0.564,-0.334,-0.162,-0.037,0.064,0.16,0.263,0.381,0.517,0.674
4.0,-1.034,-1.097,-1.171,-1.26,-1.309,-1.302,-1.226,-1.064,-0.804,-0.461,-0.094,0.226,0.463,0.626,0.745,0.844,0.941,1.048,1.173
4.05,-0.83,-0.878,-0.932,-0.994,-1.076,-1.144,-1.15,-1.05,-0.824,-0.482,-0.069,0.35,0.717,0.994,1.183,1.318,1.423,1.521,1.625
4.1,-0.87,-0.871,-0.872,-0.873,-0.877,-0.884,-0.881,-0.839,-0.714,-0.469,-0.107,0.324,0.764,1.152,1.453,1.665,1.812,1.927,2.029
4.15,-0.88,-0.869,-0.859,-0.849,-0.829,-0.782,-0.69,-0.559,-0.407,-0.231,0.004,0.33,0.738,1.176,1.575,1.885,2.105,2.261,2.382
4.2,-0.89,-0.873,-0.856,-0.84,-0.814,-0.762,-0.651,-0.458,-0.202,0.062,0.303,0.541,0.83,1.203,1.618,2.007,2.314,2.53,2.69
