logT,logR_-8.0,logR_-7.5,logR_-7.0,logR_-6.5,logR_-6.0,logR_-5.5,logR_-5.0,logR_-4.5,logR_-4.0,logR_-3.5,logR_-3.0,logR_-2.5,logR_-2.0,logR_-1.5,logR_-1.0,logR_-0.5,logR_0.0,logR_0.5,logR_1.0
3.75,-0.442,-0.844,-1.039,-1.247,-1.458,-1.666,-1.856,-2.007,-2.088,-2.06,-1.929,-1.718,-1.444,-1.114,-0.722,-0.287,0.162,0.593,0.986
3.8,-0.413,-0.484,-0.569,-0.695,-0.85,-1.013,-1.169,-1.29,-1.348,-1.327,-1.223,-1.054,-0.844,-0.601,-0.327,-0.006,0.371,0.797,1.227
3.85,-0.404,-0.397,-0.39,-0.392,-0.415,-0.463,-0.523,-0.571,-0.586,-0.553,-0.469,-0.34,-0.176,0.016,0.233,0.478,0.76,1.091,1.465
3.9,-0.425,-0.394,-0.365,-0.318,-0.244,-0.148,-0.047,0.044,0.121,0.197,0.28,0.382,0.506,0.656,0.832,1.032,1.262,1.523,1.822
3.95,-0.433,-0.403,-0.375,-0.321,-0.222,-0.061,0.161,0.417,0.65,0.829,0.962,1.072,1.179,1.297,1.435,1.598,1.788,2.005,2.25
4.0,-0.429,-0.406,-0.384,-0.338,-0.242,-0.069,0.195,0.535,0.9,1.224,1.469,1.643,1.775,1.891,2.009,2.143,2.298,2.477,2.68
4.05,-0.419,-0.4,-0.382,-0.344,-0.262,-0.101,0.163,0.526,0.947,1.369,1.738,2.024,2.228,2.38,2.507,2.63,2.761,2.909,3.075
4.1,-0.398,-0.382,-0.367,-0.336,-0.267,-0.125,0.12,0.472,0.9,1.359,1.806,2.197,2.505,2.73,2.895,3.031,3.157,3.285,3.424
4.15,-0.374,-0.356,-0.339,-0.311,-0.251,-0.127,0.093,0.42,0.831,1.292,1.769,2.229,2.632,2.947,3.176,3.347,3.483,3.606,3.729
4.2,-0.382,-0.349,-0.318,-0.278,-0.215,-0.101,0.098,0.395,0.78,1.225,1.704,2.195,2.658,3.057,3.367,3.59,3.757,3.89,4.009
4.25,-0.388,-0.355,-0.324,-0.277,-0.2,-0.074,0.119,0.394,0.753,1.179,1.648,2.144,2.635,3.096,3.481,3.772,3.986,4.148,4.279
4.3,-0.376,-0.346,-0.318,-0.274,-0.202,-0.074,0.131,0.414,0.764,1.176,1.634,2.121,2.618,3.108,3.546,3.906,4.176,4.38,4.54
4.35,-0.358,-0.327,-0.298,-0.255,-0.187,-0.072,0.121,0.408,0.774,1.196,1.652,2.131,2.628,3.123,3.593,4.007,4.336,4.585,4.781
4.4,-0.357,-0.317,-0.28,-0.229,-0.157,-0.046,0.133,0.403,0.771,1.212,1.687,2.177,2.666,3.162,3.645,4.092,4.472,4.765,4.99
4.45,-0.37,-0.323,-0.281,-0.215,-0.122,0.006,0.187,0.445,0.797,1.232,1.722,2.232,2.734,3.229,3.71,4.175,4.588,4.92,5.171
4.5,-0.353,-0.315,-0.28,-0.217,-0.112,0.044,0.251,0.521,0.868,1.288,1.767,2.28,2.801,3.305,3.788,4.256,4.684,5.041,5.31
4.55,-0.345,-0.307,-0.272,-0.216,-0.117,0.045,0.278,0.582,0.951,1.375,1.842,2.339,2.86,3.371,3.86,4.325,4.75,5.113,5.384
4.6,-0.353,-0.309,-0.269,-0.208,-0.11,0.049,0.285,0.606,1.005,1.453,1.925,2.408,2.911,3.418,3.908,4.365,4.773,5.121,5.384
4.65,-0.348,-0.311,-0.277,-0.22,-0.119,0.047,0.291,0.618,1.025,1.49,1.978,2.464,2.95,3.442,3.924,4.365,4.748,5.069,5.321
4.7,-0.342,-0.307,-0.275,-0.225,-0.135,0.027,0.28,0.62,1.03,1.495,1.989,2.484,2.968,3.445,3.908,4.33,4.686,4.979,5.22
4.75,-0.343,-0.307,-0.274,-0.222,-0.137,0.01,0.254,0.6,1.02,1.485,1.975,2.473,2.96,3.429,3.874,4.272,4.603,4.871,5.104
4.8,-0.336,-0.304,-0.274,-0.225,-0.141,0.002,0.23,0.562,0.98,1.45,1.943,2.442,2.933,3.402,3.833,4.21,4.514,4.762,4.983
4.85,-0.321,-0.288,-0.257,-0.211,-0.134,0.002,0.224,0.541,0.942,1.406,1.903,2.407,2.9,3.367,3.792,4.151,4.431,4.656,4.865
4.9,-0.295,-0.264,-0.235,-0.19,-0.116,0.012,0.222,0.529,0.915,1.361,1.853,2.364,2.862,3.329,3.751,4.099,4.355,4.556,4.751
