logT,logR_-8.0,logR_-7.5,logR_-7.0,logR_-6.5,logR_-6.0,logR_-5.5,logR_-5.0,logR_-4.5,logR_-4.0,logR_-3.5,logR_-3.0,logR_-2.5,logR_-2.0,logR_-1.5,logR_-1.0,logR_-0.5,logR_0.0,logR_0.5,logR_1.0
3.75,-3.551,-3.565,-3.579,-3.584,-3.6,-3.638,-3.703,-3.785,-3.861,-3.91,-3.938,-3.948,-3.899,-3.728,-3.414,-2.997,-2.517,-2.013,-1.522
3.8,-3.556,-3.552,-3.548,-3.544,-3.54,-3.539,-3.544,-3.565,-3.611,-3.676,-3.733,-3.739,-3.638,-3.397,-3.074,-2.719,-2.335,-1.903,-1.402
3.85,-3.268,-3.323,-3.386,-3.46,-3.49,-3.493,-3.486,-3.477,-3.469,-3.471,-3.48,-3.464,-3.359,-3.116,-2.762,-2.378,-2.011,-1.649,-1.249
3.9,-2.497,-2.601,-2.737,-2.937,-3.113,-3.255,-3.35,-3.395,-3.398,-3.369,-3.314,-3.216,-3.034,-2.764,-2.442,-2.081,-1.706,-1.337,-0.973
3.95,-1.74,-1.849,-1.994,-2.214,-2.429,-2.633,-2.821,-2.986,-3.116,-3.185,-3.162,-3.028,-2.774,-2.448,-2.103,-1.757,-1.406,-1.042,-0.671
4.0,-1.141,-1.242,-1.373,-1.562,-1.764,-1.966,-2.162,-2.342,-2.499,-2.622,-2.681,-2.638,-2.459,-2.163,-1.814,-1.45,-1.091,-0.738,-0.379
4.05,-0.919,-0.976,-1.041,-1.118,-1.237,-1.384,-1.537,-1.68,-1.8,-1.885,-1.923,-1.901,-1.807,-1.641,-1.408,-1.114,-0.778,-0.427,-0.077
4.1,-0.964,-0.965,-0.966,-0.967,-0.974,-0.996,-1.032,-1.071,-1.102,-1.114,-1.101,-1.06,-0.988,-0.882,-0.736,-0.547,-0.313,-0.038,0.268
4.15,-0.97,-0.956,-0.943,-0.93,-0.909,-0.865,-0.781,-0.666,-0.549,-0.449,-0.367,-0.292,-0.213,-0.122,-0.009,0.131,0.299,0.496,0.719
4.2,-0.989,-0.963,-0.939,-0.916,-0.883,-0.827,-0.717,-0.528,-0.279,-0.03,0.17,0.319,0.435,0.541,0.65,0.773,0.912,1.069,1.238
4.25,-0.988,-0.966,-0.945,-0.925,-0.89,-0.825,-0.708,-0.513,-0.232,0.106,0.437,0.708,0.908,1.061,1.191,1.315,1.442,1.576,1.715
4.3,-0.972,-0.956,-0.94,-0.925,-0.896,-0.839,-0.727,-0.531,-0.248,0.106,0.497,0.874,1.19,1.43,1.611,1.759,1.889,2.012,2.132
4.35,-0.932,-0.925,-0.918,-0.911,-0.889,-0.844,-0.747,-0.568,-0.293,0.067,0.478,0.904,1.305,1.645,1.904,2.098,2.249,2.377,2.489
4.4,-0.76,-0.789,-0.821,-0.855,-0.857,-0.827,-0.75,-0.597,-0.347,0.004,0.427,0.879,1.325,1.736,2.08,2.34,2.53,2.674,2.791
4.45,-0.632,-0.658,-0.686,-0.716,-0.749,-0.758,-0.712,-0.589,-0.37,-0.043,0.372,0.835,1.308,1.762,2.168,2.497,2.741,2.917,3.049
