logT,logR_-8.0,logR_-7.5,logR_-7.0,logR_-6.5,logR_-6.0,logR_-5.5,logR_-5.0,logR_-4.5,logR_-4.0,logR_-3.5,logR_-3.0,logR_-2.5,logR_-2.0,logR_-1.5,logR_-1.0,logR_-0.5,logR_0.0,logR_0.5,logR_1.0
3.75,-0.401,-0.837,-1.036,-1.248,-1.464,-1.677,-1.873,-2.033,-2.127,-2.12,-2.02,-1.857,-1.658,-1.441,-1.214,-0.979,-0.735,-0.482,-0.22
3.8,-0.398,-0.473,-0.563,-0.694,-0.851,-1.016,-1.175,-1.303,-1.37,-1.364,-1.278,-1.132,-0.954,-0.758,-0.551,-0.334,-0.107,0.131,0.378
3.85,-0.394,-0.39,-0.386,-0.389,-0.412,-0.461,-0.523,-0.577,-0.601,-0.58,-0.511,-0.4,-0.257,-0.093,0.085,0.276,0.48,0.698,0.93
3.9,-0.404,-0.385,-0.367,-0.326,-0.25,-0.147,-0.043,0.046,0.117,0.183,0.253,0.339,0.443,0.567,0.708,0.865,1.038,1.228,1.437
3.95,-0.408,-0.389,-0.371,-0.33,-0.239,-0.078,0.152,0.414,0.645,0.816,0.937,1.032,1.12,1.213,1.317,1.436,1.574,1.732,1.91
4.0,-0.405,-0.391,-0.377,-0.342,-0.26,-0.099,0.16,0.504,0.874,1.197,1.433,1.596,1.71,1.799,1.884,1.977,2.083,2.209,2.356
4.05,-0.402,-0.391,-0.38,-0.352,-0.283,-0.138,0.108,0.458,0.877,1.301,1.678,1.961,2.149,2.278,2.376,2.462,2.551,2.655,2.778
4.1,-0.395,-0.387,-0.379,-0.356,-0.299,-0.174,0.047,0.375,0.79,1.249,1.711,2.111,2.418,2.63,2.773,2.88,2.972,3.065,3.174
4.15,-0.391,-0.382,-0.373,-0.355,-0.307,-0.202,-0.008,0.289,0.684,1.145,1.632,2.111,2.53,2.849,3.069,3.223,3.338,3.439,3.543
4.2,-0.391,-0.379,-0.367,-0.348,-0.306,-0.215,-0.047,0.221,0.593,1.043,1.54,2.052,2.538,2.958,3.277,3.497,3.656,3.779,3.888
4.25,-0.393,-0.379,-0.365,-0.344,-0.303,-0.22,-0.069,0.176,0.525,0.966,1.463,1.987,2.505,2.999,3.406,3.707,3.923,4.083,4.21
4.3,-0.396,-0.378,-0.361,-0.337,-0.298,-0.221,-0.079,0.151,0.487,0.919,1.415,1.941,2.477,3.011,3.483,3.865,4.144,4.351,4.511
4.35,-0.396,-0.376,-0.357,-0.327,-0.284,-0.211,-0.079,0.143,0.475,0.905,1.395,1.92,2.472,3.022,3.539,3.985,4.327,4.58,4.779
4.4,-0.397,-0.376,-0.356,-0.321,-0.269,-0.192,-0.065,0.149,0.478,0.911,1.405,1.936,2.48,3.047,3.594,4.084,4.482,4.78,5.008
4.45,-0.399,-0.379,-0.36,-0.321,-0.257,-0.167,-0.034,0.18,0.507,0.941,1.441,1.974,2.524,3.095,3.655,4.174,4.612,4.95,5.202
4.5,-0.396,-0.379,-0.363,-0.327,-0.257,-0.149,0.002,0.226,0.558,0.993,1.496,2.028,2.584,3.153,3.718,4.251,4.712,5.078,5.348
4.55,-0.392,-0.379,-0.366,-0.334,-0.266,-0.148,0.024,0.27,0.615,1.056,1.558,2.088,2.644,3.204,3.765,4.297,4.763,5.143,5.418
4.6,-0.391,-0.379,-0.367,-0.34,-0.278,-0.159,0.027,0.296,0.661,1.112,1.613,2.137,2.68,3.225,3.768,4.281,4.74,5.121,5.401
4.65,-0.391,-0.381,-0.371,-0.347,-0.291,-0.177,0.015,0.298,0.678,1.136,1.633,2.148,2.67,3.191,3.705,4.193,4.638,5.019,5.309
4.7,-0.388,-0.38,-0.372,-0.352,-0.304,-0.2,-0.013,0.272,0.656,1.113,1.605,2.108,2.609,3.103,3.586,4.05,4.484,4.866,5.173
4.75,-0.387,-0.38,-0.373,-0.356,-0.315,-0.224,-0.052,0.223,0.6,1.048,1.53,2.024,2.51,2.981,3.436,3.881,4.308,4.695,5.019
4.8,-0.387,-0.38,-0.373,-0.359,-0.324,-0.245,-0.09,0.164,0.521,0.956,1.429,1.914,2.392,2.848,3.282,3.709,4.13,4.521,4.86
4.85,-0.386,-0.379,-0.372,-0.359,-0.328,-0.26,-0.125,0.104,0.435,0.852,1.319,1.799,2.269,2.713,3.131,3.544,3.958,4.354,4.703
4.9,-0.38,-0.375,-0.37,-0.359,-0.333,-0.274,-0.157,0.045,0.35,0.749,1.209,1.687,2.151,2.584,2.988,3.388,3.796,4.194,4.552
4.95,-0.377,-0.371,-0.365,-0.354,-0.332,-0.282,-0.18,-0.003,0.274,0.652,1.103,1.579,2.041,2.464,2.854,3.242,3.644,4.045,4.408
5.0,-0.371,-0.365,-0.359,-0.348,-0.327,-0.283,-0.194,-0.035,0.214,0.566,1.003,1.477,1.937,2.352,2.729,3.104,3.502,3.905,4.268
5.05,-0.351,-0.348,-0.345,-0.337,-0.317,-0.276,-0.195,-0.053,0.174,0.5,0.916,1.382,1.839,2.247,2.61,2.973,3.369,3.774,4.133
5.1,-0.33,-0.326,-0.322,-0.314,-0.298,-0.262,-0.189,-0.06,0.148,0.453,0.846,1.295,1.745,2.145,2.495,2.85,3.244,3.649,4.004
5.15,-0.32,-0.31,-0.3,-0.289,-0.271,-0.237,-0.171,-0.053,0.138,0.423,0.797,1.226,1.66,2.047,2.385,2.734,3.127,3.533,3.862
5.2,-0.319,-0.303,-0.288,-0.27,-0.247,-0.21,-0.147,-0.038,0.136,0.398,0.755,1.169,1.586,1.955,2.278,2.623,3.017,3.419,3.713
5.25,-0.332,-0.311,-0.291,-0.268,-0.237,-0.194,-0.127,-0.024,0.136,0.379,0.715,1.115,1.514,1.865,2.175,2.518,2.914,3.302,3.561
5.3,-0.362,-0.335,-0.31,-0.281,-0.246,-0.198,-0.127,-0.023,0.13,0.357,0.674,1.055,1.439,1.774,2.078,2.42,2.818,3.179,3.41
5.35,-0.378,-0.357,-0.337,-0.307,-0.266,-0.214,-0.143,-0.04,0.111,0.331,0.632,0.995,1.362,1.683,1.984,2.328,2.724,3.05,3.234
5.4,-0.39,-0.374,-0.359,-0.337,-0.301,-0.247,-0.171,-0.067,0.084,0.302,0.594,0.937,1.285,1.595,1.894,2.242,2.628,2.921,3.094
5.45,-0.397,-0.387,-0.377,-0.361,-0.332,-0.285,-0.21,-0.102,0.05,0.268,0.555,0.883,1.211,1.511,1.811,2.163,2.527,2.797,2.962
5.5,-0.398,-0.392,-0.386,-0.376,-0.357,-0.32,-0.255,-0.151,0.007,0.231,0.515,0.831,1.143,1.432,1.733,2.089,2.423,2.61,2.74
5.55,-0.398,-0.395,-0.392,-0.385,-0.372,-0.347,-0.295,-0.2,-0.043,0.189,0.475,0.779,1.078,1.361,1.663,2.014,2.321,2.499,2.625
5.6,-0.398,-0.396,-0.394,-0.39,-0.381,-0.363,-0.325,-0.246,-0.099,0.135,0.428,0.727,1.017,1.297,1.602,1.937,2.225,2.397,2.519
5.65,-0.398,-0.397,-0.396,-0.393,-0.387,-0.373,-0.344,-0.282,-0.155,0.07,0.368,0.673,0.96,1.24,1.546,1.86,2.139,2.307,2.429
5.7,-0.399,-0.398,-0.397,-0.394,-0.389,-0.379,-0.355,-0.305,-0.2,0.004,0.301,0.614,0.906,1.188,1.492,1.785,1.958,2.082,2.178
5.75,-0.4,-0.399,-0.398,-0.395,-0.391,-0.383,-0.364,-0.323,-0.234,-0.058,0.226,0.548,0.848,1.138,1.436,1.716,1.885,2.006,2.101
5.8,-0.4,-0.399,-0.398,-0.396,-0.393,-0.385,-0.37,-0.334,-0.259,-0.105,0.157,0.48,0.79,1.087,1.377,1.66,1.83,1.952,2.047
5.85,-0.4,-0.399,-0.398,-0.397,-0.394,-0.387,-0.373,-0.342,-0.276,-0.14,0.1,0.417,0.734,1.037,1.32,1.61,1.782,1.905,2.001
5.9,-0.4,-0.399,-0.398,-0.397,-0.394,-0.389,-0.376,-0.348,-0.288,-0.167,0.054,0.363,0.685,0.991,1.271,1.566,1.74,1.864,1.96
5.95,-0.399,-0.398,-0.397,-0.396,-0.394,-0.389,-0.378,-0.353,-0.298,-0.186,0.019,0.318,0.646,0.951,1.231,1.533,1.709,1.835,1.932
6.0,-0.398,-0.397,-0.396,-0.394,-0.392,-0.388,-0.378,-0.355,-0.305,-0.202,-0.008,0.282,0.612,0.918,1.198,1.5,1.676,1.802,1.899
6.1,-0.4,-0.398,-0.396,-0.392,-0.387,-0.381,-0.371,-0.352,-0.31,-0.22,-0.046,0.229,0.554,0.857,1.128,1.412,1.582,1.704,1.799
6.2,-0.401,-0.4,-0.399,-0.397,-0.392,-0.382,-0.366,-0.341,-0.299,-0.217,-0.06,0.19,0.488,0.765,1.014,1.301,1.472,1.595,1.69
6.3,-0.401,-0.401,-0.401,-0.399,-0.397,-0.392,-0.38,-0.353,-0.302,-0.213,-0.063,0.155,0.403,0.64,0.88,1.183,1.36,1.485,1.582
6.4,-0.403,-0.402,-0.401,-0.401,-0.399,-0.397,-0.391,-0.374,-0.333,-0.247,-0.104,0.087,0.295,0.506,0.752,1.077,1.261,1.39,1.489
6.5,-0.402,-0.402,-0.402,-0.401,-0.401,-0.399,-0.395,-0.384,-0.357,-0.293,-0.174,-0.01,0.176,0.383,0.642,0.986,1.176,1.307,1.408
6.6,-0.403,-0.403,-0.403,-0.402,-0.402,-0.4,-0.397,-0.389,-0.369,-0.323,-0.233,-0.096,0.076,0.281,0.548,0.902,1.094,1.227,1.329
6.7,-0.404,-0.404,-0.404,-0.403,-0.403,-0.402,-0.399,-0.393,-0.376,-0.341,-0.271,-0.156,-0.001,0.197,0.468,0.823,1.016,1.149,1.25
6.8,-0.405,-0.405,-0.405,-0.404,-0.404,-0.403,-0.401,-0.396,-0.383,-0.354,-0.297,-0.2,-0.061,0.131,0.399,0.749,0.94,1.073,1.174
6.9,-0.406,-0.406,-0.406,-0.405,-0.405,-0.404,-0.402,-0.398,-0.387,-0.363,-0.316,-0.233,-0.107,0.077,0.339,0.684,0.874,1.005,1.106
7.0,-0.407,-0.407,-0.407,-0.407,-0.406,-0.406,-0.404,-0.4,-0.39,-0.37,-0.329,-0.256,-0.141,0.034,0.285,0.615,0.8,0.93,1.029
