logT,logR_-8.0,logR_-7.5,logR_-7.0,logR_-6.5,logR_-6.0,logR_-5.5,logR_-5.0,logR_-4.5,logR_-4.0,logR_-3.5,logR_-3.0,logR_-2.5,logR_-2.0,logR_-1.5,logR_-1.0,logR_-0.5,logR_0.0,logR_0.5,logR_1.0
4.4,-0.68,-0.674,-0.668,-0.662,-0.621,-0.542,-0.4,-0.17,0.154,0.561,1.016,1.486,1.947,2.375,2.753,3.075,3.357,3.623,3.876
4.45,-0.586,-0.578,-0.57,-0.562,-0.537,-0.47,-0.336,-0.118,0.185,0.572,1.025,1.514,2.005,2.47,2.89,3.252,3.557,3.825,4.071
4.5,-0.641,-0.577,-0.52,-0.47,-0.395,-0.295,-0.163,0.026,0.292,0.642,1.065,1.54,2.039,2.531,2.983,3.385,3.733,4.026,4.276
4.55,-0.639,-0.568,-0.508,-0.455,-0.362,-0.215,-0.013,0.216,0.472,0.779,1.16,1.603,2.081,2.573,3.044,3.478,3.865,4.192,4.462
4.6,-0.663,-0.578,-0.507,-0.446,-0.35,-0.196,0.04,0.343,0.669,0.989,1.327,1.716,2.155,2.62,3.091,3.542,3.956,4.314,4.603
4.65,-0.65,-0.576,-0.513,-0.458,-0.364,-0.206,0.037,0.365,0.755,1.155,1.528,1.889,2.274,2.695,3.14,3.589,4.015,4.394,4.7
4.7,-0.618,-0.559,-0.508,-0.462,-0.378,-0.232,0.009,0.344,0.749,1.195,1.644,2.054,2.428,2.806,3.211,3.637,4.06,4.446,4.758
4.75,-0.632,-0.566,-0.508,-0.457,-0.376,-0.245,-0.022,0.305,0.712,1.167,1.646,2.118,2.548,2.932,3.305,3.695,4.098,4.478,4.789
4.8,-0.611,-0.554,-0.504,-0.459,-0.381,-0.251,-0.043,0.262,0.658,1.114,1.601,2.099,2.58,3.013,3.396,3.763,4.137,4.498,4.804
4.85,-0.593,-0.536,-0.486,-0.441,-0.368,-0.248,-0.047,0.246,0.622,1.065,1.554,2.059,2.559,3.031,3.451,3.825,4.181,4.519,4.816
4.9,-0.564,-0.509,-0.46,-0.416,-0.345,-0.229,-0.038,0.243,0.607,1.034,1.51,2.017,2.528,3.016,3.465,3.865,4.223,4.543,4.83
4.95,-0.515,-0.462,-0.414,-0.371,-0.304,-0.194,-0.01,0.263,0.617,1.032,1.494,1.991,2.504,3.001,3.464,3.885,4.254,4.571,4.848
5.0,-0.451,-0.398,-0.35,-0.307,-0.24,-0.134,0.038,0.295,0.639,1.049,1.504,1.991,2.496,2.994,3.462,3.894,4.274,4.592,4.861
5.05,-0.336,-0.289,-0.246,-0.207,-0.144,-0.039,0.126,0.366,0.688,1.083,1.531,2.011,2.506,2.998,3.467,3.9,4.282,4.599,4.853
5.1,-0.224,-0.171,-0.123,-0.08,-0.019,0.078,0.238,0.47,0.77,1.141,1.572,2.041,2.53,3.014,3.476,3.9,4.272,4.581,4.81
5.15,-0.184,-0.093,-0.018,0.046,0.12,0.224,0.381,0.598,0.878,1.22,1.624,2.077,2.557,3.035,3.484,3.887,4.239,4.524,4.731
5.2,-0.238,-0.074,0.044,0.137,0.244,0.37,0.532,0.744,1.007,1.324,1.701,2.129,2.588,3.052,3.483,3.853,4.172,4.431,4.624
5.25,-0.373,-0.111,0.052,0.17,0.307,0.469,0.661,0.885,1.143,1.439,1.785,2.186,2.62,3.062,3.462,3.793,4.072,4.309,4.496
5.3,-1.199,-0.309,-0.037,0.129,0.303,0.493,0.716,0.965,1.23,1.52,1.85,2.229,2.642,3.056,3.42,3.709,3.952,4.171,4.357
5.35,-3.406,-0.507,-0.206,-0.03,0.193,0.442,0.703,0.978,1.266,1.564,1.884,2.245,2.64,3.029,3.357,3.61,3.824,4.03,4.217
5.4,-1.142,-0.601,-0.368,-0.217,-0.011,0.265,0.589,0.918,1.242,1.563,1.888,2.235,2.609,2.976,3.278,3.503,3.697,3.893,4.085
5.45,-0.91,-0.657,-0.498,-0.382,-0.205,0.044,0.378,0.765,1.148,1.508,1.857,2.204,2.561,2.907,3.189,3.396,3.577,3.766,3.897
5.5,-0.777,-0.662,-0.571,-0.496,-0.368,-0.157,0.154,0.557,0.997,1.414,1.797,2.158,2.506,2.834,3.098,3.292,3.465,3.652,3.782
5.55,-0.723,-0.663,-0.61,-0.563,-0.472,-0.309,-0.038,0.353,0.82,1.29,1.72,2.101,2.448,2.762,3.011,3.196,3.365,3.549,3.678
5.6,-0.693,-0.659,-0.628,-0.599,-0.537,-0.411,-0.182,0.179,0.653,1.159,1.631,2.038,2.389,2.694,2.932,3.109,3.278,3.399,3.494
5.65,-0.678,-0.656,-0.635,-0.615,-0.573,-0.482,-0.296,0.032,0.496,1.027,1.535,1.972,2.331,2.629,2.859,3.033,3.203,3.325,3.42
5.7,-0.67,-0.654,-0.638,-0.623,-0.591,-0.524,-0.38,-0.098,0.346,0.888,1.432,1.901,2.274,2.568,2.793,2.968,3.134,3.254,3.348
5.75,-0.667,-0.653,-0.64,-0.627,-0.601,-0.546,-0.43,-0.198,0.201,0.738,1.31,1.817,2.21,2.508,2.731,2.91,3.077,3.197,3.291
5.8,-0.668,-0.654,-0.641,-0.628,-0.605,-0.558,-0.46,-0.261,0.088,0.597,1.18,1.719,2.137,2.443,2.672,2.856,3.024,3.145,3.239
5.85,-0.663,-0.651,-0.64,-0.629,-0.607,-0.563,-0.476,-0.301,0.012,0.479,1.053,1.613,2.058,2.377,2.614,2.806,2.975,3.096,3.191
5.9,-0.665,-0.652,-0.64,-0.628,-0.607,-0.566,-0.484,-0.323,-0.038,0.395,0.944,1.508,1.975,2.312,2.559,2.758,2.936,3.062,3.159
5.95,-0.66,-0.648,-0.637,-0.626,-0.605,-0.565,-0.486,-0.335,-0.068,0.338,0.86,1.416,1.897,2.252,2.511,2.718,2.899,3.026,3.125
6.0,-0.656,-0.644,-0.633,-0.622,-0.601,-0.561,-0.483,-0.337,-0.083,0.302,0.798,1.339,1.826,2.197,2.47,2.685,2.863,2.989,3.086
6.1,-0.662,-0.645,-0.628,-0.612,-0.586,-0.545,-0.472,-0.335,-0.092,0.272,0.731,1.234,1.714,2.109,2.41,2.622,2.812,2.944,3.045
6.2,-0.683,-0.662,-0.642,-0.623,-0.59,-0.537,-0.454,-0.318,-0.092,0.25,0.693,1.18,1.646,2.043,2.339,2.541,2.687,2.796,2.883
6.3,-0.667,-0.659,-0.651,-0.643,-0.623,-0.575,-0.477,-0.315,-0.073,0.262,0.68,1.148,1.599,1.97,2.228,2.386,2.55,2.669,2.762
6.4,-0.662,-0.658,-0.654,-0.65,-0.638,-0.61,-0.542,-0.385,-0.104,0.277,0.704,1.14,1.543,1.854,2.06,2.184,2.386,2.523,2.628
6.5,-0.662,-0.659,-0.656,-0.653,-0.644,-0.624,-0.575,-0.459,-0.216,0.186,0.654,1.081,1.429,1.68,1.848,1.977,2.213,2.365,2.477
6.6,-0.662,-0.66,-0.658,-0.656,-0.649,-0.635,-0.596,-0.503,-0.303,0.043,0.492,0.914,1.235,1.458,1.612,1.764,2.01,2.166,2.281
6.7,-0.661,-0.66,-0.659,-0.658,-0.654,-0.643,-0.615,-0.542,-0.376,-0.081,0.312,0.7,1.002,1.212,1.372,1.549,1.811,1.973,2.091
6.8,-0.662,-0.661,-0.66,-0.659,-0.656,-0.649,-0.629,-0.576,-0.448,-0.205,0.132,0.476,0.756,0.965,1.144,1.336,1.615,1.783,1.905
6.9,-0.665,-0.663,-0.661,-0.659,-0.656,-0.651,-0.637,-0.599,-0.507,-0.319,-0.041,0.264,0.529,0.749,0.948,1.179,1.48,1.656,1.781
7.0,-0.667,-0.665,-0.663,-0.661,-0.658,-0.651,-0.637,-0.606,-0.537,-0.395,-0.166,0.105,0.36,0.586,0.8,1.038,1.311,1.477,1.597
7.1,-0.667,-0.666,-0.665,-0.664,-0.661,-0.655,-0.639,-0.606,-0.54,-0.417,-0.221,0.022,0.262,0.473,0.673,0.907,1.134,1.282,1.393
7.2,-0.67,-0.669,-0.668,-0.667,-0.665,-0.661,-0.647,-0.614,-0.543,-0.417,-0.231,-0.009,0.2,0.367,0.541,0.757,0.965,1.105,1.211
7.3,-0.67,-0.67,-0.67,-0.67,-0.669,-0.666,-0.657,-0.631,-0.569,-0.446,-0.263,-0.06,0.108,0.234,0.394,0.581,0.711,0.811,0.893
7.4,-0.674,-0.674,-0.674,-0.674,-0.673,-0.671,-0.665,-0.648,-0.603,-0.505,-0.348,-0.174,-0.032,0.088,0.233,0.433,0.569,0.673,0.757
7.5,-0.678,-0.678,-0.678,-0.678,-0.678,-0.677,-0.673,-0.661,-0.631,-0.563,-0.448,-0.31,-0.18,-0.056,0.086,0.31,0.457,0.567,0.654
7.6,-0.684,-0.684,-0.684,-0.684,-0.683,-0.683,-0.68,-0.672,-0.652,-0.607,-0.527,-0.423,-0.304,-0.184,-0.028,0.206,0.357,0.469,0.558
7.7,-0.693,-0.692,-0.691,-0.69,-0.69,-0.69,-0.688,-0.682,-0.669,-0.638,-0.583,-0.503,-0.403,-0.284,-0.137,0.098,0.25,0.362,0.451
7.8,-0.699,-0.699,-0.699,-0.699,-0.698,-0.698,-0.697,-0.693,-0.683,-0.662,-0.622,-0.562,-0.478,-0.372,-0.243,0.066,0.245,0.371,0.469
7.9,-0.709,-0.709,-0.709,-0.709,-0.709,-0.708,-0.707,-0.704,-0.697,-0.682,-0.653,-0.608,-0.541,-0.462,-0.317,-0.017,0.159,0.284,0.38
8.0,-0.721,-0.721,-0.721,-0.721,-0.721,-0.721,-0.72,-0.718,-0.713,-0.702,-0.681,-0.649,-0.603,-0.548,-0.43,-0.021,0.186,0.325,0.431
8.1,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999
8.3,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999
8.5,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999
8.7,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999
