logT,logR_-8.0,logR_-7.5,logR_-7.0,logR_-6.5,logR_-6.0,logR_-5.5,logR_-5.0,logR_-4.5,logR_-4.0,logR_-3.5,logR_-3.0,logR_-2.5,logR_-2.0,logR_-1.5,logR_-1.0,logR_-0.5,logR_0.0,logR_0.5,logR_1.0
3.75,-0.901,-1.031,-1.217,-1.423,-1.638,-1.853,-2.062,-2.246,-2.384,-2.441,-2.394,-2.265,-2.087,-1.88,-1.663,-1.438,-1.205,-0.967,-0.723
3.8,-0.688,-0.744,-0.808,-0.915,-1.058,-1.22,-1.385,-1.535,-1.642,-1.682,-1.644,-1.531,-1.37,-1.186,-0.987,-0.78,-0.564,-0.338,-0.103
3.85,-0.699,-0.696,-0.693,-0.691,-0.7,-0.734,-0.789,-0.851,-0.895,-0.903,-0.863,-0.776,-0.652,-0.501,-0.333,-0.153,0.039,0.243,0.46
3.9,-0.704,-0.694,-0.684,-0.659,-0.606,-0.517,-0.409,-0.309,-0.228,-0.161,-0.095,-0.019,0.073,0.183,0.313,0.457,0.616,0.791,0.983
3.95,-0.702,-0.694,-0.686,-0.664,-0.608,-0.491,-0.301,-0.05,0.206,0.415,0.563,0.671,0.761,0.849,0.945,1.052,1.175,1.317,1.479
4.0,-0.657,-0.667,-0.677,-0.666,-0.621,-0.514,-0.317,-0.021,0.343,0.703,0.993,1.198,1.339,1.441,1.525,1.61,1.706,1.817,1.948
4.05,-0.599,-0.61,-0.621,-0.63,-0.613,-0.532,-0.357,-0.073,0.307,0.735,1.148,1.496,1.739,1.9,2.013,2.103,2.187,2.28,2.389
4.1,-0.6,-0.597,-0.594,-0.585,-0.561,-0.5,-0.365,-0.125,0.227,0.656,1.124,1.571,1.937,2.207,2.387,2.512,2.61,2.7,2.798
4.15,-0.599,-0.593,-0.587,-0.575,-0.543,-0.469,-0.329,-0.114,0.184,0.575,1.034,1.519,1.982,2.364,2.642,2.832,2.968,3.074,3.174
4.2,-0.598,-0.59,-0.582,-0.569,-0.54,-0.471,-0.332,-0.104,0.203,0.567,0.984,1.456,1.951,2.412,2.795,3.071,3.263,3.405,3.52
4.25,-0.6,-0.589,-0.578,-0.563,-0.535,-0.473,-0.347,-0.13,0.187,0.582,1.007,1.453,1.927,2.417,2.876,3.238,3.5,3.691,3.836
4.3,-0.601,-0.588,-0.575,-0.556,-0.526,-0.469,-0.354,-0.152,0.157,0.564,1.024,1.497,1.958,2.444,2.926,3.354,3.69,3.934,4.121
4.35,-0.595,-0.585,-0.575,-0.552,-0.515,-0.457,-0.348,-0.158,0.143,0.55,1.024,1.521,2.021,2.513,2.994,3.455,3.846,4.143,4.37
4.4,-0.554,-0.558,-0.562,-0.543,-0.501,-0.436,-0.33,-0.147,0.147,0.553,1.032,1.546,2.067,2.586,3.092,3.565,3.988,4.33,4.588
4.45,-0.519,-0.521,-0.523,-0.513,-0.478,-0.409,-0.299,-0.116,0.176,0.582,1.064,1.585,2.117,2.662,3.193,3.69,4.133,4.501,4.789
4.5,-0.522,-0.511,-0.5,-0.47,-0.415,-0.334,-0.221,-0.044,0.24,0.64,1.121,1.642,2.179,2.736,3.285,3.811,4.275,4.66,4.964
4.55,-0.521,-0.512,-0.503,-0.474,-0.41,-0.29,-0.121,0.082,0.356,0.736,1.204,1.717,2.256,2.81,3.368,3.913,4.398,4.798,5.108
4.6,-0.52,-0.512,-0.504,-0.478,-0.422,-0.306,-0.101,0.189,0.521,0.891,1.324,1.813,2.341,2.884,3.44,3.989,4.484,4.895,5.203
4.65,-0.52,-0.513,-0.506,-0.485,-0.437,-0.331,-0.137,0.171,0.583,1.031,1.47,1.927,2.425,2.95,3.491,4.031,4.525,4.939,5.246
4.7,-0.516,-0.511,-0.506,-0.489,-0.448,-0.357,-0.181,0.104,0.508,1.003,1.521,2.013,2.493,2.993,3.513,4.034,4.519,4.929,5.236
4.75,-0.516,-0.51,-0.504,-0.489,-0.456,-0.379,-0.223,0.037,0.409,0.877,1.413,1.969,2.495,2.998,3.501,4.003,4.476,4.883,5.193
4.8,-0.516,-0.509,-0.502,-0.488,-0.459,-0.393,-0.256,-0.021,0.324,0.765,1.275,1.833,2.404,2.949,3.46,3.952,4.416,4.818,5.134
4.85,-0.518,-0.509,-0.5,-0.484,-0.455,-0.397,-0.276,-0.064,0.257,0.679,1.174,1.714,2.286,2.862,3.401,3.898,4.36,4.758,5.076
4.9,-0.519,-0.509,-0.499,-0.48,-0.449,-0.394,-0.286,-0.093,0.21,0.62,1.107,1.638,2.204,2.786,3.34,3.854,4.316,4.712,5.026
4.95,-0.521,-0.51,-0.499,-0.479,-0.443,-0.384,-0.281,-0.099,0.19,0.593,1.075,1.605,2.17,2.746,3.301,3.824,4.289,4.678,4.976
5.0,-0.516,-0.508,-0.5,-0.48,-0.441,-0.376,-0.269,-0.092,0.19,0.588,1.07,1.602,2.165,2.737,3.291,3.813,4.273,4.649,4.919
5.05,-0.511,-0.504,-0.497,-0.48,-0.444,-0.372,-0.255,-0.072,0.211,0.609,1.091,1.621,2.18,2.748,3.3,3.812,4.257,4.608,4.843
