logT,logR_-8.0,logR_-7.5,logR_-7.0,logR_-6.5,logR_-6.0,logR_-5.5,logR_-5.0,logR_-4.5,logR_-4.0,logR_-3.5,logR_-3.0,logR_-2.5,logR_-2.0,logR_-1.5,logR_-1.0,logR_-0.5,logR_0.0,logR_0.5,logR_1.0
3.75,-0.445,-0.853,-1.049,-1.259,-1.473,-1.684,-1.879,-2.038,-2.131,-2.122,-2.014,-1.836,-1.61,-1.352,-1.059,-0.722,-0.339,0.073,0.482
3.8,-0.425,-0.496,-0.581,-0.708,-0.863,-1.028,-1.186,-1.313,-1.379,-1.37,-1.28,-1.126,-0.935,-0.719,-0.484,-0.227,0.06,0.386,0.749
3.85,-0.419,-0.413,-0.407,-0.409,-0.431,-0.48,-0.541,-0.593,-0.615,-0.591,-0.517,-0.399,-0.246,-0.067,0.132,0.35,0.589,0.855,1.15
3.9,-0.438,-0.411,-0.386,-0.342,-0.269,-0.171,-0.069,0.021,0.095,0.165,0.241,0.333,0.447,0.585,0.746,0.929,1.134,1.363,1.616
3.95,-0.442,-0.418,-0.395,-0.347,-0.253,-0.095,0.128,0.386,0.619,0.796,0.925,1.028,1.126,1.232,1.355,1.499,1.668,1.861,2.078
4.0,-0.436,-0.418,-0.401,-0.362,-0.274,-0.109,0.149,0.487,0.854,1.179,1.423,1.593,1.718,1.823,1.926,2.042,2.176,2.333,2.513
4.05,-0.423,-0.41,-0.397,-0.367,-0.293,-0.143,0.11,0.465,0.882,1.304,1.676,1.96,2.158,2.301,2.415,2.522,2.634,2.762,2.908
4.1,-0.409,-0.397,-0.385,-0.359,-0.298,-0.168,0.06,0.397,0.817,1.274,1.722,2.116,2.424,2.644,2.8,2.923,3.033,3.144,3.267
4.15,-0.392,-0.379,-0.366,-0.342,-0.289,-0.175,0.029,0.337,0.736,1.191,1.666,2.129,2.537,2.855,3.083,3.246,3.372,3.483,3.595
4.2,-0.4,-0.375,-0.351,-0.32,-0.267,-0.164,0.019,0.299,0.672,1.111,1.589,2.081,2.55,2.959,3.277,3.5,3.664,3.792,3.906
4.25,-0.402,-0.378,-0.355,-0.319,-0.258,-0.152,0.021,0.278,0.628,1.054,1.526,2.024,2.52,2.993,3.392,3.692,3.91,4.074,4.203
4.3,-0.397,-0.373,-0.35,-0.316,-0.258,-0.153,0.022,0.279,0.618,1.032,1.499,1.994,2.499,3.004,3.459,3.835,4.115,4.323,4.485
4.35,-0.386,-0.361,-0.337,-0.301,-0.246,-0.15,0.014,0.268,0.614,1.034,1.498,1.991,2.506,3.019,3.51,3.943,4.286,4.54,4.74
4.4,-0.384,-0.354,-0.326,-0.282,-0.221,-0.128,0.025,0.266,0.611,1.042,1.521,2.024,2.533,3.056,3.566,4.037,4.431,4.731,4.961
4.45,-0.387,-0.355,-0.325,-0.271,-0.192,-0.085,0.07,0.303,0.637,1.065,1.555,2.072,2.591,3.118,3.635,4.128,4.557,4.897,5.152
4.5,-0.379,-0.349,-0.321,-0.268,-0.179,-0.048,0.129,0.371,0.703,1.121,1.604,2.123,2.658,3.19,3.713,4.216,4.664,5.029,5.302
4.55,-0.374,-0.347,-0.322,-0.273,-0.187,-0.043,0.163,0.436,0.785,1.205,1.678,2.185,2.723,3.258,3.784,4.289,4.741,5.117,5.391
4.6,-0.377,-0.348,-0.321,-0.271,-0.188,-0.046,0.172,0.472,0.85,1.287,1.761,2.256,2.78,3.309,3.831,4.325,4.768,5.137,5.406
4.65,-0.375,-0.35,-0.326,-0.282,-0.201,-0.057,0.168,0.481,0.878,1.336,1.819,2.313,2.818,3.33,3.837,4.31,4.731,5.087,5.353
4.7,-0.369,-0.347,-0.326,-0.288,-0.217,-0.081,0.146,0.469,0.874,1.337,1.83,2.329,2.824,3.318,3.801,4.249,4.648,4.989,5.256
4.75,-0.371,-0.348,-0.326,-0.287,-0.222,-0.101,0.113,0.435,0.845,1.309,1.801,2.302,2.798,3.279,3.741,4.167,4.546,4.874,5.142
4.8,-0.365,-0.345,-0.326,-0.292,-0.229,-0.114,0.083,0.386,0.788,1.253,1.746,2.249,2.747,3.227,3.677,4.086,4.447,4.761,5.024
4.85,-0.357,-0.335,-0.314,-0.282,-0.226,-0.12,0.067,0.353,0.734,1.189,1.685,2.191,2.691,3.171,3.619,4.019,4.364,4.661,4.914
4.9,-0.339,-0.319,-0.3,-0.269,-0.215,-0.117,0.056,0.328,0.693,1.131,1.62,2.133,2.638,3.12,3.57,3.965,4.295,4.571,4.808
4.95,-0.314,-0.293,-0.273,-0.244,-0.192,-0.099,0.066,0.324,0.674,1.099,1.577,2.086,2.595,3.079,3.526,3.916,4.231,4.485,4.699
5.0,-0.276,-0.255,-0.235,-0.205,-0.156,-0.068,0.087,0.331,0.668,1.083,1.552,2.054,2.561,3.044,3.485,3.862,4.159,4.393,4.585
5.05,-0.205,-0.185,-0.166,-0.139,-0.092,-0.008,0.136,0.364,0.682,1.08,1.538,2.033,2.534,3.012,3.439,3.794,4.071,4.287,4.464
5.1,-0.126,-0.102,-0.079,-0.048,-0.005,0.073,0.21,0.423,0.72,1.096,1.533,2.014,2.508,2.977,3.385,3.71,3.963,4.167,4.338
5.15,-0.091,-0.042,0.002,0.048,0.102,0.184,0.313,0.509,0.782,1.131,1.543,2.001,2.48,2.937,3.32,3.611,3.84,4.037,4.205
5.2,-0.086,-0.016,0.044,0.114,0.196,0.296,0.431,0.616,0.862,1.183,1.57,2.001,2.454,2.891,3.245,3.503,3.709,3.903,4.068
5.25,-0.126,-0.032,0.045,0.132,0.237,0.369,0.529,0.721,0.954,1.242,1.6,2.008,2.435,2.841,3.164,3.39,3.579,3.769,3.93
5.3,-0.242,-0.11,-0.009,0.102,0.225,0.375,0.562,0.777,1.014,1.289,1.62,2.007,2.413,2.788,3.079,3.279,3.454,3.636,3.798
5.35,-0.328,-0.21,-0.117,0.005,0.156,0.332,0.537,0.774,1.031,1.305,1.62,1.986,2.376,2.728,2.991,3.172,3.336,3.506,3.628
5.4,-0.386,-0.297,-0.223,-0.119,0.025,0.22,0.455,0.718,1.0,1.294,1.604,1.95,2.321,2.656,2.901,3.069,3.225,3.387,3.505
5.45,-0.412,-0.358,-0.31,-0.228,-0.103,0.073,0.311,0.604,0.921,1.243,1.571,1.906,2.256,2.577,2.811,2.972,3.12,3.277,3.392
5.5,-0.418,-0.388,-0.36,-0.309,-0.217,-0.067,0.153,0.45,0.802,1.166,1.518,1.859,2.196,2.499,2.722,2.88,3.026,3.176,3.287
5.55,-0.42,-0.403,-0.387,-0.355,-0.294,-0.182,0.01,0.296,0.664,1.068,1.455,1.808,2.139,2.429,2.64,2.794,2.94,3.049,3.136
5.6,-0.418,-0.409,-0.4,-0.38,-0.34,-0.258,-0.105,0.156,0.53,0.963,1.385,1.756,2.085,2.364,2.565,2.718,2.864,2.973,3.06
5.65,-0.419,-0.412,-0.405,-0.392,-0.365,-0.308,-0.189,0.037,0.402,0.859,1.312,1.704,2.034,2.302,2.498,2.653,2.795,2.902,2.988
5.7,-0.419,-0.413,-0.407,-0.397,-0.377,-0.336,-0.248,-0.059,0.281,0.751,1.237,1.651,1.984,2.246,2.438,2.596,2.712,2.803,2.878
5.75,-0.42,-0.415,-0.41,-0.401,-0.385,-0.353,-0.283,-0.133,0.166,0.628,1.146,1.589,1.931,2.191,2.384,2.544,2.661,2.753,2.828
5.8,-0.419,-0.415,-0.411,-0.403,-0.388,-0.361,-0.302,-0.177,0.078,0.51,1.039,1.513,1.87,2.134,2.333,2.502,2.623,2.718,2.796
5.85,-0.418,-0.415,-0.412,-0.405,-0.391,-0.365,-0.314,-0.205,0.016,0.408,0.929,1.426,1.804,2.076,2.283,2.464,2.591,2.69,2.77
5.9,-0.418,-0.415,-0.412,-0.405,-0.393,-0.369,-0.32,-0.221,-0.023,0.331,0.831,1.337,1.735,2.02,2.237,2.427,2.559,2.66,2.742
5.95,-0.417,-0.413,-0.409,-0.404,-0.392,-0.37,-0.325,-0.23,-0.047,0.278,0.749,1.256,1.67,1.969,2.197,2.4,2.538,2.642,2.726
6.0,-0.414,-0.41,-0.406,-0.4,-0.389,-0.368,-0.325,-0.236,-0.061,0.243,0.688,1.184,1.609,1.924,2.166,2.377,2.518,2.625,2.71
6.1,-0.417,-0.409,-0.401,-0.39,-0.374,-0.352,-0.312,-0.233,-0.074,0.209,0.614,1.082,1.513,1.857,2.121,2.327,2.466,2.571,2.656
6.2,-0.423,-0.417,-0.411,-0.399,-0.375,-0.339,-0.287,-0.207,-0.064,0.192,0.578,1.026,1.451,1.8,2.051,2.235,2.364,2.463,2.544
6.3,-0.421,-0.42,-0.419,-0.414,-0.401,-0.37,-0.304,-0.194,-0.031,0.214,0.568,0.993,1.397,1.712,1.917,2.072,2.186,2.276,2.351
6.4,-0.423,-0.422,-0.421,-0.418,-0.412,-0.396,-0.356,-0.256,-0.058,0.231,0.582,0.966,1.315,1.566,1.732,1.864,1.965,2.047,2.116
6.5,-0.424,-0.423,-0.422,-0.42,-0.416,-0.406,-0.38,-0.314,-0.154,0.144,0.521,0.879,1.167,1.373,1.511,1.695,1.824,1.923,2.004
6.6,-0.425,-0.424,-0.423,-0.422,-0.419,-0.412,-0.393,-0.344,-0.225,0.014,0.364,0.704,0.963,1.147,1.296,1.499,1.637,1.741,1.825
6.7,-0.425,-0.425,-0.425,-0.424,-0.422,-0.417,-0.404,-0.367,-0.277,-0.09,0.199,0.502,0.741,0.919,1.083,1.318,1.47,1.582,1.671
6.8,-0.425,-0.425,-0.425,-0.425,-0.423,-0.42,-0.411,-0.385,-0.32,-0.179,0.049,0.307,0.525,0.705,0.891,1.138,1.294,1.409,1.5
6.9,-0.427,-0.427,-0.427,-0.425,-0.424,-0.421,-0.414,-0.396,-0.35,-0.248,-0.073,0.14,0.34,0.529,0.736,1.019,1.189,1.311,1.406
7.0,-0.43,-0.429,-0.428,-0.427,-0.425,-0.422,-0.414,-0.399,-0.363,-0.287,-0.153,0.022,0.208,0.401,0.623,0.895,1.061,1.181,1.275
7.1,-0.43,-0.43,-0.43,-0.43,-0.428,-0.425,-0.417,-0.399,-0.363,-0.296,-0.187,-0.039,0.13,0.309,0.52,0.779,0.94,1.057,1.15
7.2,-0.433,-0.433,-0.433,-0.432,-0.431,-0.429,-0.423,-0.405,-0.367,-0.299,-0.198,-0.068,0.073,0.221,0.415,0.653,0.806,0.919,1.008
7.3,-0.436,-0.436,-0.436,-0.435,-0.435,-0.433,-0.429,-0.416,-0.385,-0.321,-0.224,-0.109,0.004,0.126,0.297,0.528,0.678,0.789,0.878
7.4,-0.439,-0.439,-0.439,-0.439,-0.439,-0.438,-0.435,-0.426,-0.404,-0.355,-0.274,-0.175,-0.082,0.026,0.184,0.421,0.573,0.686,0.775
7.5,-0.444,-0.444,-0.444,-0.443,-0.443,-0.443,-0.441,-0.435,-0.42,-0.386,-0.327,-0.249,-0.166,-0.068,0.085,0.341,0.501,0.618,0.709
7.6,-0.449,-0.449,-0.449,-0.449,-0.449,-0.448,-0.447,-0.443,-0.433,-0.41,-0.368,-0.309,-0.238,-0.15,0.003,0.245,0.399,0.513,0.603
7.7,-0.456,-0.456,-0.456,-0.455,-0.455,-0.455,-0.454,-0.451,-0.444,-0.428,-0.4,-0.355,-0.301,-0.218,-0.107,0.208,0.389,0.516,0.614
7.8,-0.464,-0.464,-0.464,-0.464,-0.464,-0.463,-0.462,-0.46,-0.456,-0.444,-0.424,-0.394,-0.351,-0.303,-0.147,0.187,0.374,0.504,0.604
7.9,-0.474,-0.474,-0.474,-0.474,-0.474,-0.473,-0.473,-0.471,-0.468,-0.46,-0.447,-0.429,-0.407,-0.369,-0.227,0.129,0.322,0.455,0.557
8.0,-0.486,-0.486,-0.486,-0.486,-0.486,-0.486,-0.486,-0.485,-0.482,-0.478,-0.47,-0.468,-0.456,-0.491,-0.26,0.109,0.306,0.44,0.543
8.1,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999
8.3,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999
8.5,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999
8.7,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999
