logT,logR_-8.0,logR_-7.5,logR_-7.0,logR_-6.5,logR_-6.0,logR_-5.5,logR_-5.0,logR_-4.5,logR_-4.0,logR_-3.5,logR_-3.0,logR_-2.5,logR_-2.0,logR_-1.5,logR_-1.0,logR_-0.5,logR_0.0,logR_0.5,logR_1.0
3.75,-0.742,-0.875,-1.068,-1.275,-1.486,-1.694,-1.886,-2.041,-2.129,-2.11,-1.985,-1.775,-1.5,-1.166,-0.769,-0.329,0.122,0.554,0.948
3.8,-0.459,-0.527,-0.608,-0.731,-0.883,-1.046,-1.203,-1.329,-1.393,-1.378,-1.28,-1.114,-0.904,-0.661,-0.385,-0.06,0.323,0.755,1.189
3.85,-0.455,-0.447,-0.439,-0.44,-0.46,-0.507,-0.566,-0.616,-0.634,-0.605,-0.524,-0.398,-0.235,-0.044,0.173,0.419,0.703,1.038,1.418
3.9,-0.474,-0.445,-0.418,-0.372,-0.301,-0.207,-0.105,-0.013,0.066,0.142,0.225,0.326,0.449,0.598,0.773,0.973,1.202,1.465,1.766
3.95,-0.482,-0.454,-0.428,-0.377,-0.282,-0.128,0.089,0.344,0.582,0.767,0.904,1.016,1.123,1.241,1.379,1.541,1.731,1.948,2.194
4.0,-0.474,-0.454,-0.435,-0.392,-0.302,-0.137,0.118,0.453,0.818,1.149,1.402,1.583,1.719,1.837,1.956,2.089,2.244,2.423,2.627
4.05,-0.453,-0.439,-0.425,-0.393,-0.318,-0.167,0.087,0.442,0.86,1.284,1.661,1.955,2.167,2.324,2.454,2.579,2.711,2.859,3.026
4.1,-0.431,-0.418,-0.405,-0.376,-0.313,-0.181,0.05,0.391,0.813,1.271,1.721,2.12,2.437,2.67,2.841,2.981,3.108,3.238,3.377
4.15,-0.41,-0.392,-0.375,-0.348,-0.291,-0.172,0.039,0.352,0.752,1.207,1.683,2.146,2.556,2.88,3.117,3.293,3.433,3.559,3.683
4.2,-0.418,-0.385,-0.354,-0.314,-0.253,-0.142,0.052,0.342,0.717,1.151,1.622,2.11,2.577,2.982,3.301,3.532,3.703,3.84,3.961
4.25,-0.423,-0.39,-0.359,-0.313,-0.238,-0.114,0.076,0.348,0.702,1.12,1.579,2.065,2.553,3.016,3.408,3.707,3.927,4.093,4.226
4.3,-0.408,-0.379,-0.352,-0.309,-0.239,-0.114,0.088,0.369,0.717,1.125,1.577,2.055,2.542,3.027,3.468,3.834,4.111,4.319,4.483
4.35,-0.39,-0.36,-0.332,-0.289,-0.224,-0.111,0.079,0.363,0.727,1.147,1.599,2.073,2.562,3.048,3.514,3.929,4.265,4.519,4.719
4.4,-0.383,-0.346,-0.312,-0.261,-0.191,-0.082,0.092,0.36,0.723,1.162,1.635,2.122,2.607,3.095,3.57,4.014,4.397,4.696,4.925
4.45,-0.389,-0.346,-0.307,-0.243,-0.152,-0.028,0.149,0.404,0.75,1.182,1.668,2.178,2.677,3.168,3.643,4.102,4.514,4.851,5.107
4.5,-0.374,-0.335,-0.299,-0.235,-0.132,0.019,0.22,0.484,0.824,1.239,1.714,2.224,2.744,3.247,3.727,4.192,4.619,4.979,5.254
4.55,-0.365,-0.328,-0.294,-0.234,-0.134,0.027,0.258,0.555,0.915,1.331,1.793,2.286,2.804,3.316,3.806,4.273,4.703,5.072,5.349
4.6,-0.374,-0.33,-0.29,-0.226,-0.127,0.032,0.271,0.591,0.982,1.42,1.884,2.363,2.861,3.368,3.863,4.328,4.75,5.111,5.379
4.65,-0.369,-0.332,-0.298,-0.238,-0.137,0.029,0.275,0.603,1.009,1.468,1.949,2.43,2.911,3.402,3.888,4.343,4.749,5.092,5.35
4.7,-0.363,-0.328,-0.296,-0.244,-0.154,0.007,0.26,0.601,1.012,1.476,1.967,2.459,2.939,3.414,3.883,4.321,4.705,5.026,5.275
4.75,-0.365,-0.328,-0.294,-0.24,-0.156,-0.01,0.233,0.578,0.998,1.462,1.952,2.45,2.937,3.407,3.858,4.276,4.639,4.94,5.183
4.8,-0.356,-0.324,-0.294,-0.244,-0.159,-0.018,0.209,0.538,0.955,1.425,1.918,2.419,2.912,3.384,3.825,4.224,4.566,4.849,5.085
4.85,-0.342,-0.309,-0.278,-0.23,-0.152,-0.017,0.204,0.519,0.918,1.38,1.878,2.383,2.879,3.352,3.791,4.179,4.502,4.767,4.992
4.9,-0.315,-0.284,-0.255,-0.208,-0.133,-0.005,0.205,0.51,0.896,1.341,1.832,2.343,2.845,3.319,3.758,4.141,4.448,4.695,4.905
4.95,-0.273,-0.242,-0.213,-0.169,-0.098,0.024,0.226,0.521,0.894,1.326,1.801,2.308,2.814,3.291,3.727,4.106,4.4,4.627,4.817
5.0,-0.212,-0.181,-0.152,-0.109,-0.041,0.074,0.262,0.542,0.904,1.328,1.793,2.288,2.79,3.267,3.7,4.068,4.347,4.557,4.722
5.05,-0.111,-0.082,-0.055,-0.015,0.051,0.161,0.337,0.595,0.936,1.342,1.796,2.281,2.774,3.247,3.673,4.023,4.284,4.475,4.62
5.1,-0.005,0.031,0.064,0.107,0.169,0.271,0.441,0.683,0.996,1.376,1.808,2.278,2.762,3.229,3.644,3.971,4.207,4.379,4.509
5.15,0.044,0.114,0.174,0.235,0.308,0.416,0.577,0.799,1.086,1.433,1.835,2.282,2.751,3.21,3.609,3.909,4.116,4.27,4.394
5.2,0.057,0.158,0.24,0.331,0.435,0.56,0.725,0.938,1.198,1.515,1.888,2.303,2.745,3.187,3.567,3.836,4.016,4.156,4.274
5.25,0.005,0.147,0.254,0.37,0.505,0.666,0.855,1.075,1.326,1.611,1.951,2.337,2.749,3.164,3.517,3.754,3.909,4.038,4.153
5.3,-0.184,0.04,0.187,0.344,0.509,0.698,0.918,1.158,1.411,1.688,2.005,2.368,2.756,3.139,3.46,3.668,3.802,3.92,4.035
5.35,-0.312,-0.109,0.029,0.21,0.427,0.663,0.912,1.177,1.45,1.729,2.033,2.378,2.75,3.108,3.395,3.578,3.697,3.806,3.919
5.4,-0.402,-0.245,-0.13,0.027,0.239,0.515,0.823,1.131,1.434,1.733,2.036,2.364,2.719,3.06,3.324,3.488,3.595,3.699,3.783
5.45,-0.437,-0.342,-0.264,-0.138,0.047,0.301,0.632,1.001,1.355,1.688,2.011,2.332,2.671,2.998,3.247,3.398,3.5,3.599,3.68
5.5,-0.445,-0.392,-0.345,-0.262,-0.122,0.099,0.411,0.803,1.219,1.607,1.96,2.291,2.618,2.929,3.166,3.31,3.412,3.505,3.582
5.55,-0.446,-0.417,-0.39,-0.336,-0.236,-0.063,0.213,0.597,1.047,1.493,1.891,2.239,2.565,2.864,3.087,3.226,3.332,3.417,3.488
5.6,-0.444,-0.427,-0.411,-0.377,-0.308,-0.173,0.06,0.418,0.881,1.367,1.808,2.183,2.513,2.804,3.016,3.152,3.26,3.346,3.418
5.65,-0.442,-0.431,-0.42,-0.398,-0.351,-0.253,-0.058,0.272,0.732,1.247,1.725,2.127,2.465,2.748,2.95,3.087,3.193,3.278,3.349
5.7,-0.44,-0.432,-0.424,-0.407,-0.372,-0.301,-0.149,0.147,0.597,1.133,1.646,2.072,2.419,2.695,2.891,3.032,3.138,3.224,3.295
5.75,-0.442,-0.434,-0.426,-0.412,-0.384,-0.327,-0.205,0.04,0.462,1.006,1.556,2.013,2.37,2.644,2.837,2.98,3.087,3.173,3.245
5.8,-0.441,-0.434,-0.427,-0.414,-0.389,-0.34,-0.237,-0.026,0.348,0.88,1.452,1.943,2.314,2.589,2.786,2.938,3.05,3.14,3.214
5.85,-0.441,-0.434,-0.427,-0.415,-0.391,-0.346,-0.255,-0.069,0.266,0.763,1.341,1.86,2.252,2.533,2.737,2.899,3.017,3.109,3.185
5.9,-0.439,-0.433,-0.427,-0.415,-0.392,-0.348,-0.262,-0.093,0.212,0.674,1.238,1.772,2.186,2.477,2.69,2.86,2.982,3.077,3.155
5.95,-0.438,-0.431,-0.424,-0.413,-0.391,-0.348,-0.265,-0.104,0.18,0.61,1.15,1.689,2.119,2.425,2.648,2.833,2.962,3.062,3.143
6.0,-0.436,-0.428,-0.42,-0.409,-0.386,-0.344,-0.262,-0.107,0.164,0.57,1.083,1.614,2.057,2.379,2.616,2.81,2.944,3.046,3.128
6.1,-0.438,-0.426,-0.414,-0.396,-0.37,-0.328,-0.251,-0.102,0.157,0.537,1.006,1.504,1.954,2.306,2.567,2.763,2.898,3.0,3.083
6.2,-0.447,-0.437,-0.427,-0.405,-0.368,-0.313,-0.227,-0.084,0.156,0.517,0.97,1.447,1.886,2.246,2.503,2.688,2.817,2.917,2.998
6.3,-0.446,-0.442,-0.438,-0.428,-0.403,-0.346,-0.239,-0.07,0.18,0.525,0.951,1.413,1.836,2.167,2.384,2.537,2.65,2.739,2.814
