logT,logR_-8.0,logR_-7.5,logR_-7.0,logR_-6.5,logR_-6.0,logR_-5.5,logR_-5.0,logR_-4.5,logR_-4.0,logR_-3.5,logR_-3.0,logR_-2.5,logR_-2.0,logR_-1.5,logR_-1.0,logR_-0.5,logR_0.0,logR_0.5,logR_1.0
3.75,-0.425,-0.836,-1.033,-1.242,-1.455,-1.664,-1.856,-2.011,-2.095,-2.074,-1.953,-1.759,-1.511,-1.219,-0.877,-0.482,-0.053,0.378,0.783
3.8,-0.401,-0.473,-0.56,-0.688,-0.844,-1.008,-1.164,-1.287,-1.347,-1.329,-1.231,-1.068,-0.868,-0.64,-0.387,-0.102,0.228,0.609,1.018
3.85,-0.393,-0.386,-0.379,-0.382,-0.406,-0.455,-0.516,-0.565,-0.582,-0.552,-0.472,-0.348,-0.188,-0.002,0.206,0.436,0.695,0.99,1.323
3.9,-0.412,-0.383,-0.356,-0.309,-0.235,-0.137,-0.036,0.053,0.129,0.201,0.281,0.379,0.498,0.643,0.812,1.005,1.222,1.467,1.741
3.95,-0.419,-0.391,-0.365,-0.313,-0.214,-0.052,0.172,0.429,0.661,0.837,0.966,1.072,1.174,1.286,1.418,1.572,1.753,1.959,2.19
4.0,-0.416,-0.394,-0.373,-0.329,-0.235,-0.063,0.202,0.543,0.909,1.23,1.471,1.642,1.769,1.879,1.99,2.115,2.261,2.43,2.622
4.05,-0.406,-0.389,-0.373,-0.337,-0.256,-0.096,0.166,0.529,0.949,1.37,1.737,2.018,2.217,2.363,2.483,2.597,2.72,2.859,3.016
4.1,-0.389,-0.375,-0.361,-0.332,-0.264,-0.124,0.118,0.467,0.893,1.351,1.797,2.187,2.49,2.71,2.869,2.998,3.115,3.235,3.367
4.15,-0.37,-0.353,-0.337,-0.312,-0.254,-0.132,0.085,0.407,0.816,1.277,1.752,2.212,2.614,2.926,3.152,3.317,3.447,3.564,3.681
4.2,-0.377,-0.347,-0.319,-0.283,-0.225,-0.114,0.079,0.371,0.754,1.2,1.681,2.172,2.636,3.036,3.346,3.567,3.73,3.86,3.975
4.25,-0.381,-0.352,-0.325,-0.282,-0.212,-0.095,0.09,0.358,0.715,1.143,1.618,2.116,2.61,3.075,3.463,3.756,3.969,4.13,4.26
4.3,-0.374,-0.346,-0.32,-0.28,-0.214,-0.096,0.097,0.368,0.714,1.129,1.593,2.086,2.589,3.086,3.532,3.897,4.169,4.373,4.533
4.35,-0.36,-0.331,-0.304,-0.263,-0.201,-0.094,0.087,0.359,0.717,1.138,1.599,2.087,2.594,3.1,3.581,4.003,4.337,4.586,4.783
4.4,-0.36,-0.323,-0.289,-0.242,-0.174,-0.071,0.096,0.355,0.713,1.151,1.628,2.124,2.624,3.135,3.633,4.093,4.479,4.773,4.999
4.45,-0.369,-0.329,-0.292,-0.231,-0.144,-0.025,0.145,0.394,0.739,1.172,1.662,2.176,2.686,3.197,3.698,4.178,4.599,4.933,5.185
4.5,-0.356,-0.323,-0.292,-0.235,-0.136,0.01,0.204,0.464,0.805,1.226,1.709,2.225,2.753,3.27,3.772,4.259,4.697,5.056,5.326
4.55,-0.349,-0.317,-0.287,-0.236,-0.143,0.01,0.23,0.523,0.886,1.31,1.781,2.283,2.813,3.335,3.84,4.322,4.759,5.127,5.399
4.6,-0.356,-0.319,-0.285,-0.231,-0.14,0.01,0.237,0.547,0.939,1.386,1.86,2.35,2.863,3.38,3.883,4.352,4.769,5.125,5.393
4.65,-0.352,-0.321,-0.292,-0.242,-0.15,0.005,0.24,0.558,0.96,1.424,1.911,2.402,2.898,3.399,3.888,4.336,4.726,5.057,5.319
4.7,-0.348,-0.318,-0.29,-0.247,-0.166,-0.017,0.225,0.556,0.963,1.426,1.92,2.417,2.906,3.39,3.859,4.282,4.642,4.948,5.205
4.75,-0.348,-0.318,-0.29,-0.246,-0.171,-0.035,0.196,0.531,0.947,1.411,1.901,2.399,2.889,3.362,3.808,4.205,4.538,4.823,5.077
4.8,-0.34,-0.315,-0.291,-0.25,-0.176,-0.046,0.168,0.488,0.9,1.368,1.861,2.36,2.852,3.321,3.752,4.125,4.433,4.697,4.944
4.85,-0.33,-0.302,-0.276,-0.238,-0.172,-0.05,0.157,0.461,0.853,1.314,1.811,2.315,2.808,3.275,3.698,4.053,4.333,4.576,4.814
4.9,-0.307,-0.282,-0.258,-0.221,-0.157,-0.044,0.148,0.44,0.817,1.259,1.751,2.262,2.76,3.227,3.647,3.988,4.244,4.464,4.69
4.95,-0.271,-0.247,-0.224,-0.189,-0.128,-0.021,0.162,0.437,0.799,1.227,1.703,2.211,2.716,3.184,3.598,3.927,4.161,4.358,4.57
5.0,-0.222,-0.197,-0.173,-0.138,-0.081,0.02,0.19,0.449,0.794,1.208,1.673,2.171,2.675,3.146,3.553,3.865,4.078,4.259,4.453
5.05,-0.134,-0.111,-0.089,-0.057,-0.001,0.096,0.255,0.494,0.816,1.206,1.654,2.14,2.638,3.11,3.51,3.803,3.996,4.16,4.342
5.1,-0.042,-0.012,0.016,0.051,0.104,0.193,0.346,0.571,0.868,1.232,1.65,2.115,2.604,3.073,3.466,3.739,3.912,4.062,4.234
5.15,0.002,0.061,0.113,0.166,0.23,0.325,0.47,0.676,0.949,1.283,1.671,2.105,2.572,3.034,3.417,3.67,3.825,3.966,4.118
5.2,0.01,0.096,0.168,0.249,0.343,0.456,0.607,0.804,1.051,1.358,1.72,2.12,2.553,2.995,3.362,3.595,3.735,3.867,4.001
5.25,-0.036,0.082,0.175,0.278,0.4,0.549,0.724,0.93,1.167,1.444,1.776,2.152,2.551,2.961,3.304,3.515,3.641,3.764,3.887
5.3,-0.186,-0.01,0.115,0.249,0.396,0.568,0.774,1.002,1.244,1.512,1.824,2.179,2.557,2.932,3.243,3.432,3.548,3.66,3.775
5.35,-0.296,-0.135,-0.018,0.134,0.32,0.529,0.759,1.012,1.275,1.545,1.844,2.185,2.55,2.901,3.179,3.347,3.454,3.557,3.64
5.4,-0.369,-0.247,-0.152,-0.02,0.16,0.398,0.673,0.961,1.253,1.545,1.842,2.168,2.52,2.854,3.11,3.262,3.362,3.459,3.538
