logT,logR_-8.0,logR_-7.5,logR_-7.0,logR_-6.5,logR_-6.0,logR_-5.5,logR_-5.0,logR_-4.5,logR_-4.0,logR_-3.5,logR_-3.0,logR_-2.5,logR_-2.0,logR_-1.5,logR_-1.0,logR_-0.5,logR_0.0,logR_0.5,logR_1.0
3.75,-0.79,-0.923,-1.115,-1.323,-1.536,-1.749,-1.95,-2.119,-2.23,-2.246,-2.159,-1.996,-1.782,-1.535,-1.258,-0.942,-0.582,-0.183,0.226
3.8,-0.528,-0.593,-0.669,-0.788,-0.938,-1.102,-1.263,-1.4,-1.482,-1.491,-1.419,-1.278,-1.094,-0.885,-0.657,-0.409,-0.136,0.171,0.516
3.85,-0.531,-0.525,-0.519,-0.518,-0.535,-0.578,-0.638,-0.695,-0.725,-0.713,-0.65,-0.542,-0.396,-0.223,-0.03,0.182,0.413,0.669,0.951
3.9,-0.547,-0.525,-0.504,-0.465,-0.399,-0.305,-0.202,-0.109,-0.032,0.037,0.111,0.199,0.307,0.438,0.593,0.769,0.968,1.189,1.433
3.95,-0.551,-0.531,-0.512,-0.472,-0.391,-0.248,-0.038,0.217,0.46,0.65,0.787,0.894,0.991,1.093,1.211,1.348,1.509,1.695,1.904
4.0,-0.532,-0.523,-0.514,-0.483,-0.41,-0.266,-0.029,0.295,0.662,1.001,1.263,1.447,1.579,1.685,1.786,1.897,2.025,2.174,2.346
4.05,-0.498,-0.494,-0.49,-0.474,-0.42,-0.294,-0.067,0.265,0.673,1.099,1.486,1.791,2.005,2.157,2.274,2.379,2.488,2.61,2.75
4.1,-0.486,-0.477,-0.468,-0.448,-0.401,-0.298,-0.102,0.205,0.606,1.056,1.511,1.92,2.248,2.486,2.652,2.779,2.889,2.997,3.116
4.15,-0.473,-0.461,-0.449,-0.428,-0.383,-0.283,-0.103,0.172,0.539,0.976,1.445,1.913,2.338,2.677,2.923,3.097,3.229,3.34,3.45
4.2,-0.481,-0.458,-0.436,-0.408,-0.361,-0.268,-0.099,0.163,0.511,0.921,1.375,1.859,2.334,2.759,3.1,3.342,3.516,3.65,3.764
4.25,-0.484,-0.461,-0.439,-0.407,-0.354,-0.258,-0.097,0.149,0.485,0.893,1.341,1.816,2.302,2.779,3.198,3.52,3.754,3.927,4.062
4.3,-0.476,-0.455,-0.435,-0.403,-0.352,-0.259,-0.097,0.147,0.476,0.881,1.336,1.814,2.296,2.791,3.254,3.649,3.948,4.17,4.341
4.35,-0.465,-0.444,-0.424,-0.391,-0.34,-0.254,-0.103,0.135,0.469,0.881,1.341,1.825,2.325,2.822,3.305,3.749,4.11,4.38,4.59
4.4,-0.45,-0.43,-0.411,-0.373,-0.317,-0.232,-0.092,0.134,0.464,0.886,1.36,1.86,2.364,2.875,3.375,3.843,4.25,4.567,4.807
4.45,-0.436,-0.415,-0.395,-0.354,-0.287,-0.19,-0.047,0.172,0.491,0.908,1.391,1.906,2.423,2.947,3.458,3.945,4.379,4.732,5.002
4.5,-0.431,-0.406,-0.382,-0.334,-0.254,-0.136,0.023,0.246,0.559,0.966,1.442,1.957,2.489,3.023,3.545,4.049,4.501,4.876,5.165
4.55,-0.427,-0.404,-0.382,-0.337,-0.254,-0.115,0.084,0.335,0.657,1.057,1.52,2.023,2.557,3.096,3.627,4.141,4.604,4.992,5.284
