logT,logR_-8.0,logR_-7.5,logR_-7.0,logR_-6.5,logR_-6.0,logR_-5.5,logR_-5.0,logR_-4.5,logR_-4.0,logR_-3.5,logR_-3.0,logR_-2.5,logR_-2.0,logR_-1.5,logR_-1.0,logR_-0.5,logR_0.0,logR_0.5,logR_1.0
3.75,-0.756,-0.89,-1.085,-1.294,-1.509,-1.722,-1.921,-2.088,-2.193,-2.202,-2.11,-1.949,-1.742,-1.51,-1.259,-0.984,-0.679,-0.337,0.034
3.8,-0.48,-0.548,-0.629,-0.752,-0.905,-1.07,-1.23,-1.364,-1.441,-1.445,-1.368,-1.225,-1.043,-0.839,-0.619,-0.385,-0.134,0.139,0.437
3.85,-0.48,-0.474,-0.468,-0.469,-0.488,-0.534,-0.595,-0.651,-0.679,-0.664,-0.599,-0.49,-0.346,-0.176,0.013,0.218,0.439,0.679,0.94
3.9,-0.493,-0.472,-0.452,-0.413,-0.343,-0.246,-0.142,-0.051,0.024,0.091,0.163,0.25,0.356,0.485,0.635,0.805,0.995,1.206,1.437
3.95,-0.496,-0.477,-0.459,-0.419,-0.334,-0.184,0.033,0.291,0.529,0.712,0.843,0.945,1.038,1.138,1.25,1.381,1.534,1.709,1.907
4.0,-0.485,-0.474,-0.463,-0.43,-0.354,-0.203,0.042,0.373,0.741,1.075,1.327,1.502,1.626,1.726,1.821,1.925,2.044,2.185,2.347
4.05,-0.462,-0.456,-0.45,-0.429,-0.369,-0.236,-0.001,0.339,0.75,1.176,1.557,1.853,2.056,2.199,2.308,2.405,2.505,2.62,2.752
4.1,-0.453,-0.444,-0.435,-0.414,-0.364,-0.253,-0.047,0.268,0.675,1.128,1.583,1.988,2.307,2.536,2.692,2.81,2.912,3.014,3.127
4.15,-0.442,-0.431,-0.42,-0.401,-0.354,-0.253,-0.068,0.214,0.592,1.037,1.511,1.982,2.404,2.736,2.972,3.138,3.262,3.368,3.475
4.2,-0.447,-0.428,-0.41,-0.385,-0.34,-0.248,-0.08,0.183,0.538,0.961,1.431,1.924,2.403,2.827,3.16,3.393,3.561,3.691,3.803
