logT,logR_-8.0,logR_-7.5,logR_-7.0,logR_-6.5,logR_-6.0,logR_-5.5,logR_-5.0,logR_-4.5,logR_-4.0,logR_-3.5,logR_-3.0,logR_-2.5,logR_-2.0,logR_-1.5,logR_-1.0,logR_-0.5,logR_0.0,logR_0.5,logR_1.0
3.75,-1.153,-1.267,-1.422,-1.607,-1.808,-2.011,-2.207,-2.384,-2.523,-2.587,-2.533,-2.356,-2.068,-1.689,-1.241,-0.761,-0.286,0.16,0.56
3.8,-1.031,-1.062,-1.095,-1.166,-1.281,-1.427,-1.586,-1.739,-1.859,-1.912,-1.877,-1.749,-1.542,-1.281,-0.969,-0.597,-0.152,0.335,0.805
3.85,-1.046,-1.033,-1.02,-1.01,-1.009,-1.025,-1.066,-1.121,-1.165,-1.173,-1.13,-1.03,-0.881,-0.692,-0.468,-0.205,0.111,0.502,0.957
3.9,-1.062,-1.04,-1.019,-0.988,-0.943,-0.877,-0.787,-0.684,-0.584,-0.494,-0.404,-0.304,-0.185,-0.043,0.127,0.328,0.564,0.849,1.194
3.95,-1.043,-1.034,-1.025,-0.997,-0.945,-0.854,-0.707,-0.5,-0.246,0.0,0.202,0.356,0.485,0.612,0.751,0.912,1.1,1.323,1.586
4.0,-0.868,-0.911,-0.959,-0.975,-0.947,-0.865,-0.707,-0.461,-0.133,0.232,0.574,0.845,1.046,1.202,1.341,1.484,1.643,1.826,2.037
4.05,-0.769,-0.784,-0.8,-0.828,-0.85,-0.823,-0.704,-0.469,-0.124,0.29,0.719,1.108,1.423,1.658,1.838,1.992,2.142,2.3,2.476
4.1,-0.751,-0.743,-0.735,-0.723,-0.702,-0.663,-0.577,-0.404,-0.111,0.285,0.736,1.191,1.605,1.942,2.198,2.393,2.555,2.707,2.861
4.15,-0.734,-0.714,-0.695,-0.673,-0.636,-0.56,-0.422,-0.222,0.033,0.35,0.743,1.194,1.657,2.078,2.417,2.674,2.871,3.032,3.179
4.2,-0.746,-0.711,-0.679,-0.638,-0.585,-0.5,-0.347,-0.105,0.201,0.526,0.862,1.239,1.673,2.125,2.531,2.857,3.101,3.287,3.439
4.25,-0.742,-0.713,-0.686,-0.643,-0.577,-0.47,-0.301,-0.056,0.266,0.635,1.011,1.375,1.752,2.165,2.589,2.967,3.265,3.488,3.66
4.3,-0.719,-0.695,-0.672,-0.636,-0.577,-0.472,-0.292,-0.025,0.31,0.691,1.101,1.512,1.902,2.28,2.668,3.05,3.386,3.651,3.855
4.35,-0.684,-0.664,-0.645,-0.612,-0.557,-0.462,-0.297,-0.036,0.314,0.721,1.154,1.595,2.027,2.429,2.8,3.157,3.497,3.793,4.032
4.4,-0.591,-0.591,-0.591,-0.57,-0.516,-0.426,-0.272,-0.031,0.305,0.721,1.182,1.654,2.118,2.552,2.949,3.302,3.631,3.937,4.203
4.45,-0.55,-0.533,-0.517,-0.494,-0.448,-0.359,-0.206,0.024,0.339,0.737,1.198,1.693,2.186,2.651,3.078,3.455,3.791,4.099,4.374
4.5,-0.538,-0.505,-0.474,-0.42,-0.337,-0.222,-0.067,0.147,0.438,0.806,1.242,1.726,2.231,2.724,3.177,3.586,3.95,4.27,4.549
4.55,-0.538,-0.498,-0.461,-0.405,-0.308,-0.156,0.056,0.303,0.587,0.928,1.336,1.794,2.281,2.777,3.25,3.687,4.081,4.424,4.713
4.6,-0.544,-0.5,-0.46,-0.395,-0.296,-0.137,0.103,0.412,0.751,1.098,1.474,1.896,2.353,2.829,3.305,3.76,4.178,4.542,4.84
4.65,-0.537,-0.5,-0.466,-0.408,-0.308,-0.145,0.103,0.434,0.826,1.238,1.635,2.032,2.452,2.894,3.354,3.81,4.239,4.62,4.925
4.7,-0.532,-0.495,-0.461,-0.411,-0.323,-0.169,0.08,0.418,0.825,1.273,1.729,2.159,2.565,2.977,3.407,3.848,4.277,4.661,4.968
4.75,-0.532,-0.495,-0.461,-0.406,-0.321,-0.182,0.05,0.384,0.795,1.251,1.731,2.208,2.652,3.063,3.467,3.881,4.296,4.674,4.978
4.8,-0.524,-0.489,-0.457,-0.408,-0.325,-0.188,0.029,0.344,0.746,1.205,1.693,2.19,2.673,3.116,3.521,3.914,4.306,4.668,4.969
4.85,-0.508,-0.472,-0.439,-0.39,-0.312,-0.183,0.027,0.329,0.712,1.161,1.651,2.156,2.653,3.125,3.552,3.942,4.316,4.659,4.954
4.9,-0.479,-0.444,-0.412,-0.364,-0.289,-0.164,0.036,0.328,0.699,1.131,1.61,2.118,2.626,3.11,3.557,3.961,4.327,4.654,4.941
4.95,-0.428,-0.395,-0.364,-0.318,-0.247,-0.13,0.065,0.348,0.71,1.13,1.594,2.093,2.604,3.096,3.552,3.97,4.338,4.655,4.931
5.0,-0.359,-0.327,-0.297,-0.251,-0.181,-0.068,0.113,0.38,0.732,1.147,1.604,2.091,2.594,3.087,3.549,3.972,4.344,4.655,4.917
5.05,-0.254,-0.221,-0.19,-0.149,-0.082,0.029,0.201,0.45,0.781,1.181,1.63,2.11,2.602,3.088,3.549,3.971,4.34,4.644,4.883
5.1,-0.144,-0.102,-0.064,-0.019,0.045,0.148,0.315,0.554,0.861,1.237,1.668,2.137,2.621,3.099,3.553,3.963,4.319,4.609,4.819
5.15,-0.094,-0.018,0.047,0.112,0.189,0.298,0.46,0.684,0.968,1.313,1.717,2.169,2.643,3.115,3.555,3.942,4.274,4.539,4.728
