logT,logR_-8.0,logR_-7.5,logR_-7.0,logR_-6.5,logR_-6.0,logR_-5.5,logR_-5.0,logR_-4.5,logR_-4.0,logR_-3.5,logR_-3.0,logR_-2.5,logR_-2.0,logR_-1.5,logR_-1.0,logR_-0.5,logR_0.0,logR_0.5,logR_1.0
3.75,-0.745,-0.879,-1.073,-1.281,-1.493,-1.703,-1.898,-2.058,-2.152,-2.144,-2.033,-1.843,-1.594,-1.299,-0.95,-0.548,-0.113,0.321,0.728
3.8,-0.465,-0.533,-0.614,-0.737,-0.889,-1.053,-1.211,-1.34,-1.409,-1.401,-1.311,-1.153,-0.954,-0.726,-0.472,-0.183,0.153,0.542,0.959
3.85,-0.461,-0.454,-0.447,-0.448,-0.468,-0.515,-0.575,-0.627,-0.648,-0.624,-0.549,-0.429,-0.272,-0.088,0.12,0.351,0.61,0.909,1.249
3.9,-0.482,-0.454,-0.428,-0.384,-0.313,-0.218,-0.116,-0.025,0.052,0.125,0.205,0.301,0.418,0.561,0.729,0.921,1.138,1.383,1.659
3.95,-0.489,-0.462,-0.437,-0.389,-0.297,-0.144,0.072,0.328,0.566,0.75,0.885,0.994,1.097,1.209,1.339,1.493,1.673,1.878,2.11
4.0,-0.478,-0.46,-0.443,-0.404,-0.318,-0.156,0.096,0.429,0.795,1.126,1.379,1.558,1.69,1.803,1.915,2.04,2.186,2.355,2.547
4.05,-0.454,-0.443,-0.432,-0.403,-0.333,-0.187,0.062,0.412,0.828,1.252,1.629,1.923,2.132,2.285,2.409,2.526,2.649,2.788,2.946
4.1,-0.438,-0.425,-0.412,-0.386,-0.327,-0.202,0.022,0.356,0.773,1.229,1.679,2.078,2.395,2.626,2.792,2.926,3.046,3.167,3.299
4.15,-0.418,-0.402,-0.387,-0.362,-0.308,-0.194,0.009,0.313,0.707,1.158,1.632,2.095,2.506,2.831,3.068,3.24,3.376,3.495,3.613
4.2,-0.427,-0.397,-0.369,-0.333,-0.277,-0.171,0.016,0.298,0.667,1.097,1.565,2.052,2.52,2.929,3.252,3.483,3.653,3.787,3.904
4.25,-0.43,-0.401,-0.374,-0.333,-0.265,-0.15,0.03,0.294,0.643,1.06,1.519,2.005,2.493,2.96,3.358,3.662,3.884,4.051,4.184
4.3,-0.421,-0.393,-0.367,-0.329,-0.265,-0.151,0.038,0.306,0.648,1.056,1.511,1.991,2.48,2.971,3.419,3.793,4.075,4.287,4.451
4.35,-0.405,-0.377,-0.351,-0.312,-0.252,-0.148,0.028,0.296,0.65,1.068,1.524,2.003,2.499,2.992,3.466,3.892,4.235,4.493,4.695
4.4,-0.396,-0.364,-0.334,-0.288,-0.222,-0.123,0.04,0.293,0.646,1.079,1.553,2.046,2.539,3.038,3.526,3.98,4.372,4.675,4.907
4.45,-0.399,-0.362,-0.328,-0.271,-0.188,-0.073,0.092,0.334,0.673,1.1,1.585,2.097,2.604,3.109,3.6,4.072,4.494,4.835,5.094
4.5,-0.387,-0.352,-0.32,-0.262,-0.166,-0.027,0.161,0.411,0.744,1.157,1.633,2.146,2.671,3.186,3.684,4.166,4.604,4.969,5.247
4.55,-0.379,-0.347,-0.317,-0.263,-0.169,-0.016,0.203,0.485,0.834,1.248,1.711,2.208,2.734,3.256,3.763,4.249,4.693,5.068,5.348
4.6,-0.386,-0.349,-0.315,-0.258,-0.166,-0.014,0.216,0.527,0.909,1.34,1.803,2.286,2.794,3.311,3.82,4.303,4.742,5.113,5.385
4.65,-0.382,-0.351,-0.322,-0.27,-0.178,-0.022,0.215,0.538,0.94,1.396,1.873,2.355,2.845,3.345,3.844,4.314,4.737,5.094,5.359
4.7,-0.376,-0.347,-0.32,-0.275,-0.194,-0.046,0.196,0.529,0.939,1.402,1.894,2.386,2.87,3.354,3.833,4.284,4.685,5.025,5.286
4.75,-0.378,-0.348,-0.32,-0.273,-0.198,-0.064,0.165,0.5,0.916,1.381,1.871,2.371,2.862,3.338,3.798,4.228,4.609,4.933,5.193
4.8,-0.371,-0.344,-0.319,-0.277,-0.203,-0.075,0.138,0.455,0.865,1.333,1.827,2.329,2.826,3.304,3.754,4.166,4.529,4.838,5.094
4.85,-0.359,-0.331,-0.305,-0.264,-0.197,-0.077,0.128,0.429,0.82,1.279,1.776,2.283,2.783,3.262,3.711,4.114,4.461,4.755,5.003
4.9,-0.337,-0.31,-0.285,-0.246,-0.181,-0.067,0.125,0.415,0.79,1.231,1.722,2.235,2.74,3.222,3.672,4.072,4.407,4.685,4.917
4.95,-0.304,-0.276,-0.25,-0.213,-0.151,-0.042,0.142,0.42,0.783,1.211,1.687,2.195,2.705,3.189,3.638,4.036,4.36,4.619,4.829
5.0,-0.249,-0.224,-0.2,-0.162,-0.103,0.0,0.173,0.437,0.789,1.208,1.675,2.173,2.679,3.164,3.61,3.999,4.31,4.551,4.733
5.05,-0.162,-0.137,-0.113,-0.079,-0.022,0.076,0.238,0.483,0.815,1.219,1.676,2.165,2.663,3.143,3.581,3.953,4.246,4.466,4.627
5.1,-0.067,-0.036,-0.007,0.03,0.084,0.175,0.33,0.56,0.868,1.249,1.686,2.161,2.651,3.124,3.548,3.893,4.161,4.362,4.508
5.15,-0.026,0.036,0.09,0.146,0.21,0.306,0.453,0.665,0.947,1.298,1.708,2.163,2.64,3.102,3.505,3.818,4.056,4.241,4.383
5.2,-0.018,0.071,0.145,0.228,0.324,0.438,0.59,0.792,1.048,1.369,1.752,2.18,2.631,3.076,3.453,3.729,3.938,4.112,4.253
5.25,-0.063,0.057,0.151,0.256,0.38,0.53,0.708,0.918,1.162,1.452,1.803,2.204,2.628,3.045,3.39,3.631,3.813,3.979,4.119
5.3,-0.219,-0.039,0.088,0.225,0.374,0.548,0.757,0.989,1.238,1.516,1.843,2.221,2.624,3.009,3.319,3.529,3.691,3.847,3.99
5.35,-0.329,-0.166,-0.048,0.106,0.295,0.507,0.741,0.998,1.268,1.547,1.859,2.217,2.603,2.963,3.241,3.427,3.573,3.719,3.867
