logT,logR_-8.0,logR_-7.5,logR_-7.0,logR_-6.5,logR_-6.0,logR_-5.5,logR_-5.0,logR_-4.5,logR_-4.0,logR_-3.5,logR_-3.0,logR_-2.5,logR_-2.0,logR_-1.5,logR_-1.0,logR_-0.5,logR_0.0,logR_0.5,logR_1.0
3.75,-1.184,-1.299,-1.456,-1.646,-1.854,-2.068,-2.281,-2.485,-2.659,-2.778,-2.807,-2.731,-2.58,-2.382,-2.155,-1.912,-1.65,-1.363,-1.044
3.8,-1.074,-1.106,-1.14,-1.212,-1.327,-1.475,-1.639,-1.802,-1.943,-2.033,-2.051,-1.989,-1.857,-1.68,-1.48,-1.264,-1.035,-0.791,-0.529
3.85,-1.09,-1.084,-1.078,-1.073,-1.072,-1.085,-1.126,-1.186,-1.244,-1.279,-1.273,-1.217,-1.116,-0.977,-0.811,-0.626,-0.426,-0.21,0.024
3.9,-1.094,-1.086,-1.078,-1.061,-1.027,-0.964,-0.872,-0.767,-0.671,-0.594,-0.525,-0.454,-0.37,-0.267,-0.143,0.003,0.168,0.352,0.557
3.95,-1.071,-1.074,-1.077,-1.065,-1.033,-0.96,-0.825,-0.621,-0.366,-0.12,0.076,0.216,0.323,0.417,0.514,0.624,0.75,0.897,1.066
4.0,-0.88,-0.935,-0.998,-1.034,-1.029,-0.973,-0.844,-0.621,-0.306,0.062,0.408,0.678,0.867,0.999,1.102,1.196,1.297,1.412,1.547
4.05,-0.779,-0.804,-0.83,-0.875,-0.92,-0.924,-0.842,-0.648,-0.338,0.058,0.484,0.879,1.195,1.415,1.567,1.681,1.778,1.876,1.987
4.1,-0.782,-0.78,-0.778,-0.775,-0.771,-0.756,-0.708,-0.586,-0.35,0.005,0.435,0.888,1.305,1.643,1.89,2.058,2.181,2.285,2.385
4.15,-0.779,-0.771,-0.763,-0.752,-0.728,-0.671,-0.563,-0.405,-0.203,0.059,0.408,0.832,1.289,1.72,2.071,2.325,2.502,2.633,2.742
4.2,-0.783,-0.771,-0.759,-0.741,-0.712,-0.652,-0.53,-0.324,-0.053,0.239,0.534,0.87,1.276,1.723,2.148,2.499,2.749,2.928,3.064
4.25,-0.783,-0.772,-0.761,-0.741,-0.709,-0.648,-0.53,-0.328,-0.032,0.329,0.697,1.036,1.378,1.761,2.192,2.603,2.931,3.172,3.351
4.3,-0.779,-0.769,-0.759,-0.74,-0.708,-0.648,-0.535,-0.34,-0.048,0.331,0.757,1.177,1.555,1.909,2.292,2.698,3.075,3.376,3.601
4.35,-0.758,-0.755,-0.752,-0.735,-0.702,-0.643,-0.536,-0.352,-0.065,0.32,0.767,1.233,1.683,2.093,2.468,2.843,3.222,3.56,3.825
4.4,-0.651,-0.679,-0.709,-0.714,-0.687,-0.628,-0.524,-0.349,-0.072,0.313,0.771,1.26,1.752,2.219,2.65,3.038,3.406,3.75,4.04
4.45,-0.597,-0.609,-0.621,-0.635,-0.634,-0.592,-0.493,-0.321,-0.051,0.329,0.789,1.29,1.801,2.309,2.792,3.226,3.615,3.959,4.255
4.5,-0.601,-0.59,-0.579,-0.551,-0.503,-0.441,-0.355,-0.209,0.033,0.389,0.836,1.335,1.852,2.378,2.892,3.375,3.805,4.168,4.466
4.55,-0.602,-0.59,-0.578,-0.547,-0.481,-0.362,-0.198,-0.014,0.21,0.518,0.925,1.401,1.912,2.442,2.968,3.481,3.952,4.344,4.656
4.6,-0.602,-0.59,-0.578,-0.549,-0.488,-0.368,-0.155,0.133,0.442,0.75,1.096,1.513,1.993,2.507,3.032,3.556,4.049,4.468,4.792
4.65,-0.603,-0.592,-0.581,-0.555,-0.502,-0.392,-0.189,0.127,0.535,0.949,1.323,1.69,2.108,2.581,3.089,3.606,4.105,4.54,4.878
4.7,-0.598,-0.589,-0.58,-0.56,-0.514,-0.418,-0.234,0.062,0.468,0.951,1.435,1.863,2.256,2.677,3.146,3.644,4.136,4.574,4.919
4.75,-0.597,-0.588,-0.579,-0.56,-0.521,-0.438,-0.277,-0.009,0.368,0.834,1.358,1.884,2.355,2.778,3.21,3.677,4.15,4.583,4.929
4.8,-0.595,-0.585,-0.575,-0.558,-0.524,-0.452,-0.309,-0.069,0.279,0.72,1.224,1.771,2.319,2.816,3.264,3.706,4.157,4.577,4.924
4.85,-0.595,-0.582,-0.569,-0.55,-0.518,-0.455,-0.329,-0.111,0.211,0.631,1.121,1.654,2.213,2.77,3.274,3.726,4.164,4.571,4.915
4.9,-0.589,-0.575,-0.561,-0.54,-0.508,-0.45,-0.338,-0.14,0.164,0.569,1.048,1.573,2.129,2.699,3.241,3.728,4.171,4.569,4.909
4.95,-0.586,-0.569,-0.553,-0.528,-0.491,-0.432,-0.326,-0.142,0.146,0.541,1.015,1.536,2.092,2.659,3.207,3.72,4.178,4.574,4.905
5.0,-0.569,-0.556,-0.543,-0.516,-0.473,-0.409,-0.305,-0.129,0.147,0.536,1.007,1.531,2.088,2.652,3.197,3.718,4.185,4.581,4.897
5.05,-0.539,-0.528,-0.517,-0.494,-0.451,-0.379,-0.267,-0.093,0.178,0.559,1.029,1.552,2.109,2.671,3.215,3.73,4.193,4.579,4.867
5.1,-0.502,-0.492,-0.482,-0.459,-0.42,-0.347,-0.227,-0.045,0.225,0.603,1.068,1.589,2.144,2.701,3.24,3.744,4.189,4.553,4.804
5.15,-0.488,-0.468,-0.449,-0.421,-0.381,-0.309,-0.186,0.006,0.284,0.659,1.119,1.632,2.177,2.721,3.248,3.732,4.154,4.485,4.708
5.2,-0.491,-0.461,-0.433,-0.398,-0.349,-0.271,-0.143,0.056,0.341,0.716,1.169,1.67,2.191,2.709,3.21,3.669,4.065,4.372,4.585
5.25,-0.514,-0.476,-0.441,-0.398,-0.341,-0.254,-0.114,0.094,0.381,0.751,1.192,1.673,2.163,2.646,3.113,3.548,3.927,4.226,4.442
5.3,-0.561,-0.516,-0.475,-0.422,-0.359,-0.267,-0.121,0.098,0.391,0.753,1.174,1.629,2.088,2.533,2.969,3.388,3.759,4.061,4.288
5.35,-0.589,-0.553,-0.52,-0.471,-0.399,-0.301,-0.152,0.071,0.369,0.725,1.125,1.552,1.978,2.392,2.805,3.211,3.582,3.892,4.13
5.4,-0.605,-0.581,-0.558,-0.52,-0.459,-0.36,-0.206,0.022,0.322,0.673,1.054,1.454,1.852,2.242,2.638,3.035,3.407,3.725,3.977
5.45,-0.614,-0.6,-0.586,-0.558,-0.509,-0.424,-0.278,-0.049,0.257,0.606,0.974,1.352,1.727,2.096,2.477,2.867,3.24,3.564,3.747
5.5,-0.616,-0.608,-0.6,-0.583,-0.549,-0.482,-0.355,-0.138,0.171,0.527,0.887,1.249,1.606,1.959,2.327,2.712,3.084,3.412,3.597
5.55,-0.618,-0.613,-0.608,-0.597,-0.574,-0.526,-0.425,-0.231,0.069,0.434,0.801,1.151,1.494,1.834,2.191,2.568,2.937,3.272,3.459
5.6,-0.617,-0.614,-0.611,-0.604,-0.588,-0.554,-0.476,-0.319,-0.045,0.321,0.702,1.056,1.391,1.722,2.069,2.439,2.801,2.996,3.13
5.65,-0.617,-0.615,-0.613,-0.608,-0.597,-0.571,-0.511,-0.386,-0.155,0.194,0.592,0.961,1.297,1.621,1.96,2.321,2.677,2.87,3.003
5.7,-0.618,-0.616,-0.614,-0.61,-0.601,-0.58,-0.534,-0.435,-0.242,0.074,0.474,0.863,1.206,1.53,1.862,2.212,2.565,2.757,2.89
5.75,-0.619,-0.617,-0.615,-0.612,-0.604,-0.588,-0.551,-0.47,-0.31,-0.032,0.357,0.76,1.116,1.442,1.771,2.115,2.447,2.633,2.763
5.8,-0.62,-0.618,-0.616,-0.613,-0.607,-0.592,-0.561,-0.494,-0.359,-0.115,0.251,0.66,1.027,1.358,1.687,2.024,2.345,2.528,2.656
5.85,-0.618,-0.617,-0.616,-0.614,-0.608,-0.596,-0.569,-0.511,-0.395,-0.177,0.163,0.567,0.945,1.282,1.611,1.939,2.252,2.432,2.559
5.9,-0.618,-0.617,-0.616,-0.614,-0.61,-0.599,-0.576,-0.525,-0.422,-0.226,0.092,0.486,0.87,1.216,1.544,1.863,2.157,2.331,2.454
5.95,-0.617,-0.616,-0.615,-0.613,-0.609,-0.6,-0.58,-0.536,-0.443,-0.265,0.032,0.417,0.806,1.16,1.486,1.791,2.068,2.236,2.356
6.0,-0.617,-0.615,-0.613,-0.61,-0.607,-0.599,-0.582,-0.542,-0.459,-0.295,-0.016,0.358,0.752,1.113,1.435,1.722,1.979,2.139,2.256
