logT,logR_-8.0,logR_-7.5,logR_-7.0,logR_-6.5,logR_-6.0,logR_-5.5,logR_-5.0,logR_-4.5,logR_-4.0,logR_-3.5,logR_-3.0,logR_-2.5,logR_-2.0,logR_-1.5,logR_-1.0,logR_-0.5,logR_0.0,logR_0.5,logR_1.0
3.75,-0.443,-0.846,-1.041,-1.25,-1.462,-1.67,-1.861,-2.015,-2.099,-2.076,-1.951,-1.749,-1.487,-1.175,-0.805,-0.384,0.059,0.491,0.89
3.8,-0.415,-0.486,-0.571,-0.698,-0.853,-1.017,-1.173,-1.295,-1.355,-1.337,-1.237,-1.072,-0.866,-0.631,-0.368,-0.063,0.294,0.702,1.126
3.85,-0.407,-0.4,-0.393,-0.395,-0.418,-0.467,-0.527,-0.576,-0.593,-0.562,-0.48,-0.354,-0.192,-0.003,0.209,0.447,0.718,1.032,1.389
3.9,-0.428,-0.398,-0.37,-0.323,-0.25,-0.153,-0.052,0.039,0.115,0.189,0.271,0.37,0.492,0.64,0.812,1.009,1.232,1.486,1.773
3.95,-0.436,-0.407,-0.38,-0.327,-0.228,-0.068,0.154,0.41,0.643,0.822,0.954,1.062,1.167,1.282,1.417,1.577,1.762,1.974,2.212
4.0,-0.431,-0.409,-0.388,-0.343,-0.249,-0.078,0.185,0.525,0.89,1.214,1.458,1.632,1.762,1.876,1.991,2.121,2.272,2.446,2.644
4.05,-0.418,-0.401,-0.385,-0.349,-0.269,-0.11,0.152,0.513,0.933,1.354,1.724,2.009,2.212,2.362,2.487,2.606,2.734,2.877,3.039
4.1,-0.399,-0.385,-0.371,-0.341,-0.273,-0.134,0.107,0.456,0.882,1.34,1.787,2.179,2.486,2.71,2.873,3.007,3.129,3.254,3.389
4.15,-0.377,-0.36,-0.344,-0.317,-0.259,-0.137,0.08,0.402,0.811,1.271,1.746,2.207,2.61,2.925,3.154,3.323,3.457,3.578,3.698
4.2,-0.385,-0.354,-0.325,-0.286,-0.226,-0.114,0.082,0.375,0.757,1.201,1.679,2.169,2.633,3.034,3.345,3.568,3.734,3.866,3.984
4.25,-0.392,-0.36,-0.33,-0.285,-0.212,-0.09,0.098,0.37,0.727,1.152,1.622,2.117,2.609,3.071,3.459,3.752,3.967,4.129,4.26
4.3,-0.38,-0.351,-0.324,-0.283,-0.214,-0.091,0.108,0.385,0.733,1.146,1.605,2.093,2.591,3.083,3.525,3.888,4.16,4.366,4.526
4.35,-0.362,-0.333,-0.306,-0.264,-0.2,-0.088,0.099,0.378,0.74,1.161,1.618,2.1,2.6,3.098,3.572,3.991,4.323,4.573,4.77
4.4,-0.362,-0.324,-0.289,-0.238,-0.169,-0.062,0.11,0.374,0.737,1.175,1.651,2.143,2.636,3.137,3.625,4.078,4.462,4.756,4.982
4.45,-0.373,-0.329,-0.289,-0.224,-0.134,-0.012,0.163,0.415,0.763,1.196,1.685,2.197,2.701,3.203,3.692,4.163,4.58,4.914,5.166
4.5,-0.359,-0.321,-0.286,-0.224,-0.122,0.027,0.226,0.49,0.832,1.251,1.731,2.245,2.769,3.279,3.77,4.247,4.68,5.038,5.308
4.55,-0.351,-0.315,-0.282,-0.225,-0.128,0.029,0.255,0.552,0.917,1.339,1.806,2.305,2.829,3.345,3.842,4.317,4.749,5.115,5.387
4.6,-0.356,-0.316,-0.279,-0.219,-0.124,0.032,0.264,0.58,0.974,1.419,1.89,2.375,2.881,3.393,3.891,4.356,4.773,5.127,5.392
4.65,-0.354,-0.319,-0.287,-0.231,-0.134,0.027,0.267,0.591,0.995,1.459,1.945,2.431,2.921,3.418,3.905,4.354,4.746,5.076,5.332
4.7,-0.347,-0.315,-0.285,-0.237,-0.151,0.005,0.253,0.59,0.999,1.463,1.956,2.451,2.937,3.418,3.886,4.314,4.679,4.985,5.233
4.75,-0.348,-0.315,-0.284,-0.234,-0.154,-0.013,0.225,0.566,0.984,1.449,1.939,2.438,2.926,3.398,3.847,4.251,4.593,4.876,5.119
4.8,-0.342,-0.312,-0.284,-0.239,-0.159,-0.022,0.199,0.525,0.941,1.41,1.903,2.403,2.896,3.366,3.802,4.185,4.502,4.767,4.999
4.85,-0.327,-0.297,-0.269,-0.226,-0.153,-0.024,0.191,0.502,0.899,1.362,1.859,2.364,2.858,3.328,3.758,4.126,4.42,4.663,4.884
4.9,-0.304,-0.275,-0.248,-0.206,-0.136,-0.015,0.188,0.488,0.871,1.315,1.807,2.318,2.818,3.288,3.716,4.074,4.347,4.567,4.773
4.95,-0.266,-0.237,-0.21,-0.17,-0.104,0.011,0.205,0.492,0.861,1.292,1.769,2.276,2.781,3.252,3.676,4.024,4.278,4.475,4.664
5.0,-0.209,-0.181,-0.155,-0.115,-0.052,0.056,0.237,0.507,0.863,1.283,1.749,2.246,2.749,3.221,3.639,3.972,4.206,4.385,4.554
