logT,logR_-8.0,logR_-7.5,logR_-7.0,logR_-6.5,logR_-6.0,logR_-5.5,logR_-5.0,logR_-4.5,logR_-4.0,logR_-3.5,logR_-3.0,logR_-2.5,logR_-2.0,logR_-1.5,logR_-1.0,logR_-0.5,logR_0.0,logR_0.5,logR_1.0
3.75,-1.161,-1.275,-1.43,-1.617,-1.82,-2.027,-2.23,-2.416,-2.568,-2.651,-2.623,-2.478,-2.231,-1.9,-1.498,-1.042,-0.571,-0.115,0.304
3.8,-1.043,-1.073,-1.105,-1.176,-1.291,-1.438,-1.599,-1.755,-1.882,-1.947,-1.929,-1.823,-1.64,-1.407,-1.129,-0.802,-0.408,0.046,0.517
3.85,-1.057,-1.045,-1.033,-1.024,-1.022,-1.038,-1.08,-1.136,-1.185,-1.201,-1.169,-1.082,-0.947,-0.773,-0.567,-0.329,-0.049,0.289,0.696
3.9,-1.072,-1.052,-1.033,-1.004,-0.961,-0.895,-0.805,-0.703,-0.605,-0.519,-0.436,-0.344,-0.235,-0.103,0.056,0.243,0.46,0.715,1.019
3.95,-1.052,-1.045,-1.038,-1.014,-0.965,-0.876,-0.732,-0.526,-0.274,-0.028,0.171,0.321,0.445,0.563,0.693,0.842,1.018,1.223,1.463
4.0,-0.869,-0.915,-0.967,-0.989,-0.966,-0.89,-0.737,-0.495,-0.171,0.194,0.536,0.806,1.005,1.155,1.287,1.419,1.567,1.737,1.933
4.05,-0.767,-0.785,-0.804,-0.836,-0.864,-0.845,-0.734,-0.507,-0.17,0.242,0.669,1.058,1.372,1.604,1.778,1.924,2.064,2.212,2.375
4.1,-0.753,-0.747,-0.741,-0.73,-0.714,-0.68,-0.603,-0.441,-0.16,0.227,0.673,1.126,1.538,1.873,2.127,2.316,2.472,2.615,2.76
4.15,-0.739,-0.722,-0.706,-0.686,-0.652,-0.579,-0.447,-0.255,-0.012,0.292,0.674,1.117,1.575,1.995,2.334,2.589,2.782,2.937,3.077
4.2,-0.751,-0.721,-0.693,-0.656,-0.607,-0.527,-0.38,-0.145,0.153,0.47,0.796,1.161,1.585,2.031,2.437,2.766,3.01,3.194,3.342
4.25,-0.751,-0.724,-0.699,-0.661,-0.601,-0.503,-0.345,-0.108,0.208,0.574,0.947,1.303,1.668,2.07,2.49,2.871,3.174,3.4,3.573
4.3,-0.731,-0.71,-0.69,-0.656,-0.602,-0.507,-0.34,-0.088,0.238,0.617,1.028,1.439,1.823,2.191,2.572,2.955,3.297,3.569,3.779
